date,total,Aargau,Appenzell Ausserrhoden,Basel City,Basel-Landschaft,Canton of Bern,Geneva,Glarus,Grisons,Jura,Nidwalden,Obwalden,Solothurn,St. Gallen,Vaud,Zurich
2020-02-29,-1.66252537332843,-5.2289194662522105,NA,-1.850006036427047,-4.352955499184684,2.004997981467971,-3.531557354087818,NA,-0.6443490069463406,1.2121018957563394,NA,NA,-2.5262555654453847,-0.7349536380678408,-2.685648736328193,-0.9692230391424279
2020-03-01,-1.4251355500165601,-1.0112867291260488,NA,1.7890063525881335,-1.361920499524111,-1.0702938865102405,-3.0774031454047397,NA,-2.545941120641532,4.106659171917095,NA,NA,-1.9483286992876419,NA,-3.3698474262515457,-1.553833761164845
2020-03-02,-1.4259321601619022,-7.242041646662009,NA,-40.30458797650208,-42.55016403276776,0.5721696877570468,-0.941232176631028,NA,-2.7966271987878155,-1.4216844546241687,NA,NA,-5.903938503942562,2.6755398845146856,1.2371547538529444,-5.236496697588951
2020-03-03,0.01354237247081136,-4.494082614013422,NA,-22.482195974879538,-26.705944248254728,2.153088959475677,0.8134105230144686,NA,-2.749921427574249,0.34769456770699775,NA,NA,-3.1621684047962124,2.3775075037233955,2.4965049518077747,0.37884313236321093
2020-03-04,-1.199694878884818,-3.6694586222727894,NA,-24.32171769064677,-27.999624553377842,0.5692847985750785,0.3098706754340833,NA,-2.6288676940207205,NA,NA,NA,-3.4144073881861305,1.794945827354661,1.8142363005019775,-0.7490324875912217
2020-03-05,-2.006660956116107,-7.59646456574824,NA,-18.728809178666392,-24.210852069874633,-0.7298769630379808,-0.8763530039620169,NA,-2.76231275463091,-0.6934574989267344,NA,NA,-3.3796158042702795,1.1699458831709855,0.7903508138888934,-1.7826780898512515
2020-03-06,-2.036932141639097,-7.750047830685608,NA,-18.846042946044307,-23.63032985271686,-0.9308575760484391,-1.0409718002863735,NA,-3.4619461438300427,-0.3641134778487171,NA,NA,-2.3812906324626733,0.6385030293975205,0.5896267976631427,-2.9749762729232856
2020-03-07,-1.821050792251457,-6.136242139112965,NA,-6.783355466899172,-7.399736009764382,-1.146262634968739,-1.9860773603603277,NA,-4.51330258563746,6.0605094787816975,NA,NA,-3.608660398382964,NA,-1.9850447181556212,-2.980745457680086
2020-03-08,-3.105186346542511,-0.571802309459121,NA,-4.472039321440342,-6.130083942106407,-1.8347895197318407,-1.3673043553528925,NA,-6.36437621210165,NA,NA,NA,-3.8966573985752837,-1.9077930394989357,-5.615447357777131,-4.18362047947292
2020-03-09,0.3528982943864372,-6.854539255127728,NA,-3.883011124370834,-2.502781214368938,-0.2413690615580147,-1.1184394691448944,NA,-3.418099909629552,-3.19975584114801,NA,NA,-1.5540240815746669,1.9357637160133288,0.10036200811287535,-5.121113002452947
2020-03-10,-1.3295423325755389,-8.425814196410023,NA,-3.9573544890495103,-3.5840519003002185,0.6491000659428683,-0.9296120263022498,NA,-2.749921427574249,-3.1331143823375025,NA,NA,-1.733780598473229,0.8844520815068373,0.591556836280698,-5.21053536618335
2020-03-11,-2.2496270504453695,-5.077699020775418,NA,-3.6304343084753334,-3.4120097200498187,-0.7491095575844361,-1.1755718749280535,NA,-3.7116790429719675,-1.7838662959856246,NA,NA,-1.655499534662565,-0.22472991820184635,-0.9930048687321993,-5.687454639412164
2020-03-12,-4.343118512403738,-7.655535052262613,NA,-5.818797966196353,-4.32796613222094,-2.278100824027637,-3.8549848715721424,NA,-3.990007312244647,-3.4692191311209335,NA,NA,-2.8674063743980325,-0.16685955299965413,-2.9973499730633733,-8.153781122944235
2020-03-13,-5.541220170997872,-10.635050392047537,NA,-6.800511627978866,-5.720642775700429,-2.8541170306939745,-7.160917640109518,NA,-5.664742822902517,-2.5516917996719113,NA,NA,-3.1389740155189787,-0.98765423278408,-5.86635237805932,-10.271071928689897
2020-03-14,-7.3065082530754,-16.114428721120685,NA,-9.86669886094425,-6.964344346896054,-3.8195932769260335,-11.257020631003808,NA,-10.638430867645127,-4.848407583025358,NA,NA,-3.608660398382964,-3.30632686521858,-11.558036261229885,-6.9307139545026
2020-03-15,-13.426863999736794,-8.529778252675317,NA,-8.050052026616608,-7.4920044416305185,-9.17587085811385,-14.703363549347252,NA,-23.337634742713316,-12.319011697507658,NA,NA,-7.143871897388021,-8.266781669133154,-19.655513281183126,-11.713368117889939
2020-03-16,-19.86905024511629,-20.192655110072927,NA,-26.62350263550577,-21.81091171185649,-14.219618777921767,-35.95758684654317,NA,-17.092405906156475,-22.75178036520485,NA,NA,-13.56775129429524,-9.449266131431282,-31.65745842445073,-26.165175933674355
2020-03-17,-32.41486342410501,-35.58878671517885,NA,-38.31066081101759,-30.8676349772169,-24.747541032651426,-54.35422150872041,NA,-25.35742105294896,-29.93843391605977,NA,NA,-23.051357210024225,-19.62962787658359,-46.58244705400583,-38.0852731720163
2020-03-18,-37.55140564126922,-38.261135525089045,NA,-43.01716766721376,-35.647331973782464,-31.20392302189649,-58.47937487543663,NA,-29.539017345069663,-38.53035301139713,NA,NA,-28.14252565637705,-24.29012128753347,-50.843007302259146,-43.63330584647245
