date,total
2020-02-29,6.77098768657387
2020-03-01,7.067417077077633
2020-03-02,2.5732932076439194
2020-03-03,1.8461272765153873
2020-03-04,2.7918403454147893
2020-03-05,2.7393890323497807
2020-03-06,1.9104993425497163
2020-03-07,-0.5451757691302436
2020-03-08,-0.2733826014297431
2020-03-09,-2.469185298378523
2020-03-10,-2.775151291257741
2020-03-11,0.34729126983952835
2020-03-12,3.8758341487583055
2020-03-13,16.139904803594924
2020-03-14,10.301914716086511
2020-03-15,5.231621119802322
2020-03-16,18.079808670135627
2020-03-17,-7.759615466162825
2020-03-18,-24.098199485913085
2020-03-19,-27.90966156863706
2020-03-20,-29.35604626224791
2020-03-21,-39.75571115268285
2020-03-22,-50.38187034953487
2020-03-23,-46.023643063951404
2020-03-24,-46.454379604576175
2020-03-25,-44.09804410097388
2020-03-26,-41.42700071898154
2020-03-27,-40.468572180248195
2020-03-28,-39.665113430116016
2020-03-29,-39.223250853386546
2020-03-30,-36.54028671842488
2020-03-31,-31.86258325326364
2020-04-01,-30.041886916416132
2020-04-02,-31.10362864755025
2020-04-03,-28.878421426610483
2020-04-04,-32.6318691782171
2020-04-05,-32.74869255731644
2020-04-06,-35.81312078729635
2020-04-07,-32.49756202809609
2020-04-08,-26.182741821814872
2020-04-09,-41.46355769475412
2020-04-10,-70.15442594131396
2020-04-11,-67.00019470563184
