date,total
2020-02-29,-2.6001928508018803
2020-03-01,-1.657910223674957
2020-03-02,-0.5214650703528306
2020-03-03,-0.5000675674660123
2020-03-04,-0.15216002052848554
2020-03-05,-0.22903253089964748
2020-03-06,-0.3835700517488906
2020-03-07,-1.4209526917061175
2020-03-08,-0.4913500662899012
2020-03-09,0.3788150511073754
2020-03-10,0.17038752298762702
2020-03-11,0.4747075640445981
2020-03-12,0.2115975285474252
2020-03-13,-0.36534254928974913
2020-03-14,-0.20605002779899084
2020-03-15,3.735845504017088
2020-03-16,6.212408338139574
2020-03-17,18.590467508110486
2020-03-18,22.15275548871227
2020-03-19,23.628390687795815
2020-03-20,26.039176013044006
2020-03-21,23.04352560888945
2020-03-22,21.54411540659833
2020-03-23,30.984376680219786
2020-03-24,30.34165909350832
2020-03-25,30.513631616709784
2020-03-26,30.636469133282258
2020-03-27,31.854541797617063
2020-03-28,23.260670638185307
2020-03-29,18.86308754489069
2020-03-30,26.25711354244678
2020-03-31,25.249845906552487
2020-04-01,25.806973481716682
2020-04-02,27.06229365107669
2020-04-03,27.9958587770275
2020-04-04,20.825317809622618
2020-04-05,17.2408398260271
2020-04-06,27.37453869320285
2020-04-07,27.0258386461584
2020-04-08,28.515738847166492
2020-04-09,33.90553207432394
2020-04-10,39.527527832808715
2020-04-11,28.99995641249412
