date,total,Al Qalyubia Governorate,Alexandria Governorate,Ash Sharqia Governorate,Assiut Governorate,Aswan Governorate,Beni Suef Governorate,Cairo Governorate,Dakahlia Governorate,Damietta Governorate,El Beheira Governorate,Faiyum Governorate,Gharbia Governorate,Giza Governorate,Ismailia Governorate,Kafr El Sheikh Governorate,Luxor Governorate,North Sinai Governorate,Port Said Governorate,Qena Governorate,Red Sea Governorate,Sohag Governorate,South Sinai Governorate,Suez Governorate
2020-02-29,6.564779718017304,-7.158631873443177,-0.11810503981735986,-1.2829369793519845,NA,-4.167019166596164,NA,12.272836187611205,4.522169062009452,4.23532756816268,12.706277903474554,-9.100290583606986,5.531920147082961,5.237860180753375,2.819410103210242,6.166475450651807,4.390637329975783,NA,-0.548057190302614,NA,-5.638436982764573,7.777952857303247,-7.655380460256859,13.03452444019967
2020-03-01,3.921249685069551,-6.724947561533525,5.361194348430646,-4.4940976925514455,NA,-5.59487888102422,NA,7.552662294769968,5.627567277956889,1.7961033462796592,8.179660238009225,-10.635904559594731,12.553351731468672,1.159805033602885,-4.406889820491537,6.953192768933838,NA,NA,-7.46200943719713,NA,-7.84129834120812,2.1742935729888027,-9.16491918452253,3.122644958625887
2020-03-02,6.307781078311591,-2.714788039836189,7.9614413726062905,-2.145864828558974,NA,-9.92075801584839,NA,9.591093778598681,4.86619605778901,-3.1113145062973446,8.740680811228518,-9.429899841281452,7.139049963253629,-3.842634904207072,NA,13.5188115648905,NA,NA,-5.046533603713057,NA,-5.317950580046231,2.660597626590316,3.974798144021836,-5.45095811210823
2020-03-03,6.271413346277765,-1.793445604272669,5.507373537057051,-1.472895654122107,NA,-6.907118618576272,NA,8.625167225262985,5.622867455610173,-3.0485474538735935,2.1395687941755086,0.8072063453252236,16.98043038525134,1.860300368728405,-3.735189867477236,14.078962008422192,-2.618524134348046,NA,2.2430102840881463,NA,-1.8881668786658972,2.660597626590316,7.824602635715941,-1.7843685477862212
2020-03-04,7.94675353530274,3.4912534017705017,5.954623769808037,-5.563211842011432,NA,-4.450899109820176,NA,13.207077277467699,5.242181845526234,-2.9017691158980514,7.189739929551986,-2.2409585682124065,8.480092299362447,-1.2424423433707787,-0.730317545480499,14.976552478177794,-10.554343172665893,NA,3.9034702679944924,NA,4.1894909271012235,-2.527616278599483,14.86655270993363,-6.149356124360041
2020-03-05,2.8819407207250656,10.228510780017618,-2.0232748624449353,-1.8995867477012267,NA,-6.527358694528257,NA,5.245384454148022,3.909312227997778,3.5603403428672595,13.072075148930365,NA,11.204596714778349,0.34592362228420753,2.686799812057204,12.34741261671321,-1.3632374825664582,NA,0.47523840277988916,NA,5.291886926813113,-3.7914244178992247,9.036079573661638,-4.59426934158506
2020-03-06,19.66039593748701,11.337341193218938,24.421605241578174,7.166883066201413,NA,7.405318518936292,NA,25.440546677119894,10.170415558291888,24.237738705171743,14.8488046268586,7.881793386139862,26.56440009284139,7.96200870624151,17.846654545610296,36.266125789824635,-4.034304056677051,NA,26.296205573173502,NA,-1.4093679155686145,7.095574115423279,-15.88669321085457,28.730252295215994
2020-03-07,9.618052865212844,-4.772421248962118,10.428094171414758,-5.131747917407938,NA,-0.8337798332440328,NA,13.09377774139055,6.087209903465643,11.646667988967186,9.529461933505203,-3.499816082945791,13.191576049588036,2.1341565697034026,-1.409705051605121,16.737989415066608,8.780319342864974,NA,10.9678507996399,NA,-1.4093679155686145,1.29584014283038,-5.103586973504573,23.17280767299794
2020-03-08,5.702460382904112,-8.22011683774606,8.327373381220733,-6.179861610360675,NA,-1.598939680212063,NA,9.735118612595056,3.537086298137927,8.981482378358661,2.7262247538687934,-10.010319641967683,12.971764653015203,1.657550690111828,-7.554942819168003,11.58769050052909,1.1989229436726734,NA,0.9332302506201855,NA,-0.9228463885504078,1.0871467864944013,-2.6181362714493126,6.245289917251774
2020-03-09,3.8081056298531992,-0.9052449829380526,1.194603435529689,-3.576759569666581,NA,-8.195858360828321,NA,6.11625461704611,3.5041875417109205,-3.1113145062973446,3.277385563059627,-11.605513133919912,9.994669948555082,-7.136596507513359,-3.1528577193704175,10.622612025528706,-17.306524340696534,NA,-4.486020568176293,NA,0.4836255655478602,2.660597626590316,2.3844942905597852,3.63397207473882
