date,total,Akwa Ibom,Anambra,Imo,Jigawa,Kaduna,Kano,Oyo,Plateau,Taraba,Yobe
2020-02-29,0.8923343023401004,-6.607189378753714,-9.7364380057057,-12.009139982664014,NA,10.185966070688535,-5.876020142385831,-6.942731298592108,NA,NA,NA
2020-03-01,0.7238793850684162,-5.707686310841787,-7.21995511723318,-14.768856886174046,NA,1.416038541889907,-0.33433834788236594,-4.926318959639604,NA,NA,NA
2020-03-02,-1.637667851400665,-2.6765234751895832,-7.933857804966004,-7.587320853176346,NA,1.7897018994139744,-3.3841102464127295,-8.392844444895925,NA,NA,NA
2020-03-03,-1.6448192393980476,-2.0848206069244575,-6.797008720587147,-14.935162140345621,NA,8.40014638797611,0.17900835056591263,-5.817877175758306,NA,NA,NA
2020-03-04,0.13587637195027352,NA,-5.506974039245377,-12.02054377152149,NA,10.051059040309717,-4.32745583987119,-1.9438098783565187,NA,NA,NA
2020-03-05,1.4406073821394496,4.791932921830493,-3.0531141935564383,-11.158607397043669,NA,6.7201171103808885,-7.131919998737155,0.37366066386733876,NA,NA,NA
2020-03-06,0.05164891331443146,11.590302548812035,-5.734343856121148,-14.375426170591004,NA,9.917122564106284,-5.320052408088525,-8.0153116497968,NA,NA,NA
2020-03-07,2.947961052254472,-4.247069214381185,-3.1831774362607987,-14.280394596778674,NA,13.496526362934235,-3.7108715212552688,-3.857610739666697,NA,NA,NA
2020-03-08,-0.17242791060356347,-3.1707244168585174,-9.025425612255196,-13.571459056138702,NA,3.3979101680305446,-7.345025177982288,-2.925395145614243,NA,NA,NA
2020-03-09,-1.0504594369488982,0.5353046950379167,-7.933857804966004,-12.283781230981644,NA,5.070175012222669,-5.698906060079875,-6.147008330460107,NA,NA,NA
2020-03-10,-2.412401551117137,-0.5209661764208297,-5.39810628794469,-15.629842944913745,NA,5.100262191659672,-4.118139197145969,-6.3018935797315425,NA,NA,NA
2020-03-11,-2.2932117511607566,2.6765234751895832,-4.895195082821163,-14.495165953594539,NA,5.3205779894725636,-6.404520986913763,-8.626140351611024,NA,NA,NA
2020-03-12,-0.54430008646747,3.1946219478869957,-4.885560768546765,-8.2791507105301,NA,5.2594330764231705,-6.45282482754266,-5.608782089241867,NA,NA,NA
2020-03-13,-0.37902356386128927,3.1611654044471256,-7.6467552395889715,-13.067791714933357,NA,9.917122564106284,-8.383084184438587,-10.831319088113093,NA,NA,NA
2020-03-14,-0.3710775771975306,-0.943474525004328,-6.553260569444901,-12.333197649364054,NA,11.459333148796526,-7.886785900329918,-7.493541966313651,NA,NA,NA
2020-03-15,-3.0186803335619246,-4.439205363850152,-8.302852041675413,-15.167989496185827,NA,1.416038541889907,-6.510600009471341,-8.621300187571293,NA,NA,NA
2020-03-16,-2.535564344405396,-9.636440411923639,-6.941523434703104,-10.116111032322419,NA,6.858906357461256,-5.520844843643941,-9.693880538775986,NA,NA,NA
2020-03-17,-3.5335802693734872,-1.563854430503628,-9.995601059686981,-14.588296895930622,NA,5.400163431854313,-5.013180949975532,-9.45380840240526,NA,NA,NA
2020-03-18,-0.23122821191537773,1.0706093900758333,-5.0994425454383805,-6.363314182473548,NA,9.755040016816626,-5.712165937899572,-6.439354238459942,NA,NA,NA
2020-03-19,3.825992578599807,-1.5973109739434979,-3.663929718553214,-4.319185029770352,NA,5.8437066900062575,-4.754613332491436,-3.2409738410047932,NA,NA,NA
2020-03-20,4.317054554420094,1.0534031677353288,-4.20537818077433,-10.45442343509431,NA,5.234198667863104,-5.803090814377496,-9.964929725001,NA,NA,NA
2020-03-21,0.4584834304988761,-10.8542585931349,-7.489715916916299,-11.360074333525805,NA,6.3668353905399515,-4.948775829137003,-12.342418301317537,NA,NA,NA
2020-03-22,-6.2511077083789575,-12.684809469916345,-9.385748966117648,-13.17232644612692,NA,-3.115478902992873,-6.843991223223729,-8.313465754644314,NA,NA,NA
2020-03-23,-1.4851049074564981,-0.5353046950379167,-10.313533430742087,-1.8065502181723738,NA,10.139379470269951,-6.0550284929517435,-5.556508317612758,NA,NA,NA
2020-03-24,-5.008355394167099,-8.862160406600939,-5.597536593424709,-7.641488850249373,NA,-0.8997037205839231,-2.5070640420527552,-8.119859193055019,NA,NA,NA
2020-03-25,3.7219001533045684,3.2118281702275,-5.506974039245377,-7.070349091637276,NA,-7.0947510220803425,-5.365514846327487,-4.738520594897987,NA,NA,NA
2020-03-26,-11.546313221107745,-1.5973109739434979,-5.088844799736544,-6.119083037775862,NA,-1.7528208407492611,-3.905981152030813,-3.116097608779698,NA,NA,NA
2020-03-27,-20.325833885894717,2.634463820579461,-5.734343856121148,-12.414924802842657,NA,-50.68719180959589,-9.834093671565453,-15.16326590367356,NA,NA,NA
2020-03-28,-25.503438795999873,-13.21342285626629,-8.799982658234303,-18.17573880734604,NA,-45.32876220728322,-17.16491183759807,-13.44500766956857,NA,NA,NA
2020-03-29,-25.020322806843346,-21.56322019761665,-14.078623449176469,-26.34465289225384,NA,-42.19581332913338,-15.35777991759933,-27.86482437673924,NA,NA,NA
2020-03-30,-4.588012699654265,-14.45418266726489,-48.98856122245433,-29.98626280074228,NA,-36.68209505875876,-12.466179418775356,-31.681777738472185,NA,NA,NA
2020-03-31,-43.1618049588708,-15.11853402985659,-50.178399035342366,-39.94367110479811,NA,-30.29973080141262,-8.236278394291938,-31.026419527492425,NA,NA,NA
2020-04-01,-44.192399429160304,-28.90836533452978,-49.36237261630093,-45.6066025882748,NA,-13.302415527856796,-7.961609496598211,-32.68078759627294,NA,NA,NA
2020-04-02,-38.085114079395375,-18.636250597248612,-48.24479216047087,-36.71639885813143,NA,33.01825304667213,-7.811015169931649,-29.914149831161925,NA,NA,NA
2020-04-03,-41.45580162216181,-23.18060509762407,-50.656261023352464,-40.51100960045772,NA,-42.69856039198394,-10.801117618273373,-33.57621794362343,NA,NA,NA
2020-04-04,-42.378330673824195,-52.38243211318356,-49.804587641495765,-38.947740211244906,NA,-42.52774285711579,-14.535667492778101,-37.46964589718415,NA,NA,NA
2020-04-05,-36.01756834948537,-44.87096016031223,-22.021152136989432,-42.71004021847501,NA,-40.779774787243475,-15.692118265481698,-33.25289498576931,NA,NA,NA
2020-04-06,-39.58213796684751,-46.57437617202216,-48.79009434840175,-40.1023738330647,NA,-41.15537925311831,-8.547885523054823,-30.61790968253901,NA,NA,NA
2020-04-07,-36.90275126382809,-44.31271383548697,-47.7794547810175,-36.12340183754249,NA,20.99988069285258,-9.84830068351513,-27.87547273762665,NA,NA,NA
2020-04-08,-38.9798321777346,-46.03907147698425,-49.15908858511116,-36.41419845340821,NA,26.309782586395887,-13.154745931269632,-29.5220965439436,NA,NA,NA
2020-04-09,-38.491948596579824,-41.000516034939864,-46.61659304809777,-33.836942171617856,NA,-46.75159462840084,-13.245670807747556,-25.67707023078021,NA,NA,NA
2020-04-10,-40.27979559592553,-34.77186354767724,-49.31805477063871,-28.096084797615063,NA,-44.075776766858354,-18.05521791977774,-32.81824825500134,NA,NA,NA
2020-04-11,-34.99968745785788,-42.0003887331714,-43.99991329117152,-36.99959294809216,NA,-41.00009058505636,-14.999763216467505,-27.00037107924304,NA,NA,NA
