date,total
2020-02-29,-30.97686080010754
2020-03-01,-35.4249326672208
2020-03-02,-19.12655251655791
2020-03-03,-20.32073929861541
2020-03-04,-24.829068296933407
2020-03-05,-24.30318787914662
2020-03-06,-21.783344210584918
2020-03-07,-28.82403783979287
2020-03-08,-23.178648950040046
2020-03-09,-16.213081094801638
2020-03-10,-23.97764285861194
2020-03-11,-17.629514958185695
2020-03-12,-19.22593765503845
2020-03-13,-19.451314976947074
2020-03-14,-21.567357610422487
2020-03-15,-27.992176405109305
2020-03-16,-15.738067086473391
2020-03-17,-16.630185652361696
2020-03-18,-15.400001103610455
2020-03-19,-24.482394152469794
2020-03-20,-16.422807213799942
2020-03-21,-17.930800614209378
2020-03-22,-16.843824572087577
2020-03-23,-12.974064652510684
2020-03-24,-13.106317317102897
2020-03-25,-13.219005978057208
2020-03-26,-20.971046779539254
2020-03-27,-19.38714504501476
2020-03-28,-19.992846597644185
2020-03-29,-16.86338857572548
2020-03-30,-11.649190326152
2020-03-31,-9.327334374405865
2020-04-01,-14.381890354294068
2020-04-02,-14.316155302070719
2020-04-03,-12.249413957762817
2020-04-04,-16.114478516466612
2020-04-05,-14.146339750493736
2020-04-06,-9.177082826466783
2020-04-07,-9.489324324527688
2020-04-08,-12.335495573769583
2020-04-09,-14.17294679544128
2020-04-10,-11.356512831728997
2020-04-11,-12.999889137312712
