date,total,Central Bohemian Region,Hradec Králové Region,Karlovy Vary Region,Liberec Region,Moravian-Silesian Region,Olomouc Region,Pardubice Region,Plzeň Region,Prague,South Bohemian Region,South Moravian Region,Vysocina Region,Zlin Region,Ústí nad Labem Region
2020-02-29,-0.3775073290427305,-0.4769423409958121,0.01570925988264258,-0.5356860723802561,0.434862223548481,-0.27205382779307064,-0.28586780579203436,-0.02045477291427674,-1.0481911391677674,-1.7214170400333755,0.09195172221822584,-0.5837515383647008,0.6322321875136567,-0.18416128616083585,0.5718226587327713
2020-03-01,-1.1189826947363637,-1.3225977994537712,-1.032190781700692,-0.4534166581229044,-0.22692592014866148,-0.8661713781941146,-0.8706889155285554,-0.45205048140551596,-1.2365884892913133,-1.8356944620798483,-1.4355728060600565,-1.339084998549058,-0.1386831895191247,-2.122914166843042,-0.8090581750004169
2020-03-02,0.4021966269337108,0.7025727561592156,0.9517963340659916,-0.258961678969164,0.5336082306424592,0.5171023123860938,0.28184149866820296,0.06545527332568557,1.2328944236026163,0.1478350777267862,-0.9045046961058133,-0.16132430692826394,-0.027532692036885048,2.308087328202564,0.5321258791182648
2020-03-03,1.4144578404639017,1.784864991495866,2.179890827244344,1.254608567424614,1.5704413051292303,0.9941967089202655,0.7790904284613895,1.0503525891481105,2.11485260677902,1.660650474341997,0.43630153909668384,0.3179860616331677,1.0921301174631068,3.3361525300674497,1.733426043166781
2020-03-04,0.4101609165759625,0.6062670911504457,0.39642779350903923,0.2318501674525367,0.1566643381779462,0.354070055289511,0.039256494457356836,0.44898226546837444,1.295693540310465,0.22129913475666155,0.3865725464684596,-0.2144774022745706,1.0156504173606484,1.5785253099500218,0.44422586711471485
2020-03-05,0.33051802015344545,0.5787511868622258,0.550748170003234,0.24213384423470566,0.1661591465523672,0.1320261223113431,0.14796678680080652,0.04909145499426418,1.2116535458926088,0.21767128008851955,-0.5273149784351319,-0.04289548045491411,0.13460427218032692,1.8163159816412109,0.6663388006720723
2020-03-06,0.8410289862217794,0.6383689794867023,1.3704019062328792,0.42910978572868685,0.7187569939436683,0.3110615457486947,1.291438009968944,1.3397876258851265,2.4306952231626116,0.14511418672567972,-0.12385334013067154,0.3543539689753775,0.9065393785478078,4.448203373423266,0.9461065808124033
2020-03-07,0.2827322822999353,-0.10456043629523573,0.2726018626693859,0.4814630493470016,0.5070227671940805,0.093018404355719,0.30901907175406534,0.7956906663653652,-0.6446144626776226,0.6493859855974167,0.5141790181182425,-0.19489468293645762,0.2294391003073754,-0.1963037885450668,1.019829171525058
2020-03-08,-1.345964949540537,-1.3015022728328027,-1.6559408064526766,-0.9900376102106304,-2.3727526127678034,-0.8851751382237776,-1.5994505049420515,-1.1025122600795163,-0.6012091908354331,-1.7722070053873633,-1.7057982754360672,-1.5675500574937093,-1.5591661527554532,-1.336687137464089,-0.8960130255845737
2020-03-09,1.0162433583513169,1.629858730672227,0.8178055880081578,0.7114434573845985,3.237729655677555,0.03700732216302799,0.2919072664777816,0.38045877620554736,1.0417265242125477,1.3386783725443951,0.36686860599312554,0.3608815420880818,2.7084011129617296,0.84390391570405,1.0538549826232064
2020-03-10,0.5503324142795923,1.2217061503969648,0.7170815099370966,0.7432293674385753,3.2329822514903443,-0.6251236851862836,-1.1102541893965279,-0.40091354911982413,0.8126944515133351,1.5663262529703053,-0.5507720504295772,-0.8467194837622178,2.484060659327851,-0.08600939188830248,0.7381710685459411
2020-03-11,5.41492052776693,6.3002248851927565,4.715550187125005,3.9891317117740894,3.345020990308512,4.744938820037967,5.011745792389223,5.950293440763104,5.295443164747118,7.067967857207637,4.011159311050158,4.74927569471473,5.1373963882158105,6.155236833606399,4.510310293343446
2020-03-12,5.011131042904768,5.9223397996345355,5.284779839343113,3.539454572481064,4.151130221296853,4.070805437933079,4.565832278424887,5.211876138557713,5.038705599382678,6.748716646411141,3.387201195997911,3.9874146614176684,4.349145612493138,5.357879177041901,4.2409392888164374
2020-03-13,7.903761040970585,8.396936791955115,7.34269288396929,5.189517256165448,6.9511492109136,6.770339560041526,7.66608876377512,8.613504874201936,7.103688319364289,9.93397304503981,6.648672486105595,7.646585646310776,7.958987457329178,8.802302353368743,6.428987974711256
2020-03-14,5.317756194131459,5.1473084955163415,4.744196484558059,4.113470712867587,3.3184355268601333,5.962179659832699,5.534159141706357,4.974600772752103,4.681304744001245,6.44488381795425,4.873441277565969,5.165175353038463,4.032009789401611,6.936404486991923,4.186119926491643
2020-03-15,4.33655571020605,4.1759970741421775,3.581711253242508,2.955154755312373,3.404838283067364,4.089809197962742,4.446049641490901,4.7107342021579335,3.920327212129668,5.792776941355727,2.8476885401256675,4.642969504022117,4.096252737487676,4.818549696142309,2.804293931339062
2020-03-16,15.02622526803628,15.441925486549023,12.505494940694238,11.04092934521959,12.940474333498356,14.503869694218077,16.08308380614481,14.279476971456592,12.225510396742648,19.46706814924993,12.238023600942036,15.82470224608462,13.526709624788156,15.279315500157262,12.076327455584492
2020-03-17,18.18406611118908,18.654865910603505,15.11970059998811,14.386863818254383,15.355953583951052,17.23340975321547,19.31218211945765,17.49803548951804,15.391324691955958,23.675379564294644,15.40566660307194,19.03253817575646,16.972375046737582,17.73412473216928,14.003511589726841
2020-03-18,18.57113058780251,19.115298709026387,15.493026540728557,13.997018980239432,15.39393281744874,17.753512659290454,20.23722618115793,18.523842351169012,15.902952789840489,23.487638085218293,16.16098432129308,19.758963812155983,18.080820833555883,18.163159816412108,13.943966420305081
2020-03-19,19.80957762717265,21.074431094347645,17.80505996580925,15.10765607271368,17.41347855868808,18.704700858669906,20.80292233205625,19.626354611248534,16.73873515190818,24.93152424313881,16.236985234555082,20.65137630770713,18.45710095805998,19.12342937996504,15.198195623839604
2020-03-20,21.815782188055852,22.504340920525475,19.96646931083872,17.969322857279064,21.143988768998085,21.119178580333404,23.181463265459694,22.37036239769876,18.68089018774062,25.764116889477396,18.633359709507623,21.85431478133407,20.967674580090016,22.26125437109005,18.230273457252384
