date,total
2020-02-29,-0.9012927459706699
2020-03-01,2.820815602128857
2020-03-02,-1.1248260748477732
2020-03-03,0.2760358189336473
2020-03-04,-0.7525356908104621
2020-03-05,-1.6172357921962681
2020-03-06,-1.1574412580647173
2020-03-07,-2.145442661856043
2020-03-08,-5.703679601597266
2020-03-09,-4.7992048865322605
2020-03-10,-4.245542264117797
2020-03-11,-4.785681517881333
2020-03-12,-7.559563075868734
2020-03-13,-7.373417883850078
2020-03-14,-12.111369865316371
2020-03-15,-23.23155635774708
2020-03-16,-44.947699934316645
2020-03-17,-70.89268043725873
2020-03-18,-78.47292631224066
2020-03-19,-75.73006895292303
2020-03-20,-84.8392509777334
2020-03-21,-85.43984764428932
2020-03-22,-84.163082545187
2020-03-23,-81.29692388346386
2020-03-24,-82.45516063380217
2020-03-25,-73.96805356693447
2020-03-26,-79.24773578671147
2020-03-27,-74.8613913901693
2020-03-28,-81.00895568042644
2020-03-29,-80.46086150392708
2020-03-30,-74.77547822462223
2020-03-31,-86.67763362198602
2020-04-01,-72.59742037954925
2020-04-02,-88.29327842963512
2020-04-03,-68.60564015070474
2020-04-04,-88.70932088871955
2020-04-05,-87.44926112736249
2020-04-06,-74.97037383165032
2020-04-07,-86.04521726448674
2020-04-08,-74.45091737699997
2020-04-09,-86.68717952926903
2020-04-10,-80.69871369372868
2020-04-11,-84.00000662910227
