date,total
2020-02-29,-9.425584889772868
2020-03-01,-7.704517243632087
2020-03-02,-6.513628675750031
2020-03-03,-8.758429453909306
2020-03-04,-8.223415915970412
2020-03-05,-9.56014401753762
2020-03-06,-11.638961680011034
2020-03-07,-9.659250440981118
2020-03-08,-10.882368740064315
2020-03-09,-10.991949826148184
2020-03-10,-11.352922815600932
2020-03-11,-12.37621678123707
2020-03-12,-15.044838524691313
2020-03-13,-21.494007738039066
2020-03-14,-19.785026241098713
2020-03-15,-15.80707166759823
2020-03-16,-16.121311546809327
2020-03-17,-16.624095353547087
2020-03-18,-22.716320293842234
2020-03-19,-27.93995397826671
2020-03-20,-38.87469603153287
2020-03-21,-29.21061113087158
2020-03-22,-30.501411865477163
2020-03-23,-31.266062238224173
2020-03-24,-33.004856236525576
2020-03-25,-32.16124302233578
2020-03-26,-40.02046297573333
2020-03-27,-56.4116985213522
2020-03-28,-43.85499524538875
2020-03-29,-38.36466053527486
2020-03-30,-37.3719848142798
2020-03-31,-33.32957077837705
2020-04-01,-33.78965019127329
2020-04-02,-36.09246448559461
2020-04-03,-48.108514020658966
2020-04-04,-37.778885170694174
2020-04-05,-32.72526331835571
2020-04-06,-31.428822380789917
2020-04-07,-33.248190707094174
2020-04-08,-33.95241033383904
2020-04-09,-37.130261830271266
2020-04-10,-48.26402247370446
2020-04-11,-36.999731418906656
