date,total,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Brittany,Centre-Val de Loire,Hauts-de-France,Normandy,Nouvelle-Aquitaine,Occitanie,Pays de la Loire,Provence-Alpes-Côte d'Azur,Île-de-France
2020-02-29,1.1232854124512313,1.3256936775860748,0.9958126975548983,1.3792395753677296,0.8046123704921955,1.372197337149115,1.2120656912421008,0.7582448641347297,0.9915349724092105,1.2419851826901345,2.3033125553385103,1.0731896098336067
2020-03-01,-0.028925804612478057,-1.6342187516424704,-1.3089191899591788,-0.28515923710134494,0.1431694609416718,-0.22351656341664056,-0.3375729892598249,-0.3820462554509178,-0.3546644324386791,0.17349869345976687,0.7167750018458096,1.2038554889180924
2020-03-02,2.7334885358791765,6.352724102992471,5.889657598711711,1.5247289820520893,1.4269222940519957,1.9154397673660806,1.3408888097061566,6.231642238145838,2.2995984167798227,1.3377412921952518,2.9322613711874026,1.5535788711736276
2020-03-03,1.927583479592635,4.657764477395148,4.985766073238803,1.6275414961090366,0.8380185780452523,1.248777321697318,0.6093239471876505,6.021126954530026,1.5702481726518938,1.0846038541965755,0.6553911084071038,0.4976832747482617
2020-03-04,1.9010681586978635,2.566542959806641,2.7796579432710287,2.015513247267329,1.2570278670678783,1.5859957891128582,1.2590814279078146,4.14305773449452,1.7523473839308932,1.4989149418573302,0.9821422950192911,1.262462978801575
2020-03-05,2.5880560182442176,6.013346521530436,6.072542430666505,2.1260851963474425,1.5481391043159445,2.0621832503048316,1.1556468072432446,5.729719223969249,1.553086990437119,1.4884860586439017,2.2882026738766754,1.7399699045735557
2020-03-06,2.5318113981643986,5.134050060469709,5.543038178985871,2.1299649138590255,0.9916871327893132,1.3605356034056382,0.8359397979163908,6.621485355952896,1.3166440354779996,1.1234751461739003,0.0670500989868939,1.1846399184644916
2020-03-07,0.7633198439403932,0.906292405040662,0.728666791191613,1.4742926544015114,0.47914046261812826,0.9261360214611236,0.44476886885765227,0.7621432953128003,0.9800941842660272,0.8845589125571721,0.8319878479923033,0.895445583137799
2020-03-08,0.6419921634824991,-0.9602842930005313,0.04596058604099531,1.0960201970221761,1.0031406896646469,1.4771529408404072,0.9732257489802749,1.2348280756538592,-0.4890936931210817,0.6190964307608076,-0.05288458511642337,1.307619569367537
2020-03-09,1.6005611885571192,1.6997803298794545,1.5243594370263445,2.0494607754936798,1.0737709570625384,2.1350690862015624,1.3164406266399855,1.797176773090542,1.8343396989570393,1.3633394600827582,1.5629283637085833,1.7092249918477944
2020-03-10,1.7476006953372158,1.9128554591496527,2.3708002299480078,2.131904772614817,1.4908713199392756,2.797844287289166,1.3427694391727851,1.2582186627222829,0.9295640366336347,1.6183730586656944,0.6714453574603038,1.6400489382148316
2020-03-11,1.3514778710607804,0.6720061769290866,1.4860589486588482,1.5383079933426296,0.9907326697163689,2.1496462533809084,1.1311986241770733,1.2182597431470592,0.6483113281137145,1.0011727884891466,0.4381865623932222,1.420991435043782
2020-03-12,1.4687880786558303,1.2013195071070903,1.7666100259507571,1.4839919481804686,1.0499093802389265,2.313882336934874,0.8932989966485616,1.0135921062983533,1.1907953659029846,0.9793669417701594,1.2418433826445843,2.1732810183022546
2020-03-13,2.8901699775300993,2.1249664475634247,1.8690638323338091,2.9815629076514774,1.651221116193948,3.085500386294929,2.177768922355862,2.0242603892131537,2.3110392049230057,1.9189145112708643,1.9161218428789821,3.67593862777384
