date,total
2020-02-29,-0.6557451437740699
2020-03-01,3.9807399847112035
2020-03-02,1.4526908842002206
2020-03-03,4.551924319190807
2020-03-04,13.899882463648899
2020-03-05,6.135445134752278
2020-03-06,7.7556621505736105
2020-03-07,16.5803005695867
2020-03-08,17.789679691194355
2020-03-09,-1.2620301915457162
2020-03-10,0.16353741420156245
2020-03-11,-2.266389237788483
2020-03-12,-5.523575882593261
2020-03-13,-17.21769761323084
2020-03-14,-21.79355423693895
2020-03-15,-41.137238234790104
2020-03-16,-39.21068772114731
2020-03-17,-51.609216948077474
2020-03-18,-53.3714323040348
2020-03-19,-55.184703242962364
2020-03-20,-58.659673858874584
2020-03-21,-63.564200797953646
2020-03-22,-71.1970104520051
2020-03-23,-57.41040756307143
2020-03-24,-58.75380758997598
2020-03-25,-59.71748171853933
2020-03-26,-60.29504800089021
2020-03-27,-62.07401597000965
2020-03-28,-66.06911533743123
2020-03-29,-67.13888934935463
2020-03-30,-62.13225124433509
2020-03-31,-62.50719068177282
2020-04-01,-59.03780427024796
2020-04-02,-59.80922221918899
2020-04-03,-61.46773092223801
2020-04-04,-65.09427280009314
2020-04-05,-66.73523114649613
2020-04-06,-56.12923152791188
2020-04-07,-54.05669395671354
2020-04-08,-55.090569511860984
2020-04-09,-56.69642714497193
2020-04-10,-58.739448207265596
2020-04-11,-61.99982582600601
