date,total,Aichi,Akita,Aomori,Chiba,Ehime,Fukui,Fukuoka,Fukushima,Gifu,Gunma,Hiroshima,Hokkaido,Hyogo,Ibaraki,Ishikawa,Iwate,Kagawa,Kagoshima,Kanagawa,Kochi,Kumamoto,Kyoto,Mie,Miyagi,Miyazaki,Nagano,Nagasaki,Nara,Niigata,Oita,Okayama,Okinawa,Osaka,Saga,Saitama,Shiga,Shimane,Shizuoka,Tochigi,Tokushima,Tokyo,Tottori,Toyama,Wakayama,Yamagata,Yamaguchi,Yamanashi
2020-02-29,-21.718742629177907,-32.328537452610284,1.9257287156758014,-9.999460587627572,-5.205893711958295,-46.78875950535124,-2.8785210517605546,-51.17899039580854,-6.187350490265046,-36.088312287640534,3.181752071734045,-45.83183277341187,-33.27643525488522,-38.615356598860814,-9.553702374932383,-7.600113637134888,-0.48031028952171934,-39.68225633702249,-30.505065289305442,-3.621926867578367,-37.38502335631344,-49.72714870395612,-36.820124581836744,-42.947633551904815,-4.69662649799201,-0.0,-15.288975557273963,-42.231090054545284,-41.22233478896538,-9.047815209140973,-50.683901236988305,-39.224065775823725,-16.3309296851795,-41.56462102546232,-44.89726661232801,-0.8089230462439336,-33.49049772807483,-25.99983308793288,0.0,0.0,-44.441461003292225,-7.517201118522109,-29.20007642385661,7.406016600801018,-42.63842475137766,-5.605030187092286,-40.32522925110189,-20.000346230354232
2020-03-01,-1.1217714987810685,8.002025101843788,-19.593784935333414,-20.220495180557986,24.180465357554613,-16.598280955989843,-0.6906880778593831,-14.068743338039956,-6.280737268032792,-8.523139970783564,6.795908662307754,-11.44073718842275,-46.14700668492474,-9.025242980724355,24.74075998340462,-4.064175893219866,-10.907127181892,2.77228795838221,-40.29881674247517,10.800554237741407,-24.66747191814693,-39.81005352083097,-2.65818539359662,-3.4056244672832836,-3.340652629276713,-0.0,-10.996200786739724,-28.86049605930777,11.542325762286248,-8.757814955924976,-34.229709014516324,-2.4487030731084314,-29.937824636020775,-3.2379125640258657,-30.578236330611638,22.95796103060466,0.5588854096892703,5.626128891882714,0.0,NA,-0.6173941604102419,11.347966063598282,-1.1673127769594416,1.8305205936781839,3.4968684549904534,-10.173187022692176,3.918268269866126,-4.702202877174244
2020-03-02,-15.034075107622112,8.323451150304948,NA,-11.963751488570722,-39.273874621097136,-0.6547534969153108,6.437919271183626,6.8551928804539655,-17.34897628611819,-9.88126556896493,-17.310888390281836,3.901431145929852,-25.166968969822772,6.787420358160644,-35.769384520126984,-7.401151691031081,-8.962551110953864,11.246939868414339,2.1774429492086456,-37.428751843809586,4.782573484941165,0.12685733334156357,1.264766502220171,-6.0952937908763305,-18.384594188961387,-0.0,-5.981239283192677,0.31622387253745476,0.5041496316106622,-1.2168449163182886,-8.041522514741947,7.069581224309156,-26.476820894516536,4.237964987372141,-3.4433835867939697,-38.32082147843314,3.8146297369808333,-3.6169248836086427,0.0,0.0,9.80485452818709,-37.252652687812954,1.183337133982116,1.9012516830784227,3.3288333511052453,-6.673381754407358,6.430325398266864,-28.628801324501534
2020-03-03,11.15149930906319,19.276661878635185,-1.1065969804008224,-5.984987738741862,25.888952069055446,15.399764939556547,8.782726808234656,12.575093161178371,1.9363462492250998,5.322331400195318,19.779810336853892,15.972107703104326,-26.655677561569636,15.276761044934704,13.981495376366198,4.407414338252749,-3.6169114919449314,21.739366042739835,1.802839305943221,19.494296886186525,13.89551603581933,4.171476545282802,8.135371667235207,6.145604152324834,3.8028512027343617,-0.0,3.93470732609353,-6.9994937940502,12.941340990005836,-0.46631269952339804,-7.927947417434116,28.922921189067345,-15.187062731972015,11.495514720167261,-0.9948398806192142,25.39903894963559,19.84801015121912,10.874917289109595,-0.0,-0.0,14.163339670247174,10.484786893912911,14.405896963384365,4.271214718582429,11.881240707469637,9.591316972636646,11.810821462211695,2.0779203072803365
2020-03-04,-20.101522051768534,-20.505003885369828,8.346106330894473,22.34163060210876,-26.382213405501233,-27.14895268975907,-0.8584546422257958,1.4541617386101227,-1.9696986698564378,-27.672418415780125,-13.576129178807268,-14.07430304383804,-21.857083399703,-33.61900477700286,-20.146508598458254,-4.713420138400709,1.2542515657550972,-19.922412913755288,-12.775406780831737,-19.036780526016475,-23.0624253692124,-12.979264536121871,-24.401385134457232,-26.106240057018418,-0.13109980240931243,-0.0,-8.132669871902625,-9.752263146010865,-29.61428952112988,1.7274765914162247,-16.88415509085163,-24.997177204648573,-19.654403817881846,-34.293194524535664,-1.739303791283545,-16.154612957713464,-22.43688104050857,-6.329842089262195,0.0,0.0,-33.21918065345589,-25.11879318385388,1.3164625615551042,-2.947128725009956,-29.433183311571128,11.263477952550325,-11.329850893221474,-18.268261610579295
2020-03-05,-8.023782248225698,-8.717074434266612,-14.776098168358157,-2.343954224636216,-3.2687042982939927,-1.7627978763104521,-9.21440685689677,6.582722656518872,-7.307038897174245,-19.688433833219314,-3.1719469806038934,-6.299393687517238,-39.537101075445605,-6.239361490434538,-7.529971966894964,-23.296000496435198,-7.024781056264012,3.742923445708165,2.7151651409339514,6.817086947055142,-0.30984376857692764,7.782743698801764,-13.674992188552576,-17.199371066731516,-2.5253458288917914,0.0,-13.068957401741573,-0.7581264636474877,-7.109410072909641,-22.167195435194923,-4.526778878412113,-1.797431967604904,-41.466599773862384,-9.460255394208145,3.530015576398131,-6.210010649820765,-16.74193344211553,-8.269300698050117,-0.0,0.0,-8.174020757199907,-9.770592262684564,-6.539170308099089,-6.660039377926498,2.2105307631795497,-12.562669769231688,0.1960582841466166,-12.397773469731352
2020-03-06,4.709103270924694,5.610615301292771,-6.888590238550732,-8.620224644506528,17.251548745398654,9.603051288091224,9.866832384988376,9.85335255469629,-3.7735881628599386,-0.5245309201877782,5.901684351237971,9.823460203671889,-31.939655836848775,9.77692445919528,17.068541761508023,3.0228253565946783,-0.27126836189586984,12.653644106696586,7.627688867807115,19.59306823889126,4.889576588203467,10.450451562721797,10.313948521844821,5.669590732465921,-3.8420854501707247,-0.0,1.5644017079648975,-2.148700672369885,12.802699841312904,-5.486881867325934,3.670909395128102,15.220482263612455,-6.202111116935111,6.573887622847944,6.712551194493857,9.323601242910621,14.994232457578747,10.611136611565826,-0.0,-0.0,7.4980634851108805,0.5521739456563372,27.00227422605441,7.05707655975984,10.71658360812733,-10.459352621080141,8.055774128408517,6.411038038965626
2020-03-07,-7.986389864932996,9.869263192596609,22.148283785832966,5.9999253121330645,-17.427921168253533,-21.74303920240702,25.045291550560133,-39.2189296603967,19.36822712376976,-0.2651903537008842,7.530309987956074,-24.73135971804509,-25.61683717249777,2.2347834791197583,-9.087618901097242,9.60020477954684,20.879885561698227,-9.613594634569285,-28.585577253940333,-9.549139835076693,-24.46183986752981,-28.817911885081323,5.006091495698688,2.7070844487098373,15.047769291141881,-0.0,-0.6223313048448367,-39.57663389372607,9.667069186134446,10.815756952168734,-30.94718588964625,-2.413421915123614,-35.42478178718603,1.763274670580943,-36.83287558005493,-2.3981515781335485,22.544869068821413,-9.714282307917008,-0.0,0.0,-5.744147920086929,-15.555848121643793,4.799911249714959,16.33699548907119,1.0217306891410936,16.30571579614628,-28.325110135231387,-7.091084684984645
2020-03-08,-34.305174647098546,-59.022723526502965,35.26977430582465,33.37925254042492,-50.24966616645076,-6.439342083622943,-26.469835711145112,14.307648389461308,-36.331268256868185,-56.36757462947285,-29.35055978899442,-14.98277344885241,-32.80683599068939,-41.77100054149818,-28.559214417313708,-19.399371505197486,16.248877648759056,-27.725748457183652,13.432622792940444,-60.943788229250195,-11.569361617073627,16.834986696955966,-37.276083784581786,-55.71872530421713,-38.73472848119816,-0.0,-40.376895403960546,13.516543474870183,-37.99217607785992,8.959177257991897,1.084033741268492,-25.976467724929865,-16.100449030428738,-40.59139702050369,2.7607996687040397,-41.75015915679039,-42.06891513510201,-9.064219417834565,0.0,0.0,-32.09854077065338,-52.533810566676614,-24.90185081323616,-10.983123562069103,-33.35303668323814,-5.677525472017237,6.996286750532466,-57.326382295537755
2020-03-09,10.938830129085947,25.575623425247855,37.33298639960412,19.29561042808602,10.245105793526264,15.501428944063342,35.80884112754209,5.842314439303942,13.235193432818606,11.116545635652502,19.357210909144378,11.480669953478326,-19.924425923737388,22.950598240914836,5.1430596311937995,34.23192641122865,13.145334239541793,23.45782118631101,-4.081757166112375,18.059316856325275,7.0138208034020435,-5.689134715697566,20.62222120299157,10.630966376849067,5.9693472075130725,-0.0,14.043304306895724,-8.86440381157878,18.31863697145313,29.652285027338063,-8.041522514741947,16.613611231607553,-20.048023043073474,18.419096899929997,-4.131679504198459,13.70590368918967,30.26317130297086,22.607345323183516,-0.0,-0.0,16.935657821414065,5.889545035879145,29.585893635248695,32.64004005523026,14.793849174813245,28.17777258793501,11.615728982420482,3.401201957511078
