date,total,Federal District,State of Acre,State of Alagoas,State of Amapá,State of Amazonas,State of Bahia,State of Ceará,State of Espírito Santo,State of Goiás,State of Maranhão,State of Mato Grosso,State of Mato Grosso do Sul,State of Minas Gerais,State of Paraná,State of Paraíba,State of Pará,State of Pernambuco,State of Piauí,State of Rio Grande do Norte,State of Rio Grande do Sul,State of Rio de Janeiro,State of Rondônia,State of Roraima,State of Santa Catarina,State of Sergipe,State of São Paulo,State of Tocantins
2020-02-29,-2.5915595711910515,0.589853468735137,1.115593355449605,-7.411008166906159,9.17864074872009,-1.5581251069365887,-9.499992186582306,-13.654851818713482,-6.220711654133266,-5.028121087800756,-7.464130847250939,-4.433355480768653,1.0799284499869821,-5.3386369481112546,0.968781634655323,-2.2652226367539696,-2.8121801609162365,-3.938824807839566,-7.981074877172421,-5.845907997969442,4.256571858951788,-7.961480515906164,6.713436477562105,3.685333921779755,-3.746681949764048,-8.019587488217526,-1.2805932746131197,-1.8303869487265851
2020-03-01,-9.163812092096435,0.9024662471409551,-7.1810301135763,-12.283220535807645,-1.4871867087385071,-5.5322629495203515,-13.021433070101004,-19.964990327853286,-22.371724852092722,-2.462499864306523,-9.741159498827168,-3.8951021391087512,-4.101066314475212,-10.697275925822925,-3.6970698350186337,-17.362573843987057,-4.068807720973593,-6.668570901309549,-12.029043893190913,-19.514061191261064,1.4732073851622234,-31.4674017043481,4.54888602596718,-0.07145812930027964,-13.489010805362247,-10.537454148195911,-3.588369372216521,-0.934048490475373
2020-03-02,-6.308149621255065,-3.3144602530060294,4.409387554311608,-6.276119198333618,-0.10239959963643518,-5.766320228153905,-6.192380590848388,-12.248866584357616,-12.901043990409034,-4.708253908838877,-4.311470634414921,-3.9742003004279485,-2.294847956222337,-6.637816394538328,-6.455991446754444,-7.390825352508004,-2.260977617527441,-5.44993425243902,-10.552095160224127,-0.7870961095305261,1.6592765470902646,-14.000425227425529,4.120733189387965,-1.6740257757412176,-12.976709395904715,-7.34265913256454,-7.477542753802135,-5.880831179162752
2020-03-03,-4.68124384365083,3.901445714599829,2.1955416727717183,-4.502915448796742,-0.890972217397394,0.5725698716986098,-4.803453415237348,-7.685412803223049,-4.7190282145653875,-0.2453906417707547,-5.335940231473836,-2.251403762426901,-0.034223084682686054,-4.329010692090214,-3.679838541121602,-3.4831970818633673,-3.966944729362883,-3.0422905516508942,-10.576024984154245,-3.221935894959302,2.8552984281431892,-7.022904523006129,-5.018902695456364,3.0326830075038678,-11.906228838829273,-5.415426845223886,-6.987164513448018,-6.16897450231147
2020-03-04,-1.0580073865145734,2.0248130417844736,3.3304026163983456,-2.314132136426591,0.539751160700462,-4.070855726316636,-4.2765857556955735,-9.065485681723892,-9.094540345191284,0.5366129987360473,-4.043755466126885,-2.2340407514056135,-2.638980085531569,-0.17811331120371177,-1.1028028094100117,-4.257664779145146,0.6435456292414948,-2.2011923155677064,-10.475519723647757,-6.169725450798141,2.9780657102400414,-3.2956377199257414,-1.2816041574937862,-1.153810594435182,-6.16099792045384,-4.868898286127283,-1.1654946343722123,0.5869228092324549
2020-03-05,0.10053463853758389,1.7198482824222228,1.4498860103209459,-3.5560497163088622,6.730620413486435,1.9256530651215074,-3.071628823178645,-2.58643700108468,-6.451001766271471,-0.5318388617366162,-4.876861874301209,4.660039235768791,2.259674230298465,3.6756110584765973,5.389565813349277,-1.7415985409316836,3.349102845668016,6.37800969248081,-6.887960520044705,-1.410850672058965,2.5224839993337547,-0.18829456647685897,3.6269302511999353,2.8659473724698823,-2.8319945451915496,-1.6146563044187365,2.6714491121461,1.8971046980462545
2020-03-06,5.799891170870613,7.705379186394173,0.7986415299375842,-1.2496313536703594,12.283166928351827,8.703642357121268,-5.672255296236764,-1.3320870343248743,-2.8479210534424704,3.1642980032228833,1.5560340106272188,6.9104783864722865,12.611206705569812,7.615058412158693,7.027496027672654,1.0253112987412705,4.0145442581529345,-18.162942932146386,-1.44727575129344,1.0641080898264639,12.553913713794493,13.6721167525428,10.931217643241359,7.726052939946235,2.0635424310052497,-2.9781012360597363,8.733955641810022,3.7429624292237773
2020-03-07,9.238016230064652,12.404130886285904,13.323537224411085,0.11474238509781848,13.243043549242897,10.94556290204927,-4.177376671723356,-6.915719862640522,-4.740138141511389,8.074975320837636,2.3601459962432725,12.630625906262997,15.785397809888943,8.475145684976617,13.272882771241159,6.306379820723051,-3.8793615963891885,1.2320177571718514,-5.435898803965242,3.5046791576061898,16.659903828299363,9.700549819623204,14.32028520745284,14.280192559367883,9.642927089584052,0.2694289914142904,11.167469749760633,13.815408728687505
2020-03-08,8.270170860651247,17.51300760738894,14.646257152763683,1.7375275457669657,20.748838502033188,10.889466529484205,-10.880250607283152,-2.014445738507141,-7.001778951135345,10.792414100913776,4.56758803367965,13.250871244412313,13.282359421846932,10.445821839417684,14.510664049511249,2.785985398719303,8.080496007399123,4.201668006615561,5.791017391088169,1.754727613115991,14.131665112617316,6.202133335799308,17.092812686990253,14.423108817968442,2.1103759553773007,-2.4392432532311554,10.931469176493563,11.730720793423629
2020-03-09,0.8832686100087728,4.878480147415566,1.7485336270647953,-3.763357386863744,-1.5292949553179758,0.10252095675684568,-6.8579483289532615,-9.430178097461251,-3.094523381857132,1.531543149417473,-11.036243706429946,2.806055503384685,1.70735166916956,3.175560318466177,-0.4796043468007083,-6.126115787735051,-2.884531444677114,-0.3517319896347877,-11.189585669722428,0.7660814075770412,5.621398752887885,4.689983125015917,5.7106073892187865,-0.6355009632438203,-7.661582272782809,-6.768324734496355,0.20311524748395401,-1.4416835396467715
