date,total,Greater Poland Voivodeship,Kuyavian-Pomeranian Voivodeship,Lesser Poland Voivodeship,Lower Silesian Voivodeship,Lublin Voivodeship,Lubusz Voivodeship,Masovian Voivodeship,Opole Voivodeship,Podkarpackie Voivodeship,Podlaskie Voivodeship,Pomeranian Voivodeship,Silesian Voivodeship,Swietokrzyskie,Warmian-Masurian Voivodeship,West Pomeranian Voivodeship,Łódź Voivodeship
2020-02-29,4.090404355534924,10.858402020418847,7.587024022977376,4.268874364952031,0.8667692090122711,4.381300864907844,11.097125302314916,4.045916256855237,4.475107084937095,-0.5480940009159253,2.3354938319440413,5.821750236547265,5.314882873694388,3.2689031596449705,4.257074171547669,0.6295982318932858,8.608069027587332
2020-03-01,6.974292353543903,7.847828991608603,5.515903637789765,-3.2585355360293278,10.848098189238023,1.3037648630116854,4.99805251866664,8.295038921304245,10.549357473323308,-4.394334070280479,1.5611385294984115,4.996477546509017,8.712590913188896,-3.406308554068613,4.394059231523212,2.9333336192166635,15.839618170360026
2020-03-02,2.448447471376867,4.815189939961318,1.8982050172078615,0.4309365043210383,3.262904533481749,-1.7259089926652487,4.624285112922874,2.8420141439411934,7.052730394095932,0.3085424270890349,3.2369963630628424,4.679725485130176,3.7235024557637684,2.5347932202067702,2.33545158196067,4.305608608670522,4.054371593508659
2020-03-03,0.8266126078580021,2.144241784382057,3.339488419586553,-0.8695855187865248,-1.9377107205918769,2.644862200074366,-1.4255315009762242,4.1954455001789555,-0.4211301201044769,-2.8410816655869207,5.173840613377466,3.4117631671407764,-1.18847489721893,3.0161925391315583,2.900634696545081,2.251029294851337,2.2219035955866517
2020-03-04,4.44133239548243,7.6118184864819876,8.191744807085326,-3.3163793621126887,7.406061352560405,0.38002544098064545,5.125539075664514,6.345407633352681,6.745756274657589,-3.0547616694405075,2.286738127715983,8.002759912185915,3.6357885744605056,2.4608057001325014,4.603847540157087,5.465142643055417,6.711016413220941
2020-03-05,5.482848183767002,7.091827861365623,6.806489847962642,2.8218146490999536,5.578141398443415,3.785895765940687,5.381477996910245,8.126339262169793,4.973940029024402,3.979430744412304,4.096435149357436,7.031514133620672,4.373163510691229,3.8521554282823893,7.880951667264327,6.31227329296967,5.868524550946437
2020-03-06,3.686354181099951,5.464698525208142,3.1752671203879084,-1.1240983535533124,3.3389876084950485,2.7482444359078917,2.1344340224644007,3.9165159501327884,4.524990379345826,2.0898479300657926,-0.2695903645551451,6.495325403214319,3.665669127431947,0.9032242710365291,5.889399641466036,0.6487640837013007,6.684989776743353
2020-03-07,6.869657846220106,16.358598060625706,11.338031698202885,2.930753854890283,0.27255076238941406,12.985000269275705,8.176524178363627,6.099067790184761,5.829630386958784,6.360573388251596,10.730078906974997,8.797502283055117,8.463907601362063,8.26354120310016,10.794039551079912,3.718175250754869,13.182973350647744
2020-03-08,24.41445008194428,37.49880733080854,27.519625715123436,9.765001906639366,25.989593193783495,26.083912446553168,29.046653043265543,16.554612573358636,42.34420189414969,21.89405564148248,17.419170328224467,27.618489978297315,23.95263681742937,8.789140858692694,24.028903807178605,24.033019874660145,29.83809279730552
2020-03-09,4.187794935428613,4.707738002667899,4.156730885010395,-0.014460956520840212,2.449104553909117,2.90331778965818,1.3115662454781252,6.354992841258048,7.990920046629368,3.5329066107989804,4.619363977058374,4.370606003543596,6.342388340389748,9.981589071837728,6.526428067226432,2.795339486198957,10.052065377343864
2020-03-10,4.40672251998302,5.633551569526371,7.707774978270496,-1.64469278830356,3.3986983762270047,4.055838270617115,3.8004515286866143,4.7657653705482685,8.224987812701105,1.1038536521943112,6.38699725387562,9.542632885274623,6.4194994448321765,3.204524408411516,6.926845934847252,3.348274310860184,9.843852285523162
2020-03-11,3.4642070732432733,3.5228885155485075,8.396538427262458,-4.1088397794547316,3.6288737550647077,-1.7594124950187062,6.731676532387725,5.442481048667148,7.613917456194153,0.7349442285008999,4.501776690390704,3.4203498194070705,2.469483119768774,6.344670065589576,5.2916466524818455,6.652467162561933,8.921352614817556
2020-03-12,-13.785998780323137,-14.584681702987039,-9.218610930898025,-18.109937882932226,-13.273125820674577,-22.971915699379167,-9.081485571598535,-12.628511415320482,-11.667894421026771,-17.723941844303972,-14.113342382722013,-12.345697813982563,-11.902098970688847,-13.047747208941521,-11.703122221826703,-11.502385962580076,-9.366697283434055
2020-03-13,-27.76355919713138,-28.684870295856435,-23.955057514870504,-34.48648911089973,-28.473368516053103,-37.72494364999304,-19.437836713175805,-29.484099516907627,-25.478851913382474,-34.25012581947349,-27.390189839962638,-21.763347205158908,-25.404253358558087,-30.351218137479623,-23.557598565864144,-23.087185087934614,-22.936214383248934
