date,total,Akwa Ibom,Anambra,Imo,Jigawa,Kaduna,Kano,Oyo,Plateau,Taraba,Yobe
2020-02-29,0.2745473546708693,NA,0.8633997689658083,4.127653338589865,NA,-1.4232209737827712,1.1135157339444588,0.16967297864320788,NA,NA,NA
2020-03-01,0.07922652234787944,NA,-0.45038819117047574,0.5789658167288161,NA,-0.24664045196370343,-1.3065389646188943,-0.1622958926152423,NA,NA,NA
2020-03-02,0.556938919475192,NA,1.1895107206639328,6.965319482567479,NA,2.274466424723647,-1.3023879274000891,2.1605640704404134,NA,NA,NA
2020-03-03,-0.009413052160144092,NA,-0.5942881526647771,3.746159495254299,NA,1.8675576635072642,-1.843060525149449,0.922135753495695,NA,NA,NA
2020-03-04,0.35534271904543946,NA,0.23266941826026652,5.076191316050012,NA,1.380994592901826,-1.6936231852724666,0.33565741427243295,NA,NA,NA
2020-03-05,-0.19453641130964455,NA,0.5784030919803412,-0.9650449226044734,NA,0.19001871396425402,-3.51592852432789,0.21762403782498402,NA,NA,NA
2020-03-06,0.5122269217145077,NA,0.7727614815310859,-0.9907223928289827,NA,-0.6449119989089833,-2.2508999318970466,1.2255184163957786,NA,NA,NA
2020-03-07,-0.8432525893462415,NA,-0.028032460031357412,NA,NA,-1.2667914264283602,-1.6967364631865705,-0.556047859357904,NA,NA,NA
2020-03-08,0.22748209387014887,NA,-0.7166965614683711,1.5920031539195747,NA,-0.3157381661325231,-1.2629530738214412,0.41588322482655843,NA,NA,NA
2020-03-09,0.2580745133906172,NA,1.692226170559609,7.960627137936553,NA,0.13627604738850538,-1.2307825353757018,1.3085106342103912,NA,NA,NA
2020-03-10,0.14668672949557876,NA,0.9540380564005305,6.087394548224734,NA,1.1046037362265473,0.3715178310830533,1.8728577153497568,NA,NA,NA
2020-03-11,0.5530168144084654,NA,0.9232023503660374,8.768244713331237,NA,1.065256426769303,-0.8800198903866738,2.055440594541904,NA,NA,NA
2020-03-12,0.5192867108346158,NA,2.0164682915889762,8.081066700656274,NA,2.3886695911971123,-0.7502999772990155,0.32274751372349325,NA,NA,NA
2020-03-13,0.715391964170951,NA,0.48028948187059034,7.500572463080761,NA,0.5172731657915804,0.23557136216718746,1.5418109798448019,NA,NA,NA
2020-03-14,-0.0996214686948583,NA,-0.41207716246095394,5.749307856935361,NA,-0.035508547558976755,-0.32170538445739255,-0.4979533068876753,NA,NA,NA
2020-03-15,0.7773612242252329,NA,-0.5942881526647771,6.368318299847638,NA,1.3982690214440308,-1.1093646967256536,0.7164994804661551,NA,NA,NA
2020-03-16,0.8699229037999832,NA,1.6417677425031656,7.960627137936553,NA,2.0278259727599433,-0.11830456073594436,0.38545274496120047,NA,NA,NA
