date,total
2020-02-29,-2.724994355136813
2020-03-01,3.534191140868064
2020-03-02,9.038986007944205
2020-03-03,6.426827857989041
2020-03-04,4.440910646792026
2020-03-05,-1.4862140168211428
2020-03-06,-3.497922360631106
2020-03-07,0.7140919842210046
2020-03-08,4.56341852670353
2020-03-09,11.581830489002071
2020-03-10,9.427464942926738
2020-03-11,-0.7245696318450148
2020-03-12,-1.2573177148812271
2020-03-13,5.030882805313217
2020-03-14,7.422204382270012
2020-03-15,1.0388990605653214
2020-03-16,4.851956822810888
2020-03-17,-0.49970319437587224
2020-03-18,-3.5664300566342497
2020-03-19,-9.61203273568815
2020-03-20,-14.725930749099295
2020-03-21,-18.823496942981446
2020-03-22,-34.20145976345184
2020-03-23,-44.66057001089651
2020-03-24,-52.193998652559856
2020-03-25,-57.36109087698521
2020-03-26,-60.915431340207135
2020-03-27,-65.05652007037365
2020-03-28,-62.03976352755285
2020-03-29,-62.50561586037423
2020-03-30,-59.189037400927916
2020-03-31,-60.25130967542372
2020-04-01,-58.54667700428668
2020-04-02,-58.15658612351583
2020-04-03,-60.12718984972391
2020-04-04,-57.99942140915568
2020-04-05,-57.843868640583835
2020-04-06,-52.91050855546332
2020-04-07,-53.1152256705786
2020-04-08,-53.59316759681231
2020-04-09,-56.571237440713666
2020-04-10,-56.98550750830915
2020-04-11,-55.00039627000629
