date,total,Meru County,Migori County,Nairobi County,Nakuru County,Uasin Gishu County,Vihiga County
2020-02-29,4.757043923748112,NA,NA,5.686332902512127,8.43273814166609,4.4586239999999995,NA
2020-03-01,2.947640918666373,NA,NA,4.895556341665631,5.31508783934761,18.6661632,NA
2020-03-02,1.1721188436842473,NA,NA,3.3999571939776914,4.907483222357411,-2.3056896,NA
2020-03-03,3.4356876498631865,NA,NA,6.665253162014132,3.1462876290391026,-13.600435199999998,NA
2020-03-04,2.457174121033873,NA,NA,6.267954793279659,5.699782594961311,-6.6885888,NA
2020-03-05,5.241057210885447,NA,NA,8.731968714757874,6.8242749575244375,2.3853311999999995,NA
2020-03-06,6.3575145265489015,NA,NA,9.250557691255034,8.956801220653489,-6.580223999999999,NA
2020-03-07,6.1034075508017995,NA,NA,7.238279655381158,8.541559983204458,-6.6885888,NA
2020-03-08,5.906575480699283,NA,NA,8.570566252459495,4.796752225704336,2.6660351999999996,NA
2020-03-09,2.8072770653965455,NA,NA,4.056072528882937,3.0995133287287517,-20.745984,NA
2020-03-10,3.2211084258989673,NA,NA,5.438976466208695,3.2722918666098435,-4.5330432,NA
2020-03-11,3.4897358002601884,NA,NA,5.781837318073299,3.8001732558266585,-15.607142399999999,NA
2020-03-12,4.01085677274472,NA,NA,5.445661775297976,5.72746534412458,NA,NA
2020-03-13,4.935322151177031,NA,NA,7.325188673541824,7.029509132355567,-10.9683456,NA
2020-03-14,0.9123650462538773,NA,NA,0.36482686744367365,3.5042542130468886,-20.065766399999998,NA
2020-03-15,-0.7889416580338567,NA,NA,-0.9416735374331471,0.12982254780015715,-23.9995392,NA
2020-03-16,0.7090794656561964,NA,NA,-0.3285351895304286,6.069204109657346,-16.135910399999997,NA
2020-03-17,-4.990176990385929,NA,NA,-6.798959343799771,-1.2590877981500534,-18.133478399999998,NA
2020-03-18,-7.041586639036335,NA,NA,-9.428195904198812,-1.2667244186088862,-22.2957312,NA
2020-03-19,-10.377244876224472,NA,NA,-12.74888443326073,-6.702089030183113,-14.315903999999998,NA
2020-03-20,-14.56637987639811,NA,NA,-17.61578945025801,-10.204434088115292,-13.161753599999997,NA
2020-03-21,-19.102391065686838,NA,NA,-23.166506082673276,-15.003095468934339,-8.9185536,NA
2020-03-22,-23.7594055767599,NA,NA,-28.909186590366495,-18.927363807217027,-18.6661632,NA
2020-03-23,-23.537566153488623,NA,NA,-30.28062999782491,-18.853861335300763,-20.745984,NA
2020-03-24,-28.56727089565743,NA,NA,-34.69770921752908,-21.648864423233558,-22.6665216,NA
2020-03-25,-29.87410677092824,NA,NA,-35.71674133156677,-21.787278169049905,-26.7543552,NA
2020-03-26,-34.57387578903177,NA,NA,-41.23403141853562,-24.859108748615387,-11.9292672,NA
2020-03-27,-42.44957865956811,NA,NA,-48.624163094659046,-33.67463249078047,-37.2905472,NA
2020-03-28,-43.85402388107828,NA,NA,-50.613520070798245,-34.276970929470906,-31.212979199999996,NA
2020-03-29,-45.037436368129065,NA,NA,-52.67832553523076,-35.26209496866033,-26.66688,NA
2020-03-30,-36.66561987827695,NA,NA,-44.526068622929195,-25.827050391772442,-32.27182079999999,NA
2020-03-31,-36.92537367570732,NA,NA,-43.76585347506227,-27.061319173431286,-29.466086399999995,NA
2020-04-01,-37.815151435228124,NA,NA,-45.053252996826856,-26.600258213229257,-35.67160319999999,NA
2020-04-02,-37.70705513443412,NA,NA,-45.45055136556133,-27.173959325199068,-35.7891072,NA
2020-04-03,-39.68586279001392,NA,NA,-47.15530518332823,-28.23163125874741,-28.515609599999998,NA
2020-04-04,-39.446276212880946,NA,NA,-47.01682378076453,-29.3484870008517,-28.9830144,NA
2020-04-05,-43.386951058990746,NA,NA,-51.35272424724171,-35.13322699841753,-34.0004352,NA
2020-04-06,-35.07160278597132,NA,NA,-42.90535869085612,-27.635020285401097,NA,NA
2020-04-07,-39.57615311159613,NA,NA,-48.45894045573822,-29.201482057019174,NA,NA
2020-04-08,-40.294106154183176,NA,NA,-48.61747778556976,-29.51362891827396,NA,NA
2020-04-09,-40.30539979754971,NA,NA,-47.758893089674835,-31.80461505592379,NA,NA
2020-04-10,-50.10182872920938,NA,NA,-59.006448110313954,-40.816781774903816,NA,NA
2020-04-11,-47.00011024747096,NA,NA,-54.00010664659737,-37.99982340315188,NA,NA
