date,total,Apurimac,Arequipa,Ayacucho,Cajamarca,Callao Region,Cusco,Ica,Junin,La Libertad,Lambayeque,Madre de Dios,Metropolitan Municipality of Lima,Piura,Puno
2020-02-29,-1.1422979695017532,NA,0.11850279087147722,NA,-1.1613177427987993,-1.4937509132204347,-0.47604172081105156,0.29086388987197864,-0.4297023992668285,-0.6865811489648095,-0.9683858029081864,NA,-1.3959821591805535,-0.8752851812316024,-2.043059062075477
2020-03-01,0.1029810929509209,NA,0.19172402750751194,NA,0.6900444015302409,-0.26036975246579563,0.6293271549122101,0.14256157760172636,0.49536478836827647,-0.10845851718485003,0.5321845433057748,NA,-0.6649385772141356,0.32157216440900177,-2.2826771002201323
2020-03-02,-0.18695029181859485,NA,0.28806775992334704,NA,-0.18793108700893435,-0.13789953556521767,-0.7968938406377003,1.0629927027887114,-0.3939743346086877,0.011620555412662503,-0.4457045550185863,NA,-0.049578753564211854,0.02473632033915398,-0.9468307904015508
2020-03-03,-0.17269137125615966,NA,0.18497996623840346,NA,-0.16190985957692805,-0.26036975246579563,-0.17899168702495538,1.1596284030422306,0.06855925920886477,0.04260870317976251,0.30220479423435065,NA,-0.16720677672636156,-0.017125144850183523,-1.4920345856942472
2020-03-04,0.27725678871401777,NA,0.4258392972779913,NA,0.005782494984890287,0.014464986248099757,-0.45604796853698737,1.930800426847542,0.5793740214833643,0.4977471235090439,0.4561581799763783,NA,0.12540508254477117,0.1655430668851074,0.45013267084663894
2020-03-05,0.10377325520438951,NA,0.5819161437916442,NA,0.2100973177843471,-0.11089822790209815,-0.6074292357549018,1.8035474750285516,0.11201231082011709,0.04357708279748438,0.10453624957792003,NA,0.07485419655773164,0.015222350977940911,0.2920041679414619
2020-03-06,0.013466758308966579,NA,0.6666986283175791,NA,0.5146420536552356,-0.28062073321313524,-0.6731229932268269,1.7480537065661346,0.04731554508780808,0.3418380050558219,0.5597441000126809,NA,-0.10499030166538982,0.5270739026112041,1.8820202186260333
2020-03-07,0.450740322223646,NA,0.6724792522625292,NA,0.9309816925673362,0.5043458538504115,1.0634772042918892,2.3546580032070374,0.7232519034850664,0.6865811489648095,0.8790548259961458,NA,0.33830208314403387,1.2349132230854565,2.8560141874407434
2020-03-08,1.1850747311890588,NA,1.6860153172771148,NA,0.9425466825371168,1.437819633061116,1.6194939341991974,1.9882077735328012,0.9154109539437155,1.040039709433294,1.4121896988435378,NA,0.8690863860079491,-0.8448404792757206,0.6887805954765379
2020-03-09,0.4887641103901399,NA,1.1098797974304206,NA,0.12528739133928957,0.24590476621769589,-0.11520209643627448,1.7691030670173964,0.4712242041398029,0.6555930011977096,0.17961228336569898,NA,0.6066106318444745,1.1930517578961188,-0.5374428871746508
2020-03-10,0.440442212928554,NA,0.6898211240973795,NA,0.28045100676717893,0.0771465933231987,-0.1818479373498217,2.160429813588578,-0.006759363583972583,0.512272817774872,0.8448429624979173,NA,0.383992307016935,0.7259158622605572,7.246747955224984
2020-03-11,0.9387122703603173,NA,1.8469093504115597,NA,0.5021133145213066,0.6624963701629689,-0.28752919936987514,2.6168182197363867,0.3109307248627388,0.8579843413015814,0.8438926329562999,NA,0.6707713717511016,0.6231649931594561,7.7696391396783
2020-03-12,2.4842208268775994,NA,4.1543417417708115,NA,1.719328508840712,2.671200793815755,0.44747921756238845,2.9009845858284184,1.929315491539603,2.0616802061298722,1.6269641752490827,NA,2.94167271147657,1.8009944000776341,0.3104363247218199
2020-03-13,3.662958260038909,NA,7.023458093114382,NA,2.747648866987035,3.6027459081933797,3.693131670052138,7.800701625415269,2.7172641607569785,2.4219174239224097,2.6381148075300547,NA,4.077123381339304,2.4755348277876403,3.4390524098089115
2020-03-14,4.2261856222551,NA,6.627485352885299,NA,3.479134482575656,4.352032195844947,4.684250532780747,5.442216465762547,4.278677148654645,3.172411627656863,3.161746384961272,NA,4.7381734288621296,3.112970774988916,4.054104378164017
2020-03-15,5.37006791626379,NA,6.194901994338199,NA,3.3461370979231795,5.589270686265746,4.879427638313278,5.424037472645549,4.058515020490967,4.461324898844679,3.9343643022962627,NA,5.700584527461536,4.750324902053686,2.6639317115191172
2020-03-16,19.270931140131175,NA,15.320580328766102,NA,9.873610186700164,22.787175002839817,14.894393360736181,13.482115369033062,12.617800564538534,13.652215850642998,13.168716458193071,NA,25.01199510693347,13.231077190639015,4.9126548387228
2020-03-17,34.37192017800352,NA,32.67786716080296,NA,26.876072940605905,36.880893270571676,34.06078512403074,28.93808667492761,29.88314640474279,28.726981359719428,28.47092273731733,NA,39.73202425339026,26.13392243831618,29.72524820562901
2020-03-18,37.486702158642146,NA,35.1731698303731,NA,29.515781901208324,39.97736466008157,36.42576039302004,31.50897901731579,33.52258088302746,31.5720806765863,31.190765885426483,NA,42.905064481499814,28.603748884487093,32.401791392839954
2020-03-19,39.41640940809171,NA,37.452662539331754,NA,31.42786024287871,41.890600174496896,38.17188142495498,33.03984159558936,34.84355365200953,33.85261467632131,32.411939346404914,NA,45.15263464307742,30.50273716898522,36.63536677123378
2020-03-20,41.582181009074915,NA,40.66283570342738,NA,34.300796501205035,44.32071786417766,41.66126723849999,34.65872877211366,37.27595891887052,35.669294839167556,34.649015087372405,NA,47.363263772587565,32.669067992533435,37.9440499026392
2020-03-21,35.488076793140806,NA,36.10674059748253,NA,30.216427543544196,35.95609848310984,37.492093847636795,32.62076796478697,35.909601851538916,33.60277273494907,31.890208428056933,NA,38.94751338816831,30.11551861598385,35.18019649910025
2020-03-22,28.348318402628117,NA,28.850130671921832,NA,26.929079144634066,27.519154170801517,29.739278382508015,28.12194556288551,30.348576868667756,27.49907600444809,25.949698463406225,NA,29.474082927712537,26.850324331215525,27.023482067034426
2020-03-23,39.53444158385853,NA,38.38719674376535,NA,33.13947875840624,41.42482761730808,39.9989295494278,34.61088931654261,37.899751615334274,35.05921568000277,33.18550759328153,NA,44.514915773702455,33.30840673360695,34.71842246607653
2020-03-24,39.181929381065,NA,38.03939586974418,NA,32.55641051409646,41.56176282045676,38.803112746750436,33.17953280585682,35.31864034962589,34.007555415156816,32.89945840125467,NA,44.65295857774399,31.594940851652485,33.41556001575965
2020-03-25,39.69366619680572,NA,38.19161896696121,NA,32.35498693878946,42.138433605547675,38.65173147953252,33.81579756495178,36.321923030161244,34.27579656926578,33.187408252364754,NA,45.00681477965326,31.58828107309963,33.559136815943496
2020-03-26,39.41957805710558,NA,38.427661111380004,NA,32.420521881951544,41.5145105320463,38.24519184995989,32.89153928331911,36.38951666600097,34.70382036029884,32.793971822135134,NA,44.83863587050408,31.585426882291266,34.25858866008234
2020-03-27,40.726645775328805,NA,40.2437404674185,NA,34.09262668174898,43.118195340752294,39.62571284031193,33.93156904743372,36.75741916964291,36.14670599070443,34.5454291673361,NA,46.230729499993316,33.17901675029446,34.594247936187806
2020-03-28,34.74898941065458,NA,35.560471634684745,NA,30.74938083131825,34.774791272848354,37.53017718530168,32.17490423886479,34.88121296340594,33.31225884963251,31.893059416681787,NA,37.95302191961559,29.8767179850174,31.774127948793026
2020-03-29,28.34039678009343,NA,28.83182536276282,NA,27.863915833857995,26.80554818256193,30.292438862090457,27.881791495918844,29.731543535787974,28.204056366149615,26.85441218702604,NA,29.14939069848809,27.49537145390577,26.46663690956466
2020-03-30,37.65622488088443,NA,36.419857727834,NA,31.835526139313476,38.77966379873891,38.4184710363351,32.074441382165595,36.131695226440876,33.9097490737669,32.32926067628419,NA,42.49676886391219,31.32379272485791,32.3241823116595
2020-03-31,37.50333756596498,NA,36.31676993414906,NA,30.32725869742126,39.493269786978495,36.93322086740463,31.369287807048327,33.380634247764036,33.68121148398454,32.3891314374061,NA,42.725219983276695,30.38381255197006,30.86222124492268
2020-04-01,38.87219393995876,NA,37.14339915827692,NA,31.186922951841616,40.7980115465571,37.69107928693582,32.05913275638285,35.77248333312119,34.41233809536456,32.84338895829924,NA,44.069679124047376,30.51320253528256,31.425857196995732
2020-04-02,39.131230996843,NA,37.66365531332244,NA,31.487612691055908,41.5579054907906,38.218533513594465,32.61598401922986,34.95266909272223,34.65249624055958,32.78826984488543,NA,44.717119317650614,30.782447868204883,33.41750024278916
2020-04-03,40.349576542677745,NA,40.26493608854998,NA,35.07661457834448,42.34865807235339,40.29121916600578,34.27409954932243,36.14714520034709,36.194156591972806,33.91821166986858,NA,45.30039877134722,32.55204616939052,36.1270272895018
2020-04-04,35.651262217355345,NA,37.097154166717324,NA,32.51111430338149,35.472003610006766,40.337871254645265,34.171723114400386,35.24911546704788,34.86553975645839,33.36511987664723,NA,38.31757157817597,31.341869266644213,35.311161823592265
2020-04-05,33.561538192705115,NA,35.15775483318656,NA,35.49584546474903,31.50859737802743,37.354041748601595,35.47486988415576,36.155835810669345,33.63666602156933,31.849344257767385,NA,33.53176366059529,33.083877056682326,38.53678926015492
2020-04-06,38.232919001409584,NA,37.269609447741665,NA,32.94480142724826,39.913718720589934,38.447985623025396,33.045582330257886,34.69967577000783,35.32842521372945,32.93081927612805,NA,42.95561536748685,31.832790085682813,32.44350627397445
2020-04-07,38.44363416083224,NA,37.33512318578443,NA,32.85613650414661,39.94168436066958,37.856741805778064,32.74897770571739,34.72671322434372,34.97980855134958,33.98758572640666,NA,43.381409368685375,31.46364807446774,33.09833289643454
2020-04-08,36.05209631761047,NA,33.76077071315695,NA,28.626241422699366,38.23963764547652,33.816099679533856,30.263239594245672,31.41945318504284,32.01753530073836,30.92087229560713,NA,41.20286060912854,27.850242511079017,26.87990526685058
2020-04-09,47.619249542759285,NA,47.39051853802515,NA,40.211470124927054,49.57729386673711,47.201440785299006,43.84294745264367,44.65718395256858,43.05028428544369,41.148318822494176,NA,52.39599332556649,39.84450368476034,46.84290117349312
2020-04-10,50.21912605864331,NA,51.08048348955163,NA,44.513646393685434,52.12313144640267,51.03167247094473,46.67504322244978,46.92253637656854,45.60390133737627,43.9641452543067,NA,54.772857099380175,43.25145611301073,48.462990743135116
2020-04-11,33.99960391887327,NA,34.99975111202459,NA,29.999583981610808,34.00043234236675,36.99986670831817,31.999811831474755,33.000178640323284,33.00044061272607,32.00044665488456,NA,37.000332145244464,30.000399586713172,30.999977364017987
