date,GB,Aberdeen City,Aberdeenshire,Angus council,Antrim And Newtownabbey,Ards And North Down,Argyll and Bute Council,Bath and North East Somerset,Bedford,Belfast,Blackburn with Darwen,Blackpool,Blaenau Gwent,Borough of Halton,Bracknell Forest,Bridgend County Borough,Brighton and Hove,Buckinghamshire,Caerphilly County Borough,Cambridgeshire,Cardiff,Carmarthenshire,Causeway Coast and Glens,Central Bedfordshire,Ceredigion,Cheshire East,Cheshire West and Chester,City of Bristol,Clackmannanshire,Conwy Principal Area,Cornwall,County Durham,Cumbria,Darlington,Denbighshire,Derby,Derbyshire,Derry And Strabane,Devon,Dorset,Dumfries and Galloway,Dundee City Council,East Ayrshire Council,East Dunbartonshire Council,East Lothian Council,East Renfrewshire Council,East Riding of Yorkshire,East Sussex,Edinburgh,Essex,Falkirk,Fermanagh And Omagh,Fife,Flintshire,Glasgow City,Gloucestershire,Greater London,Greater Manchester,Gwynedd,Hampshire,Hartlepool,Herefordshire,Hertfordshire,Highland Council,Inverclyde,Isle of Anglesey,Isle of Wight,Kent,Kingston upon Hull,Lancashire,Leicester,Leicestershire,Lincolnshire,Lisburn and Castlereagh,Luton,Medway,Merseyside,Merthyr Tydfil County Borough,Mid And East Antrim,Mid Ulster,Middlesbrough,Midlothian,Milton Keynes,Monmouthshire,Moray,Na h-Eileanan an Iar,Neath Port Talbot Principle Area,Newport,Norfolk,North Ayrshire Council,North East Lincolnshire,North Lanarkshire,North Lincolnshire,North Somerset,North Yorkshire,Northamptonshire,Northumberland,Nottingham,Nottinghamshire,Orkney,Oxfordshire,Pembrokeshire,Perth and Kinross,Peterborough,Plymouth,Portsmouth,Powys,Reading,Redcar and Cleveland,Renfrewshire,Rhondda Cynon Taff,Rutland,Scottish Borders,Shetland Islands,Shropshire,Slough,Somerset,South Ayrshire Council,South Gloucestershire,South Lanarkshire,South Yorkshire,Southampton,Southend-on-Sea,Staffordshire,Stirling,Stockton-on-Tees,Stoke-on-Trent,Suffolk,Surrey,Swansea,Swindon,Thurrock,Torbay,Torfaen Principal Area,Tyne and Wear,Vale of Glamorgan,Warrington,Warwickshire,West Berkshire,West Dunbartonshire Council,West Lothian,West Midlands,West Sussex,West Yorkshire,Wiltshire,Windsor and Maidenhead,Wokingham,Worcestershire,Wrexham Principal Area,York
2020-03-16,-9,-9,-5,-7,-18,-14,-3,-7,-7,-26,-2,-4,-3,-4,-14,-6,-13,-10,-6,-12,-10,-5,-16,-7,0,-7,-7,-10,-5,-4,-4,-6,-3,-5,-5,-3,-4,-25,-6,-5,-1,-9,-5,-8,-9,-12,-3,-5,-18,-8,-9,-28,-6,-6,-13,-6,-18,-7,-6,-8,0,-3,-11,-4,-9,-4,-3,-7,-1,-4,-7,-5,-3,-18,-5,-6,-6,-5,-13,-20,-3,-9,-8,-8,-4,-4,-6,-7,-3,-7,-1,-7,-2,-8,-4,-4,-4,-7,-5,-6,-11,-2,-11,-3,-4,-8,-5,-15,-3,-8,-6,-1,-4,-19,-3,-12,-4,-6,-7,-8,-5,-9,-10,-4,-15,-2,-3,-4,-12,-7,-7,-5,-5,-5,-5,-8,-5,-7,-11,-8,-10,-6,-7,-6,-7,-15,-13,-5,-5,-12
2020-03-17,-16,-16,-11,-9,-50,-47,-9,-16,-14,-59,-6,-6,-6,-7,-23,-12,-24,-19,-10,-20,-20,-10,-49,-14,-7,-13,-13,-22,-11,-9,-9,-9,-8,-9,-8,-9,-9,-63,-12,-11,-6,-17,-9,-16,-14,-20,-8,-12,-29,-15,-13,-66,-11,-11,-20,-12,-29,-13,-7,-15,-5,-5,-21,-8,-13,-9,-5,-13,-6,-8,-11,-10,-7,-54,-9,-11,-11,-8,-42,-58,-8,-16,-16,-14,-7,-4,-13,-14,-9,-10,-4,-10,-5,-14,-9,-10,-9,-15,-10,-11,-19,-5,-15,-10,-9,-13,-8,-27,-5,-13,-12,-10,-10,-21,-8,-19,-9,-12,-15,-13,-11,-16,-18,-9,-19,-7,-6,-9,-23,-14,-15,-12,-9,-9,-12,-13,-10,-13,-22,-11,-14,-12,-14,-12,-13,-25,-25,-10,-9,-18
2020-03-18,-23,-24,-18,-17,-19,-18,-15,-30,-20,-31,-12,-14,-12,-14,-31,-18,-33,-26,-18,-29,-30,-16,-18,-23,-19,-22,-21,-33,-18,-16,-15,-16,-13,-15,-16,-19,-17,-28,-19,-19,-10,-23,-15,-24,-22,-27,-14,-19,-38,-21,-19,-21,-16,-18,-28,-20,-36,-22,-15,-23,-11,-12,-28,-15,-20,-15,-11,-20,-11,-15,-18,-17,-13,-22,-15,-18,-18,-16,-16,-16,-14,-23,-26,-22,-14,-9,-21,-23,-16,-16,-9,-18,-11,-23,-17,-17,-15,-24,-19,-7,-28,-12,-21,-19,-18,-21,-14,-36,-12,-20,-19,-15,-14,-32,-15,-26,-16,-15,-25,-20,-17,-23,-23,-16,-27,-13,-12,-16,-32,-22,-23,-19,-16,-18,-21,-22,-20,-22,-31,-16,-22,-20,-22,-20,-22,-33,-36,-18,-17,-28
2020-03-19,-27,-29,-23,-21,-23,-23,-19,-35,-25,-33,-15,-17,-14,-18,-35,-21,-38,-31,-22,-34,-36,-21,-20,-27,-25,-26,-25,-39,-21,-19,-19,-20,-17,-19,-21,-24,-21,-27,-23,-22,-12,-28,-18,-29,-26,-30,-18,-24,-42,-26,-24,-22,-21,-22,-32,-23,-41,-26,-19,-27,-18,-17,-33,-19,-22,-19,-16,-24,-14,-19,-22,-21,-17,-26,-22,-21,-23,-19,-19,-18,-18,-29,-31,-27,-17,-14,-23,-27,-19,-19,-11,-21,-16,-28,-19,-21,-19,-28,-22,-15,-32,-15,-23,-23,-22,-26,-18,-39,-14,-24,-23,-19,-17,-32,-18,-30,-20,-18,-32,-25,-21,-29,-29,-20,-30,-17,-16,-20,-35,-26,-30,-23,-19,-22,-24,-27,-23,-27,-36,-21,-25,-24,-26,-24,-26,-38,-42,-22,-19,-33
2020-03-20,-29,-31,-25,-22,-25,-26,-21,-38,-26,-36,-18,-19,-20,-21,-36,-25,-39,-32,-25,-36,-40,-23,-20,-28,-25,-29,-26,-41,-21,-20,-21,-22,-18,-21,-24,-27,-23,-28,-24,-25,-15,-30,-20,-29,-26,-32,-20,-26,-43,-27,-24,-22,-22,-25,-34,-25,-44,-28,-19,-29,-17,-19,-34,-20,-24,-18,-18,-26,-17,-21,-25,-23,-18,-29,-26,-23,-25,-23,-23,-19,-19,-29,-32,-29,-17,-17,-25,-30,-21,-22,-14,-23,-15,-29,-21,-23,-20,-31,-25,-15,-34,-19,-24,-25,-25,-28,-19,-40,-17,-26,-24,-21,-19,-29,-21,-30,-21,-18,-33,-27,-22,-29,-30,-22,-30,-19,-19,-22,-37,-28,-29,-26,-21,-26,-27,-30,-26,-29,-37,-24,-27,-26,-28,-26,-28,-37,-40,-24,-21,-34
2020-03-21,-25,-26,-22,-23,-21,-28,-23,-32,-21,-32,-18,-21,-12,-16,-26,-22,-34,-26,-21,-27,-32,-24,-25,-24,-29,-25,-24,-30,-19,-23,-22,-23,-23,-22,-22,-24,-22,-30,-26,-26,-23,-31,-22,-25,-21,-27,-21,-24,-37,-24,-18,-26,-20,-21,-31,-24,-34,-25,-23,-23,-20,-20,-26,-20,-22,-13,-22,-23,-17,-20,-21,-24,-17,-22,-19,-19,-24,-25,-22,-22,-19,-24,-24,-25,-20,0,-21,-23,-21,-21,-15,-19,-15,-27,-22,-20,-21,-28,-22,0,-28,-22,-23,-14,-25,-25,-22,-26,-20,-26,-22,-28,-21,0,-21,-22,-22,-23,-22,-23,-21,-25,-26,-24,-24,-18,-21,-21,-27,-26,-20,-20,-23,-20,-26,-24,-20,-25,-25,-23,-20,-25,-23,-23,-23,-27,-28,-25,-22,-32
2020-03-22,-30,-32,-26,-25,-27,-37,-27,-44,-24,-36,-19,-28,-21,-20,-32,-23,-41,-33,-25,-30,-34,-25,-33,-27,-34,-27,-29,-34,-27,-25,-28,-27,-26,-26,-26,-27,-26,-32,-30,-31,-22,-30,-23,-32,-29,-35,-25,-30,-43,-30,-23,-34,-22,-28,-32,-28,-40,-29,-26,-28,-21,-26,-32,-26,-26,-20,-26,-29,-23,-25,-26,-27,-21,-33,-23,-26,-28,-26,-30,-24,-22,-28,-27,-25,-24,NA,-23,-27,-26,-24,-18,-21,-19,-31,-29,-25,-27,-31,-26,NA,-34,-25,-25,-17,-26,-29,-22,-32,-21,-29,-23,0,-28,NA,-27,-30,-25,-29,-27,-29,-25,-30,-32,-28,-33,-21,-23,-27,-35,-32,-22,-25,-29,-24,-31,-29,-25,-30,-30,-23,-24,-30,-30,-27,-29,-37,-36,-30,-22,-38
2020-03-23,-45,-48,-42,-39,-40,-41,-41,-55,-42,-49,-34,-36,-32,-37,-52,-39,-56,-50,-40,-51,-54,-40,-37,-45,-47,-45,-44,-55,-44,-40,-39,-40,-41,-38,-39,-44,-38,-39,-40,-41,-32,-45,-36,-52,-47,-53,-36,-41,-62,-44,-41,-33,-41,-38,-51,-42,-60,-44,-40,-46,-35,-32,-52,-39,-43,-35,-36,-43,-31,-37,-42,-41,-34,-44,-42,-41,-43,-36,-36,-29,-36,-46,-48,-46,-34,-35,-41,-45,-36,-42,-31,-37,-30,-44,-39,-38,-38,-48,-40,-33,-52,-35,-44,-36,-40,-44,-35,-56,-33,-45,-40,-42,-37,-41,-37,-47,-36,-40,-48,-41,-38,-46,-46,-38,-54,-36,-35,-38,-55,-45,-46,-41,-37,-41,-44,-46,-43,-45,-52,-43,-43,-44,-45,-42,-43,-56,-59,-41,-36,-52
2020-03-24,-58,-61,-57,-57,-54,-57,-59,-67,-53,-62,-47,-49,-45,-50,-65,-53,-68,-63,-52,-61,-66,-53,-50,-58,-59,-58,-57,-66,-58,-54,-55,-53,-58,-50,-52,-55,-52,-52,-54,-56,-49,-61,-53,-65,-62,-67,-50,-56,-74,-58,-56,-46,-58,-50,-65,-56,-70,-57,-54,-59,-50,-45,-64,-56,-59,-50,-50,-56,-46,-51,-53,-55,-48,-58,-53,-53,-56,-48,-51,-43,-50,-61,-60,-59,-52,-49,-53,-55,-52,-57,-44,-53,-45,-58,-53,-49,-52,-58,-53,-56,-64,-50,-61,-50,-53,-58,-47,-66,-47,-60,-53,-55,-56,-56,-51,-57,-50,-56,-59,-57,-51,-57,-58,-53,-67,-50,-48,-52,-67,-56,-58,-53,-53,-52,-57,-58,-55,-58,-65,-59,-58,-57,-58,-55,-56,-68,-71,-55,-48,-64
2020-03-25,-64,-67,-64,-63,-62,-65,-65,-72,-59,-69,-55,-57,-52,-57,-69,-59,-73,-67,-59,-66,-70,-59,-59,-65,-64,-64,-63,-71,-64,-62,-62,-59,-65,-57,-59,-62,-59,-57,-61,-62,-56,-68,-61,-72,-68,-73,-59,-62,-78,-64,-64,-52,-64,-58,-71,-62,-73,-62,-61,-65,-57,-52,-68,-64,-64,-57,-57,-62,-54,-58,-59,-62,-55,-65,-59,-58,-62,-55,-61,-53,-56,-67,-65,-64,-60,-59,-59,-60,-58,-64,-51,-62,-51,-63,-60,-56,-58,-64,-60,-61,-68,-56,-68,-55,-62,-63,-56,-71,-54,-67,-59,-63,-61,-61,-58,-62,-57,-65,-64,-65,-57,-63,-64,-60,-73,-57,-56,-58,-72,-62,-63,-59,-60,-60,-63,-65,-61,-64,-70,-66,-65,-63,-64,-62,-63,-72,-75,-62,-53,-71
2020-03-26,-66,-69,-66,-65,-64,-68,-65,-74,-61,-71,-58,-58,-54,-59,-72,-61,-74,-69,-60,-69,-72,-61,-61,-66,-66,-66,-65,-72,-67,-63,-64,-62,-67,-60,-61,-64,-61,-60,-63,-64,-57,-69,-63,-73,-70,-74,-61,-64,-80,-66,-67,-56,-67,-60,-73,-64,-75,-65,-62,-67,-60,-55,-70,-67,-66,-59,-61,-64,-57,-60,-61,-64,-57,-68,-61,-61,-64,-58,-63,-59,-59,-70,-68,-65,-62,-57,-61,-63,-60,-66,-53,-65,-55,-66,-62,-59,-60,-66,-62,-62,-70,-56,-69,-58,-65,-65,-58,-73,-57,-70,-62,-63,-64,-59,-61,-64,-59,-65,-66,-68,-60,-65,-66,-62,-74,-59,-58,-61,-73,-64,-65,-61,-62,-62,-65,-66,-64,-66,-71,-68,-67,-66,-65,-64,-64,-74,-77,-64,-56,-72
2020-03-27,-66,-69,-67,-65,-65,-68,-65,-73,-62,-71,-59,-59,-56,-60,-71,-62,-74,-69,-62,-69,-71,-61,-63,-66,-65,-66,-66,-72,-67,-64,-65,-63,-67,-62,-61,-65,-62,-60,-64,-65,-58,-68,-64,-73,-68,-76,-62,-64,-79,-66,-66,-57,-67,-63,-74,-64,-75,-65,-64,-66,-59,-55,-69,-67,-67,-59,-61,-64,-58,-61,-63,-64,-57,-68,-61,-61,-64,-57,-65,-60,-59,-70,-67,-66,-66,-58,-61,-64,-60,-66,-53,-66,-54,-65,-63,-60,-61,-67,-62,-61,-70,-57,-70,-58,-65,-65,-58,-72,-59,-71,-63,-65,-62,-60,-61,-64,-59,-66,-66,-69,-61,-65,-67,-63,-74,-61,-60,-61,-73,-64,-66,-63,-64,-63,-65,-67,-63,-67,-70,-69,-67,-66,-65,-65,-65,-73,-75,-64,-57,-72
2020-03-28,-57,-60,-55,-56,-57,-59,-57,-64,-51,-62,-52,-54,-48,-50,-56,-54,-64,-58,-52,-55,-61,-56,-58,-56,-58,-56,-58,-59,-55,-57,-57,-56,-61,-57,-52,-57,-57,-57,-57,-59,-52,-60,-55,-61,-55,-62,-55,-57,-67,-57,-54,-54,-54,-55,-63,-57,-63,-56,-58,-55,-55,-50,-58,-56,-56,-45,-56,-54,-50,-53,-54,-57,-49,-59,-51,-52,-56,-53,-58,-54,-55,-56,-55,-54,-59,-51,-51,-53,-54,-57,-48,-53,-50,-57,-57,-49,-54,-58,-55,0,-59,-52,-60,-46,-58,-57,-54,-58,-54,-61,-55,-61,-55,0,-55,-53,-53,-60,-54,-57,-55,-55,-59,-57,-61,-54,-53,-54,-58,-56,-51,-52,-56,-55,-59,-57,-53,-57,-57,-57,-53,-59,-55,-57,-56,-60,-60,-57,-50,-65
2020-03-29,-55,-58,-52,-48,-52,-56,-52,-66,-49,-59,-50,-54,-46,-48,-58,-50,-64,-57,-47,-54,-59,-49,-55,-54,-57,-53,-55,-57,-49,-58,-56,-55,-58,-51,-52,-55,-55,-54,-54,-57,-49,-56,-51,-56,-56,-56,-52,-57,-67,-56,-47,-52,-51,-54,-60,-55,-62,-54,-56,-54,-51,-46,-56,-53,-52,-46,-54,-53,-51,-52,-51,-55,-47,-56,-49,-51,-54,-52,-56,-42,-51,-52,-55,-47,-54,NA,-46,-52,-53,-51,-46,-50,-46,-54,-55,-47,-54,-56,-52,0,-58,-47,-54,-43,-54,-54,-51,-55,-50,-58,-50,-57,-51,0,-50,-54,-49,-56,-52,-54,-53,-54,-57,-54,-62,-52,-49,-54,-59,-54,-52,-50,-55,-53,-57,-54,-52,-54,-58,-51,-50,-57,-56,-55,-54,-62,-61,-55,-48,-65
2020-03-30,-69,-70,-67,-67,-68,-70,-66,-75,-65,-73,-62,-63,-57,-62,-74,-65,-75,-72,-64,-71,-74,-63,-65,-69,-69,-68,-68,-75,-69,-65,-67,-65,-68,-63,-64,-69,-65,-64,-66,-67,-58,-71,-65,-75,-72,-77,-64,-66,-81,-69,-68,-63,-68,-66,-75,-67,-77,-68,-66,-69,-61,-58,-73,-68,-70,-61,-63,-67,-60,-63,-65,-67,-60,-70,-64,-65,-67,-60,-66,-66,-61,-69,-70,-68,-68,-58,-64,-66,-62,-66,-55,-67,-57,-67,-65,-62,-63,-70,-65,-64,-72,-58,-70,-61,-69,-67,-61,-76,-62,-73,-66,-64,-66,-63,-64,-67,-61,-68,-69,-70,-65,-67,-69,-66,-75,-62,-62,-64,-75,-67,-68,-65,-65,-66,-68,-69,-67,-69,-74,-70,-69,-69,-68,-68,-68,-77,-79,-67,-60,-73
2020-03-31,-70,-71,-69,-66,-69,-71,-68,-76,-66,-75,-63,-63,-57,-63,-75,-65,-76,-73,-64,-71,-74,-64,-68,-70,-67,-69,-69,-75,-69,-66,-68,-66,-69,-64,-64,-69,-66,-65,-67,-67,-60,-71,-66,-76,-72,-77,-65,-66,-81,-70,-69,-65,-69,-66,-76,-67,-78,-69,-66,-70,-62,-57,-73,-69,-70,-62,-64,-67,-60,-64,-66,-67,-60,-71,-64,-65,-67,-60,-67,-66,-62,-70,-70,-68,-67,-60,-64,-65,-63,-68,-55,-68,-58,-69,-65,-63,-64,-69,-66,-63,-73,-60,-70,-62,-69,-67,-62,-75,-62,-73,-67,-67,-66,-65,-65,-68,-62,-68,-70,-71,-65,-68,-69,-66,-76,-63,-63,-64,-76,-67,-68,-66,-66,-66,-68,-69,-67,-69,-74,-70,-69,-69,-69,-68,-68,-77,-80,-67,-61,-74
2020-04-01,-69,-70,-68,-66,-69,-71,-67,-75,-67,-74,-63,-62,-58,-63,-75,-66,-76,-73,-64,-71,-74,-65,-68,-70,-67,-69,-69,-75,-68,-66,-67,-65,-70,-64,-65,-69,-66,-65,-68,-67,-60,-71,-66,-75,-72,-76,-65,-67,-80,-69,-68,-63,-68,-66,-76,-67,-78,-68,-66,-70,-62,-58,-73,-69,-71,-62,-64,-68,-61,-64,-66,-68,-60,-71,-64,-65,-67,-60,-68,-66,-62,-70,-71,-69,-68,-62,-64,-67,-63,-68,-55,-67,-57,-68,-65,-63,-64,-70,-66,-64,-73,-61,-71,-61,-69,-68,-63,-75,-62,-73,-67,-68,-65,-65,-64,-68,-61,-69,-70,-70,-65,-68,-70,-66,-75,-63,-63,-65,-76,-67,-67,-66,-65,-66,-68,-70,-67,-69,-74,-69,-69,-70,-68,-68,-69,-77,-80,-68,-60,-74
2020-04-02,-70,-71,-68,-66,-70,-72,-68,-75,-66,-74,-63,-63,-57,-63,-75,-66,-75,-73,-65,-72,-74,-64,-68,-70,-69,-69,-69,-75,-70,-66,-67,-66,-70,-64,-65,-69,-66,-66,-67,-67,-60,-72,-67,-75,-72,-77,-65,-67,-81,-70,-69,-64,-69,-66,-76,-67,-78,-69,-66,-70,-64,-58,-73,-69,-70,-62,-65,-68,-60,-64,-66,-68,-61,-71,-65,-65,-67,-61,-67,-66,-62,-71,-71,-68,-68,-60,-64,-66,-63,-69,-56,-68,-58,-69,-65,-64,-64,-70,-66,-66,-73,-61,-70,-62,-69,-68,-62,-75,-62,-73,-67,-67,-65,-64,-65,-68,-62,-69,-70,-71,-66,-68,-70,-67,-76,-63,-63,-65,-76,-67,-68,-66,-67,-66,-68,-70,-67,-69,-75,-70,-69,-70,-68,-68,-68,-76,-79,-68,-60,-74
2020-04-03,-69,-70,-67,-65,-68,-70,-66,-74,-66,-73,-63,-61,-57,-62,-74,-65,-74,-72,-63,-70,-73,-64,-66,-69,-66,-68,-68,-73,-68,-64,-67,-66,-69,-64,-62,-68,-65,-65,-67,-67,-58,-70,-66,-74,-70,-77,-64,-66,-80,-69,-67,-64,-68,-66,-75,-66,-77,-68,-65,-69,-60,-58,-72,-68,-70,-59,-64,-67,-60,-63,-66,-67,-60,-71,-64,-64,-66,-60,-67,-65,-61,-70,-70,-68,-66,-58,-63,-65,-63,-67,-55,-67,-58,-67,-65,-63,-63,-69,-65,-64,-71,-60,-70,-60,-68,-66,-61,-74,-62,-73,-66,-66,-64,-59,-65,-67,-61,-68,-69,-70,-65,-66,-70,-66,-74,-63,-63,-64,-74,-65,-67,-66,-65,-66,-68,-69,-66,-69,-73,-70,-68,-69,-67,-67,-67,-75,-77,-67,-60,-73
2020-04-04,-57,-60,-54,-54,-57,-58,-54,-63,-51,-62,-52,-55,-46,-50,-56,-52,-64,-59,-50,-54,-61,-53,-59,-56,-58,-55,-58,-58,-56,-55,-56,-55,-60,-53,-55,-56,-56,-60,-56,-57,-54,-61,-58,-61,-55,-61,-55,-56,-68,-56,-52,-57,-54,-54,-62,-55,-63,-57,-56,-54,-51,-50,-58,-57,-54,-46,-55,-54,-49,-53,-55,-56,-48,-58,-50,-53,-56,-52,-55,-56,-52,-57,-54,-55,-59,-54,-49,-54,-52,-55,-46,-53,-50,-55,-56,-49,-54,-58,-54,0,-59,-49,-60,-45,-56,-55,-51,-58,-54,-61,-54,-56,-53,0,-54,-54,-53,-58,-55,-56,-54,-54,-59,-57,-61,-52,-53,-52,-58,-56,-54,-51,-55,-56,-58,-56,-53,-57,-59,-58,-54,-58,-55,-56,-54,-60,-60,-57,-52,-64
2020-04-05,-54,-57,-51,-48,-53,-56,-54,-64,-47,-58,-46,-51,-43,-46,-55,-51,-62,-57,-47,-53,-59,-49,-53,-53,-57,-51,-57,-55,-51,-54,-54,-52,-57,-48,-47,-51,-52,-55,-53,-55,-48,-55,-51,-54,-53,-56,-49,-53,-67,-54,-45,-53,-49,-50,-59,-53,-61,-54,-53,-52,-43,-47,-55,-53,-51,-48,-51,-50,-46,-50,-49,-51,-45,-54,-46,-49,-52,-48,-54,-44,-48,-52,-52,-53,-54,NA,-44,-48,-50,-50,-42,-48,-46,-53,-54,-46,-51,-53,-50,0,-57,-46,-53,-41,-54,-54,-46,-55,-50,-55,-51,-54,-49,0,-49,-51,-48,-53,-52,-52,-51,-52,-55,-54,-58,-50,-49,-50,-57,-53,-51,-49,-53,-50,-55,-56,-49,-54,-55,-50,-49,-55,-54,-52,-53,-58,-59,-55,-46,-61
2020-04-06,-70,-71,-68,-68,-68,-70,-66,-76,-67,-73,-63,-62,-57,-63,-76,-65,-76,-73,-64,-72,-74,-63,-66,-70,-68,-69,-68,-75,-68,-66,-66,-67,-69,-63,-63,-69,-66,-64,-67,-68,-59,-72,-65,-75,-71,-78,-64,-67,-81,-70,-69,-63,-69,-66,-75,-68,-77,-68,-66,-70,-62,-58,-73,-68,-69,-61,-65,-68,-60,-64,-66,-68,-61,-71,-65,-65,-67,-61,-66,-65,-61,-70,-71,-68,-67,-59,-64,-65,-64,-67,-55,-68,-57,-68,-66,-64,-64,-69,-66,-62,-73,-61,-72,-61,-68,-67,-61,-76,-62,-73,-67,-66,-66,-60,-65,-69,-62,-67,-71,-71,-66,-68,-71,-67,-76,-63,-63,-64,-76,-67,-69,-66,-65,-66,-69,-69,-67,-70,-74,-70,-69,-70,-69,-68,-69,-77,-79,-68,-60,-75
2020-04-07,-70,-71,-69,-67,-69,-72,-66,-76,-67,-74,-63,-62,-58,-64,-75,-67,-76,-74,-65,-72,-74,-64,-66,-71,-66,-70,-69,-75,-67,-65,-67,-67,-69,-65,-64,-69,-67,-65,-67,-68,-61,-71,-66,-76,-72,-78,-64,-68,-81,-70,-69,-63,-69,-67,-75,-68,-78,-69,-66,-71,-63,-58,-74,-68,-71,-62,-66,-68,-60,-64,-66,-69,-61,-72,-66,-66,-68,-60,-67,-64,-62,-71,-71,-69,-67,-59,-64,-66,-64,-68,-55,-68,-58,-69,-66,-64,-65,-69,-66,-64,-73,-61,-71,-62,-69,-68,-62,-77,-62,-73,-67,-67,-67,-60,-65,-69,-62,-68,-71,-71,-65,-68,-71,-68,-76,-64,-63,-65,-76,-67,-70,-67,-66,-65,-69,-70,-68,-70,-75,-70,-70,-70,-69,-69,-70,-77,-80,-69,-60,-75
2020-04-08,-70,-71,-69,-66,-68,-72,-67,-76,-66,-74,-62,-62,-58,-63,-76,-67,-76,-74,-65,-72,-74,-64,-67,-71,-67,-70,-69,-75,-68,-65,-66,-66,-69,-65,-63,-69,-67,-65,-67,-68,-60,-71,-66,-76,-72,-77,-65,-68,-81,-70,-69,-62,-69,-66,-75,-68,-78,-69,-66,-70,-62,-59,-74,-69,-71,-62,-65,-68,-61,-64,-66,-69,-61,-72,-66,-65,-67,-62,-67,-65,-62,-71,-71,-69,-68,-59,-65,-66,-64,-68,-56,-68,-58,-69,-66,-64,-65,-69,-67,-62,-73,-62,-72,-61,-68,-67,-61,-76,-62,-73,-67,-66,-66,-62,-65,-69,-62,-69,-70,-70,-65,-68,-71,-67,-75,-64,-63,-64,-76,-67,-70,-67,-65,-66,-69,-71,-68,-70,-75,-68,-70,-70,-69,-69,-70,-77,-80,-69,-60,-75
2020-04-09,-70,-72,-69,-66,-69,-72,-67,-76,-67,-74,-64,-63,-57,-64,-75,-67,-76,-74,-65,-72,-74,-64,-66,-71,-67,-70,-69,-75,-67,-65,-66,-67,-69,-65,-63,-69,-67,-65,-67,-68,-60,-71,-67,-76,-71,-77,-65,-68,-81,-70,-70,-64,-69,-67,-75,-68,-78,-69,-67,-70,-63,-58,-73,-69,-70,-62,-66,-68,-62,-65,-66,-69,-61,-72,-66,-66,-68,-61,-67,-65,-62,-72,-71,-68,-67,-57,-64,-66,-64,-68,-56,-68,-59,-68,-66,-64,-65,-70,-67,-66,-73,-60,-71,-62,-68,-67,-61,-76,-62,-74,-68,-69,-66,-64,-65,-70,-63,-68,-70,-71,-66,-68,-71,-67,-75,-64,-64,-65,-76,-67,-70,-66,-65,-66,-69,-70,-68,-70,-75,-71,-70,-70,-69,-69,-69,-77,-80,-69,-61,-74
2020-04-10,-80,-73,-70,-68,-72,-73,-70,-86,-80,-75,-78,-73,-72,-79,-86,-79,-84,-85,-78,-83,-83,-76,-68,-84,-76,-82,-82,-84,-70,-77,-77,-80,-79,-78,-79,-80,-80,-67,-80,-81,-65,-72,-71,-79,-75,-82,-79,-80,-83,-83,-73,-68,-72,-81,-79,-82,-85,-81,-77,-83,-77,-75,-84,-73,-74,-74,-77,-80,-77,-79,-76,-82,-74,-74,-77,-80,-80,-73,-68,-68,-73,-74,-82,-79,-71,-66,-76,-77,-78,-72,-71,-73,-74,-81,-78,-79,-79,-79,-79,-64,-84,-74,-74,-74,-80,-80,-76,-84,-75,-77,-79,-80,-66,-62,-79,-80,-78,-73,-83,-76,-78,-80,-82,-80,-79,-78,-75,-80,-85,-78,-83,-80,-78,-77,-81,-81,-82,-82,-85,-75,-74,-80,-81,-80,-83,-85,-88,-81,-78,-84
2020-04-11,-57,-61,-53,-58,-56,-58,-52,-64,-56,-60,-52,-55,-44,-54,-59,-56,-63,-58,-51,-57,-60,-54,-55,-58,-57,-58,-58,-59,-50,-57,-55,-55,-59,-55,-54,-57,-58,-56,-57,-59,-54,-60,-55,-58,-56,-59,-56,-56,-68,-57,-51,-54,-55,-56,-61,-56,-64,-56,-53,-56,-52,-50,-59,-55,-55,-46,-55,-55,-51,-54,-55,-58,-50,-57,-52,-54,-55,-51,-56,-53,-51,-58,-55,-54,-58,-49,-49,-55,-54,-55,-49,-54,-51,-57,-57,-52,-55,-57,-56,NA,-59,-51,-58,-47,-56,-55,-52,-59,-51,-60,-53,-57,-53,NA,-56,-55,-54,-59,-56,-57,-55,-54,-59,-58,-59,-54,-53,-53,-58,-57,-56,-51,-56,-53,-59,-57,-55,-59,-58,-57,-54,-58,-57,-57,-57,-60,-61,-57,-53,-64
