date,total,Baden-Württemberg,Bavaria,Berlin,Brandenburg,Bremen,Hamburg,Hesse,Lower Saxony,Mecklenburg-Vorpommern,North Rhine-Westphalia,Rhineland-Palatinate,Saarland,Saxony,Saxony-Anhalt,Schleswig-Holstein,Thuringia
2020-03-18,-34.59090147845791,-35.86249426549643,-42.27512426390803,-39.70661116174887,-17.086263526983448,-40.012866587571175,-49.485758035752454,-36.74757113950713,-34.27738415385255,-25.972654612070837,-36.056730819609356,-33.426240324332596,-41.13203243093978,-11.507506126776986,-21.940933973544684,-40.83730709188546,-16.74995669172518
2020-03-19,-45.294118140686976,-45.62418933349004,-48.24309302851136,-50.1377722755156,-27.193808377235214,-47.77425912658142,-54.46290940391973,-44.896087606896266,-44.626988394769356,-32.32641374122538,-49.06993886834856,-41.85553293937054,-45.44043789171521,-31.20376318302014,-32.042282117188684,-46.18200242341728,-25.36123787130347
2020-03-20,-50.32993082739433,-50.571136667260305,-49.02832665945852,-57.323704670815246,-36.42209872587122,-52.42191409695966,-58.03052534692461,-49.055356297665455,-51.131005331084474,-41.172089030508396,-55.684514417571265,-47.183491103266824,-49.532801720776604,-41.37630290257435,-39.94109509105048,-52.132589674146985,-48.331419666481615
2020-03-21,-69.26880787935453,-73.44262535699018,-85.4880859886398,-64.96140681053788,-48.85976505336298,-68.07666962475632,-70.66631288184455,-66.87777460910459,-65.14061380767441,-53.99537575154122,-66.40968588631236,-68.82850117512015,-78.39156641022628,-56.34610900163234,-56.219326491762246,-62.87662565270792,-63.11846815666656
2020-03-22,-71.93131962620588,-73.49243969884843,-81.05388229899845,-73.96790384754213,-55.10868308416193,-73.63472943706873,-75.32884439743292,-69.18122179627883,-69.24448682676426,-66.84663985106562,-69.06338603047962,-70.46750362344795,-77.00259078686115,-64.95018281334559,-58.23959612049105,-69.30655777622076,-64.85328855143008
2020-03-23,-57.28951902135767,-56.317029406988034,-66.91581355385141,-60.31752208161837,-40.63106867455503,-55.24110892261296,-59.85185678708326,-57.33258916333706,-59.449718565118346,-34.87331992114764,-56.31314862893819,-54.054435169015946,-60.409446347513445,-57.27915003893858,-44.872816915027094,-51.02626170776354,-47.96802553365092
2020-03-24,-59.82232898568464,-59.598070192844574,-67.76286139436883,-62.58792994431558,-45.193293191216924,-56.375289744602384,-61.57986062571237,-59.095235363697675,-61.78194290557081,-53.52651347751007,-57.44852919694899,-56.01797354442916,-61.904530913888586,-56.975792081168244,-48.91047829552069,-53.144007355719374,-50.400639981349975
2020-03-25,-58.899915687607546,-59.658422183942086,-68.37617425494871,-62.94337351721982,-44.84489102115064,-56.42884297059851,-62.812362250035264,-58.29988329072841,-61.42416936031681,-53.30944760990307,-56.219093433955045,-55.46875889859231,-61.97335833638156,-57.20067889528822,-48.40301265753516,-52.371303420792984,-49.27759747510194
2020-03-26,-59.53875738662514,-60.52250942156036,-69.02715514948548,-61.965662876304386,-42.20033415922687,-55.81393717925011,-62.199478928650656,-58.78977406031093,-61.42225613280209,-50.93233517530896,-56.807418276043485,-55.88451054482895,-60.26892369325695,-56.25806820631729,-48.53539499787921,-51.65036873212716,-49.921268997615876
2020-03-27,-58.950668559030134,-59.302058046033,-68.80018109871969,-63.48183681600971,-44.161673395171064,-57.327772121247804,-62.183122544877435,-56.910898873441525,-62.661070948587955,-54.41600116610414,-56.54156838818297,-55.50044435892905,-60.58629458586344,-56.235101042322064,-47.72095581706689,-54.10844923975902,-50.679950897275695
2020-03-28,-66.57810009282396,-65.64284898372188,-74.97194358549996,-67.42832006313338,-51.41697875287459,-67.37569614877128,-69.2933387851164,-62.706018506561726,-71.20458841560227,-63.907085635072,-63.9498546134369,-62.45972364743515,-66.53986663150565,-67.54451537964017,-58.35854836833643,-60.37252803728888,-57.648226689055655
2020-03-29,-77.92499206087277,-78.93465654686331,-80.01946013572119,-83.23062850078628,-75.76145907630864,-78.72324221430794,-80.16071259208516,-74.2664800985726,-75.46725931841448,-74.0165666424225,-77.20587862473462,-74.26879869839216,-77.00259078686115,-77.40699838525879,-74.39024164246544,-69.93737562880334,-75.73578306120018
2020-03-30,-54.68178815159735,-51.599994420255896,-63.69954296214902,-61.64104367828616,-42.96021967221267,-55.72882580222055,-61.058380625413385,-51.39242343961497,-60.39580957115095,-51.7677975812986,-52.09985979244839,-47.651091684599955,-52.76577870509933,-53.51827693471957,-42.731676453810245,-48.794431980085314,-44.38434084073551
2020-03-31,-53.74004042631166,-53.61460136117744,-63.86470280334455,-59.07780425417191,-40.80090260146758,-48.73247934886928,-56.27558158208079,-52.169524679991945,-56.224973589045646,-46.10671975410777,-49.459596104707295,-47.85944759045064,-53.7609085219769,-53.07424509747845,-42.885163225223636,-44.97021858502155,-44.55540669581804
2020-04-01,-52.331849644618416,-52.174775287851205,-62.25656750749335,-57.9344125982442,-39.59944887850918,-53.73492444147186,-60.89577892790319,-50.67968039837924,-57.439873060897426,-50.09204908337249,-48.08139957413797,-46.866636499899414,-54.4749930303415,-50.64259660948342,-39.98426324551049,-50.11167169049334,-40.2091742082127
2020-04-02,-54.157341813564,-53.131785432397386,-62.44394183025319,-59.013265719254335,-38.96087331331805,-54.18152009397529,-60.38199604937983,-52.05041398307384,-58.57824343216011,-47.8393877462064,-51.96645497507435,-48.20126649590155,-52.69121566406527,-49.49136751422248,-40.96370070559221,-50.371476611541794,-40.12122509627762
2020-04-03,-57.28387981342183,-56.648486373968,-67.54940920194655,-62.734345725024106,-41.93539323324331,-56.868744469852416,-62.793119445596176,-55.69961993139535,-61.39068787880909,-52.85891534246984,-54.856252853587044,-52.388548087675154,-57.86952327023801,-54.67907568164519,-44.53994247952429,-53.78153603652093,-47.08756794054252
2020-04-04,-63.089847183938524,-62.86665739323655,-73.65452824403387,-64.83136647898756,-47.725274421587244,-65.18097019053712,-67.7712329539854,-59.69559169897036,-60.855940788442844,-62.812108925143306,-59.94675034532779,-58.72852065141767,-63.19600102205535,-65.88513778098478,-54.69884816244832,-59.39274711732018,-54.35255117588372
2020-04-05,-58.58331444206667,-59.50035744535337,-65.02371923278685,-66.94861572896994,-46.95471363319551,-63.6537469420404,-65.38512520353986,-58.65241253080054,-57.730683643135954,-54.43529590989142,-52.985706169687596,-55.57341693425003,-62.32227513096399,-54.697258019808075,-51.388330361525675,-56.7419699708295,-46.67295069856283
2020-04-06,-42.87328673394316,-41.54516110978869,-56.65948400031155,-50.16378034182567,-23.76413353318435,-44.76475908712045,-50.15252120956647,-42.98359246525159,-39.017405321589195,-38.19587480131894,-40.21723357728208,-37.82379815288639,-44.292358247075484,-44.56778173274493,-25.847172306015562,-36.50498813167159,-28.69847175604913
2020-04-07,-44.655276441669386,-44.61449094274762,-56.41029546798146,-51.388085981829136,-25.199472835490866,-44.795360930546806,-51.78912172710998,-44.17469943443261,-40.8990645823234,-38.10808371708677,-41.49561643154276,-39.571299298730914,-46.46328986487468,-42.47489891367954,-30.293492215397322,-38.122297732441844,-31.06923188326636
2020-04-08,-42.005654312957105,-43.633531595384966,-54.90936919185368,-50.380514227742886,-22.014358846194057,-44.886210153218805,-52.055634568591195,-42.227623767876224,-38.78494817854983,-37.49644033902968,-39.07993351549611,-37.42917014687425,-45.515000932749274,-40.06334669418033,-26.725884072357243,-37.64295285965872,-27.029371576797537
2020-04-09,-40.7601949602696,-41.381348562524025,-53.17277624173929,-48.306611754943944,-18.012101048552356,-41.33735262336826,-50.12750556379568,-41.299713016078755,-36.57899685406937,-36.17378565241097,-37.32167721744388,-36.1617517334046,-41.62433968904924,-37.10823826012734,-24.130039050828216,-35.10721848263599,-26.030037711513142
2020-04-10,-80.89604904192808,-80.97417065871399,-82.87353809322286,-82.67867953798377,-80.67305624261915,-83.01323813964062,-83.92749156103449,-79.96458214791275,-81.26816514306735,-82.40302702956804,-77.85178828007805,-79.08306833864735,-81.97441612555497,-80.96499487418657,-80.23616904867309,-81.99098179980777,-80.40481778382002
2020-04-11,-55.999751606317126,-57.00006067131379,-66.99984224498597,-58.99978005524171,-35.000346137717706,-59.99969557541175,-62.000315902706205,-53.00041784800934,-53.99988998941791,-54.99966716566965,-53.00010237300134,-51.00014882564703,-55.99971162584557,-57.99974480928894,-43.99986090261341,-51.00037708463325,-43.999684285239205
