date,total,Buenos Aires,Buenos Aires Province,Catamarca Province,Chaco Province,Chubut Province,Cordoba,Corrientes,Entre Rios,La Pampa,La Rioja Province,Mendoza Province,Misiones Province,Neuquen,Río Negro,Salta Province,San Juan Province,San Luis Province,Santa Cruz Province,Santa Fe Province,Santiago del Estero Province,Tierra del Fuego Province,Tucumán
2020-02-29,1.4083444614211207,1.634627354688273,1.1880078257658364,2.9920537158479545,1.2536930559870387,1.1142392549782845,2.15961134955638,0.8157284600608543,1.653592602674936,0.34280345512025623,1.8691739814281856,2.0342162661385643,1.4800363916499792,2.293533243839092,0.4989609358505534,1.4883802843842628,0.2351976193374084,1.609185041151447,-0.12467459132468157,1.7497472587292946,-0.11272991919371837,0.8841133287936941,2.1109826454781824
2020-03-01,2.4160185224038644,2.9778394430743864,1.980955906296843,6.621944666654944,2.257611880050506,-1.784703910129011,3.694779915655621,3.1175940433204623,3.4511001811446356,2.392958563103344,5.65936193435033,3.569327540823407,3.440110277059265,-0.32833536362264076,-0.7912911024652859,3.4899618226698528,4.33476923836199,2.791827763027525,0.053705977801401295,2.4029862353215643,2.113449157320888,1.1395876348412226,3.7439176515095123
2020-03-02,-1.362759206281425,-0.6696761417672146,-1.1144644841708085,-2.472685506698547,-1.2643012279992367,-1.2093338120841897,-1.4439038515939673,-2.7785145171669003,-0.46414962392086095,-3.1204636734141107,-3.3079782340084374,-3.637167054224884,-1.343154413231484,0.16464911196325974,-1.803496207062878,-3.85722449024519,-3.582907996217816,-2.0394937385219625,-1.260172407697166,0.6862897581460454,-3.1630689091413924,-3.5622877955616046,0.05679773934022016
2020-03-03,-1.330769553551814,-0.7111690439228201,-0.9419204904286274,-2.198785119026688,-0.4166118462972313,-1.5695404677883764,-1.970357152108601,-2.242768865844273,0.014296189648486477,-1.5845137481114067,-2.53918140020281,-2.2425804858716707,-1.4268045111538978,-0.758733919456425,-2.528132222677899,-1.5550674529703108,-1.7196416102374452,-1.686395792101955,-1.5574733562406375,0.46854343261528886,-2.3493294084069043,-3.8014959472915004,0.18364602386671186
2020-03-04,-1.916180198503694,-1.3605812102186923,-1.666039546133518,-2.192150853581349,-1.4002787056101385,-1.2179787718210904,-1.887738568451195,-3.076904500182035,-0.6395162169422951,-1.8873234668009664,-2.6448176063745756,-2.623450896825675,-1.2861202555571112,-1.7369999881971963,0.1771120879164178,-2.30408999868317,-1.6965074181714705,-1.023513247356128,-3.027674498553998,-3.1602379656271866,-2.2441779711757888,-3.674237210571196,-2.8673392076921145
2020-03-05,-1.490717817199869,-0.809594067640768,-0.8759200556638588,-2.005443668905376,-0.74546517867537,-0.8913914039826276,-1.810884072025701,-2.1158562431982255,-2.306451929955818,-1.1998120929208969,-2.7299134391240534,-2.963617599738794,-2.1853588082230586,-1.7928458858221616,-2.3005527118605666,-2.31085536361219,-1.6097541979240657,-1.6044770685325134,-3.3690910717200486,-1.3793840889649271,-2.1551308081152043,-4.618630993600823,-2.0390388423139036
2020-03-06,-1.9961543303277214,-0.759416604568873,-1.4897240989762075,-2.962673397447167,-2.0242320957821494,-0.5215792374596625,-3.200029094916504,-2.477218138213307,-2.748680729749,-2.240601471938786,-2.654598736575665,-2.9258212994151145,-2.2509480895485874,-2.2742760377615174,-2.865216519034952,-2.725475585690663,-3.2445704372529374,-2.3935332794657564,-3.764213622687501,-2.3086942997122635,-2.6259440000419105,-4.423437141789229,-2.5312859165958117
2020-03-07,1.218805768998176,1.1463620409502173,0.7986052606537011,3.7625762597137724,0.7011037320789054,3.7768868539436333,1.6706246160491744,1.6886160402447379,1.6755134268026153,1.4616758433599815,1.484775564525372,1.70567919409427,0.9876414970612257,2.0894068594168047,1.2873953917365424,1.1365813080752551,1.3379274411488642,1.8747146968592925,2.1261812997447618,1.3648028618088497,1.4796986031982196,2.81691519477125,2.314507878113971
2020-03-08,2.184093540114185,2.969154882158097,2.1478427199163295,4.186221496009001,1.1370031638528606,2.2880326770329944,1.7494004748853056,3.246444263258816,3.0260268089296374,2.240601471938786,1.8153777653221939,2.3559693868427103,3.8098817326481162,1.1640981073893628,1.346432754375348,2.3021570372748794,2.8426138501066287,1.9152032613821197,1.3340181271740927,1.6272649506182437,2.3929056796918706,1.2878966889137577,3.372839087820074
2020-03-09,-0.8133369206503576,-0.809594067640768,-0.14802954654383835,-1.1543621874890113,0.9248397236089,1.3831935579040773,-1.3151725700812649,-2.6089747540901196,-0.35263934466266644,0.36089585969604754,2.286828241014703,-3.8968954769619657,-2.784217463803975,0.41017848945233126,0.14854562212344719,-3.3072969695863295,-3.76412583406795,-1.5300911011533653,-0.4919851180735511,0.4053581149389532,-2.8068802568990554,-0.2219851648053431,-1.8771652851942764
2020-03-10,-2.092123288516554,-1.5313775749057197,-1.5340386766039809,-3.474459588944758,-1.272016262189926,-0.883706995327605,-2.666851025964639,-2.8366424359360827,-2.020528136986089,-1.9711198669414733,-4.872959066182743,-2.652524973997737,-2.312735093695825,-1.2459412332190531,-2.52051449846644,-1.7261345376040866,-2.755860629859224,-3.273924159206308,-3.1005611827130424,-2.3456334085076596,-2.678993373780131,-4.319142387634995,2.7130386824845165
2020-03-11,0.20633326010599043,2.1721051802853024,1.808411912554662,-2.2547024992088325,-1.2951613647619946,-0.7002417386889391,-0.7301177160421923,-3.1263132311358395,-2.2997803747865246,0.7570242967238993,-2.9910696154931404,-2.6127904018625863,-2.217678164238537,-2.0894068594168047,-2.024410209195184,-2.667486743441925,-2.7259789651073403,-1.725942762100996,-2.3045618688708447,-0.1701143168209036,-1.8879893189334516,-2.647555823346484,-1.5922299595041718
2020-03-12,-1.4099439440576012,-0.5249334598290558,-1.5679817573401476,-1.5154557781567561,0.31631640181826826,0.5859361599454772,-1.5409326533311534,-1.5520154311371601,0.08482405858101977,-1.3388379386085563,-2.1303301577972724,-2.631203984071558,-2.705320212354426,-1.8226945552424016,-1.7482677065298016,-1.6033914881775921,-2.781886595933446,-2.185440889708899,-2.3045618688708447,0.6551831402130803,-1.0249896854420446,-3.0379435269696735,-2.146007918071318
2020-03-13,-1.125236034764064,0.44966726522121325,-1.5302672231888512,-1.4074120266183758,1.5883326640081945,2.3283758224718634,-1.5294044788673293,-0.6926910319994191,0.4898827652881366,-1.3140799112943156,-0.5839334730050375,-2.4548212492277193,1.719579853882346,0.28789523085973484,-0.13807125133269127,-2.423933605997228,-2.4445129616379826,-2.3078481778011684,-2.600903782096434,-1.03915545532312,-2.302911206385961,-2.54230423658533,-1.7389574527997405
2020-03-14,7.184876003070612,10.965705583634909,8.718657432425944,4.3748241850979275,4.325241043155284,5.880493723256084,6.012903664089582,4.599855971934604,6.148314628159084,4.0926923614079485,5.083253365506165,3.6778707622657696,4.7756601359341655,4.713201187486295,4.244976816835433,2.503185023737169,3.271560327996575,5.453715481772487,2.5510339455665614,6.135780387277393,4.984746510902068,3.302986159086398,4.447262990339238
2020-03-15,8.777960709005237,10.69358934159117,7.9455094823243675,8.457740690600932,8.673627188882636,5.31088693170253,12.15069588487059,8.863538813654104,12.831306749171562,5.760050277840084,9.16002843332023,6.364315492964245,8.15303283955162,5.80027047056536,5.556177596732784,6.352677668349195,6.22695336442483,8.343469075273827,3.173447866872087,11.451123726572828,9.070495598990364,3.77948879733235,9.56568593388208
2020-03-16,6.344347877600085,9.489330227865688,5.456350228338805,8.282406532402685,7.34567692881021,8.426914641314214,8.37617942917352,6.2342192879947715,5.484971428469311,6.677049520286769,7.251729931087685,6.128815467870547,5.071287186546332,7.594079216691401,5.804705849131628,5.90519710232977,6.121885575458528,5.746551378670146,6.917521747884063,5.6614044637996725,6.30245506214965,10.411295595891975,7.68284087475378
2020-03-17,10.633360567322669,15.863797940422202,10.662841667925273,8.104229117585005,10.238814750318761,10.297107597730355,11.638652802435738,8.132095835808565,10.654473605362023,8.595796637140424,8.411771972936888,10.821371523441261,6.860258598932498,10.440294274956873,9.371705211147226,9.457013690064942,9.589122611346472,9.015767565257521,6.943415701466881,11.439458744847967,7.765102080932013,20.27432610801903,7.547472929326255
2020-03-18,12.000918221513537,17.554392465459895,11.204045232996375,9.170450349871652,17.161129177914887,13.691695121086608,11.981615992734504,10.740101791252531,11.16532411546794,8.821475578427927,10.268230485103658,12.972853234173805,11.11690790002987,13.353909554493855,11.996963417521226,15.622194101809887,11.82157214571302,9.948887738330129,14.278117812629686,9.018002955128702,8.97765919494848,23.61845606920297,8.24797838118897
2020-03-19,12.60232369283022,17.50325005117508,11.633048058967372,12.192832136326873,18.97512659200075,15.834684584756051,12.783784799175598,12.148735022759041,11.083359294816615,8.563420755267957,10.956822051260353,13.298482898500893,12.358351398742055,13.759273742426792,12.794920028671537,16.965602280572302,14.025103939997102,10.48183023879339,16.470472549308315,10.380861653316742,9.741191252680723,24.958021718890382,9.356480927312267
2020-03-20,29.357704051282184,39.463609754832525,29.5078515199743,24.781824694961138,24.108517466630754,29.403429167362297,29.245057252311078,22.840396881703924,24.30542856104681,24.03909229030797,22.554308130692064,29.521817960511164,22.512332603369597,32.923082370524796,29.32062048990504,26.697096490614605,25.656782925835248,26.081226714367425,27.99615899961619,27.850143868107935,24.459550534300913,33.77427735904742,24.220449312647883
2020-03-21,28.024535273775644,32.77070814201206,27.57121019130523,26.405324224656276,23.31579770353741,29.565762300199655,29.210472728919605,24.73730463087156,26.1153261705452,24.697084477774904,23.751518467305406,29.027558648586123,24.160619760158976,31.276591250892196,28.89688458064264,26.49510202344817,25.871738127114927,27.192308252435716,25.58418517514254,27.70724784197838,25.34528561368013,28.726985357546617,25.66689840784549
2020-03-22,27.35355230777206,31.076253812122687,25.67416912349502,29.932857937163746,23.893460888565286,26.476630020880545,30.321020202267995,26.261224901270282,28.90594238992976,27.995615501487592,26.058887081742395,29.732120452055742,26.393507033110676,28.280169985221647,27.528550869159346,26.94741499298832,27.127731971363463,29.024651195724605,22.658168420284053,28.72404541566218,26.4422708777669,23.378291084866152,27.375563732997115
2020-03-23,31.660159306495927,39.40378277963142,31.99323932054473,28.499856600970492,25.55990827375421,32.73077811498711,32.34421482066912,26.04712040047046,26.981675263243478,28.531722016022883,24.285568176284887,31.211990980113672,27.22430459656738,35.83477192945402,32.58767196109444,28.332381842029,28.482046131892393,29.51428034809368,30.693925348818723,30.421300256629596,26.803196081235864,33.55994685509743,28.72924318727236
2020-03-24,31.0659515070434,39.02069714810177,31.571779401403994,26.589188152712815,25.90901357088291,31.321649677872326,30.895507563048557,25.862079859055235,26.96928523221479,28.55933673879646,23.740759224084204,32.920577581925144,26.880198511931994,34.4472902315648,32.10489868919324,29.71058332614066,29.69851906469489,27.927693575513114,29.590075697936346,30.20160976747803,26.351329094215668,33.56281735291819,27.610327722270025
2020-03-25,28.348430507662957,36.066016534137475,28.277414843288252,23.501411464010683,22.63398155693523,28.960615118616616,29.698498781221495,22.837490485765464,23.340912299428922,25.245570005967316,23.160738203159603,29.95114516675194,24.10643731036832,32.837387803479594,29.31395498122001,26.506699791897915,26.489613840210332,27.458779502667344,28.10069384926534,25.656155222023482,24.445340880621032,30.658830390917256,24.518637444184037
2020-03-26,30.101463477245638,38.33365188450197,30.57611569980977,24.837742075143282,24.87037709296134,29.844322113944223,30.468004426681752,24.498980163917917,24.98402102969497,27.264301463897716,22.689287727467097,30.342676072669033,24.295600599988326,33.721293562440245,30.24903062817658,27.422923499427966,26.615887971903774,27.040711534106055,29.606379298340343,28.771677424372033,25.323497478037645,31.909410608161146,25.868530382503273
2020-03-27,32.39912028454994,41.21789105992301,32.600443320380606,26.275482172368925,28.10876269450324,32.248581471884435,32.27792781750213,25.84464148342448,27.483948059560305,29.178287421652477,24.220034603937588,32.3303738153323,25.877347906157603,37.62569209466842,32.81334704085891,28.642622148059747,27.708014622351662,28.60564163263953,31.313462164170602,32.13799673380512,26.063346779636756,35.1808212912192,26.959993606824504
2020-03-28,28.8298747812436,32.92510033607944,28.41695861964805,26.186393464960084,24.796119888875953,29.73097708628264,30.22687344414676,24.83805969007148,27.21613277347866,25.969266188998965,23.64490414811353,29.413274739068804,26.069362903661325,32.02954800852535,29.858622262339317,27.286649720143437,25.862098880420767,26.86369176363416,26.76667572209125,29.325764056302976,24.419763503997245,29.20348799579257,26.330485329137062
2020-03-29,27.35995023831798,30.770364277626715,25.512939489998228,28.581363290727513,24.0564409858436,28.2680577885827,30.458397614628563,25.48715478299401,28.845898393406113,28.08702975618633,25.997265961475534,29.075046307967156,26.876396234753702,33.45458125826584,28.45600879190446,26.66326966596951,27.614513929418347,28.695093112399267,23.620080844119865,29.020530367835754,25.123615016273995,24.02032576410919,27.20422388598745
2020-03-30,28.480387825172603,36.823503236280516,29.017562576007446,24.789406712612955,22.555866835754497,29.33523004054897,29.01257240062396,22.168050621273718,23.212246592592546,25.91308451163204,24.344254957491422,26.982681887484468,24.862139899553764,32.28181740814158,28.81594626089589,24.85111834569646,24.128962324811507,26.927720191251655,29.050138813968687,26.759468076833343,23.03763785606754,31.5993968435192,25.345044551584245
2020-03-31,29.950312368098224,38.38672420121262,30.691145028971224,25.00075545465733,24.432548902639713,29.64644859107739,29.93290499531925,23.19788358213439,25.30044336058147,28.5088684523482,24.47532210218602,31.4319848307156,24.141608374267516,33.503687133763655,30.82702545272102,27.271186028877104,28.36830302090135,26.39760247435975,28.09973481394746,29.213974648106383,24.943626069662173,31.9802162210732,26.38728306847728
2020-04-01,27.02006017806586,35.35002273415006,27.33360862615206,22.42192170083336,20.714866802001225,27.113475388165547,27.73102367272885,19.91753136626022,22.03424056555726,24.317143981683287,23.115745004234594,27.961509152277202,21.18153559096756,32.06228525885723,28.042747253432818,24.50415177290818,25.088067370880037,25.874075919134352,26.704338426428908,24.488684967726883,22.985535792574645,29.278120939132297,22.54302274413338
