date,total,Drenthe,Flevoland,Friesland,Gelderland,Groningen,Limburg,North Brabant,North Holland,Overijssel,South Holland,Utrecht,Zeeland
2020-03-21,-48.95214082541026,-43.915269085653264,-40.09252398147503,-46.18664339894241,-46.94005722963118,-51.62446937171616,-57.8747754551743,-51.052834843214946,-53.01763347671866,-48.22021930652057,-45.46969707218179,-45.00869678393922,-48.66965109469567
2020-03-22,-59.85916806261559,-52.67321868244133,-50.2500546282932,-52.59449410145861,-58.21524387226534,-61.97951512917958,-70.01463561670268,-63.133738948457044,-62.313616662989524,-61.71735879862143,-54.85599663699765,-53.41635099042266,-61.7899191572206
2020-03-23,-37.8022347926264,-27.090686868935425,-29.78277007351703,-31.69168953980441,-33.687563377928434,-39.14332929167508,-42.27810555776543,-37.67033309070476,-44.470391401376894,-36.28449275874177,-35.76710143824188,-34.54188947331366,-31.506792974609365
2020-03-24,-42.49896381970789,-35.75164288712715,-34.721355115306835,-38.88683984916258,-39.850122595650255,-47.075593927910255,-48.34610499919095,-42.61794336409703,-48.027636266462046,-41.35328750250017,-40.063218917665296,-40.821023627522806,-36.57722492771328
2020-03-25,-45.077339378068025,-39.32994520338268,-39.88538473372146,-41.738400620285304,-41.991481647345324,-48.366713025621046,-49.95722352730728,-44.60833917503395,-49.95504080362796,-44.89738569542923,-42.101571363131285,-41.80831484819824,-42.46534522894398
2020-03-26,-47.747397660586955,-41.83941632020393,-41.320907892571796,-43.107533839012916,-45.035125833486035,-51.01176764420969,-52.47670786426569,-47.14226984975984,-51.91336110279352,-48.32457116171041,-44.72882339675613,-48.52930695968754,-43.993734664694976
2020-03-27,-48.699611216762385,-42.91395302426153,-42.02132758148736,-48.04159808237982,-46.91400193697874,-52.52226101975008,-54.90352151296816,-49.90996861634541,-54.404978296453116,-49.230886348451804,-45.390860514412125,-48.746910125745934,-47.486104525386
2020-03-28,-54.61877656596097,-49.598902607911924,-45.85099506902433,-51.86864226880919,-52.70503198169352,-56.34343236132828,-61.0487465279403,-55.6637421036406,-58.77762638427913,-53.22620969298879,-51.98748573983676,-52.54593832618907,-55.599941942429076
2020-03-29,-65.29338005507955,-60.197828363156205,-55.927596893464354,-57.046577366002744,-66.20553361901395,-65.57358094084607,-76.7670467036851,-68.05152695498657,-66.47082053438047,-67.67700919501904,-59.47505905186302,-59.80571207591029,-68.94469220332992
2020-03-30,-44.11547500882326,-37.62590115588602,-36.97387400483173,-40.17532286426247,-41.370014667042646,-45.84149281430495,-46.372026275405524,-42.027270078492734,-50.53084687087151,-43.36785804019294,-41.89165715509401,-41.828269723688315,-38.264184767423444
2020-03-31,-40.69989141669739,-32.70109974852822,-33.25789224396881,-37.1951058159241,-37.36135964192263,-44.03721185964473,-46.714714758018644,-39.96087558748621,-46.78617519866345,-39.41987951884395,-38.84457670539463,-39.24078753514238,-37.62226120440803
2020-04-01,-43.796193943112414,-38.62151171265444,-38.64736643900825,-41.81040973066719,-39.74300639252355,-48.200491105855875,-45.90963815379515,-40.63428161341943,-50.543406399183866,-42.3649207653128,-41.752030962417635,-41.76365393638713,-40.742086140134745
2020-04-02,-47.39273028028851,-40.0669062172275,-41.37100668737731,-43.00672108447827,-44.87782906673242,-50.08691661388841,-50.25068070678442,-45.89262066734946,-52.394487648913135,-46.21434475676028,-45.015674486472214,-48.95406073797621,-45.517347883459244
2020-04-03,-48.280605082668295,-41.70914063130491,-41.15615993273059,-46.380587936237625,-47.20254017783355,-51.81871708027894,-55.160296545010674,-48.67378755445369,-54.298705364579305,-47.9641707729529,-44.88364699815917,-49.412072642081654,-46.7305069980866
2020-04-04,-51.059235012217364,-45.27127735112772,-40.34590827058754,-46.96530191253854,-48.835338517386525,-52.212044529955804,-59.053430771429554,-51.58578761231067,-55.505386200128285,-49.1777441999755,-48.8169263442331,-49.510896787365816,-52.96155967896392
2020-04-05,-54.39198245883135,-41.96969200910295,-41.66196507259396,-43.79402069132024,-51.41577750081718,-56.079603384026605,-66.64760061007011,-57.36553533203471,-58.012461274787704,-56.00989205226595,-48.99359622068076,-49.96605799497269,-57.83903246580428
2020-04-06,-36.38356527143261,-24.693424009706032,-27.809648308869054,-29.851136678443375,-30.576368433059162,-37.64636560727836,-40.34843153876931,-34.05318072283485,-44.30615141575373,-33.32399197817072,-35.72245905010726,-34.3955537197198,-33.87197562643403
2020-04-07,-34.765445613472345,-24.40054143904254,-25.997420750615714,-31.094493984370626,-30.366961081000657,-38.803154200062664,-39.4661293609992,-33.590454582157875,-42.17586219046509,-33.34911372108679,-33.47039304442234,-33.642019611928056,-30.23249828255198
2020-04-08,-36.88379908219368,-27.42921347658543,-29.46290853745105,-33.75883106850045,-31.929313629308147,-41.13316029630572,-40.39476688289728,-35.39133469722502,-43.464663018825654,-35.49025919424131,-35.0898669118592,-34.34329095057914,-33.78695896407038
2020-04-09,-38.682871485204174,-28.483780914461434,-31.24045231468519,-33.617693212151956,-34.61397378334856,-42.654284143458995,-42.25879916437878,-37.39519862868061,-44.74187043643635,-37.71160100055099,-36.16508357927182,-40.51599910217457,-36.92588876774398
2020-04-10,-39.31580397566876,-31.47917084170165,-29.947518033358243,-38.54983721257534,-36.49670993019718,-44.237258007269084,-46.02161523543774,-39.67419702216034,-46.298285829606414,-39.16576342703905,-36.68939418034229,-40.44758238620861,-38.72461208494343
2020-04-11,-45.999796260612975,-37.99961170871313,-35.99983782120911,-41.00006720850302,-42.99991797407869,-47.00021422010977,-53.99998230247273,-46.99989257570539,-51.00038000624125,-43.99976649662032,-44.000297615920886,-43.999550223441325,-48.000025473157265
