date,total,Aceh,Bali,Bangka Belitung Islands,Banten,Bengkulu,Central Java,Central Kalimantan,Central Sulawesi,East Java,East Kalimantan,East Nusa Tenggara,Gorontalo,Jakarta,Jambi,Lampung,Maluku,North Kalimantan,North Maluku,North Sulawesi,North Sumatra,Papua,Riau,Riau Islands,South East Sulawesi,South Kalimantan,South Sulawesi,South Sumatra,Special Region of Yogyakarta,West Java,West Kalimantan,West Nusa Tenggara,West Papua,West Sulawesi,West Sumatra
2020-02-29,2.24350809035671,0.2627739002256692,-9.56026565310898,0.03873334764070815,7.191338147335756,-5.036573342872405,-2.0818793296293694,-6.518310346112765,4.351923977476499,-1.5647976705659397,2.0391138515349665,3.394543339443138,4.70466884597177,4.886823668373634,3.2986664543999384,1.4412495930446394,-2.933262594080529,2.913740842516741,-5.823295105240366,6.25339053617298,0.13047854740131154,1.1327215788790093,3.271160917800414,3.2017405558717433,3.110376072724908,13.935397158035432,2.3459723575013,1.4384309599227718,1.1054285094780936,4.568196664591125,1.4297014089537714,3.7194927867216308,-1.602209676589996,-1.2167061719589258,0.7694882942865067
2020-03-01,1.2977233959365895,3.5279829196964845,-13.801422152770428,1.6577872790223085,5.703006695903882,-1.2988242555985334,-5.0358315341292,-5.679018415416201,4.340410951081059,1.0544536707327818,3.9954308233569935,-0.4097026545225406,2.677998123342337,3.505038729532583,6.487665957559984,4.159253138786421,-0.20951875672003778,1.1954551980740329,-10.080106581479745,-2.822730826232349,0.13335675065281105,2.576481332967738,3.2964810082626976,2.349595257583759,1.3822829297634869,21.09135959391485,2.1173070257546396,6.144182645836343,-0.2514082200375526,3.746537028626335,-8.744362941790229,-16.744519120578335,0.8738449649231066,-0.2698456466617666,-0.962584478549118
2020-03-02,5.4570725097208825,5.667157114866932,4.354775955640672,2.482807583769392,8.897000918924567,-0.09291142215906051,5.1545735996807585,2.9927132902955687,0.22066633924594245,2.9173539801426642,1.7108145959290064,-2.3032703756568815,-7.43527050387976,6.152187500489127,2.576211363337135,5.4197488014492174,-3.3092483081945696,-1.2708355581789434,-6.7718081283051825,-10.620203644500073,-0.30413014357511586,-0.24514846831171033,1.9662024093596417,3.6907232605940425,-2.519337564295198,22.617797137724107,1.0151209915615331,4.570778271443606,0.638116283683101,8.896822779585957,-0.3651534679625173,5.690007774044376,0.3969394989507386,0.09410986965428157,-1.5341491839664478
2020-03-03,2.843826519150319,3.7732385599071088,0.04869405256252451,1.362445503261909,6.627635035678704,-1.0800952825990784,2.4799572379128727,2.0287646215930533,-0.9335145568969652,-0.21706502828442442,2.8025781028414958,-1.577973100945284,-3.028050735179228,2.691045253820279,5.227458009101565,6.477494023683704,-1.7019811333559234,-2.378347002797247,-3.9760899451707004,4.498102914198364,0.4087048617129317,2.2828845507604325,2.003208695419902,2.7165705817905534,-0.34293644411318663,9.120875697726463,2.5947296221629386,4.947739736141866,3.943846505169241,4.661523344554338,-2.4691329738417838,2.3339137078645136,2.595521869352645,-1.2676023259556293,3.4554562173794316
2020-03-04,0.1545294068727485,4.223847136960757,0.6817167358753431,-1.8078790011300527,-0.5132511980491926,4.778163449992518,-3.9982984039819778,5.442075455389621,-3.3406964924103115,4.839103030554102,1.7396972283870087,-1.024731929409046,-5.631447482228458,-1.705282932119446,1.6469282501990945,-1.6545201034951733,-2.716090184146974,-4.94901056534933,0.5988087266823343,2.2366835768359463,0.1851644091798024,1.8323152315314,2.88941186159983,-0.6109900852378052,-4.995568592319185,10.956085325540256,-1.5939600112549615,-0.20149602588730514,-3.8622827696608746,-0.7273708252803054,-1.551419231607944,1.284527028225182,4.67849079345822,-2.2692002244190546,6.194525591144576
2020-03-05,3.5598397394769288,3.6583966331418165,-1.0760430830973553,-1.692647291898946,6.396720508011959,2.6537824954181657,4.96478095392212,0.6213805337243263,3.760921955843888,3.504876656699173,1.4614612023749194,1.2243550325406782,5.595103221983097,2.690090982453676,2.3097399116402015,4.164991358798543,4.956697162404182,4.442609171824033,1.4045657493060835,2.38604951539964,-0.5104013765992481,0.791645449054021,-5.666831015385712,1.6585378288826536,2.742533629877244,-2.793467819552008,-3.5926289569402043,4.795412596954335,1.9959125865576695,7.029327049600412,-4.9112175426493065,1.5993430321169813,2.7506365764668903,3.8085688066212318,-1.874963949189957
2020-03-06,2.4506260388353676,2.187836028545572,-3.8850215662139655,-4.442714974389224,8.083948926551745,8.17426949536901,2.344669146833638,7.1672866462658895,0.31468938814203967,-3.954442448612692,2.948916773962041,-2.024748617477985,-12.060555834052453,9.708756883818268,4.37032420598977,3.217228686796395,-0.5673270444519745,5.59844136009933,-2.6366745853276545,6.054553076556343,-3.109418912703314,4.0444652440042645,3.7035501549255656,2.2380728863313046,2.2626141927244325,7.614764842832864,-4.064311001087081,3.3502329663080643,5.918648477830627,3.5791262831253126,-4.139371984707372,-0.8492258870414591,1.5887214411887571,2.6677267132611653,4.92684914146053
2020-03-07,2.795283249975634,6.262777955378449,-7.462602251542972,-1.0283703798608013,8.067455031718405,2.173740147596353,-1.7509588190758467,2.1819687041805214,5.891791257866663,-2.963661186176675,0.351405361572362,2.909744374694888,4.026561464025442,4.353385974442594,3.27461668439119,2.3421501349477913,-14.185089524602741,5.3249459510007435,1.254144997163481,4.717870632722015,-0.08634609754498557,1.079428433593855,2.185318576821712,0.7539674842794132,4.298200627753823,0.6911074231324095,4.119803006280831,2.3485374117773943,2.6800883914690243,7.864456515662984,1.826733354278096,-0.8404809980444646,-6.351031983211818,2.3527467413570395,4.172808541915034
2020-03-08,1.182837658889834,5.352801671263632,-4.379600374594116,-3.315574558044617,3.1338400183343893,-1.8127405594158368,-1.4346377428114498,9.248388066258387,4.768311765444929,3.4682167852555814,1.462423956790186,-4.323266062107923,2.405416171502135,-0.06107336746258789,4.3587803163855705,-2.6577522356145007,6.49890828492793,2.2817055154832593,2.7947600891717905,5.2782307461870825,-1.553270354725907,-3.268323255396834,1.3341739974357152,0.6586492182516744,2.329668804701871,5.956687789855529,-0.41714679766336327,-1.6621011896158568,4.006218773499167,1.2642397677491024,-2.914465642441573,-2.1580442735916257,9.478375705527588,4.044803785549326,-0.6632853929420703
2020-03-09,2.4263544042480247,6.672510592396993,-8.847995786214012,0.3476317950753556,4.2777401364818335,2.300525525750904,4.199770597171917,4.621815087747401,3.664020650348931,1.1576801508502637,-0.8934360973675397,0.06844220678798822,-3.1476042228284395,2.615657815858647,1.0504939539821327,4.468160649438988,4.67159858020066,-0.05508564776897321,-0.9379739894752085,1.8637444181291447,-1.1177022626656465,-1.7441393002414174,2.3596376611582026,1.913037599176716,3.103670611527164,-0.9969756944347083,2.670313560271667,2.167287398060584,-7.442450971798694,4.259352703063375,-1.934926974415138,-1.2582923612341985,-0.3969394989507386,4.160040360636201,3.0180933600246167
