date,total,Blekinge County,Dalarna County,Halland County,Jamtland County,Kronoberg County,Norrbotten County,Skåne County,Stockholm County,Varmland County,Västerbotten County,Västernorrland County,Västmanland County,Västra Götaland County,Örebro County
2020-02-29,0.20092313243837157,NA,0.9040482007877044,0.36063269357457767,7.534401488372093,NA,-2.93500840572456,-0.7228915082014852,-2.073328254893517,2.110975859268276,3.782366608695652,4.789778595961188,-0.7690929510009135,2.103758956037212,0.3490163605653935
2020-03-01,-2.498470984264141,-6.2533404444444445,-7.087737894175603,0.8375985141086966,NA,-3.6209542183982846,NA,1.3224095323365836,-3.613893475781991,-5.347177243521516,-4.505722434782608,-3.2398850106041412,-4.995219873672599,-1.1683324703884923,-2.6161644186113477
2020-03-02,-1.988812306859491,-0.139264,0.07330120546927332,1.6024888238676798,-19.213109581395347,-0.51566014690805,-17.67499692689187,-0.4838553828228608,-0.4296170824836408,-0.4711999685866687,-17.327616,-21.75827221061608,1.1138252712096561,0.16350950765404448,1.3348174458392348
2020-03-03,-1.6286208377321663,0.69632,0.6645975962547449,1.7692329725096887,-19.681839627906974,-0.311662726153217,-17.371276564698437,-0.18506022609958023,0.630231226727103,1.9064750729016615,-16.844410434782606,-20.850085514265903,0.9555397270011348,0.7852258914083764,-0.13999542039391827
2020-03-04,-1.8752825694248012,1.6837404444444446,-0.29515952068960727,0.3722660062705318,-20.623157581395347,0.4212168965585902,-17.863150736175218,1.0187950988919598,-0.009462931332238784,0.79915514672299,-17.068098782608697,-24.45050202892276,NA,0.9953165960103754,1.1316296481841728
2020-03-05,-1.7593025498872046,1.5502791111111112,1.5051180856357458,2.3082431274222293,-23.412390697674414,0.31544045616719535,-19.32826720034101,1.673252877650371,0.11450146912008927,-0.4815663678955754,-20.701339826086954,-25.554629760084193,0.7302498726675339,1.438313285352147,0.6435900576442632
2020-03-06,-2.0745721804612347,0.7553137777777779,0.4075547024091597,1.6674414864200904,-26.843957581395347,1.7302003464021014,-23.046453898514034,1.3455420605990311,0.13058845238489522,0.692663953822403,-25.270973217391305,-27.975481245177278,0.6108074067923921,1.2624455009568087,1.8782718902850701
2020-03-07,0.33813893020116187,0.6295893333333333,-2.108142669296301,4.68822501646951,-4.395067534883721,2.7029658250015363,-4.989418780183893,2.0886745310301578,1.3323807315792207,2.463433435771104,-4.412761043478261,-4.789778595961188,2.30727885300274,2.3014913838979165,-1.0480212721155828
2020-03-08,-1.3746082597308105,0.6943857777777778,-3.5438689470878013,0.4187992570543483,-1.35796688372093,-4.224446588131332,-0.6590158802310271,0.944578237383274,-1.3408973697782356,-3.437874970808335,NA,-6.074172079148981,-0.832212953292655,-1.7529740239189422,-1.4952288650405994
2020-03-09,-0.39939598277383614,-5.418723555555555,-0.36748337675262366,0.9471455419955978,-2.3465436279069767,-1.1342634366970108,-1.3428642429055422,0.5503614015773973,-0.513837171340566,-1.807523079498461,0.06584765217391304,-0.24394658834001548,0.9545686500428003,-1.0200331494929635,-0.28096303120723876
2020-03-10,0.2384941246829451,0.557056,1.402496397978763,1.2534894429890562,NA,-0.10388757538440566,-0.30085507575764286,0.8751806525959315,-0.6207682953948642,0.396750373549975,1.0613092173913043,1.0590612931548462,0.796283105834279,0.6454823005645128,-0.20999313059087743
2020-03-11,-1.2782304970164695,0.1402311111111111,-0.8121773565995485,0.3722660062705318,-1.4727382325581393,0.31544045616719535,-0.678117789802941,-0.03373493704940265,-3.4009775208066184,0.47968156802122874,0.267264,-0.9816645844043996,NA,-0.3954648557214099,-2.829074120460432
2020-03-12,-4.54527330089243,-2.958392888888889,-0.45153542569072375,-3.574335325831903,-1.481418418604651,-2.2099720581773563,-2.4641463347768844,-4.609156256292669,-9.325718827921321,-2.3258430449437966,-0.8114754782608695,-1.8957295117989157,-2.3519483930861265,-3.0315803483066737,-2.6463023216128163
2020-03-13,-9.741504880457144,-6.041543111111111,-4.156667024810926,-6.985804273920449,-4.340093023255814,-5.074435841276469,-6.654150199376183,-9.672288379735873,-17.68432607368784,-6.059631596024559,-5.0112,-5.839042837375471,-5.935222369340382,-8.027176061806696,-5.3217703558077
2020-03-14,-5.8520904224428145,-7.555072000000001,-4.518286305126009,-2.8850615485966213,-5.6508011162790694,-4.864771825500668,-7.923472090429857,-4.257349055634613,-6.910778751933983,-2.110975859268276,-5.989231304347825,-4.421409450516023,-4.615528782963815,-4.470844270331228,-3.143091625927346
2020-03-15,-10.100879588883501,-11.811328,-9.987533582540054,-7.123465140822572,-7.466888930232558,-11.467299457431395,-4.941664006254109,-8.972529399796834,-12.29991814564397,-10.695296886980206,-5.5457279999999995,-7.289006494978777,-8.325042763801553,-10.369544822618122,-8.22084218646509
2020-03-16,-17.05723047903639,-13.061802666666667,-12.063423721429876,-13.187329383588656,-9.532773209302325,-13.199388668840486,-8.949244634441628,-18.124335893627634,-25.56600158030952,-10.688700087419994,-10.607282086956522,-9.417905838203087,-12.176333980556127,-14.356515026694069,-12.851385154077818
2020-03-17,-21.631907165163703,-16.441856,-13.289019876876125,-15.700124925914746,-12.337437767441859,-16.396292693169695,-10.82887253631795,-20.628432078037584,-33.38143656760553,-13.26333671577755,-11.53980104347826,-10.343727227686278,-17.443455402562385,-18.1970871832193,-17.041525861701345
2020-03-18,-27.44724335606291,-22.589781333333335,-19.41602330470112,-23.052378549757748,-17.67671665116279,-25.14740427055063,-15.97874735690592,-26.75084122483203,-39.37336468717913,-19.249461116702587,-17.068098782608697,-15.945681412940129,-24.76731782232108,-24.354360910400963,-22.134831468949525
2020-03-19,-28.148840798195273,-22.684558222222222,-19.714114873609496,-21.373303750641703,-18.374024930232554,-22.83260020448537,-15.863180803995842,-27.25975684660587,-39.96006642977793,-20.852483409834434,-18.265945043478258,-18.794664059095812,-23.929278407278417,-25.690956071805534,-22.742450481075906
2020-03-20,-28.698520749947406,-22.20196977777778,-20.70416982214782,-22.3883102833637,-17.84260465116279,-21.45183988437627,-18.4209264956751,-27.706985726346524,-40.26288023240958,-21.38211217452585,-20.975382260869566,-21.090113281909694,-24.874136287737873,-25.959986250096783,-22.773560574496777
2020-03-21,-13.32055027210326,-11.963164444444445,-11.746762513802615,-9.016786782089104,-7.534401488372093,-14.054100084503096,-15.84789927633831,-10.602408786955117,-16.58473345288169,-9.500333766644413,-16.706905043478258,-11.78977206459336,-11.538336418930369,-10.520696053530875,-10.476323959478218
2020-03-22,-15.145193678067983,-11.811328,-15.142074351139357,-12.570763810703088,-12.897791999999999,-14.484761306096631,-10.542343892739243,-13.50650493923655,-18.245477901689597,-13.368885508740965,-15.944815304347825,-11.743725921412713,-12.488049684181497,-13.2176522931502,-14.574106577258535
2020-03-23,-27.933215973139465,-20.28708977777778,-19.640813668140225,-21.34809823980047,-17.8927568372093,-22.171497452039155,-17.600499479561403,-26.552287023912683,-40.44172963458889,-18.47009636866024,-23.05926678260869,-18.59186508806616,-24.194382416903732,-25.174760358688406,-21.34930161007254
2020-03-24,-28.11698713085748,-19.646862222222225,-20.745218497210608,-20.343755577049762,-18.65371981395349,-22.519048613325168,-17.972986716213725,-26.50120269066645,-40.61395498483563,-18.823496345100242,-23.07863373913043,-18.976889221470284,-23.973947947361804,-25.1871186354297,-22.021085189879464
2020-03-25,-28.13658938768074,-20.90604088888889,-21.484094648340886,-21.862872326596438,-18.855293023255815,-20.727460154195917,-19.06848123016298,-26.12337139571314,-40.703852832491904,-18.770721948618533,-22.088013913043476,-17.908030876574873,-24.366263038528935,-25.502730010668905,-21.993863858136205
2020-03-26,-28.989287559492368,-23.388615111111115,-21.821280193499543,-21.522597930239783,-20.744680186046512,-21.359285499033803,-18.788638254934444,-26.2351786156483,-40.99247223812519,-19.088310727445947,-22.934349913043476,-19.619575815651206,-25.63351846915544,-27.78425802444627,-22.957304563763795
2020-03-27,-29.19511125613655,-23.10815288888889,-21.926833929375295,-22.229321676518996,-19.932600558139537,-20.759570859314735,-20.043633713809182,-26.68433520607749,-40.88743370033733,-20.6027474264835,-24.412048695652175,-20.741338239945655,-25.222752915779957,-28.25197126727063,-22.147469944401752
2020-03-28,-14.862594475532713,-11.333575111111111,-15.05997700101377,-10.098684862812837,-11.930433488372092,-8.649112867003517,-16.728497307603536,-11.004336465515141,-18.164096692232345,-8.444845837010277,-18.598088347826085,-14.368356082709507,-13.846586348891444,-13.41348344766609,-13.269427034420767
2020-03-29,-18.145155732727087,-18.063701333333334,-17.07527147671566,-14.246930281645144,-15.612761302325579,-16.899675217532316,-14.824992018762325,-15.773492708956406,-20.518474007693353,-12.604599159693388,-18.37149495652174,-17.0086615267912,-17.066677542728602,-18.256977293580952,-17.936913237970778
2020-03-30,-29.65168048797822,-25.288988444444445,-22.362731764565908,-21.638931057199326,-19.946103069767442,-23.202817745855256,-20.584217754694343,-26.586021960962086,-42.282269778709335,-19.806419479572032,-23.982102260869564,-19.809638619418124,-26.42300403628138,-28.147401233305835,-23.597005859730448
2020-03-31,-29.298839865159614,-23.687452444444443,-22.0744136897201,-21.523567372964447,-22.766199069767442,-23.660867510050135,-21.35688999687826,-26.08096176056532,-41.55457035926017,-18.664230755717945,-24.537933913043478,-19.303131044431023,-26.045255099489268,-27.630254883516297,-23.423955965076857
2020-04-01,-29.319258882683837,-25.39537066666667,-22.812312491444118,-22.382493627015723,-21.654170790697677,-22.72682376409398,-21.33014732347758,-26.29300993630442,-41.320835955353864,-20.208824252745046,-24.76549565217391,-19.38052775318147,-26.851248974906888,-28.080856666237327,-23.054523605704013
2020-04-02,-30.79024490512899,-26.91083377777778,-22.799606949162776,-23.830841057662013,-24.004572279069766,-24.83101938187994,-22.253724651279615,-27.361925513098353,-42.39677124782942,-21.334049777730012,-26.045651478260865,-21.267439918413878,-27.82329701019971,-29.775841853139426,-25.174870910420236
2020-04-03,-31.26804991519585,-25.82670222222222,-24.29006479370467,-25.48374090321216,-24.111627906976743,-23.297260996204713,-23.127637014194672,-27.742648374084467,-43.14339652994306,-20.68944822070345,-27.490426434782606,-22.5714275050828,-27.928173321699838,-29.952660274207172,-25.277923094876872
2020-04-04,-16.415256568074764,-15.740700444444444,-17.16909701971633,-11.541215637111147,-16.325501023255814,-14.054100084503096,-18.78290768206287,-13.814938649402517,-18.756476193630494,-10.907336872844207,-20.48927165217391,-17.684658096890036,-14.231132824391901,-14.0057300945758,-14.666464667101744
2020-04-05,-18.276654205583093,-16.673962666666668,-19.97506716508011,-13.827161581866132,-17.649711627906978,-17.503167587265363,-17.460100444207836,-12.845300173068258,-21.335124981665558,-14.896515806898945,-18.718163478260866,-17.0086615267912,-17.899861572979592,-17.745534763825866,-17.18929880545048
2020-04-06,-36.668471670002816,-29.735765333333333,-22.656913935849257,-32.2766260749247,-23.17320334883721,-32.48375595769666,-23.79047327634008,-36.098310353549365,-48.22593694848851,-20.749761816682543,-27.605659826086953,-22.57044779990874,-35.57540436858392,-37.113806327450874,-32.0239524151088
2020-04-07,-36.785268450241375,-29.26091377777778,-22.959892251788922,-31.62225223577728,-22.912797767441862,-32.37797951730526,-24.139083126027508,-36.14264769938572,-48.2609497944178,-20.014689865687338,-27.91940452173913,-22.641966277614852,-36.399848706209895,-36.51965840719635,-33.3821024310137
2020-04-08,-37.39702221526715,-30.446592,-23.993927923608805,-33.09095796364149,-23.569598511627905,-33.14391427763938,-25.022546443728526,-37.19035845860574,-48.34138471074183,-21.40661457289236,-27.643425391304348,-23.060300386936888,-37.67195952162807,-37.437022796069336,-34.51081550793966
2020-04-09,-44.97656152025938,-36.77343288888889,-36.193203212508394,-40.66133620053363,-32.89597618604651,-41.45586474089533,-36.962195021653265,-43.970116950191404,-54.12134316847327,-29.193665253755647,-37.41211826086956,-31.325093235275723,-44.615159773719654,-44.77878981707041,-42.62471674827051
