date,total,Capital Region of Denmark,Central Denmark Region,North Denmark Region,Region Zealand,Region of Southern Denmark
2020-02-29,-16.94986373242361,-18.223515988446422,-20.042022751334954,-24.88869246415389,-20.735450740509126,-7.2889520803292465
2020-03-01,-4.885310998549159,3.9002042327352506,-9.67109601560216,-22.233101474022558,-4.244170889864113,-16.24148902153994
2020-03-02,27.377254280715093,32.27511955390349,27.83262787501447,17.360660924591325,34.43877082772433,32.24559654394375
2020-03-03,8.622070231243605,13.489119943527513,NA,1.2959746879943757,6.831075862661954,23.00877611384825
2020-03-04,16.14397381936533,9.93117269430533,19.596233502628653,21.652612811691743,13.378760210909341,21.767309160704844
2020-03-05,29.971807337421428,29.7296428241545,31.918704875165222,16.163041458453662,20.45780364868404,30.42503359492389
2020-03-06,11.031807983085194,13.74462097857348,15.790478126118543,10.371654571478798,6.352373980204915,10.26866420456627
2020-03-07,47.02478690517729,41.249116728857516,47.74714322115177,44.44402480978331,51.83958425503773,58.05413429074841
2020-03-08,-7.251422820057869,8.635553639725225,-21.837833152782817,-38.50992642442811,NA,-19.174299156028294
2020-03-09,13.48279206905969,2.9344484547443415,27.83262787501447,13.020495693443493,14.349567628532217,32.24559654394375
2020-03-10,-5.554770729475527,-3.953592508715005,-7.241641944049928,-4.535911407980314,-7.513704747045693,0.4259466415950774
2020-03-11,24.695449363343002,25.73886919466788,28.96851445414166,10.22508600557467,18.85128013115822,29.490822533807492
2020-03-12,-16.355757881163125,-19.1873650422952,-15.489716384087437,-33.48127464028327,-7.671676368256516,-14.663093488977507
2020-03-13,2.16463934324414,-14.325218479853305,24.51646200090451,NA,15.245697552491794,11.593406119100175
2020-03-14,84.85640049111693,74.58723499200075,104.92594107104598,64.00032142229367,133.79526133921271,77.31840869241701
2020-03-15,-7.970854071183716,-16.017436155997295,6.239102803946241,-28.584727418828326,5.941647765056775,-11.730283354489154
2020-03-16,49.41072869501913,33.40390024604686,89.95793437540085,46.50177033372676,63.855958908474335,54.308675395104494
2020-03-17,37.7197725645408,39.30521146595182,44.41832394041914,3.8879240639831267,64.89282718587629,48.1491998026004
2020-03-18,11.352260271348527,-1.8237816419512427,35.35848479858893,19.246766943725994,18.85128013115822,4.5638507575850085
2020-03-19,102.67164404159819,99.73025289225173,134.2468042326804,41.5627953695101,130.41562604906602,91.64170205158271
2020-03-20,63.888985174401796,42.20152543785348,99.72733762707144,50.76768701504158,98.4594031837639,73.20634852996206
2020-03-21,84.75011186085136,53.821102360018536,111.70524700388304,79.11134771363287,158.97498035645302,86.69019199097296
2020-03-22,48.3407036037636,19.081541852406758,97.64633890712805,46.4506641890365,70.44768382990776,36.09251688679907
2020-03-23,54.014454143237884,39.27184379346448,76.04210710737911,34.72132184918265,93.27218958545942,69.58245193427899
2020-03-24,60.517890557770215,52.79433140947934,77.73182356099076,34.99324510961004,88.11752771516201,74.56650623267353
2020-03-25,66.27175416931033,49.65395674738451,93.72183617615906,51.12446576099241,89.9997835169831,69.16224839346947
2020-03-26,90.46352233699191,68.10341954667383,123.92065108961242,68.11774100394247,115.7118190275156,87.61004530012548
2020-03-27,94.75076149061395,76.07829327114959,128.81459943567197,75.8791251286945,151.1826711138173,95.40056151572624
2020-03-28,78.5869577029155,48.02942777828628,103.45230586899066,67.55557341234967,132.31415771489063,94.76020577813722
2020-03-29,34.76431408417155,12.535757872460476,72.06407073300652,32.555578434573,54.321174813695016,22.557942702182448
2020-03-30,52.370153169055,40.174677674764965,79.5208205896418,32.241227431383884,86.0974057711933,62.37007453109043
2020-03-31,69.80307493007358,70.46966420706221,68.07532762995321,20.08857193079377,113.39107230136388,93.31485874710675
2020-04-01,13.121886645396778,-1.8237816419512427,28.116842854539012,17.44262360947192,27.36451440877421,15.096697598286653
2020-04-02,11.190447729750211,-2.951608972023548,28.63271250915547,-16.740637320141634,34.522064955271865,14.663093488977507
2020-04-03,31.49078291173895,13.938153479000087,52.35687658768678,17.46865881525752,73.04990726294423,39.749914903731174
2020-04-04,58.9267338987201,45.62790872126841,78.10558572584495,42.22235391607866,117.50312147166983,51.284932831511576
2020-04-05,117.30298787651259,88.8619252820875,168.1501472696625,94.88675388594535,157.87013641174215,100.83449204232231
2020-04-06,159.1656374252103,123.45848147903922,223.15645253634176,140.7463224769606,220.26605457872253,182.86607211274867
2020-04-07,166.05139562920527,141.17194875946478,212.9178999006615,133.49407126534922,222.00087020074682,185.77782421102333
2020-04-08,129.59518864685134,96.47070797127353,173.3847642555631,127.51079526906565,173.91909572299687,131.654842407985
2020-04-09,186.483401800926,125.03152889629983,255.35158567926374,158.74822087738247,266.58524872526567,193.18163830706362
2020-04-10,170.16095826656252,118.8604162102829,230.6190424268029,164.85974436883214,291.5658277594038,174.9003913231886
2020-04-11,50.000075353879666,38.00005879066105,28.000042178022074,7.999558044346235,156.99985638943528,62.99990125057259
