date,total
2020-02-29,0.7175521441585406
2020-03-01,-4.257476055340674
2020-03-02,-0.8451169697867257
2020-03-03,4.698371983918088
2020-03-04,4.616252127419944
2020-03-05,8.107541948831333
2020-03-06,11.101328950292798
2020-03-07,16.514063957728723
2020-03-08,11.661019622736461
2020-03-09,1.393645719987921
2020-03-10,6.107166026949357
2020-03-11,0.8459142499469017
2020-03-12,-0.13952402803082734
2020-03-13,2.4771494576673176
2020-03-14,-6.471523060149861
2020-03-15,-1.4040103620702111
2020-03-16,-1.2995666610871346
2020-03-17,-2.189331319843725
2020-03-18,-0.5636770732445424
2020-03-19,-3.710541865459831
2020-03-20,-2.2076687635277765
2020-03-21,-10.94346747857792
2020-03-22,-15.783755331007365
2020-03-23,-8.188067245009124
2020-03-24,-5.24769801427946
2020-03-25,-1.8401226096865684
2020-03-26,-3.403589003792011
2020-03-27,-6.91321626888745
2020-03-28,-12.486204588518783
2020-03-29,-13.666976505739669
2020-03-30,-18.22422990130658
2020-03-31,-15.263928666572511
2020-04-01,-22.396396979508406
2020-04-02,-25.072069197059584
2020-04-03,-29.873290321640397
2020-04-04,-32.63108239568972
2020-04-05,-30.224093592117907
2020-04-06,-21.76255925216836
2020-04-07,-15.568489687759802
2020-04-08,-20.41276394099013
2020-04-09,-23.04618031005197
2020-04-10,-21.936366327086763
2020-04-11,-30.999847187969305
