date,total,Bogota,Bolivar,Boyaca,Caldas,Caquetá,Casanare,Cauca,Cesar,Choco,Cordoba,Huila,La Guajira,Magdalena,Meta,Narino,North Santander,Putumayo,Quindio,Risaralda,San Andrés and Providencia,Tolima,Valle del Cauca
2020-02-29,7.961396931559155,11.73864257559628,2.3327341192485016,0.03278418760179538,-1.3611399912555413,7.683634305788333,0.4761599999999999,3.9659410738111123,-1.8860580233759137,NA,5.259125989733967,3.567263852643712,3.616380235885217,-2.6130624815153913,3.6713324166412256,1.2386479099477083,8.146412540602398,1.291062385541137,-4.057250075417748,-3.209833560317301,-7.700095208055484,-0.3692754904854775,11.30134432135876
2020-03-01,5.279721914696442,10.744706691941285,-0.9945319125684969,-1.4087558260653839,-1.2236802322516271,3.821612254268878,0.9110399999999998,-4.050856600452323,-4.049929894231766,NA,2.8986928831897596,6.734012988552245,-2.065130811992886,-7.1262737580260875,4.747874161729252,2.148265023739423,7.126559229927992,-5.23129284111698,-6.76208345902958,11.517750491963213,-9.748310890198232,-1.3203522094702098,6.58884066235449
2020-03-02,1.6176067595034658,5.0553137780477755,-1.6281140190310528,-6.247316219765654,-3.895974847852196,-2.9018082978033575,-2.59584,-3.7633017488718576,-2.3147949644695207,NA,-0.7089980928933356,-0.3152376598226649,1.625209922740448,-2.898418829935078,-0.08031039661402682,-3.4576928142555725,2.1753050952399793,-8.282720704866284,-5.420202591309971,-3.281502961038884,-5.536161125791676,-3.8725843754818174,2.117979172586189
2020-03-03,0.14575186459336986,5.633586252468544,0.9868521294598599,-3.8396069126573296,-1.2025325770202557,-7.525843668905127,-2.4393599999999998,-4.936679935186775,-3.4827666761931373,NA,-2.8311692552951566,-0.5806505223481304,-4.968800786250791,-4.138144236614586,-0.9159209518599725,-2.954581771296117,2.3032642184893897,-3.6816348739021736,-11.842266273008745,-1.7334439054526896,-2.4204432025321556,-3.094605542662152,2.2970446844502943
2020-03-04,-1.1954838729762194,2.001342340757399,0.3859091012090114,-0.9854541096774964,-1.2871231979457414,-5.1965074988182804,-2.9577599999999995,-4.246741281226935,-1.3525400809836445,NA,-2.3122019437623473,-2.1855838968252237,-10.155640965209669,-5.641275503373805,-2.2821537704485952,-1.4557699760157625,3.2543633733879935,-7.100843120476252,-5.4642614920345265,-1.035861738429281,-5.387655845636316,-1.7050141787259154,-1.6597254970629953
2020-03-05,-1.332474696528458,4.916759308303033,-2.4076120045577127,-0.16102821557352437,-3.7585150888482817,-3.23951874625461,0.10655999999999999,-4.579648743627138,-6.471428447179741,NA,-0.3250780371497335,-1.652841833416708,-7.285589399519089,-7.505158274155237,-0.9665929878188226,-1.713064406730769,3.281101100634139,-5.890232693678036,-4.907778419839599,-6.3040404874704485,-0.7724203208080704,-3.0724874794299493,-1.5586401274622907
2020-03-06,1.2440678278406763,4.429894296561089,-3.1755903154214167,-0.28348679867434823,-8.835874858489362,-1.2324988161426063,0.6940799999999999,-6.340680972265892,-8.251744175667096,NA,-3.075218938971366,-3.029730943341235,-7.6265761149876825,-11.140350017066897,-4.509811200337672,-1.3993373685355195,4.53299968705188,-0.33808977900298315,-10.330854417718562,-5.033103114674375,-10.18514785065523,-4.0879950782650125,0.5208303328950583
2020-03-07,2.6426485613158537,3.6206977058990826,-1.8469878376272086,1.7240625715297098,-5.2619211243875945,5.845950668916843,2.19072,0.6349365514763289,-5.213095138005902,NA,-1.3022413951102083,2.3638033640805904,-1.9585124305365094,-7.348641748600626,2.9638360655176563,5.247276010790061,7.836063920781066,3.2286137252664484,-8.943956847084733,-6.347997719913019,-5.599806245858258,-4.94194465001268,3.4985165059900956
2020-03-08,6.2195426809269145,3.8035126312567296,3.292707007828132,8.451570715580486,-3.2788478179185394,16.986546915689082,13.098239999999999,4.673248812765745,0.5604341629093565,NA,4.573278854975924,17.593902460984108,1.8768677240158602,-1.4659108734870858,9.739547741751085,12.377870735624168,16.49144819789045,14.198812956711686,2.693339757335861,7.667670285199768,-1.6952745617735179,7.333580443860029,10.9913491879166
2020-03-09,-5.060695888668154,-1.3980530870771637,-7.657703732199711,-6.777648666265286,-10.532493562278932,-9.480908145409245,-4.852799999999999,-6.165060223985205,-9.197657068124741,NA,-9.087715691357978,-6.4686001260267805,-8.488167900270295,-10.401668365973794,-7.096953262689536,-6.613136408786453,-1.8592269624373308,-6.023361530169295,-10.304993758597629,-8.351874164088482,-5.536161125791676,-9.607894337084389,-4.909860809177074
2020-03-10,-7.303522395197824,-4.198007996502179,-5.470885492015313,-6.72943662567441,-10.537299847558788,-11.380168616186376,-5.321279999999999,-12.278978142152408,-8.125814715390723,NA,-8.098976854329859,-6.653526777533693,-9.25178603772813,-10.881716002278484,-4.103478836516703,-5.822123419190503,-2.133288666710322,-6.626751220741191,-14.885203829572056,-6.008762556497526,-4.033750564219923,-7.94615462989974,-8.324620866069443
2020-03-11,-7.493875923273318,-5.435376386028147,-5.134894981012442,-6.444021345376426,-8.439836951429132,-7.9809349569890085,-3.7238399999999996,-7.755296450175161,-6.515647952314955,NA,-8.561031393780073,-8.273790858871463,-8.657220469065992,-9.453025522063532,-6.342609180207785,-3.749420700382253,-3.220941214330312,-7.456172604924148,-14.17164119827219,-6.776102940223276,-13.085822413689783,-6.630610695045227,-6.607132300663189
2020-03-12,-8.56590876339723,-5.6143425761151065,-9.657327259111081,-3.584083097525689,-9.929785388184847,-6.4780753544794445,-5.420159999999999,-9.8926588537011,-6.942462306228771,NA,-6.503489989505944,-8.523873014536253,-10.52352240753212,-10.306231460147812,-6.956410068614989,-3.9837594941561436,-3.314523259691821,-2.577335964014243,-11.432326935832448,-12.525900062113482,-10.04532145050895,-9.847346412946067,-7.693077985516471
2020-03-13,-6.223524972309247,-6.158938616917361,-11.592632602487615,-6.7766844254534675,-12.481922871788985,-5.98834709732364,-7.837439999999998,-12.73539909784892,-9.4225997681604,NA,-9.553628723830743,-8.355235239068808,-8.846444083002085,-15.707960329898402,-15.319208154125615,-5.106672734525727,-1.928936037043353,-4.0580351094494045,-16.3334007403444,-8.657663607167237,-12.64416385322774,-10.302209191590936,-4.957996699463124
2020-03-14,-4.826537155387002,-6.3186611306508835,-10.133473811846576,-10.636540395158965,-15.12441851865444,-3.507955256562016,-1.5235199999999998,-5.234849227597392,-8.688171465479872,NA,-7.563610947451218,-6.834620752325437,-6.931155320623565,-15.473185541566489,-6.938244621761816,-2.769980190894644,-4.481434070220027,1.291062385541137,-13.923570431149153,-8.496168557541269,-9.800384170252709,-15.535535283314815,-1.6828307244002991
2020-03-15,-14.135541490727478,-16.407158458939982,-23.826527094546424,-15.377712466865667,-21.092863579181035,-2.760374007426337,-5.922239999999999,-14.27063322155536,-12.587178266097968,NA,-11.014068332865449,-15.31345981545845,-12.38982434599825,-23.8554089802625,-17.288725023469603,-7.825002742302859,-13.095756837629972,NA,-23.209462659944023,-14.933036334349053,-17.377046418179063,-19.066732161082193,-9.876521968891687
2020-03-16,-14.899344977858854,-15.510403140869842,-24.750980986248607,-15.393140319854748,-24.864836266812915,-10.834636353303583,-8.465279999999998,-13.30278920767883,-14.19157726763436,NA,-22.494049698203664,-16.459430153294036,-14.628810356582166,-22.770291361021084,-15.756134954751928,-14.52326630474595,-14.069774044453842,-12.047680821752197,-23.23053430811664,-17.181544332987517,-17.401154418204285,-24.540471983590884,-13.202711987657725
2020-03-17,-22.844812743888678,-19.091651310244377,-40.6567717771245,-18.32925359183907,-34.884979818259076,-21.65965132630941,-18.736319999999996,-21.720040785988886,-16.373713716698237,NA,-26.40463237655684,-27.196673970840486,-24.67110925862199,-32.746311127011,-26.09323029035738,-16.946042486906215,-29.80397160998024,-20.248034045048346,-30.933179517396507,-22.41914413772081,-21.7839888227894,-28.23322688844566,-21.222151309313613
2020-03-18,-28.75931190492892,-24.26050277877743,-45.38271830760202,-25.03844116046531,-51.06678109848209,-26.911962830854677,-18.729599999999998,-23.75897837454433,-18.80963167349465,NA,-27.557357167043282,-34.0332110615235,-29.133712864444757,-39.0336944828267,-27.80843090375695,-19.450119883232937,-46.03950156137187,-22.01223056891094,-36.880173313021814,-36.09939934745659,-32.71359171422345,-37.128534927483855,-27.581865133906504
2020-03-19,-30.70426301606012,-21.64721152998075,-52.93002515761508,-30.97045063476664,-54.28795349304234,-27.246786865216603,-23.485439999999993,-27.968086638282546,-24.76869063725983,NA,-28.94159153888265,-37.092645249407305,-32.38029060608939,-41.526506463001354,-20.59866065534771,-23.43100992277144,-50.38820191419139,-17.670698081034104,-43.01489633782131,-44.59939027303634,-42.111854444055474,-39.64710917118559,-30.91190602389543
2020-03-20,-61.88879037282954,-90.32019496485435,-57.44765757127082,-66.73607082670176,-59.55564215976577,-22.017566673385954,-30.059519999999996,-46.02132059203731,-37.6903990726416,NA,-40.631860773949775,-41.09012706332876,-41.02886634152379,-52.630590455854374,-85.95889450921337,-38.4688650889474,-55.43208317541069,-26.378664853541537,-57.41257885285427,-46.23727497752692,-53.03470709548246,-49.4809924152077,-36.81914247979945
2020-03-21,-82.65405055686418,-87.4182485707561,-87.84711903392197,-83.72310120849086,-89.75353257310816,-83.18452977834306,-69.80927999999999,-61.335063862446646,-53.91511228290596,NA,-45.031507442911,-86.99984509598275,-43.69816798176947,-59.23959618430364,-83.39087396986484,-78.93487059177188,-90.7048749260579,-56.82494243066854,-70.40229214908078,-90.00721138621213,-88.46285961254576,-90.79945784280933,-88.73658830672127
2020-03-22,-84.77820478020034,-87.9994075966299,-87.41609120694972,-82.13017538736833,-89.85350330692918,-77.50310471251785,-72.77951999999999,-84.68683368877971,-78.57517674450754,NA,-58.87192191479342,-86.61370291692946,-56.87946571803848,-77.42796169661932,-81.81621655053982,-79.58432382023095,-89.21042695676441,-74.73124981944977,-92.2641271281672,-88.49164245895307,-91.12534713533113,-89.1723377128577,-87.384932507489
2020-03-23,-85.43289348345581,-88.7470244229609,-88.11975133427858,-82.23142067260918,-89.59877018709675,-80.87443636885173,-76.07231999999999,-85.59099105767534,-80.94861061796072,NA,-59.940724482039435,-86.87336676438217,-58.696780832592225,-80.11069311938768,-77.380023213765,-79.79379400731864,-88.9449595219634,-75.67177152761104,-91.37241328958979,-89.01148451218694,-92.9363400972257,-88.96365859453647,-87.80949105981195
2020-03-24,-70.51921225662055,-74.97143870535338,-72.19572105851968,-65.80557844329786,-77.61189469913305,-63.5107313454906,-62.195519999999995,-72.44066381828414,-65.31028649753291,NA,-39.441515676493474,-68.49376557678838,-55.33878207969588,-72.89948051517648,-71.34718270621133,-54.879276047227584,-75.05184546110016,-63.320480337745686,-81.34422436380513,-73.4448906754591,-81.08581160482822,-77.59305078333782,-68.04104363713704
2020-03-25,-82.77989096454588,-84.60963400697206,-83.25652868073416,-78.27610486253373,-83.10836254517768,-72.93968403729195,-83.24159999999998,-81.74180883299589,-83.84498820431732,NA,-81.67272180828972,-81.43958935145108,-79.57765465673796,-81.62432244578775,-79.59525165370191,-83.66755774113194,-84.28209087400167,-77.0442436333087,-87.19256453389502,-83.2368419980466,-88.90355385300678,-83.53992482803102,-81.87626122315346
2020-03-26,-82.00175122843811,-83.24044643442504,-83.11829258477871,-77.96947628437577,-82.17402068677346,-74.1192652617969,-82.46591999999998,-82.31788348532321,-83.60274221966353,NA,-78.88978371577642,-81.10806281558894,-79.81682562054552,-80.70144756645051,-79.22429410743712,-82.32847891956685,-83.23263507959047,-75.10094572510175,-86.4914533310608,-83.42031566389385,-88.08677481215231,-83.21777042877937,-81.17251450717141
2020-03-27,-82.0686537236613,-84.18627312719646,-82.93109787150567,-78.72833380327614,-83.44864754299157,-79.08582177149879,-81.64703999999999,-82.58806925190886,-83.36530270295921,NA,-79.4521590738129,-82.77623535586632,-78.09172099806216,-81.57087777852522,-79.418377565921,-83.70868659065142,-83.54584845590244,-73.38751055616028,-87.12743398499785,-83.2416199580947,-86.75215593075609,-83.4610691243336,-81.28804064385794
2020-03-28,-83.46643799886002,-85.69209080185286,-83.52148119798215,-81.70687367098043,-85.52207901272193,-78.34112693645245,-82.85759999999999,-80.52886773085949,-83.801729992772,NA,-81.04668131538118,-82.0566503025933,-77.4520107093239,-81.08224082069619,-80.4614566457532,-82.03196860907742,-84.39095162064669,-76.19758254368084,-88.42908716075156,-86.02430389011137,-91.26228057547438,-85.63056263093578,-82.86689784524036
2020-03-29,-85.64714075982529,-87.49618545998753,-85.30319087918595,-82.87360505327963,-88.58079896482302,-77.92740758364891,-82.34591999999999,-84.00171978065175,-83.99591129793099,NA,-81.54442691528996,-84.00748275061441,-78.2790235600801,-84.30132765420655,-81.93763822161102,-84.08554163043475,-85.74025192774681,-78.84196180664752,-90.60234032909973,-87.72143529919846,-91.44357273566403,-86.49605206176112,-85.57983662176213
2020-03-30,-78.75379437700772,-80.69258368523005,-82.30135565659745,-75.82114775564635,-81.56650622739951,-74.68307814724542,-77.65248,-78.19272579905982,-78.81646143557143,NA,-76.24768061858614,-76.51364160327988,-71.51884186017038,-75.81507798816023,-76.65818572038893,-79.53458660685854,-79.71662394672234,-74.54257082096935,-83.7483078598624,-80.36051004908705,-85.81772984977853,-81.88780167007778,-77.33030774453893
2020-03-31,-77.84662840011238,-79.3695809359313,-80.89499537482828,-73.81456262625412,-79.10376565000071,-75.62597341642557,-76.49663999999999,-77.25286531100822,-77.59081210845406,NA,-74.801710358386,-75.14729235432206,-73.15653862037868,-75.81126051192719,-75.17148730687927,-80.16777959248431,-79.14940216157196,-73.62886643238905,-84.00020983574409,-79.03510393174258,-84.21213704809884,-78.66337271279181,-76.43209203180123
2020-04-01,-77.45477092809085,-79.47638333969286,-79.90238340803694,-74.29475455053922,-78.24536309901823,-73.31106931678535,-75.57503999999999,-78.17149691739951,-77.14477188274233,NA,-75.61102926986561,-73.89400706846175,-73.91727517995932,-75.4237866742737,-75.03190018895488,-77.62544280125573,-79.12934886613735,-70.65310172031464,-81.55877205428993,-78.05848889790983,-81.97684328576038,-78.53931922770686,-75.48959130000037
2020-04-02,-77.43645238773213,-78.20341414891303,-80.37181015055238,-73.69981796964784,-81.24640762776103,-73.73825860200574,-75.87647999999999,-76.08913661635708,-78.07242019699194,NA,-74.07631367014685,-74.856967093148,-73.82698573980709,-75.2978099585834,-73.69817395947194,-79.41598248266277,-78.54493854204303,-70.68375008555003,-85.16298169399649,-78.77518290512565,-85.76854952972708,-78.7018389097174,-74.38054038780979
2020-04-03,-78.82547562188971,-80.1066137402679,-81.22714599427684,-75.92528576332263,-82.77576760381156,-72.74533215527727,-78.96864,-77.83279976000104,-80.86401678204989,NA,-78.18850260892818,-80.66443048580811,-72.60039409007922,-78.62569486473541,-80.03791491122922,-82.23378691718473,-80.02410781005301,-71.69706166114537,-86.38992629895638,-79.87793608422841,-86.40114345038887,-80.64822847415127,-77.2378868351897
2020-04-04,-81.75086687135116,-82.95852657584719,-83.81331295611037,-78.97421521028961,-83.86583310528316,-76.3360312824,-78.76223999999999,-78.9955635054858,-82.4607254348671,NA,-80.6453980410361,-88.11802852763337,-77.30120813375045,-79.77570957993849,-81.06760892495907,-81.92292933360713,-81.93872006464306,-72.6462032220291,-87.00004629377251,-85.05820036838442,-92.0501300162986,-84.21115996438223,-79.95082561171147
2020-04-05,-84.34254210297317,-85.34474244367333,-85.1169561388015,-81.54295273297146,-86.47660726930157,-75.379666080803,-79.95455999999999,-82.44429182611863,-83.55948400811822,NA,-81.80198132454511,-89.11164996604097,-77.71615534806716,-83.24006926142164,-83.27710090799496,-81.52790108124542,-84.28495563049232,-76.59984233739543,-88.53923441256295,-87.75488101953519,-93.24492249754852,-85.57959492000941,-83.27027660583747
2020-04-06,-77.14016990888659,-77.7569608575133,-79.61823143301737,-75.78064964155001,-79.59496800560211,-72.16804933741187,-74.71776,-75.9222004105738,-79.72969034597261,NA,-75.21649835830999,-76.51364160327988,-69.89363193742993,-78.09220256116815,-75.69541703717077,-78.9721735018012,-81.75155597392005,-68.51920929080005,-81.60378875720414,-78.83920756977025,-81.86305352564133,-79.50482077053867,-77.4400575743911
2020-04-07,-76.12548206466826,-76.78804175311777,-79.25056181669139,-71.95647058188176,-78.18961018977188,-72.6885660115205,-71.84064,-75.71087654313713,-76.73526081344664,NA,-72.49722540066875,-73.29898400843173,-69.21550061032902,-75.86279644107321,-74.61409491133192,-78.16872620886214,-80.47100982259572,-70.31501194131165,-81.73117644842948,-77.15163208077938,-84.31339064820477,-77.17280758192595,-75.70235193506471
2020-04-08,-75.17690025739665,-76.7187645182454,-77.97379787488046,-70.55928564555819,-76.52855799705326,-70.71233449836133,-72.07007999999998,-73.4326315613201,-74.50217580411827,NA,-72.29947763326312,-72.38489061186388,-68.92254019281374,-74.1029398976421,-74.52900413396705,-75.06684576719387,-78.1123603119536,-67.45800964452441,-79.5665434997883,-77.1707439209718,-80.8215879245518,-76.7208297680505,-73.52468425852383
2020-04-09,-84.68103687047143,-86.72643840585008,-85.21391340054804,-87.23197352269477,-84.86554044349346,-77.16731854012615,-81.08352,-81.40214672643104,-82.95579163366354,NA,-80.7100277991638,-81.77973940992233,-77.06491874782012,-81.40195445521321,-82.23880220891363,-82.45664789248808,-85.94460455741378,-75.8374642521649,-86.31809113473156,-86.1303746031793,-88.08677481215231,-85.2170510139859,-84.84624565380274
2020-04-10,-89.1635040504249,-91.87797056566504,-89.46275340540149,-91.2528577079738,-89.66990320923865,-84.19381257157772,-87.89663999999999,-84.66463985795302,-88.26309354347923,NA,-86.75435711898645,-86.63286630050531,-80.68418056158252,-87.54713682134822,-86.85378178576966,-87.34045965171046,-90.43654273476623,-81.16644875746971,-90.57169065903048,-89.50074762111295,-92.72322537700275,-90.3282469304711,-88.7519917916128
