date,total,Abu Dhabi,Ajman,Ras al Khaimah,Sharjah,Umm Al Quawain
2020-02-29,-1.4131846384202675,-2.714615023062329,-5.568354755080635,8.370291227798079,4.415692966861381,NA
2020-03-01,1.7726440962514218,1.8949454249482878,1.2235827677085716,-0.6923014746640964,5.533370006342359,NA
2020-03-02,1.4481762670586986,2.160160910387298,-1.3040060482152382,0.7974001665002892,5.114482411234635,NA
2020-03-03,0.035786892925668,-0.9705349285992753,0.6606198041619047,1.5938361248185953,3.187985545255331,NA
2020-03-04,-2.379430747413304,-5.1102027230603415,-1.270496348004127,-1.49934372298422,0.7316055232526616,NA
2020-03-05,-2.1599378041358737,-4.683551724745413,-4.55636180870508,-0.6518047310207927,0.2721804189409638,NA
2020-03-06,-8.01149242962621,-9.427641766819296,-3.775107083783175,9.56590937345752,-4.753505543561158,NA
2020-03-07,1.134046873600057,-2.12460666052772,3.5434114423234924,7.082109096668228,6.283313926615866,NA
2020-03-08,5.4976620176698425,5.178428445763855,20.19103050720349,6.234570104704802,11.066740012684718,NA
2020-03-09,3.5373355496304733,4.2482523953835605,16.94824894677397,7.971109040456942,7.2899954051812035,NA
2020-03-10,3.274103070555004,2.495523969873582,19.154144640671113,7.971109040456942,9.034073479742627,NA
2020-03-11,NA,-0.4083934105492,15.245956176049523,5.247220926353778,4.389633139515969,NA
2020-03-12,-5.947781604246022,-7.325136396744827,7.087780304653015,7.173708873956654,-4.25740364520777,NA
2020-03-13,-14.965283357227124,-16.09070037563848,-3.1460821398203174,12.913640181303961,-10.548439002148204,NA
2020-03-14,-11.748439315353187,-11.74443356172311,-3.5434114423234924,12.232909204823663,-8.151900065160923,NA
2020-03-15,-10.572243434529566,-9.66210763075813,3.6707483031257144,9.00474021154317,-6.283313926615866,NA
2020-03-16,-14.002218305383034,-10.441418350653192,-1.3040060482152382,5.579872749138058,-10.554230074891628,NA
2020-03-17,-17.552278083609302,-13.86423559389143,-3.302141600803492,10.362345331775828,-15.623349082969437,NA
2020-03-18,-19.336055879882043,-13.55962215590532,-5.081985392016508,NA,-17.453328069891658,NA
2020-03-19,-26.06081069275868,-23.478296941055536,-16.199546502057146,-5.217330472712292,-26.72000963816185,NA
2020-03-20,-45.15749202218236,-39.683347471647785,-37.12396073388095,-19.609101796996836,-46.49266234179513,NA
2020-03-21,-37.11577954964114,-31.280052471053075,-32.400050424120316,-12.87700027038859,-31.758242924941396,NA
2020-03-22,-36.22110722649944,-30.502663602501773,-39.7702696305527,-15.239310316247971,-33.669296930271564,NA
2020-03-23,-37.571465986227985,-32.189088156652,-46.28072567156857,-17.537018413914463,-33.403872762864594,NA
2020-03-24,-42.90530356072699,-37.29352532568106,-44.91161506294318,-20.72565487173364,-39.960332287212,NA
2020-03-25,-46.98341882567867,-40.54241502230894,-52.08939284816317,-23.985642735019585,-45.77553450040103,NA
2020-03-26,-53.90698971036457,-48.21636743794637,-66.82504416099778,-33.914094384902874,-53.621472888951004,NA
2020-03-27,-79.80715701710136,-74.48038790178339,-84.0011590692073,-66.9584729896567,-82.82778309162323,NA
2020-03-28,-67.66585714385306,-60.31730442393714,-69.86293784013651,-43.78083671113922,-69.12127908672738,NA
2020-03-29,-52.209100457113436,-45.72180439374467,-56.90234321848476,-27.707486317475592,-51.39480541910419,NA
2020-03-30,-53.09422960880829,-46.15998650012216,-58.66591086959524,-28.69676391219058,-51.46622864960643,NA
2020-03-31,-52.45960870759311,-45.47292464472763,-54.15837748119778,-25.508127454371404,-51.863882311321596,NA
2020-04-01,-52.565378857795636,-44.9722823696779,-57.17042082017365,-30.7312431761756,-50.58309005623415,NA
2020-04-02,-56.14486341464968,-51.21926016257284,-65.81209379461619,-33.914094384902874,-54.526810594506415,NA
2020-04-03,-74.31506184944217,-70.13700386488367,-81.16911069136539,-58.350022340908716,-73.06017373104679,NA
2020-04-04,-57.6988098319109,-52.232075820734856,-64.29362566504984,-32.19201857188048,-54.85497138330049,NA
2020-04-05,-57.852295839347654,-45.0904762273192,-57.51413460233905,-23.550784844945063,-51.67663762595085,NA
2020-04-06,-58.00657711107165,-46.01584764934009,-60.62096252191206,-22.319490996552233,-53.86083722901257,NA
2020-04-07,-72.78497336079806,-65.78401057126513,-73.9731419260308,-40.65390957696698,-82.57876696365597,NA
2020-04-08,-73.26531299028925,-66.02712476625089,-75.59213915623047,-45.721787781471846,-83.40013411443171,NA
2020-04-09,-75.17792360109439,-69.6536582519278,-80.99964735029778,-46.3060979397538,-83.96379852812504,NA
2020-04-10,-85.80981185716674,-80.8964886129293,-90.60735711082636,-66.9584729896567,-91.22773410596085,NA
2020-04-11,-76.99987408315451,-70.99991511823232,-80.99964735029778,-47.00032783078186,-85.00040054919808,NA
