date,total,County Carlow,County Cavan,County Clare,County Cork,County Donegal,County Dublin,County Galway,County Kerry,County Limerick,County Longford,County Louth,County Mayo,County Offaly,County Roscommon,County Sligo,County Tipperary,County Waterford,County Westmeath
2020-02-29,-2.6498550842025153,2.0418104598931066,1.4606446070404782,-11.333161729726347,2.137060432795601,-2.4701294815619668,-1.647804589013332,-16.9069125760117,-0.40940642754188694,-1.479550143175417,-8.70310054054054,-2.6444492198240885,-2.7024,-1.94582158000345,-4.706267957747436,-2.7458505167001923,-2.870045060588404,2.5348880153804725,-4.644881005468882
2020-03-01,2.1150951726315257,-1.5155112444549965,5.416960132070647,5.938956715534838,3.764151469201437,2.9205591839787726,1.462700888799906,3.7980558528414554,6.816760167672957,2.9524399320085655,-8.288712648648648,1.739668440412878,-0.62496,2.9283842627631285,-2.721475821910236,5.16308815917368,1.0974836286793022,2.466274505189723,NA
2020-03-02,1.459016594554879,1.4991844439760769,4.744676687108309,3.9043769626529015,3.164696876841392,1.3483955545582311,0.6535878074546221,0.21288465926754654,2.850575755402369,2.6669961744827613,0.5155978378378379,4.435819419060464,1.68864,2.218004955777742,1.0035139975640588,-0.3411774841236071,1.7320567637153137,2.0679349599156485,0.8988554870012632
2020-03-03,2.5197567773576326,2.603644476373571,6.056354890516844,3.8103539821719354,3.331158585474278,5.693547180656107,1.0371532068659477,1.815325549026897,3.6884751572246928,4.21790725703963,1.5305617297297296,2.836894655444886,4.47744,0.9526418152100223,2.962203168146701,5.171786735256152,3.6685656621230804,4.628553041617653,0.8712130595112986
2020-03-04,1.2219663053957983,2.9532300866280825,5.461456590298371,2.7198812704081536,2.8279246339424904,3.272608094861286,-0.4560802510413275,1.0982913103121152,2.5843184283996035,3.9400753330478473,2.563667027027027,1.3279692497813218,0.9023999999999999,0.23454099401827297,1.613549963327952,1.3337816659789739,3.0523160674604495,1.8611414639240837,2.3896401971496997
2020-03-05,1.9410986640905172,4.781831740267064,4.616991198280928,1.8891833913134324,2.6325967330611277,5.646285820017085,1.4264434629849052,-0.4093191403189645,2.433534709165062,5.535705937617091,-4.972654702702703,NA,1.9747199999999998,1.4091763426612285,1.6241845047279562,1.3163845138140309,3.1873316281064095,2.796000540273048,1.5012697688515264
2020-03-06,0.8236898936436734,2.2732668666824947,3.6487095746733003,1.237807691486533,0.7755383650757562,3.224382216658202,0.03339499746118507,0.2912649201796887,4.6237159474136185,2.590877839142547,NA,1.2140338923739842,2.0956799999999998,0.4883857735524532,3.0830502295103885,1.3840401055665874,1.4253785616766332,0.32114934630948094,0.8902768026078259
2020-03-07,0.0454944999396215,1.0209052299465533,0.7303223035202391,-1.0303755489821336,0.9612442018742933,3.7056764811249816,-0.4761172495180386,2.9958677504196554,2.8639363381193537,0.5918200572701668,3.729491027027027,0.7554201428099949,-0.45024,1.94582158000345,NA,0.9152835055667307,NA,-1.6896076884472095,NA
2020-03-08,0.4685135344659266,-3.0319828889381646,3.2501760792423884,-0.7424907530764953,-0.4705189336501796,0.5844976438213791,-0.8577743633601537,4.09028843056327,5.680156309392333,-0.843962043084627,1.6575515675675674,0.5802086267970302,2.49984,-1.9525779049340175,1.3612212992005728,2.58154407958684,NA,-0.6165686262974307,-1.6547329007785714
2020-03-09,-0.14606128927983744,-0.37455601098697633,3.070255617712899,0.7095342444543009,0.6619980088984121,1.5171861282690253,-0.8711323623446277,-1.065390953879858,3.7409631607557037,2.6669961744827613,-1.0302408648648649,1.070417895642046,0.56256,0.7393349852592473,0.6690093317093724,-1.7068539290716436,0.1446595292635284,-2.0679349599156485,0.8988554870012632
