date,total
2020-02-29,13.741340491097201
2020-03-01,5.483277288501644
2020-03-02,2.7452329265229642
2020-03-03,2.4329297335434825
2020-03-04,5.261230517022626
2020-03-05,5.837913139353025
2020-03-06,-8.593529547995512
2020-03-07,11.021666905176136
2020-03-08,10.337954544075277
2020-03-09,6.101493839310132
2020-03-10,5.2420610115712
2020-03-11,5.000844734640756
2020-03-12,3.762814174236161
2020-03-13,5.89941530267635
2020-03-14,2.813923654390574
2020-03-15,5.055158333419796
2020-03-16,3.871441371794242
2020-03-17,6.510443288940553
2020-03-18,-2.2300524675158906
2020-03-19,-8.73250846251835
2020-03-20,-17.480991512912887
2020-03-21,-14.016103402567639
2020-03-22,-13.270888878143452
2020-03-23,-15.902702230745481
2020-03-24,-15.091991896028922
2020-03-25,-17.240573965376253
2020-03-26,-30.943575445570602
2020-03-27,-34.60974336315583
2020-03-28,-28.144827649662407
2020-03-29,-25.847681913066523
2020-03-30,-25.68953349309226
2020-03-31,-25.236653926802322
2020-04-01,-25.30853957224517
2020-04-02,-30.68558585137016
2020-04-03,-34.04584041112638
2020-04-04,-28.63285130927996
2020-04-05,-28.540997428991876
2020-04-06,-30.620090041077788
2020-04-07,-30.589738324113032
2020-04-08,-31.182395534319618
2020-04-09,-35.61454494056807
2020-04-10,-39.51553929993326
2020-04-11,-34.00031283567924
