date,total
2020-02-29,-1.0139159246833667
2020-03-01,2.969668442911472
2020-03-02,5.019924973076889
2020-03-03,3.3837241562300346
2020-03-04,-1.9197128526587912
2020-03-05,3.0177213303372237
2020-03-06,2.8895802972018854
2020-03-07,NA
2020-03-08,4.701975034609831
2020-03-09,-15.059774919230668
2020-03-10,NA
2020-03-11,2.1944151924426736
2020-03-12,0.7872664723252365
2020-03-13,3.398940903914856
2020-03-14,6.209233936864251
2020-03-15,0.9898894809704907
2020-03-16,1.4343786896586963
2020-03-17,0.42286540934661737
2020-03-18,-0.41165306894727527
2020-03-19,-3.2804104482646683
2020-03-20,-15.127048961626723
2020-03-21,-22.809904779547367
2020-03-22,-11.879474653102983
2020-03-23,-11.18671219271506
2020-03-24,-15.368915161669674
2020-03-25,-18.37622503306465
2020-03-26,-17.8436388640959
2020-03-27,-20.226261198956102
2020-03-28,-36.115749307738085
2020-03-29,-37.74233954709979
2020-03-30,-40.58947312707559
2020-03-31,-43.427797011023344
2020-04-01,-44.15820089989477
2020-04-02,-44.348009805226496
2020-04-03,-37.562942100710316
2020-04-04,-43.21235989906456
2020-04-05,-44.67236679535033
2020-04-06,-44.891808314594584
2020-04-07,-40.88980367348655
2020-04-08,-47.312072077938296
2020-04-09,-48.939463198757096
2020-04-10,-40.96188300462517
2020-04-11,-46.00022825121527
