date,GB,Aberdeen City,Aberdeenshire,Angus council,Antrim And Newtownabbey,Ards And North Down,Argyll and Bute Council,Bath and North East Somerset,Bedford,Belfast,Blackburn with Darwen,Blackpool,Blaenau Gwent,Borough of Halton,Bracknell Forest,Bridgend County Borough,Brighton and Hove,Buckinghamshire,Caerphilly County Borough,Cambridgeshire,Cardiff,Carmarthenshire,Causeway Coast and Glens,Central Bedfordshire,Ceredigion,Cheshire East,Cheshire West and Chester,City of Bristol,Clackmannanshire,Conwy Principal Area,Cornwall,County Durham,Cumbria,Darlington,Denbighshire,Derby,Derbyshire,Derry And Strabane,Devon,Dorset,Dumfries and Galloway,Dundee City Council,East Ayrshire Council,East Dunbartonshire Council,East Lothian Council,East Renfrewshire Council,East Riding of Yorkshire,East Sussex,Edinburgh,Essex,Falkirk,Fermanagh And Omagh,Fife,Flintshire,Glasgow City,Gloucestershire,Greater London,Greater Manchester,Gwynedd,Hampshire,Hartlepool,Herefordshire,Hertfordshire,Highland Council,Inverclyde,Isle of Anglesey,Isle of Wight,Kent,Kingston upon Hull,Lancashire,Leicester,Leicestershire,Lincolnshire,Lisburn and Castlereagh,Luton,Medway,Merseyside,Merthyr Tydfil County Borough,Mid And East Antrim,Mid Ulster,Middlesbrough,Midlothian,Milton Keynes,Monmouthshire,Moray,Na h-Eileanan an Iar,Neath Port Talbot Principle Area,Newport,Norfolk,North Ayrshire Council,North East Lincolnshire,North Lanarkshire,North Lincolnshire,North Somerset,North Yorkshire,Northamptonshire,Northumberland,Nottingham,Nottinghamshire,Orkney,Oxfordshire,Pembrokeshire,Perth and Kinross,Peterborough,Plymouth,Portsmouth,Powys,Reading,Redcar and Cleveland,Renfrewshire,Rhondda Cynon Taff,Rutland,Scottish Borders,Shetland Islands,Shropshire,Slough,Somerset,South Ayrshire Council,South Gloucestershire,South Lanarkshire,South Yorkshire,Southampton,Southend-on-Sea,Staffordshire,Stirling,Stockton-on-Tees,Stoke-on-Trent,Suffolk,Surrey,Swansea,Swindon,Thurrock,Torbay,Torfaen Principal Area,Tyne and Wear,Vale of Glamorgan,Warrington,Warwickshire,West Berkshire,West Dunbartonshire Council,West Lothian,West Midlands,West Sussex,West Yorkshire,Wiltshire,Windsor and Maidenhead,Wokingham,Worcestershire,Wrexham Principal Area,York
2020-03-18,-21,-24,-1,-4,-18,-10,-6,-35,-19,-28,-18,-13,-17,-9,-17,-15,-31,-16,-17,-27,-35,-17,-14,-8,-15,-19,-23,-38,-14,-6,-11,-11,-9,-15,-10,-15,-19,-29,-21,-17,-8,-17,-15,-9,-19,-4,-13,-15,-33,-8,-15,-24,-10,-9,-32,-25,-33,-21,-11,-17,-16,-19,-17,-7,-10,-10,-17,-13,-13,-14,-25,-15,-14,-18,-16,-15,-17,-15,-18,-21,-17,-13,-13,-19,-12,0,-13,-24,-19,-8,-10,-15,-8,-21,-15,-21,-7,-36,-17,0,-26,-15,-18,-15,-20,-27,-18,-28,-16,-18,-18,-17,-15,-28,-20,-11,-19,-11,-14,-10,-21,-25,-17,-20,-21,-11,-16,-17,-16,-23,-18,-14,-21,-15,-18,-21,-14,-27,-26,-9,-9,-20,-14,-19,-15,-25,-17,-22,-18,-24
2020-03-19,-21,-28,2,-3,-14,-10,-9,-40,-20,-30,-11,-12,-17,-4,-18,-15,-34,-18,-13,-25,-36,-16,-17,-10,-11,-17,-21,-39,-11,-5,-12,-9,-6,-12,-5,-11,-18,-26,-20,-19,-6,-19,-12,-4,-13,0,-10,-15,-36,-11,-16,-27,-9,-10,-29,-27,-36,-18,-10,-18,-14,-19,-18,-14,-9,-6,-16,-14,-12,-10,-19,-13,-12,-21,-14,-15,-17,-15,-17,-19,-16,-7,-14,-20,-11,-2,-7,-25,-16,-5,-5,-13,-4,-24,-10,-20,-8,-34,-14,-35,-30,-17,-18,-13,-22,-29,-21,-32,-12,-14,-17,-13,-15,-32,-16,-12,-21,-9,-12,-7,-20,-31,-21,-14,-19,-7,-13,-19,-19,-22,-16,-13,-21,-16,-16,-18,-13,-25,-27,-2,-8,-19,-14,-18,-18,-27,-19,-21,-14,-23
2020-03-20,-28,-35,-7,-10,-21,-18,-16,-47,-28,-38,-19,-25,-16,-14,-27,-20,-46,-25,-18,-34,-44,-21,-19,-17,-20,-22,-29,-46,-24,-10,-19,-14,-16,-21,-11,-22,-18,-33,-27,-27,-18,-26,-17,-14,-18,-7,-14,-28,-46,-20,-20,-32,-16,-16,-40,-30,-46,-25,-14,-25,-19,-26,-27,-19,-15,-8,-28,-25,-19,-17,-30,-20,-15,-27,-23,-24,-23,-24,-23,-27,-22,-20,-27,-23,-20,-9,-16,-31,-24,-14,-11,-20,-12,-27,-19,-25,-15,-46,-18,-30,-35,-20,-24,-22,-29,-37,-20,-39,-14,-25,-18,-22,-19,-33,-23,-19,-26,-19,-22,-16,-26,-39,-27,-21,-30,-19,-19,-25,-28,-30,-28,-25,-28,-20,-25,-22,-20,-29,-32,-11,-17,-26,-24,-22,-24,-33,-25,-25,-21,-37
2020-03-21,-50,-57,-26,-33,-43,-38,-41,-66,-44,-52,-44,-53,-30,-36,-45,-37,-62,-45,-34,-56,-62,-37,-42,-33,-36,-47,-54,-67,-40,-36,-46,-39,-40,-41,-32,-46,-46,-42,-51,-45,-35,-49,-37,-30,-39,-26,-41,-43,-64,-41,-41,-46,-37,-35,-63,-50,-62,-49,-40,-43,-43,-43,-48,-44,-41,-40,-47,-45,-41,-43,-54,-42,-40,-47,-41,-43,-48,-41,-42,-41,-41,-42,-49,-45,-38,-31,-28,-44,-44,-35,-33,-39,-35,-44,-45,-47,-38,-63,-43,-65,-54,-43,-49,-40,-50,-57,-43,-58,-48,-51,-35,-39,-39,-62,-46,-36,-46,-41,-38,-35,-48,-61,-46,-44,-51,-39,-44,-45,-47,-46,-48,-53,-53,-38,-50,-38,-46,-52,-50,-32,-39,-49,-41,-48,-43,-53,-45,-45,-43,-60
2020-03-22,-56,-60,-34,-32,-56,-48,-43,-69,-55,-61,-51,-57,-35,-47,-55,-52,-68,-55,-43,-62,-66,-47,-50,-43,-44,-54,-62,-68,-50,-49,-48,-50,-48,-53,-41,-53,-54,-52,-56,-55,-43,-53,-41,-32,-38,-23,-52,-53,-66,-51,-43,-54,-42,-48,-61,-56,-67,-55,-48,-54,-53,-54,-59,-52,-39,-44,-56,-55,-50,-49,-54,-49,-49,-54,-50,-52,-56,-54,-48,-46,-53,-56,-59,-49,-50,NA,-37,-53,-54,-40,-44,-44,-45,-51,-53,-55,-49,-69,-54,NA,-62,-46,-51,-47,-56,-63,-49,-64,-55,-61,-46,-44,-42,NA,-56,-44,-53,-44,-51,-41,-56,-64,-57,-54,-59,-53,-50,-54,-58,-55,-57,-63,-55,-47,-57,-47,-56,-60,-59,-34,-46,-57,-52,-54,-52,-61,-55,-53,-50,-68
2020-03-23,-45,-53,-33,-32,-38,-38,-42,-60,-40,-49,-40,-41,-28,-38,-42,-38,-56,-42,-33,-48,-56,-37,-44,-27,-38,-39,-49,-58,-35,-38,-36,-37,-36,-37,-35,-38,-42,-38,-44,-43,-38,-48,-35,-34,-50,-26,-42,-40,-61,-37,-37,-40,-37,-33,-53,-45,-59,-44,-35,-41,-44,-40,-44,-42,-46,-30,-42,-41,-37,-39,-46,-37,-35,-36,-43,-39,-44,-38,-40,-34,-44,-46,-41,-36,-40,0,-24,-43,-41,-38,-36,-37,-33,-44,-41,-40,-37,-56,-39,-54,-49,-38,-46,-36,-44,-50,-33,-52,-40,-46,-33,-45,-38,-54,-42,-34,-41,-40,-39,-32,-44,-51,-46,-39,-51,-36,-37,-41,-45,-42,-41,-43,-43,-34,-46,-36,-43,-46,-48,-35,-38,-44,-40,-45,-38,-49,-40,-41,-38,-53
2020-03-24,-71,-75,-66,-68,-60,-60,-77,-79,-73,-70,-70,-71,-65,-65,-67,-67,-77,-66,-68,-73,-76,-66,-69,-64,-69,-69,-74,-76,-71,-67,-70,-65,-67,-67,-64,-69,-70,-59,-71,-72,-62,-72,-71,-69,-72,-61,-69,-69,-78,-66,-68,-63,-67,-61,-75,-72,-76,-69,-71,-71,-72,-67,-69,-69,-76,-64,-73,-67,-65,-68,-68,-68,-67,-69,-65,-68,-68,-76,-69,-59,-72,-79,-69,-66,-73,-82,-62,-71,-71,-69,-73,-67,-61,-70,-69,-66,-65,-78,-69,-82,-72,-69,-76,-62,-76,-77,-62,-77,-70,-74,-67,-63,-67,-78,-70,-64,-70,-74,-67,-63,-72,-75,-73,-69,-74,-68,-69,-70,-68,-70,-69,-71,-74,-62,-71,-69,-68,-71,-74,-64,-59,-69,-68,-70,-68,-72,-66,-72,-68,-75
2020-03-25,-73,-78,-68,-71,-66,-63,-78,-82,-76,-74,-74,-73,-69,-67,-68,-71,-78,-68,-69,-75,-78,-69,-74,-66,-74,-72,-77,-80,-75,-70,-75,-67,-71,-73,-68,-72,-72,-65,-75,-74,-67,-75,-77,-74,-75,-65,-71,-70,-80,-69,-72,-71,-71,-64,-80,-75,-79,-73,-73,-72,-74,-72,-71,-74,-77,-71,-76,-70,-68,-71,-72,-70,-70,-74,-69,-70,-71,-79,-74,-66,-73,-81,-71,-69,-78,-68,-64,-74,-73,-72,-75,-71,-63,-73,-72,-70,-67,-81,-72,0,-74,-74,-79,-65,-79,-77,-70,-80,-72,-77,-72,-73,-72,-73,-73,-68,-73,-77,-69,-69,-74,-77,-75,-72,-80,-71,-72,-73,-71,-74,-71,-72,-77,-68,-73,-74,-71,-73,-76,-68,-63,-72,-71,-73,-72,-75,-70,-74,-71,-78
2020-03-26,-74,-80,-68,-75,-66,-64,-74,-83,-75,-75,-73,-73,-70,-67,-70,-71,-79,-70,-70,-76,-78,-68,-75,-68,-73,-72,-77,-79,-77,-72,-75,-69,-71,-73,-68,-73,-74,-67,-75,-75,-70,-76,-75,-72,-78,-63,-72,-72,-83,-70,-74,-73,-73,-67,-80,-76,-80,-73,-74,-73,-73,-72,-72,-74,-80,-65,-75,-71,-69,-72,-73,-71,-71,-75,-69,-72,-72,-78,-77,-66,-74,-80,-72,-71,-78,-84,-65,-74,-75,-72,-74,-72,-64,-73,-74,-70,-68,-81,-72,-84,-75,-74,-79,-66,-80,-78,-73,-80,-75,-78,-71,-72,-75,-75,-73,-69,-74,-77,-68,-70,-75,-78,-76,-72,-78,-71,-72,-74,-72,-73,-72,-73,-78,-70,-74,-72,-72,-74,-76,-68,-64,-73,-71,-73,-72,-77,-67,-75,-73,-77
2020-03-27,-76,-80,-69,-73,-67,-68,-79,-86,-78,-77,-75,-77,-68,-69,-72,-75,-81,-73,-70,-78,-82,-71,-78,-71,-77,-75,-79,-82,-77,-74,-77,-70,-75,-75,-71,-75,-76,-68,-79,-77,-73,-77,-74,-72,-78,-68,-73,-75,-84,-72,-74,-73,-73,-68,-82,-78,-81,-74,-77,-75,-76,-75,-74,-76,-78,-70,-79,-73,-71,-74,-75,-74,-72,-77,-71,-74,-73,-80,-77,-70,-75,-82,-74,-75,-80,-69,-67,-76,-76,-75,-74,-72,-66,-75,-77,-72,-72,-84,-74,-85,-78,-77,-80,-68,-81,-80,-74,-82,-78,-79,-73,-75,-78,-77,-76,-70,-76,-81,-71,-71,-77,-80,-78,-75,-81,-73,-76,-76,-74,-76,-75,-75,-79,-73,-76,-76,-74,-77,-79,-70,-68,-75,-75,-75,-75,-80,-69,-77,-72,-81
2020-03-28,-83,-87,-78,-82,-75,-74,-83,-91,-85,-81,-83,-87,-74,-77,-82,-81,-88,-81,-80,-86,-87,-78,-82,-80,-82,-83,-87,-88,-83,-83,-84,-80,-84,-83,-79,-83,-84,-74,-86,-85,-81,-83,-81,-75,-83,-71,-82,-83,-87,-80,-80,-80,-80,-76,-87,-86,-85,-82,-84,-83,-82,-84,-82,-84,-86,-79,-86,-82,-81,-83,-85,-82,-82,-82,-77,-81,-81,-86,-81,-75,-82,-88,-83,-84,-87,-77,-73,-83,-84,-78,-82,-78,-75,-84,-86,-83,-81,-89,-83,0,-85,-86,-88,-78,-86,-87,-87,-88,-84,-84,-79,-90,-84,-85,-84,-77,-85,-86,-78,-78,-84,-87,-85,-84,-87,-80,-84,-84,-81,-83,-84,-85,-87,-81,-83,-83,-83,-85,-86,-76,-75,-82,-82,-83,-83,-86,-79,-85,-81,-88
2020-03-29,-85,-86,-80,-80,-81,-78,-88,-91,-86,-85,-85,-88,-75,-78,-83,-85,-89,-85,-78,-87,-86,-81,-87,-82,-84,-84,-88,-87,-89,-86,-85,-83,-84,-86,-84,-85,-86,-80,-87,-87,-80,-83,-83,-75,-81,-63,-85,-87,-86,-84,-78,-86,-79,-80,-84,-86,-87,-84,-87,-85,-86,-86,-85,-83,-83,-84,-88,-86,-82,-84,-84,-83,-84,-87,-79,-85,-83,-89,-81,-81,-84,-90,-85,-85,-88,NA,-74,-83,-87,-79,-85,-78,-79,-84,-88,-84,-84,-90,-85,0,-87,-87,-86,-80,-87,-88,-88,-89,-88,-86,-80,-100,-88,0,-85,-80,-86,-88,-81,-78,-86,-87,-89,-85,-85,-84,-84,-87,-85,-84,-83,-88,-86,-82,-85,-84,-86,-86,-88,-75,-74,-84,-85,-84,-84,-88,-81,-86,-83,-90
2020-03-30,-74,-77,-67,-67,-65,-66,-76,-85,-78,-75,-76,-75,-62,-69,-74,-71,-79,-72,-69,-76,-80,-69,-75,-67,-75,-73,-78,-80,-73,-71,-74,-68,-72,-73,-69,-74,-75,-66,-75,-75,-69,-74,-71,-67,-73,-56,-72,-72,-81,-70,-71,-72,-70,-66,-77,-77,-79,-73,-74,-73,-75,-73,-72,-73,-78,-72,-76,-71,-70,-72,-74,-73,-72,-74,-71,-71,-72,-77,-72,-69,-75,-80,-73,-72,-78,-61,-62,-74,-74,-68,-73,-68,-64,-72,-75,-72,-69,-81,-74,0,-77,-75,-77,-68,-78,-78,-75,-81,-74,-76,-69,-68,-72,-78,-73,-69,-74,-76,-71,-66,-76,-77,-75,-73,-77,-71,-74,-74,-73,-73,-73,-73,-78,-68,-73,-73,-74,-76,-78,-66,-63,-74,-72,-74,-73,-79,-70,-76,-73,-78
2020-03-31,-74,-79,-66,-70,-67,-65,-74,-83,-76,-76,-74,-73,-66,-69,-70,-70,-80,-71,-69,-76,-79,-69,-73,-69,-83,-72,-77,-79,-72,-71,-73,-68,-70,-73,-68,-74,-74,-66,-75,-76,-70,-72,-72,-66,-74,-61,-71,-72,-82,-70,-70,-73,-70,-65,-78,-75,-79,-73,-73,-73,-75,-72,-71,-75,-76,-66,-76,-71,-69,-71,-73,-72,-71,-73,-68,-70,-71,-76,-73,-70,-74,-78,-72,-72,-76,-82,-65,-74,-74,-68,-73,-67,-64,-71,-74,-71,-70,-79,-72,-84,-76,-73,-79,-67,-78,-79,-74,-80,-75,-75,-69,-70,-74,-78,-73,-68,-73,-77,-69,-67,-76,-77,-75,-72,-77,-70,-74,-73,-73,-72,-71,-73,-75,-66,-74,-70,-73,-74,-77,-67,-61,-73,-72,-74,-71,-79,-71,-76,-72,-78
2020-04-01,-75,-79,-67,-73,-66,-66,-79,-86,-78,-76,-76,-76,-69,-69,-71,-72,-80,-73,-69,-79,-80,-70,-77,-71,-85,-74,-79,-81,-79,-73,-75,-69,-73,-75,-70,-75,-76,-67,-77,-76,-71,-73,-73,-68,-76,-65,-72,-73,-82,-71,-71,-74,-71,-68,-80,-77,-81,-75,-75,-74,-76,-74,-74,-75,-74,-72,-77,-72,-70,-73,-76,-73,-72,-75,-71,-72,-73,-78,-75,-71,-74,-81,-74,-72,-79,0,-66,-75,-77,-70,-75,-68,-65,-74,-76,-73,-72,-81,-74,0,-78,-76,-79,-69,-78,-79,-75,-82,-78,-77,-73,-70,-76,-75,-75,-70,-75,-79,-72,-68,-77,-77,-76,-75,-77,-72,-75,-76,-74,-75,-73,-74,-79,-68,-74,-74,-75,-77,-78,-67,-64,-75,-72,-75,-73,-80,-73,-77,-73,-79
2020-04-02,-75,-81,-68,-72,-68,-68,-81,-85,-77,-77,-77,-76,-66,-69,-71,-72,-81,-73,-70,-77,-80,-68,-77,-70,-85,-74,-78,-81,-75,-74,-74,-70,-74,-74,-70,-73,-76,-67,-76,-76,-71,-75,-73,-69,-76,-63,-72,-73,-83,-71,-74,-76,-71,-68,-80,-77,-81,-75,-76,-74,-73,-73,-73,-77,-77,-72,-77,-72,-70,-74,-75,-73,-72,-75,-71,-72,-74,-76,-75,-69,-74,-78,-73,-76,-80,0,-63,-74,-75,-71,-73,-69,-65,-75,-76,-72,-72,-80,-73,0,-77,-78,-81,-68,-79,-79,-78,-81,-77,-77,-72,-71,-77,-82,-74,-70,-74,-78,-69,-69,-76,-77,-76,-73,-78,-70,-74,-74,-74,-74,-72,-73,-77,-70,-75,-74,-75,-75,-77,-68,-65,-75,-72,-75,-72,-79,-72,-76,-73,-78
2020-04-03,-76,-80,-69,-73,-67,-68,-78,-86,-78,-77,-77,-78,-65,-66,-73,-73,-82,-73,-69,-79,-80,-73,-76,-72,-77,-75,-79,-81,-80,-73,-76,-71,-76,-76,-71,-75,-76,-68,-78,-77,-74,-75,-73,-70,-78,-65,-74,-75,-84,-72,-72,-74,-73,-67,-81,-78,-81,-74,-75,-75,-74,-74,-74,-77,-80,-71,-77,-74,-73,-74,-75,-74,-72,-75,-71,-72,-73,-77,-75,-70,-74,-81,-75,-75,-80,-87,-66,-74,-76,-75,-74,-71,-66,-75,-79,-74,-73,-82,-74,-83,-78,-75,-81,-70,-79,-81,-75,-81,-77,-77,-72,-76,-77,-75,-75,-71,-75,-81,-71,-69,-77,-80,-78,-75,-84,-72,-75,-75,-74,-75,-75,-76,-79,-70,-76,-74,-74,-78,-79,-69,-67,-74,-74,-75,-74,-81,-73,-76,-71,-81
2020-04-04,-81,-86,-76,-79,-72,-73,-83,-91,-83,-81,-82,-86,-70,-74,-78,-78,-86,-79,-75,-84,-85,-78,-84,-77,-81,-81,-86,-87,-82,-82,-82,-77,-82,-80,-77,-82,-82,-73,-84,-82,-79,-81,-80,-75,-82,-70,-80,-82,-87,-79,-79,-81,-79,-73,-86,-84,-84,-80,-82,-81,-82,-81,-80,-83,-84,-82,-83,-81,-79,-81,-82,-80,-80,-82,-74,-79,-80,-81,-79,-75,-79,-85,-81,-82,-83,-89,-72,-79,-82,-80,-79,-76,-72,-82,-84,-80,-79,-85,-81,0,-84,-84,-86,-76,-84,-87,-82,-87,-82,-83,-76,-83,-83,-84,-81,-74,-82,-85,-77,-75,-82,-85,-83,-82,-87,-77,-82,-82,-80,-81,-82,-84,-84,-78,-81,-80,-82,-83,-84,-74,-74,-80,-80,-81,-80,-86,-77,-83,-78,-86
2020-04-05,-82,-84,-76,-79,-79,-76,-84,-90,-83,-83,-81,-85,-73,-74,-79,-81,-86,-82,-74,-84,-84,-79,-86,-78,-84,-81,-87,-86,-88,-83,-84,-79,-83,-80,-79,-82,-83,-79,-85,-84,-78,-80,-78,-70,-81,-64,-82,-82,-86,-81,-75,-85,-78,-77,-83,-84,-84,-81,-84,-83,-81,-83,-82,-81,-79,-79,-84,-82,-80,-81,-79,-80,-80,-83,-73,-80,-82,-82,-81,-78,-79,-88,-83,-81,-85,NA,-72,-79,-83,-80,-82,-75,-74,-82,-85,-81,-80,-86,-82,0,-85,-86,-84,-78,-85,-86,-86,-86,-84,-84,-78,-93,-84,0,-83,-76,-82,-86,-80,-75,-83,-85,-84,-83,-86,-80,-80,-83,-82,-82,-82,-85,-84,-78,-81,-81,-83,-84,-86,-73,-71,-82,-82,-81,-81,-87,-79,-84,-78,-88
2020-04-06,-73,-78,-67,-71,-60,-63,0,-84,-75,-73,-72,-73,0,-65,-71,-69,-78,-70,-64,-75,-77,-69,-71,-66,-70,-70,-77,-79,0,-70,-73,-67,-71,-72,-67,-72,-73,-61,-73,-74,-70,-75,-69,-66,-75,0,-70,-72,-81,-69,-71,-69,-69,-64,-77,-75,-78,-71,-71,-73,-73,-72,-72,-72,-72,0,-76,-71,-69,-70,-71,-70,-70,-70,-68,-70,-71,-74,-71,-65,-74,-78,-72,-69,-76,0,-61,-70,-74,-69,-71,-68,-62,-72,-74,-70,-68,-78,-71,0,-76,-73,-78,-66,-76,-78,-70,-79,-75,-75,-68,0,-76,0,-71,-68,-73,-75,-69,-66,-74,-75,-75,-71,-81,-70,-72,-73,-72,-70,-72,-73,-75,-65,-72,-69,-70,-74,-76,-65,-63,-72,-71,-72,-70,-81,-69,-74,-71,-78
2020-04-07,-73,-79,-66,-72,-63,-62,0,-84,-75,-74,-71,-72,0,-64,-71,-76,-80,-71,-65,-76,-78,-70,-72,-69,-84,-71,-77,-80,0,-70,-74,-67,-71,-72,-67,-72,-73,-61,-75,-76,-69,-73,-69,-65,-73,0,-70,-72,-82,-69,-70,-71,-69,-63,-77,-77,-79,-71,-73,-73,-72,-71,-71,-74,-76,0,-76,-71,-67,-69,-72,-70,-70,-70,-68,-69,-70,-73,-69,-66,-72,-77,-72,-71,-74,0,-65,-72,-73,-67,-71,-66,-63,-72,-74,-69,-69,-79,-71,0,-76,-76,-77,-67,-78,-78,-72,-79,-71,-73,-69,0,-73,0,-72,-66,-72,-76,-70,-65,-74,-77,-76,-71,-78,-70,-70,-73,-73,-72,-72,-73,-77,-70,-72,-70,-71,-74,-77,-66,-61,-72,-71,-72,-71,-79,-71,-74,-69,-77
2020-04-08,-73,-80,-68,-73,-61,-64,-74,-85,-74,-74,-71,-73,0,-65,-69,-76,-80,-70,-66,-76,-78,-70,-73,-68,-84,-71,-77,-80,0,-72,-74,-67,-72,-71,-65,-71,-73,-63,-76,-75,-70,-74,-72,-66,-74,0,-70,-71,-82,-69,-69,-68,-69,-63,-79,-77,-80,-72,-74,-73,-72,-73,-72,-76,-77,0,-77,-71,-67,-70,-73,-69,-69,-71,-69,-69,-71,-72,-70,-65,-72,-77,-72,-71,-79,0,-64,-73,-74,-68,-71,-66,-61,-72,-75,-70,-70,-80,-71,0,-76,-76,-78,-66,-77,-79,-73,-81,-72,-75,-71,0,-74,0,-73,-67,-73,-76,-70,-66,-74,-76,-75,-72,-79,-69,-71,-74,-73,-72,-71,-72,-77,-68,-72,-71,-71,-75,-76,-67,-61,-72,-71,-72,-71,-79,-72,-74,-71,-77
2020-04-09,-71,-80,-65,-71,-58,-60,-75,-83,-73,-72,-69,-71,0,-57,-66,-72,-78,-66,-62,-72,-75,-64,-70,-65,-80,-68,-74,-78,0,-68,-70,-64,-69,-68,-63,-66,-70,-60,-73,-71,-68,-74,-68,-67,-75,0,-67,-68,-82,-66,-71,-66,-69,-58,-78,-74,-78,-69,-70,-69,-66,-67,-68,-72,-75,0,-72,-67,-64,-67,-69,-67,-67,-68,-66,-66,-68,-68,-67,-61,-69,-77,-68,-66,-75,0,-58,-68,-70,-70,-67,-65,-58,-68,-72,-66,-68,-77,-68,0,-74,-70,-78,-63,-75,-76,-70,-78,-72,-74,-65,0,-74,0,-69,-64,-69,-75,-65,-66,-72,-73,-72,-68,-79,-65,-67,-70,-70,-67,-68,-69,-74,-63,-70,-68,-69,-72,-74,-62,-60,-70,-67,-70,-67,-76,-66,-71,-67,-75
2020-04-10,-78,-80,-69,-72,-62,-66,-76,-89,-79,-76,-78,-80,-64,-72,-77,-80,-84,-77,-70,-80,-81,-74,-75,-75,-87,-78,-83,-84,0,-79,-79,-74,-79,-78,-74,-76,-77,-66,-82,-80,-73,-76,-72,-69,-77,-62,-76,-79,-84,-75,-73,-71,-71,-71,-80,-81,-83,-77,-80,-79,-79,-78,-77,-77,-76,0,-80,-77,-73,-77,-75,-75,-74,-73,-70,-76,-77,-76,-71,-66,-75,-80,-77,-77,-79,0,-70,-77,-79,-70,-76,-68,-68,-77,-81,-76,-78,-83,-75,0,-81,-81,-81,-71,-82,-82,-79,-84,-79,-77,-73,0,-76,0,-77,-72,-79,-78,-74,-68,-77,-80,-81,-76,-82,-76,-75,-79,-79,-76,-77,-78,-81,-74,-79,-76,-77,-79,-82,-66,-65,-75,-77,-75,-78,-83,-77,-78,-75,-82
2020-04-11,-81,-85,-75,-78,-69,-72,-80,-91,-82,-79,-80,-84,-66,-71,-78,-83,-87,-79,-73,-83,-84,-76,-80,-79,-87,-80,-86,-87,0,-81,-81,-76,-81,-81,-75,-80,-81,-69,-83,-82,-76,-80,-77,-73,-80,-69,-80,-80,-86,-78,-78,-79,-76,-72,-84,-84,-84,-79,-81,-81,-80,-81,-80,-81,-81,-77,-81,-80,-77,-79,-81,-80,-79,-79,-73,-79,-78,-82,-78,-70,-77,-85,-81,-82,-82,0,-71,-78,-81,-78,-79,-73,-71,-81,-83,-80,-78,-86,-80,NA,-84,-82,-87,-76,-83,-86,-84,-86,-81,-81,-75,0,-82,NA,-81,-73,-82,-83,-77,-73,-81,-84,-84,-81,-85,-77,-80,-82,-81,-79,-81,-83,-83,-78,-80,-78,-80,-82,-84,-72,-72,-79,-79,-79,-80,-85,-77,-82,-78,-86
