date,total
2020-02-29,-0.11950274728492431
2020-03-01,-0.2127148901671653
2020-03-02,-0.691522564288762
2020-03-03,0.06612485349765812
2020-03-04,0.8094319416098874
2020-03-05,2.445822894431451
2020-03-06,2.8600990850191885
2020-03-07,5.802256723174025
2020-03-08,5.31946562414293
2020-03-09,2.25780523870317
2020-03-10,1.8275953484774425
2020-03-11,8.03695809740211
2020-03-12,7.817869727379749
2020-03-13,2.540628407277491
2020-03-14,0.7130330588000484
2020-03-15,-4.289351942546884
2020-03-16,-14.331566139390024
2020-03-17,-8.33571496561442
2020-03-18,-19.366615224994835
2020-03-19,-28.680659348381838
2020-03-20,-27.96204949470849
2020-03-21,-4.996808206473635
2020-03-22,-68.28546316856955
2020-03-23,-74.79597284065223
2020-03-24,-72.12468809634322
2020-03-25,-72.3198759169086
2020-03-26,-75.43730425108131
2020-03-27,-71.8434582977327
2020-03-28,-94.48604216829827
2020-03-29,-93.44796163688322
2020-03-30,-69.83979556825547
2020-03-31,-70.15209608116008
2020-04-01,-69.18332714317029
2020-04-02,-69.71869945100674
2020-04-03,-63.80889025527629
2020-04-04,-94.21357590448864
2020-04-05,-93.20178597747626
2020-04-06,-65.80697618988022
2020-04-07,-66.23160928523265
2020-04-08,-64.17536534695006
2020-04-09,-62.00360208629203
2020-04-10,-91.12164148973669
2020-04-11,-66.99961360778377
