date,total,Aargau,Appenzell Ausserrhoden,Basel City,Basel-Landschaft,Canton of Bern,Geneva,Glarus,Grisons,Jura,Nidwalden,Obwalden,Solothurn,St. Gallen,Vaud,Zurich
2020-02-29,2.0110189888128214,-1.5785777283313263,NA,NA,NA,1.9826232971331033,-3.4748335565992625,NA,NA,NA,NA,NA,NA,1.5581373350847694,2.766728999712934,1.0570100123989896
2020-03-01,0.6441788028306912,-1.0345705307056134,NA,NA,NA,0.9850950294486718,0.4935435842736849,NA,NA,NA,NA,NA,NA,0.44230376322295484,1.1511685672564453,0.3520061485944102
2020-03-02,2.6932734989278355,-3.8383896951308873,NA,NA,NA,2.3699664883240863,1.0979816261842592,NA,NA,NA,NA,NA,NA,1.4027073792450324,1.9033525742706,3.3237312960238397
2020-03-03,1.6341471922230926,-0.3629048444049693,NA,NA,NA,1.3800894441693528,-0.615822644025388,NA,NA,NA,NA,NA,NA,1.506327349804857,0.27284190068091074,1.811592206991514
2020-03-04,1.3660631307314295,-1.9981937477783582,NA,NA,NA,1.1773320206323445,0.9864546906521023,NA,NA,NA,NA,NA,NA,0.6984753571069655,0.45691674463344295,1.6132788838397336
2020-03-05,2.9932168256982177,0.9596557686130122,NA,NA,NA,3.025102503054513,1.140357645167177,NA,NA,NA,NA,NA,NA,2.780469210021959,2.434086134499221,3.3564529943438832
2020-03-06,2.9644657814223003,0.28939035823933246,NA,NA,NA,2.9218109854035847,0.708375242699522,NA,NA,NA,NA,NA,NA,2.434109863984027,1.2866551275260756,4.217132816822611
2020-03-07,2.509111404511824,1.2628155068008289,NA,NA,NA,3.0069308471714797,-1.389975587832723,NA,NA,NA,NA,NA,NA,2.451379859077331,2.1509659430392345,2.6266599651453317
2020-03-08,0.42893449838666053,0.5171685756922264,NA,NA,NA,0.46289902354675444,-0.9870871685473698,NA,NA,NA,NA,NA,NA,0.2552121497121605,0.0635385248161025,0.7446665284349354
2020-03-09,2.692496443677135,3.4120056753701937,NA,NA,NA,2.612892835392011,0.4391504852806859,NA,NA,NA,NA,NA,NA,1.9802927706988693,2.043511084894355,4.085254456926677
2020-03-10,3.7065535458412504,0.3629048444049693,NA,NA,NA,3.2661160442400137,1.8472571061110752,NA,NA,NA,NA,NA,NA,2.788144763396761,2.617226588380928,5.326695859856821
2020-03-11,2.5464100565454464,NA,NA,NA,NA,2.012271788310685,1.5440893683128867,NA,NA,NA,NA,NA,NA,1.359532391511772,2.0229545033362046,4.1754870189607365
2020-03-12,3.4796534126367127,-0.6396927193016212,NA,NA,NA,2.7831325589278006,2.1961740783336077,NA,NA,NA,NA,NA,NA,2.4437043057025294,3.3722137656075577,5.346527192172
2020-03-13,5.2645493234956975,-0.5787807164786649,NA,NA,NA,4.310508056043847,1.416750485399044,NA,NA,NA,NA,NA,NA,3.71208950088853,5.484869715742966,7.230503762113914
2020-03-14,7.439526970206318,-0.9470532852703314,NA,NA,NA,6.602049503188525,2.779951175665446,NA,NA,NA,NA,NA,NA,6.1145377072014995,9.074796367852757,7.532931579920379
2020-03-15,4.746253471278482,4.655217319193519,NA,NA,NA,3.4602658413061107,6.415644943627726,NA,NA,NA,NA,NA,NA,4.05461107023906,6.72667411986944,4.915195714316877
2020-03-16,9.952523650971644,-3.8383896951308873,NA,NA,NA,7.755471450290562,0.21968065562288752,NA,NA,NA,NA,NA,NA,6.409087067959518,13.480445551792805,12.478865859325783
2020-03-17,16.1417687228009,13.062240605367288,NA,NA,NA,13.888883512285059,9.851686522650585,NA,NA,NA,NA,NA,NA,12.15711710151423,20.250101614920197,20.098063734817185
2020-03-18,17.30735159885161,11.988695728027828,NA,NA,NA,15.371308071164128,11.838299591685585,NA,NA,NA,NA,NA,NA,12.879578562917452,21.626458189245476,21.33157260482126
2020-03-19,20.413241435901394,11.195439415402431,NA,NA,NA,17.532778718303934,12.332054001924359,NA,NA,NA,NA,NA,NA,16.050541550882453,24.7473210258011,23.466415528550176
2020-03-20,23.44997335563884,14.181061071011934,NA,NA,NA,21.22066845961857,13.601647963691182,NA,NA,NA,NA,NA,NA,18.910644627167983,28.829671245235684,26.361790046566167
2020-03-21,18.889436089277773,16.41730172637426,NA,NA,NA,17.777617871254282,15.567389262182354,NA,NA,NA,NA,NA,NA,18.256303701966125,21.075168047458703,19.912640777670273
2020-03-22,14.773374426317371,17.068896791055078,NA,NA,NA,14.610967732900347,19.98693396834607,NA,NA,NA,NA,NA,NA,14.333136483270547,16.940491984057918,15.966205646949842
2020-03-23,21.487908847620147,11.942019863795679,NA,NA,NA,19.52114043308431,12.956942162448579,NA,NA,NA,NA,NA,NA,16.83344799511224,27.797170216974017,25.731153678943507
