date,total,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Brittany,Centre-Val de Loire,Hauts-de-France,Normandy,Nouvelle-Aquitaine,Occitanie,Pays de la Loire,Provence-Alpes-Côte d'Azur,Île-de-France
2020-02-29,3.780509940421533,8.459659751216067,18.33628017683032,-5.366080220331556,25.174561759443037,-4.41261344069059,0.6211991777497748,-2.5571893519923306,20.185459842010893,2.182171756010517,-1.8304954672306868,4.7507843765101185
2020-03-01,1.5206923060496698,9.290510595110396,12.647701917246742,5.566717409946685,18.966133157557906,2.5946971588519228,8.053574547899238,1.7930273658095075,16.15181788810956,3.5308884845051227,8.277232531390156,-2.00492698232922
2020-03-02,-4.4355527557709955,-14.901401346229918,-8.201755558360691,2.247522364438707,2.5216926967024142,-3.1914104589496515,0.5857841244728231,-15.818442935218142,3.705890576321328,5.314116945914598,-4.266336460222759,-3.5606888963338466
2020-03-03,-3.721251788421704,-9.496538498463103,-7.963047029024527,0.19388497650308156,1.153489060958187,-4.428896147113802,-0.30629235266552846,-18.218162750234747,-2.2032175937322815,1.5765469955318272,2.727910569911977,-3.085610458682835
2020-03-04,-5.7600525315509605,-8.186239543028362,-8.83895332618545,-4.483469506399617,0.4997168803316353,-5.243989274534616,-0.7743453540825391,-16.836681536275915,2.0403002423036223,-3.8433139561806375,-0.5157004080929002,-7.096424177760771
2020-03-05,-6.049937004847423,-17.62597595598768,-12.000878805497136,-8.928354937873248,-0.8925578960836723,-7.046580656210261,1.809996371532857,-18.914699781888118,1.0196709524711387,-1.3842851668084337,-4.966146733634807,-4.330411940770436
2020-03-06,-1.3068824873475835,-9.1287690635064,-8.796601812916132,-2.145274565884843,5.05590238655379,2.0324648841209965,3.433345840660158,-15.770139396268537,7.363864284575404,2.9098827777285616,7.869491834898013,-2.1354535833808113
2020-03-07,1.4125862179418733,5.1458838477580375,2.655632388864822,0.5083451871498705,8.613616977739516,-0.7260171452232401,5.384045261698742,-2.8441123733530116,5.446231224523948,3.8183199184465964,1.7254275336192362,1.0230982111837954
2020-03-08,-2.243001131777317,11.458617316373463,6.094767773212052,-0.0713805386130748,4.761271624739763,-9.260070923506971,-4.650857942505633,-0.37000510835400935,12.2580931889646,2.567656722600921,4.383935431787869,-5.939920102266894
2020-03-09,-5.005712272309893,-2.079533977765643,1.1280903079918707,-2.997018019875992,0.9984709150364273,-6.1941330846420755,2.0512015992569603,-0.8694637010929723,1.303338811429275,1.43619586056375,-4.549730703174745,-8.327789097975414
2020-03-10,-5.792083965064382,-3.4899586432409517,-2.8327387170819756,-3.96547830051825,-2.691153527026822,-9.74855211620335,-3.6018066346261985,-2.179455677406384,-0.9410872888408441,-3.850043120185956,-1.5673436702038421,-7.988995787892975
2020-03-11,-5.106611287877169,1.4893699368534488,-0.8364423870690577,-5.049690805938468,-1.55403284172497,-9.650855877664073,-0.7743453540825391,-2.2615716936207204,3.091596327699148,-5.998569056169879,-1.7119325696691414,-8.70593233925723
2020-03-12,-6.58245958700805,-3.5920098477053766,-1.1791046307935509,-6.435823697654528,-2.940530544379218,-9.2140962230179,-1.4328739123134253,-6.370270716674511,-2.158175737749064,-3.9788585454306302,-6.317570980637136,-8.8431772212453
2020-03-13,-7.774028913707317,-3.544835234320878,-0.04235151326931937,-8.621611542211657,-3.2794522050280346,-8.546505259666189,-5.052866655379139,-5.423521353262163,-1.6550486230429102,-5.238173523568857,-6.045743849642373,-12.159128740607414
2020-03-14,-16.237534433791026,-3.9000889555225093,1.123277636029448,-15.927506129447178,-7.746093067953769,-21.91652284564404,-12.010488878897034,-17.114909920625667,-9.937000099786877,-14.772437609961946,-14.371172680854297,-19.817969008193423
2020-03-15,-21.468267526532703,-15.047738922443056,-5.963863095834156,-20.62415264981287,-8.117751479915254,-26.15864677202099,-19.963561248577896,-17.393138304975416,-18.71920367915296,-17.813058431222416,-18.784025892535222,-23.913241116187095
2020-03-16,-38.589068739456316,-33.48627352529842,-10.148962634356899,-33.61830448301193,-18.651282637580167,-41.86571163285993,-32.74648115435331,-35.58038679028241,-36.48582002112894,-39.566523042130775,-34.342755400997845,-41.96718150134504
2020-03-17,-61.091951568472524,-54.70907306505112,-27.95199875775079,-57.347510562493554,-38.943254223301196,-61.20190441355488,-55.25514042086133,-56.505479863253285,-59.29520755850259,-62.333207490411425,-55.15391766403657,-65.58001948422958
2020-03-18,-75.62621452518736,-75.08465505830671,-61.40295649976571,-77.2115569362645,-69.5473024725132,-75.3985088020758,-73.36467577221069,-73.0436455288206,-74.23089533506527,-78.83792417717115,-72.79376339880305,-77.53951930558162
