date,total
2020-02-29,7.7620622560255885
2020-03-01,3.4048655899900497
2020-03-02,4.882509577695149
2020-03-03,3.5974266112885873
2020-03-04,6.97006441528725
2020-03-05,5.00497516446242
2020-03-06,4.8591444328513935
2020-03-07,6.924945514899309
2020-03-08,6.072520575427118
2020-03-09,-12.482627209114018
2020-03-10,-44.19235154068959
2020-03-11,-5.386874428460358
2020-03-12,-0.36659106565202854
2020-03-13,0.3569227298546124
2020-03-14,-5.5737955872104035
2020-03-15,1.676650566201915
2020-03-16,-3.965629066240185
2020-03-17,-8.415480617000963
2020-03-18,-7.664573203401643
2020-03-19,-11.22252077685078
2020-03-20,-14.972223676948671
2020-03-21,-17.890449698468775
2020-03-22,-49.60097972469414
2020-03-23,-50.77165405083127
2020-03-24,-65.37325818887899
2020-03-25,-72.34493399346582
2020-03-26,-70.75610414409043
2020-03-27,-70.27671582746854
2020-03-28,-66.25468813574344
2020-03-29,-47.00664295238747
2020-03-30,-68.46148578150367
2020-03-31,-68.70963973363735
2020-04-01,-68.73139348918154
2020-04-02,-69.7272320763154
2020-04-03,-67.15142628095379
2020-04-04,-61.53009470940608
2020-04-05,-43.211015457251854
2020-04-06,-68.34949422518359
2020-04-07,-67.90877925175138
2020-04-08,-67.21185337968764
2020-04-09,-67.98854302208007
2020-04-10,-69.67083345083047
2020-04-11,-64.0003545056459
