date,total
2020-02-29,7.901288617738323
2020-03-01,5.0165894893080125
2020-03-02,2.624419501350951
2020-03-03,2.967988609095705
2020-03-04,5.403405058167491
2020-03-05,8.806260859583478
2020-03-06,-6.622314573289904
2020-03-07,9.594307484340677
2020-03-08,9.257145259724028
2020-03-09,4.097201760424616
2020-03-10,6.135391455553749
2020-03-11,4.822781274682767
2020-03-12,5.018992070481053
2020-03-13,5.173558125946641
2020-03-14,2.116674013448448
2020-03-15,3.992289049201859
2020-03-16,5.309704392418921
2020-03-17,-5.456261843974375
2020-03-18,-2.2592271630488354
2020-03-19,-9.012081980073924
2020-03-20,-16.56900062967648
2020-03-21,-18.598380860504466
2020-03-22,-22.344004909274194
2020-03-23,-25.80212007767011
2020-03-24,-22.35922125670345
2020-03-25,-37.42981209479384
2020-03-26,-69.86065362888195
2020-03-27,-67.16896185468588
2020-03-28,-66.44097975925469
2020-03-29,-65.72420970929768
2020-03-30,-66.24396810306538
2020-03-31,-64.74075314913321
2020-04-01,-64.34352639519057
2020-04-02,-68.3886722301993
2020-04-03,-65.684166689747
2020-04-04,-63.781322400699146
2020-04-05,-63.90065059896015
2020-04-06,-68.20767778183028
2020-04-07,-69.64682390448138
2020-04-08,-70.56060561062768
2020-04-09,-73.31716707649585
2020-04-10,-73.46372452805129
2020-04-11,-71.99975173327879
