date,total,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Coahuila,Colima,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,Mexico City,Michoacán,Morelos,Nayarit,Nuevo Leon,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosi,Sinaloa,Sonora,State of Mexico,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatan,Zacatecas
2020-02-29,-1.1006094961631645,-1.764640949871154,-1.6718719856510476,-0.9416221914062625,0.9535982782042244,0.052105634188726414,-1.29405837411055,-1.7629798462359796,-0.42194452598844534,-0.9102913169299324,-0.19636374929350373,-0.2484820440583575,-1.2388478813079145,-1.6228200532583987,-1.4899188449420804,-0.3236075358384442,-0.4840475037225904,-0.30546688755101215,-2.9498271008507735,0.04990476172203084,-0.4348019393146724,-1.6565208922537527,-0.4257468732102159,-1.55931510346626,-0.2536467936980506,-1.2135133094442576,-1.3398572663699957,-0.19219503719410774,-1.006185918882573,-0.8920710406892861,-0.27711240217174476,-0.056605278592375366,-0.5252785917553461
2020-03-01,-1.0279970090182262,-1.6469982198797437,0.5410403338356162,-1.2611516437453245,1.0457287891462659,0.2756861736167161,-0.3275144103203428,-1.4867570555942786,0.5008764119123809,-0.3725706361948643,-0.4101390625637713,0.14756596486224297,-1.5360169992540498,-0.5361865905317732,-1.4557239862057048,-0.7240358516978841,-0.38304546554425467,-0.9754004976317364,-1.55208647262834,0.07926050391146075,-0.5945443909324543,-1.6594287697708743,0.9953015791492159,-1.8803219557082227,0.007715491823514847,-0.5517754691809651,-1.236284322377937,-0.6066762537692795,-1.116208117489359,-0.28894124902829077,-0.3622254971244949,1.5068715542521995,-0.7085153098095366
2020-03-02,-1.6970109355221514,-2.0221049573113716,-0.2858145933159881,-1.7673089178045467,-3.188475517860141,-2.561702451751204,-2.256837804448799,-2.3105794136484747,-2.21106727359765,-2.6315873168697936,-2.841954164651793,-2.3125014751637942,-2.7526736801958567,-1.9831298366121966,-1.7009499731437128,-2.0981675543234437,-2.1210428017450518,-1.3703187478923908,-2.065933507420675,-1.7456881355314318,-0.8280141279122892,-1.7350335852160428,-1.1022113495331145,-2.3861509349985877,-1.5093430879750918,-0.886571616851266,-0.8766037350600605,-4.734986825418472,-2.6536978159688043,-1.757959702825847,-2.968071764689509,-2.568708504398827,-1.7609518442746308
2020-03-03,-1.570550986000068,-1.505248373086815,-2.5838021596425276,-1.293198845454847,-2.1778892947433133,-1.7933811912592563,-0.5336226168150413,-1.2977625146289042,-2.2295821604193136,-1.9572246349972953,-0.7690107423070712,-1.9059810429303894,-1.7338081329519641,-1.3100445421148643,-1.429345095180501,-1.8340961230012711,-1.9438128102245757,-1.1952224634394741,-1.7045149773521857,-1.6263081172944167,-0.4527611498515828,-1.4597545135951733,-0.9924632666611477,-1.8540577587066074,-0.14466547169090338,0.573375220643565,-1.622328931802883,-2.953785344351868,-1.6681998318669946,-1.622372385320662,-2.495990993846929,-0.8598146627565982,-1.1736546710240203
2020-03-04,-1.3013136741143418,-1.1359273436875514,-2.189970679889394,-1.1932869813016298,-2.2614716139484643,-1.5878007800055538,-1.4314638451070156,-0.9071737966337972,-1.7023951198656213,-2.3583033145949326,-0.9353879091961482,-1.5461104963631134,-1.487775259327729,-0.9754032657546088,-0.7493559043085742,-1.6506865107011441,-1.5217005185924743,-1.151448392326245,-1.186833263195729,-1.169337063878958,-0.674888227544948,-1.7204941976304333,-0.9167749336459983,-1.5622333475775507,-0.15527427294823629,-0.6371926681467016,-1.7560321867744497,-3.5002793137472343,-1.5506547478853858,-1.5204481259546951,-2.9245255300625206,-1.8913970674486802,-1.211241690112059
2020-03-05,-1.4139038227211,-1.764640949871154,-2.5121095359010592,-0.8388826329845581,-0.510991906049674,-1.2296929668539434,-2.5071792790040037,-1.2938857035321787,-0.9803145338207299,-2.3543711706773087,-0.8202781251275426,-1.0453382543144696,-1.7473158201313341,-0.9164607682138819,-1.1850961042063892,-2.228762880359137,-1.5893528271836237,-0.9459005801423864,-0.9720912188049023,-1.4178823477494644,0.29207347662659516,-1.384149698150005,-0.320729311151696,-1.5427783868356137,-0.4995780955725863,-1.7024531380067498,-1.7560321867744497,-1.6812212344454271,-1.591090256775059,-1.2829365490835436,-1.4538504242510466,-0.8461513196480939,-1.3296408002393822
2020-03-06,-1.4922274043605839,-1.690391030122477,-2.703289865878309,-1.868163346713926,-1.1606544780533488,-1.3784308680835806,-2.4224772763349494,-1.8628077319766645,-2.0093524540142593,-2.75446681429554,-0.7632068876481499,-0.9777435220227323,-2.0377310944877847,-1.1674417254840737,-1.0981434634196057,-2.174028074594177,-2.1658267243335594,-1.5406569811373478,-2.5385577390487,-1.64587861208737,-0.7883148204096452,-0.9867397708100176,-0.43993843565055646,-1.1050417701420283,0.03086196729405939,-1.4786011683034401,-2.2305845847017007,-2.184034513569406,-2.48537325570714,-2.0599921411305004,-1.7359112621758581,-1.8699260997067448,-1.37568489862223
2020-03-07,-0.363878306366769,-1.1658201685214347,-1.006564437330219,0.20642168159957106,1.2955259476798426,0.8687430282011295,-1.4728737130785532,-1.028324143406473,0.8984592447144264,-0.5495171124879398,0.18572334908548135,0.7768634021134855,-0.09455381025558848,-1.186455434368179,-0.24913397079359378,0.36009740634841714,0.5031044920581256,-0.722272173368281,-2.1934365962777282,0.41880858856919995,0.3119231303779172,-0.8878719352278744,0.4191241440713903,-0.9046556745000761,0.37420135344047006,-0.9592253263163751,-0.2956536764864221,1.2220886455928364,-1.3456561214214597,-0.43107416117165714,0.06333997763925595,-0.13370557184750734,0.004698377386004884
2020-03-08,-0.38264333113456195,-0.86014192747818,-0.3336096758103005,0.22621554147898196,1.587114265815995,1.322535733226583,0.3773944785587859,-0.8131611275382006,1.1596165956726325,-0.4345019028974407,0.12575018427662799,1.258594874502485,-0.22384167325812784,-0.43921667522283553,-0.7102760657527163,-0.18533013180065203,0.4392635811340831,-0.4643857978968658,-0.9356617648457443,0.5969000911850747,0.11531703607910877,-1.0923926539321118,1.2885938695829202,-1.2266352747791354,0.561302030160705,1.8035792471271046,-0.45195466469261975,0.9444735918680142,-1.10022198606786,0.20852394347349143,1.0955836757290052,0.8988527859237537,-0.1785383406681856
2020-03-09,6.661583792566521,6.373921682321491,3.8121357797463564,4.8966239082637975,5.019688147718452,3.195496438519531,4.484500474644924,6.114700302310498,5.5310788210402215,6.105636468090507,4.80365703936719,4.005225897906168,5.376059497389174,6.6452912549948495,10.341502277843883,3.733489909020389,6.1811341666307955,5.471758889153644,7.038553972845753,2.6478879454865774,7.902052636240568,8.224446910926325,5.980324412359499,6.562158258255391,7.462809466294736,5.577644911774132,6.862178325582944,2.46359093130629,2.4806714523478757,6.3249145903798025,3.4124412953149137,7.220100879765395,4.426811173093802
