date,total,Harju County,Ida-Viru County,Lääne-Viru County,Pärnu County
2020-02-29,0.2439240844639082,0.6891651512693564,NA,NA,NA
2020-03-01,0.3885856866065414,0.7434006719934035,NA,NA,NA
2020-03-02,0.6956068528560663,0.8658981412149581,NA,NA,NA
2020-03-03,0.4416795724993164,0.739660291253814,NA,NA,NA
2020-03-04,1.1003515482125827,0.9584725645197969,NA,NA,NA
2020-03-05,0.12157730392838326,0.21039641660190664,NA,NA,NA
2020-03-06,-0.8656611830343744,-0.620903202771849,NA,NA,NA
2020-03-07,-1.2604026824980492,-0.7387251960689167,NA,NA,NA
2020-03-08,-3.406472939816156,-3.1119967753384237,NA,NA,NA
2020-03-09,0.6548245926775579,1.110893079658067,NA,NA,NA
2020-03-10,0.5016987478563664,1.018318656353228,NA,NA,NA
2020-03-11,1.173451825891041,1.6943924750340216,NA,NA,NA
2020-03-12,1.6882316760688156,2.2732163944854893,NA,NA,NA
2020-03-13,6.4405192017757456,7.298417918123917,NA,NA,NA
2020-03-14,6.531317441418462,7.172180068162773,NA,NA,NA
2020-03-15,4.854627914456772,5.5310880186679015,NA,NA,NA
2020-03-16,15.726562896761374,17.310482062819982,NA,NA,NA
2020-03-17,16.67148017033134,19.16103543373186,NA,NA,NA
2020-03-18,19.256152093720196,21.44547297043612,NA,NA,NA
2020-03-19,17.34554167818744,19.54442445953978,NA,NA,NA
2020-03-20,18.999916383542022,21.20047803199301,NA,NA,NA
2020-03-21,9.890082831591835,11.136048556942695,NA,NA,NA
2020-03-22,6.78370576856093,7.5097494299107215,NA,NA,NA
2020-03-23,17.13778299425919,19.512631223253273,NA,NA,NA
2020-03-24,18.0465348672935,20.5655484014477,NA,NA,NA
2020-03-25,18.152722639079048,20.463623026293888,NA,NA,NA
2020-03-26,18.47821124389997,21.032160898711485,NA,NA,NA
2020-03-27,20.44422397514693,23.542891470160903,NA,NA,NA
2020-03-28,9.619996542485111,10.991108803283602,NA,NA,NA
2020-03-29,9.316053282664152,10.262669654248556,NA,NA,NA
2020-03-30,19.73784444979088,22.438544056797117,NA,NA,NA
2020-03-31,19.642429350505314,22.702240898938175,NA,NA,NA
2020-04-01,19.595491277469673,22.07292183950225,NA,NA,NA
2020-04-02,20.888211977467673,23.341846005407973,NA,NA,NA
2020-04-03,23.042746477464338,25.4233678869895,NA,NA,NA
2020-04-04,11.158180280161302,12.322684346577448,NA,NA,NA
2020-04-05,7.9910145651662035,9.191985667541077,NA,NA,NA
2020-04-06,17.477891654615807,19.997010529030106,NA,NA,NA
2020-04-07,16.650704301938514,19.816537158344914,NA,NA,NA
2020-04-08,15.988954419796682,18.716865220905614,NA,NA,NA
2020-04-09,16.536821764081548,19.205920002606938,NA,NA,NA
2020-04-10,25.91597212853132,28.10054540135065,NA,NA,NA
2020-04-11,10.000117986413095,11.000459755132576,NA,NA,NA
