date,total
2020-02-29,-14.507230728836799
2020-03-01,-12.542910587542883
2020-03-02,-17.971883662970246
2020-03-03,-20.218770493980326
2020-03-04,-8.293171793913954
2020-03-05,-14.894957180918924
2020-03-06,-25.669417718902963
2020-03-07,-19.34297430511573
2020-03-08,NA
2020-03-09,-14.976837301234404
2020-03-10,-15.725799578237766
2020-03-11,-4.975421428581811
2020-03-12,-9.407383627226563
2020-03-13,-17.501474344295037
2020-03-14,-16.925102516976267
2020-03-15,-1.1760232966880209
2020-03-16,-1.4979245540067214
2020-03-17,-26.208863217452006
2020-03-18,-48.92738561988728
2020-03-19,-61.14678945755625
2020-03-20,-68.25671323828377
2020-03-21,-76.76903476598326
2020-03-22,-75.2574635252573
2020-03-23,-71.13857237487761
2020-03-24,-76.38050556762354
2020-03-25,-77.12304587440607
2020-03-26,-78.39299048557362
2020-03-27,-83.42460415358762
2020-03-28,-84.02265013040166
2020-03-29,-87.80037411280018
2020-03-30,-83.12036331437618
2020-03-31,-81.62243876036946
2020-04-01,-79.61155933497459
2020-04-02,-75.06159343352223
2020-04-03,-83.42460415358762
2020-04-04,-82.81371423633193
2020-04-05,-89.36813759295835
2020-04-06,-84.6174851221053
2020-04-07,-71.88753465188098
2020-04-08,-78.78151968393335
2020-04-09,-81.52851744588993
2020-04-10,-76.4238538666141
2020-04-11,-81.00031039522733
