date,total,Flacq District,Grand Port District,Moka District,Pamplemousses District,Plaines Wilhems District,Port Louis District,Savanne District
2020-02-29,-0.7854733758715312,NA,NA,NA,NA,NA,NA,NA
2020-03-01,0.753769102375203,NA,NA,NA,NA,NA,NA,NA
2020-03-02,0.5009275212419856,NA,NA,NA,NA,NA,NA,NA
2020-03-03,-0.07609025639118769,NA,NA,NA,NA,NA,NA,NA
2020-03-04,-0.34240615376034456,NA,NA,NA,NA,NA,NA,NA
2020-03-05,-0.36380653837036614,NA,NA,NA,NA,NA,NA,NA
2020-03-06,0.7704138459607752,NA,NA,NA,NA,NA,NA,NA
2020-03-07,2.0473034610253937,NA,NA,NA,NA,NA,NA,NA
2020-03-08,3.6943404691596435,NA,NA,NA,NA,NA,NA,NA
2020-03-09,1.217444102259003,NA,NA,NA,NA,NA,NA,NA
2020-03-10,7.597136536557646,NA,NA,NA,NA,NA,NA,NA
2020-03-11,3.677695725574071,NA,NA,NA,NA,NA,NA,NA
2020-03-12,18.19270473903053,NA,NA,NA,NA,NA,NA,NA
2020-03-13,12.812489526703633,NA,NA,NA,NA,NA,NA,NA
2020-03-14,4.421160939062968,NA,NA,NA,NA,NA,NA,NA
2020-03-15,3.590508973459169,NA,NA,NA,NA,NA,NA,NA
2020-03-16,1.2515261962675557,NA,NA,NA,NA,NA,NA,NA
2020-03-17,8.312860510737254,NA,NA,NA,NA,NA,NA,NA
2020-03-18,0.27424196574323895,NA,NA,NA,NA,NA,NA,NA
2020-03-19,7.406910895579677,NA,NA,NA,NA,NA,NA,NA
2020-03-20,31.645620590359997,NA,NA,NA,NA,NA,NA,NA
2020-03-21,25.73515140380701,NA,NA,NA,NA,NA,NA,NA
2020-03-22,23.490488840266973,NA,NA,NA,NA,NA,NA,NA
2020-03-23,35.57615789706728,NA,NA,NA,NA,NA,NA,NA
2020-03-24,37.535481999140366,NA,NA,NA,NA,NA,NA,NA
2020-03-25,39.73813640029777,NA,NA,NA,NA,NA,NA,NA
2020-03-26,36.875240503579334,NA,NA,NA,NA,NA,NA,NA
2020-03-27,40.04329003269993,NA,NA,NA,NA,NA,NA,NA
2020-03-28,29.60307277035905,NA,NA,NA,NA,NA,NA,NA
2020-03-29,23.79564247266913,NA,NA,NA,NA,NA,NA,NA
2020-03-30,36.881581358278595,NA,NA,NA,NA,NA,NA,NA
2020-03-31,36.590694648949786,NA,NA,NA,NA,NA,NA,NA
2020-04-01,36.46149973445225,NA,NA,NA,NA,NA,NA,NA
2020-04-02,33.73731003428025,NA,NA,NA,NA,NA,NA,NA
2020-04-03,37.44433221283842,NA,NA,NA,NA,NA,NA,NA
2020-04-04,26.798037172771416,NA,NA,NA,NA,NA,NA,NA
2020-04-05,24.250598797341443,NA,NA,NA,NA,NA,NA,NA
2020-04-06,34.842203965627284,NA,NA,NA,NA,NA,NA,NA
2020-04-07,34.93969460662849,NA,NA,NA,NA,NA,NA,NA
2020-04-08,34.83190007674098,NA,NA,NA,NA,NA,NA,NA
2020-04-09,34.51723516228992,NA,NA,NA,NA,NA,NA,NA
2020-04-10,37.39756840943134,NA,NA,NA,NA,NA,NA,NA
2020-04-11,27.000151916310504,NA,NA,NA,NA,NA,NA,NA
