date,total,Eastern Cape,Free State,Gauteng,KwaZulu-Natal,Limpopo,Mpumalanga,North West,Northern Cape,Western Cape
2020-02-29,13.961635495132882,9.665699181919576,18.997811612640515,15.085034061502393,8.72253075017891,7.396943480160767,14.53596561054137,16.082355680215848,6.348149135655691,11.5868052551569
2020-03-01,21.072924698641454,17.921178980423196,22.22589504925992,19.626330048113438,16.55325545865008,22.987394894985766,20.606366904650034,21.218149740562573,18.461052020843983,19.63866934038635
2020-03-02,5.1546139341514845,6.496774430319557,9.984469792151465,6.267142469017489,6.629886412738503,5.868918396762297,5.948082992493543,8.285348052918609,10.94707322560459,5.746089839453226
2020-03-03,4.8928778827174195,5.455145992331394,7.995877722942143,4.222692982887378,3.437506924400743,1.6390845506128957,7.114373775335414,6.339722436383568,4.535490654225467,3.247202172757721
2020-03-04,4.861152300725411,4.220126980378516,4.951208117948841,5.191977649804996,2.3225109214527775,3.0799853968000503,5.892138963072673,6.714922604979788,2.765121129944197,2.6456538665941594
2020-03-05,6.510882564309823,8.691087279463739,5.592191192684274,7.929460860047008,4.951192687170993,2.9670111111853763,8.072059702709634,4.128168865302235,0.3498450091413583,4.156766385287538
2020-03-06,7.792596076786943,2.9870227265837044,6.085477866162897,9.082591973222089,2.694494190186487,2.613727116339489,8.606846695817612,7.231306342171494,-2.407587219503029,3.5291477672998726
2020-03-07,5.555149406800584,-0.4384796181972233,7.751647726092648,7.603157481610988,1.92000594861784,-4.212600480547162,7.73829193396139,6.841601012418203,-9.57748768157592,3.0714689597211753
2020-03-08,2.7934374943962963,-2.6098153694446085,2.9326906341057866,4.0147828656538085,-1.4316586829982005,-2.475860191521582,3.983404535543659,2.5345351595121004,-5.3255252627809515,-0.5822369640716343
2020-03-09,-7.331781998353028,-8.424935895492501,-7.186926191875439,-4.180340921969429,-6.196859735802338,-9.921631540888692,-6.874478191547614,-5.924874827291354,-11.060484519776788,-7.02739738725266
2020-03-10,-7.983742708288791,-9.188924400561024,-7.393508086443785,-7.636846620977538,-11.204326814909969,-12.59471802763589,-5.6427613403999795,-5.890062440514385,-12.585770315126613,-8.298083696901534
2020-03-11,-7.549102234998283,-8.279414275479446,-9.351209405063448,-8.136408430441534,-9.962474979291278,-12.17250057038105,-8.888463250698944,-7.894675712421513,-14.861685099870392,-5.812713969670378
2020-03-12,-5.4504549862269585,-4.68254107555157,-9.24695312182335,-4.293921448976658,-8.351501284698365,-11.768473887928572,-4.31906871206888,-9.598548643005383,-13.06920998435217,-4.132627207672628
2020-03-13,1.8821201516758694,1.4810654352644201,-0.5396227993631122,0.43795881176516005,-2.1441497131112297,-2.8387182783687126,5.062460560644513,0.8345302719034501,-7.523589921864156,-0.853561320463225
2020-03-14,1.018391181943454,-2.062194536237596,2.8390530463808816,1.966483192167521,-1.7559517890737424,-7.68991069539882,4.287777983748733,-0.05125156942164873,-8.686536243460429,-1.9118228671008886
2020-03-15,-0.07931395498001978,-7.162152890247658,-1.929706575897784,0.8865056387598076,-5.430955723512162,-7.7799071602105085,1.3739474344210336,-1.0134272595073184,-4.615263005210996,-0.7386588350162524
2020-03-16,1.4189266545925536,-1.267569900640008,1.2616940943964,7.193112528178112,-5.104755010930294,-7.686081058598322,0.8770885968526267,1.5568872975255559,-1.8241918333799396,6.698139004585285
2020-03-17,-4.0759441464232165,-5.0578336745326,-2.683633957476658,-3.745269750721402,-4.719418496652297,-12.032718827162894,-3.8269508939429198,-11.980296104996341,-9.183431489960656,-2.86580316644214
2020-03-18,-4.306747755415073,-5.074109118876164,-3.740676829216565,-5.1371124799794705,-3.187610472071943,-9.67940701325723,-5.143057891166105,-5.946149063655057,-8.640402835661568,-4.982326259717468
2020-03-19,-4.638280087231556,-1.7941283941082893,-6.312331815805707,-3.7135057050329396,-4.8853802627027205,-9.706214470860711,-4.421474732025728,-8.669251318209072,-9.918682676754994,-6.5127501205027745
2020-03-20,0.6178557092943541,0.07180343092749289,0.9817466671776118,1.538149848792804,-5.851582958157203,-1.0368741637346766,2.899607491000359,-0.8345302719034501,-2.608459765960567,-5.4564197080743035
2020-03-21,-6.386359654991192,-5.5671593445782825,-5.732164906293667,-5.5471574334123455,-9.511326040545008,-17.73217579550318,-4.810238326306352,-7.249679546303783,-16.593610117652613,-9.192198835757807
2020-03-22,-10.298917054155567,-10.058224604323206,-11.653535659948998,-12.326374820801405,-13.949372577514113,-12.58993098163527,-5.289081289993462,-14.918074744674998,-13.845789015632988,-10.962083338483025
2020-03-23,-4.293264383068471,-1.5586131406661123,-1.2066699449085692,-2.881865236098658,-5.811523221524341,-6.940259291701449,-1.462130396050541,-4.518841205799331,-4.219284588270777,-1.609600363362213
2020-03-24,17.906711615839065,14.882457783571693,22.40062085728268,21.000846934268708,10.907694003176164,9.458245488028503,20.36267850530828,18.96791573972905,13.605510850013923,17.497041502391514
2020-03-25,33.35707004594692,27.05457539440029,32.45556017421681,38.52304959223129,26.252480740068272,29.03917844897181,37.900657626806854,36.29384723647773,25.57616906115573,29.928717974070274
2020-03-26,58.9635804112463,46.09301576005527,58.41730537291365,68.46884430173874,49.39651667807716,48.935099036756036,60.260253521273654,56.29936550430922,38.038916955485384,60.656925510746376
2020-03-27,-60.33491869285084,-58.84721985093608,-63.160000924382295,-60.81467183765841,-61.18552488717627,-59.17076079528551,-56.70354073555019,-58.593114988613955,-61.49391037055601,-67.41879194423501
2020-03-28,-59.245938090975166,-59.00135788266043,-59.449249509799465,-60.00805758653929,-60.34236281137986,-59.514470698130154,-52.49636008232305,-58.610521182002444,-60.58181445386604,-64.17545203989569
2020-03-29,-59.52829577070404,-62.0075281908248,-60.812303879568184,-59.96955571297751,-60.985226204011965,-56.867234259786315,-52.338958236833825,-60.82884382829041,-57.1583311501256,-64.55395434489748
2020-03-30,-50.59516502130441,-49.176733773621336,-49.75631117633791,-49.79447307744013,-49.02739481910294,-51.05288818743111,-46.80144752805616,-47.95502979601853,-52.33835114780717,-54.78531194769561
2020-03-31,-46.36059296492116,-43.71967302313187,-43.54147829208081,-48.22648427663696,-44.01992773999531,-48.319484921076075,-42.34488925215633,-45.573282334027574,-44.559105257724326,-51.39327470924843
2020-04-01,-42.08081195419929,-42.35827997274661,-39.66082774925486,-43.298244460730096,-42.79810577269305,-42.483118437118,-39.24900355623868,-40.1386819538452,-39.862147676202845,-45.71670570132615
2020-04-02,-40.17410447647962,-36.64368424999721,-39.31427214107711,-42.086397990373314,-38.3715048747619,-40.83733202210424,-35.52919970169505,-42.21195298856246,-38.38972307728921,-44.13993461952021
2020-04-03,-41.74531392463381,-41.35781883515687,-44.610105195291844,-43.59567143399479,-42.21056296874442,-41.73059480582027,-39.30589578954804,-44.36258488278409,-43.23661423415699,-46.12900285498881
2020-04-04,-51.071841890734326,-48.99961864400018,-48.91357288681377,-54.383896406003394,-52.17017653827621,-52.75516174525221,-45.96039067896612,-50.69747226544864,-50.11337533417462,-52.684237928093836
2020-04-05,-50.97825142385791,-53.44472970795151,-50.23897915430133,-50.536596690343295,-53.619957483084505,-47.884821144219615,-45.126919460984006,-52.13928528446144,-48.814912127169194,-57.26971610782217
2020-04-06,-47.49160996293624,-46.19258318427473,-44.490403536756915,-46.55357787037795,-45.54315153529719,-48.16438463065593,-43.876238532066594,-46.1970042637816,-43.44421456925186,-52.32890923360235
2020-04-07,-45.17009050067106,-45.732083847259744,-42.609929094611395,-45.29649169858608,-47.11406549325724,-47.055704776911924,-41.55977643248716,-44.87413356625678,-40.59067107435985,-48.73506847029452
2020-04-08,-44.013693037062374,-43.96093255104825,-44.00677022283756,-45.02601603681463,-45.937072278853655,-47.12751046692125,-44.14268382473209,-45.11105119848892,-39.51614711771139,-44.75596643225272
2020-04-09,-33.87974900926525,-32.43887533488323,-33.22300225917865,-33.79501951884565,-37.76107079273736,-39.63099642994755,-34.860715960310074,-36.38087820342016,-28.704590777515953,-33.71180988987901
2020-04-10,-61.94340569984565,-64.2229033797077,-69.44240732555427,-59.75875795522681,-59.5631055535454,-67.64383221638606,-61.39809818746084,-69.11612590269662,-78.04619264372214,-67.1551921246802
2020-04-11,-45.99971446976207,-48.99961864400018,-44.00001287114607,-45.00002727216043,-48.9997345247612,-53.000258500484044,-39.999981035922225,-45.99973407204544,-49.00040687102711,-49.99996137731581
