date,total
2020-02-29,6.223062854356106
2020-03-01,5.211124089704147
2020-03-02,-2.9420737480617514
2020-03-03,-2.0190702192580647
2020-03-04,1.661726839183026
2020-03-05,-0.28042641934139784
2020-03-06,-1.7819095903293396
2020-03-07,-0.7387233103793395
2020-03-08,1.8059461405586021
2020-03-09,-6.05080091104639
2020-03-10,-5.917798666444471
2020-03-11,-3.393960892371889
2020-03-12,-3.2914049447270353
2020-03-13,-5.993914408837135
2020-03-14,-4.316964421175576
2020-03-15,-14.138298844852304
2020-03-16,-17.61718888136759
2020-03-17,-55.14144866261053
2020-03-18,-63.66881546561195
2020-03-19,-66.88490588628729
2020-03-20,-70.60255898841325
2020-03-21,-73.6263570072545
2020-03-22,-75.64302357148964
2020-03-23,-76.6189075107977
2020-03-24,-76.02840959349882
2020-03-25,-74.91071000783809
2020-03-26,-75.04451347078098
2020-03-27,-74.32822427394896
2020-03-28,-71.21468980091846
2020-03-29,-69.29657309262332
2020-03-30,-69.1307208960414
2020-03-31,-66.83763400416974
2020-04-01,-66.46186260225227
2020-04-02,-68.04026273397385
2020-04-03,-68.69085202684589
2020-04-04,-65.8088696543573
2020-04-05,-64.18800495056402
2020-04-06,-70.43430313680841
2020-04-07,-69.86623933305684
2020-04-08,-71.02239739908437
2020-04-09,-79.28135605785901
2020-04-10,-86.67339647169828
2020-04-11,-82.99981037832596
