date,total,Alberta,British Columbia,Manitoba,New Brunswick,Nova Scotia,Ontario,Prince Edward Island,Quebec,Saskatchewan
2020-02-29,6.52717204111347,6.47914662417305,7.84710464029101,0,-0.85042735311644,-0.534515864498248,6.05525086989091,-0.277888039027831,3.95511846604353,10.0890774666675
2020-03-01,9.20319482982733,10.0237876271645,6.79817808071454,0,8.48633999097659,32.1072874742794,9.47280825004729,-5.98528084059945,11.0872048133613,3.82371871348788
2020-03-02,3.2200192077748,6.65859820705831,3.83094438966037,0,-1.97740877333956,4.05237608898672,3.4074053058432,1.86327492835328,NA,7.6968319696272
2020-03-03,5.43132932681468,9.07458320190301,7.07033199887492,0,-0.788131897727222,4.97989020090675,2.98563276392274,2.93385641204383,3.67940338230428,5.20386034639574
2020-03-04,3.44688062928794,7.07039236567922,5.86075902927322,0,-5.62263678414499,-2.53679890610707,3.90577986303587,-3.7256591899148,0.423659762818848,5.77625592888595
2020-03-05,4.88419295728298,9.31259266972977,2.8491113307415,0,-0.151963156328243,4.61270935660026,5.77099278912176,-0.355376049910592,4.05406847867469,8.73024328353084
2020-03-06,-0.653894685537885,8.65806663320617,5.46197794085766,0,-4.18229034590338,8.49583802516445,-3.87532364009632,0.633264088938423,-6.59698773532206,8.55978368536116
2020-03-07,4.84886851448682,2.39709535454099,4.30626876755854,0,-6.61936407037247,-13.2223351954951,8.21671978275244,-9.72251869880707,0.784875342909294,3.96996530055391
2020-03-08,7.21639116944752,3.33118806755952,5.80595025408815,0,13.9485187839675,40.4979434867519,9.44973535388097,13.4677725581405,7.75364613539891,1.40435464401151
2020-03-09,4.08586055008967,6.89755215690026,6.11023345425357,0,-0.395481754667912,3.2682919943739,4.93113936866745,-1.86327492835328,-0.527413174121423,5.50797576585754
2020-03-10,0.886251020374877,4.62418394634858,2.0638338793829,0,-8.35797359805336,1.198118744573,3.74426958987158,-1.46692820602192,-8.351188930123,6.09683619589823
2020-03-11,6.57898122388117,11.0362723474434,7.97089687389868,0,3.37339329637975,1.36067276418785,7.1433686530949,-0.372298718953953,2.66012218422991,10.6275748336126
2020-03-12,26.8866108935872,28.1162851100594,17.6720500816573,0,19.4050343537413,20.0304800170113,30.8687663230058,15.2856234801142,27.6493234324019,30.1374506604869
2020-03-13,33.9915338213223,29.6340677084626,26.4754733510396,0,27.2183946524071,27.1991122820262,39.3328275526613,32.9315139583815,29.7743470046362,32.0977360394381
2020-03-14,18.8342079112971,12.0544239598135,20.3416154247235,0,11.7813920328517,17.2565434822896,24.7729071558622,10.5552921490988,9.67980900263653,24.0832293641311
2020-03-15,11.0950149884664,8.41722371933385,14.3258798587201,0,18.1421355763053,63.3014038383694,13.5151796583878,16.9591863818235,6.6402183233648,7.95833248954658
2020-03-16,22.1240910170465,30.9837325081628,33.9559261849201,0,16.2940370664252,34.0512423088499,25.6266043140163,12.6688444459355,5.15692881363169,34.4841704138136
2020-03-17,12.3345104368029,16.9968983452796,27.0670301314855,0,5.91334890929467,14.9406268028356,14.3347289302158,6.96768631190617,-3.32875527929095,19.998978651168
2020-03-18,6.46986794502191,11.1363874410531,16.5342955071257,0,-1.04392081303749,-0.062153007499796,1.17210312524942,6.7067209419217,4.30576656905686,20.5626575496609
2020-03-19,3.44531065405256,3.39069043451621,6.15181252508363,0,5.09878863655384,4.30959392002433,1.96857950091104,-8.88707324814007,3.13181593376291,12.981079512887
2020-03-20,-5.16757348726999,3.47758277991329,1.18216858200916,0,-14.0740535652822,-8.33615260589575,-7.58267659610177,-19.6320774238829,-11.327374746932,6.60821499040725
2020-03-21,-11.8839275442474,-8.98674637449075,-9.17668992797037,0,-26.8417903084632,-21.2917079691994,-11.7699457923668,-26.9444517841986,-15.1018854229304,-9.50312259795924
2020-03-22,-20.5690305463976,-20.3573653553099,-21.0994884884896,0,-21.3607341047482,3.92233287329483,-21.0590937889302,-19.9518268021232,-19.8927952578002,-22.4716113450724
2020-03-23,-12.86280710351,-10.5933102823214,-15.351181946234,0,-25.3910612943234,-20.6529662921246,-12.3809160828512,-23.101224577772,-13.4937075477404,-12.828053282712
2020-03-24,-14.9861986093683,-16.0023587832892,-16.4964963518256,0,-28.3057335101098,-39.3371165466787,-11.0832964024569,-28.6037640172398,-17.5919672941922,-21.9321454576831
2020-03-25,-20.4552073418322,-10.937101735849,-15.7206686892921,0,-20.2422475193509,-20.8489873157778,-22.0106200268295,-19.0023760021115,-25.4070969325852,-17.6357887674521
2020-03-26,-20.4732620570391,-11.3734524268647,-22.0350175821659,0,-19.6334510235017,-30.2876386547084,-21.203068661008,-24.5271821113731,-22.3031407111165,-12.9055349182437
2020-03-27,-20.1404273071375,-11.0041599589271,-21.6730906701679,0,-21.9742499532784,-23.5655518435766,-19.7660886877692,-25.0152675132554,-26.142977609046,-13.153476151945
2020-03-28,-26.5757557969809,-20.8352732549938,-27.8702621816116,0,-29.0287383408392,-28.6315000548677,-27.4309047942231,-24.4443500997398,-31.3239234160348,-18.2246491974928
2020-03-29,-34.0072335736762,-28.9521516934986,-27.9987793096318,0,-19.8005161084092,-7.20592406951484,-32.015027804549,-17.9567331885901,-44.4391231484677,-24.6565934670655
2020-03-30,-26.6110802397771,-21.3141256366929,-24.6053601425695,0,-30.2161274753791,-26.2735105703369,-26.164664252615,-24.2190114014256,-33.8341795617165,-16.148141365244
2020-03-31,-18.7478592733509,-20.9108318162086,-19.4249859086973,0,-26.5708994645737,-25.3421716579554,-16.4122125010319,-24.202979399174,-22.8632169962035,-20.37089050172
2020-04-01,-20.8006018936169,-12.8619560827972,-21.8299571646631,0,-28.1943567868382,-30.1289094355551,-19.8445365347347,-27.2000731534325,-24.7682449092869,-20.7931654153676
2020-04-02,-22.6673024484898,-15.0881001925896,-22.0491922654034,0,-27.09097213002,-32.0480030671257,-19.1514267338982,-22.7503018618202,-27.737705967956,-16.1694488150152
2020-04-03,-22.5048100116274,-15.4451143943297,-20.8386743169192,0,-22.9700333689697,-26.5575020046052,-21.5076308904036,-22.1651337796366,-29.0327022497696,-11.3917374640437
2020-04-04,-24.8652677780289,-19.3836043976536,-23.7293647184908,0,-31.9434105566256,-36.1175907581893,-25.5177002441112,-29.1666654296295,-27.5484520603022,-24.0832293641311
