date,total,Al Madinah Province,Al Qassim,Aseer Province,Eastern Province,Hail Province,Jazan,Makkah Province,Najran,Northern Borders Province,Riyadh Province,Tabuk Province
2020-02-29,0.7889796856974338,0.573896858456785,0.32737915906529763,1.281495155489246,1.2779570544137826,0.6716986951567437,1.2452867811369688,0.9710739861565901,NA,NA,0.475222895183039,0.04732502745444254
2020-03-01,0.9517468363037135,0.9706175055779183,0.813576183986677,1.1860037132024168,0.7153834234532599,0.9106315167196426,1.7608036980464128,1.0750145119295453,NA,NA,0.028801387586850847,0.4944982460545832
2020-03-02,1.0375403590370726,1.00817115906754,0.7375774506322329,1.7608621957691277,1.0453357779439472,1.23208732083037,1.7074743618144013,1.2338125374160047,NA,NA,0.611549463094133,0.8093545511596498
2020-03-03,0.8306737341285991,0.9012876837509242,0.9470611387246108,0.5767683114124474,0.6540648443001235,0.5239249822222601,0.6221755893734668,1.3329410018105823,NA,NA,0.67971274704968,-0.1419750823633276
2020-03-04,0.9870264157454687,1.0861672086229084,1.0698283233740975,0.7285997046485057,0.9587111185053891,0.2677199084981879,1.1274008799925226,1.1558571430862885,NA,NA,0.9542859753776581,-0.22696696840395908
2020-03-05,1.2275690028483448,1.1535712020658195,0.8272169822810644,1.0895573564927195,1.4229803606648517,-0.0479784782254817,0.9851893167071587,1.4878893781943396,NA,NA,0.8390804250302547,-0.16129142009983477
2020-03-06,2.434290981481107,4.217564161142144,2.339396907487439,2.480867670611819,2.3904512761921173,2.3528645721776225,2.202408026143069,3.2442917813021466,NA,NA,1.7770456141086974,3.4798382432317645
2020-03-07,2.0389993300087137,1.953752895652377,2.011043405686828,2.464634125423058,2.1626965536233245,1.706114685698129,2.240767724134516,2.1461793747563886,NA,NA,1.8932112107089958,1.130971574472494
2020-03-08,1.9628275107594697,2.2137397275036053,1.781098520152869,1.3282859622097922,2.2590543208639677,1.7857589595524288,2.127559834940246,2.0942091118699113,NA,NA,0.9898076867347742,0.6065330049263247
2020-03-09,5.081061248236421,5.120777673277152,4.517052920912856,4.980833629681004,5.7824393452187985,3.729846897248947,4.823030320631912,5.27594409525315,NA,NA,4.666784835322733,3.6256765931423933
2020-03-10,4.5663001118362665,4.249340329479518,3.513479903540069,3.398540430988246,5.511858948320832,2.469932059047798,3.8340985943646118,4.8957912463613225,NA,NA,4.494936556054523,2.451243258762758
2020-03-11,4.671337041537855,4.557472870932824,3.638195773660182,3.4396017511715824,5.761026508054211,2.7414902458040245,4.022154674761706,4.758166290939725,NA,NA,4.6677448815756275,1.4274773587278788
2020-03-12,6.658218811007613,6.099098492391403,5.130888844160289,5.38476243055429,8.088212583532776,3.253900393252169,5.648231628643036,7.397100750841975,NA,NA,5.94172625916733,2.4734570471597412
2020-03-13,5.583795255281433,6.149170030377565,4.802535342359678,4.13382453659683,6.741150463724188,4.485987714082539,4.079226420553858,6.003527775663836,NA,NA,5.307135686003716,5.96681672680706
2020-03-14,4.8212752541653145,4.558435785124866,3.163690861562563,4.361094169239483,6.14937750935741,3.001533597786135,3.9950222054506814,5.4799754976963575,NA,NA,4.282766334164721,1.1396639264539221
2020-03-15,6.8995632067341655,6.7307702023706835,4.626179307267956,5.049587468127521,7.902310224512949,4.434170957599019,5.795121203878576,7.174783515160932,NA,NA,6.175017498620822,4.485253622416962
2020-03-16,9.436485692045833,9.126500712170149,6.561223979600339,7.69183567620408,9.723374694283084,5.660500861042331,8.212717779729763,10.108216131419889,NA,NA,9.749269698149012,6.531819605599895
2020-03-17,11.006426977203938,10.034528795265363,7.866843244920275,7.836982668480061,10.84754864542392,6.320684721424959,9.414031248535071,12.14853015585197,NA,NA,12.04762042757971,6.732709518059569
2020-03-18,12.943596612005768,11.89776775686583,9.322511291478474,9.531955769071276,12.783463787258661,7.685192642157658,10.776268328426452,13.9944369005976,NA,NA,14.151081767672718,8.727121389353933
2020-03-19,16.477969025170694,14.863543468353916,11.984415644354645,12.366141776144362,17.39890350700745,9.585140379886735,13.303330383911765,17.35614297953216,NA,NA,17.474761895195307,11.613948064074927
2020-03-20,13.751017896047754,16.235696192013176,11.078276900513194,11.509583538831507,14.212284012604764,9.495900410387339,11.413413556040483,15.438055314110867,NA,NA,13.640337161132562,10.769824104989565
2020-03-21,13.778279389252749,13.853446480902292,11.23222305269271,11.588841435929574,13.678909705050497,9.106315167196426,11.652927767889517,15.79511026838648,NA,NA,13.829466272952882,10.254077887424826
2020-03-22,18.310101730270933,17.227497809816004,13.666131205505547,13.291453851903736,18.088980850175286,12.614501495043648,15.254996969525378,19.23862139075346,NA,NA,19.313250469489287,13.281913827622322
2020-03-23,21.193405541010744,20.226012603833503,17.449504046727423,16.78071115306447,20.723733132199744,15.303215414799642,16.77347964855265,21.899691332996245,NA,NA,23.22447890378363,16.730845930475674
2020-03-24,21.805185520875725,20.27800997020375,18.215337436683747,16.83609618959083,21.20454865762275,14.922266297689317,17.77457420589041,22.94102141527715,NA,NA,24.08372030012468,16.72698266292837
2020-03-25,21.472434942050082,20.13742449816568,18.067237340916108,16.335721032007847,21.43230338019154,14.318697041612758,16.693017843009617,22.261558348650237,NA,NA,23.746744065358524,15.437617119016519
2020-03-26,25.705984475060703,24.9356259171089,20.261457180841855,18.431758190203745,25.185389748675586,14.999991432414598,17.56593487291254,25.52798561229292,NA,NA,29.924641702738036,16.782034225477418
2020-03-27,20.733969199644253,24.248105183991207,18.39851387092266,16.80935858575052,20.229291255853813,13.194081512007466,14.555166381778983,21.79093874584491,NA,NA,22.57068740556212,15.711909114874922
2020-03-28,18.999657146632515,20.89234922472628,15.114004510181239,15.048496389981391,17.833973425760657,11.336354835116815,13.953574044986292,20.29919971854787,NA,NA,21.035573447182966,12.71208186439536
2020-03-29,22.736085332963857,22.95394850988732,16.381624408823953,15.652002305234149,20.743199347803913,12.704701034107554,16.254220322083068,24.769604739060618,NA,NA,24.841196793658856,15.028110759002569
2020-03-30,22.29268516407089,22.691072935459964,16.530698847326903,15.87449736576246,20.09400105740483,12.747881664510487,15.467378712063388,23.832215182552673,NA,NA,25.66491647864279,15.021350040794792
2020-03-31,22.121899927227847,22.575523232414973,16.41280337635398,15.035127588061235,19.886685861220418,12.650965138495014,15.393466123250601,23.96695290114724,NA,NA,25.64187536857331,14.860058620694955
2020-04-01,22.484317425129515,23.117643922534384,17.26730195522382,14.9759228938434,20.52809766537783,12.391881356077413,15.516030036345223,24.019885576309395,NA,NA,26.085416737410814,15.132418982779706
2020-04-02,25.733245968265695,25.923575878143566,20.257559809900602,18.61128210170298,25.074432319731812,14.882923945544421,18.30038274909024,26.869588324584583,NA,NA,28.726503979125038,18.434546918835604
2020-04-03,21.19901820137648,29.139709279562464,17.773960177586783,16.36245863584816,21.187029063578997,13.713208646407178,15.267159800595838,23.355821106093295,NA,NA,21.420551994593872,15.7872428320473
2020-04-04,20.24646955644909,27.50275515309177,14.899649108412293,15.011254727489527,19.250140610964046,11.342112252503874,14.388629156352701,23.125804572206846,NA,NA,20.622753558438106,13.61318901980342
2020-04-05,23.3727213801628,28.219163311970707,16.95551227992354,15.298683968772883,22.189539167193768,13.188324094620409,16.110137554017633,25.446180568860505,NA,NA,24.484059587581907,16.135902728191255
2020-04-06,22.17000844464842,27.773334041055453,16.729464765330835,15.737944603292298,20.583576379849717,12.697984047155986,15.66572641875087,24.420249082990406,NA,NA,23.673780550138503,15.199060347970656
2020-04-07,29.265212955559594,27.853255918994904,17.172790709898422,17.290635454876135,30.148301416958812,12.55404861247954,16.899785971207415,30.59604865600016,NA,NA,34.267890950835145,23.011553145500976
2020-04-08,28.971750999294084,28.08146658250876,21.038982683621935,18.268467823893268,29.506889612801398,16.636057539903522,18.024380044029833,29.542207214135477,NA,NA,33.49505371725465,23.595872362030317
2020-04-09,32.52296139355621,31.808907419901736,24.275749250333003,21.732897350059424,34.21771378901062,18.39974639947223,20.711430108211182,32.85867991611329,NA,NA,36.41071418729685,27.631055315186664
2020-04-10,24.397432801221054,28.63995681389288,20.654117303173148,18.46709002384987,24.866143812767188,15.83961480136053,16.91849801900812,25.924499469871233,NA,NA,25.734039808851232,22.779757092662887
2020-04-11,25.000392886225598,27.00011394484606,18.99968333861102,18.000136871067276,25.000460700435966,14.000119946195559,15.999736471993467,27.00047639407645,NA,NA,27.000340816419776,22.000342864994824
