date,total,Aichi,Akita,Aomori,Chiba,Ehime,Fukui,Fukuoka,Fukushima,Gifu,Gunma,Hiroshima,Hokkaido,Hyogo,Ibaraki,Ishikawa,Iwate,Kagawa,Kagoshima,Kanagawa,Kochi,Kumamoto,Kyoto,Mie,Miyagi,Miyazaki,Nagano,Nagasaki,Nara,Niigata,Oita,Okayama,Okinawa,Osaka,Saga,Saitama,Shiga,Shimane,Shizuoka,Tochigi,Tokushima,Tokyo,Tottori,Toyama,Wakayama,Yamagata,Yamaguchi,Yamanashi
2020-02-29,4.289925443005735,4.994935621788537,1.3454043990375277,1.2025437215541024,3.9782052638901586,4.052141741120221,2.2322980492184725,4.596373926207641,1.8908583115717466,4.434481458680349,2.608882487287428,4.619417302967327,7.1161350673324195,4.485010602935025,3.0910533921977605,2.780085156442372,1.7975621962287833,3.6798887389129527,4.239019983748953,4.693590345826747,5.167903288329268,6.345561034147174,4.321115484881507,4.027867314308329,2.482699631349784,4.423556495686805,3.4599032495819384,4.089903062321222,4.129328998198731,1.892887214062482,5.289126803424646,3.80902597885069,2.3648125955509625,4.9950820212572795,4.98887072356843,3.1965155469115887,3.9910738457255857,1.771783516238181,3.723411189256183,2.957456663199215,4.937061870638984,4.839594530605794,1.9730553581021437,1.6160034264527938,4.685174227469046,1.7202791995037683,3.8072039224333163,3.0036077413398328
2020-03-01,3.7499694692324965,3.9042349707128956,3.4805243335574834,2.8162733578825274,4.1164082446128525,2.9109497776124926,3.2092883390312,3.3613003205710275,2.8528407542273073,3.786006499311156,3.269697524330949,2.625900839757177,7.5355410159745295,3.2593978686967158,2.9702662258951835,3.8598124190361984,3.236833399777764,3.2191182610076523,4.941745221696641,4.123530359311415,4.4666423822612185,5.156415126487866,3.0847044580277485,3.0781063502498878,3.156719155021286,4.553321842691959,4.20838813175688,3.745967934269055,2.4071531780745463,3.8562388680161224,3.9961188813116424,2.68980444027949,3.653423051809272,3.1624645297856304,4.1314869107742584,3.436633846605363,2.5346852062299536,1.8325846663932714,3.9329496301453415,3.3019870767875705,4.222589588886418,4.429409977097932,2.3376819111472864,3.043801575800415,3.2227607675007737,2.759239923942746,2.618147780154362,3.169192531624187
2020-03-02,3.795378610757769,3.0926195676068806,3.0343798696279403,2.9803475428533037,5.232234995011515,2.059128068495473,2.1478430929281775,2.757064310428808,3.0826949661892553,3.233637858770631,3.4759634896508924,2.4361855267930688,4.610712223146515,2.5244259061954537,4.011598008109823,2.509917179975325,3.1727074550651855,2.0609169819149518,1.8106509155184365,5.571347685469645,2.5323310496901805,2.6671112723213106,2.4796315558223685,2.690351117947803,3.8572965131852786,1.9032250894089253,2.851697971798893,2.1059722796859957,2.684295573239848,2.420887880096229,2.7199805944065587,2.355391096284986,2.008910660012954,2.856388624141936,2.316440476671975,4.794773320367383,2.5677223776362816,1.6691815753514658,3.201979124370722,3.671194599889141,2.9377075563068713,6.227612403613441,2.1183507104576957,2.1136142376470994,2.5291482138654366,3.034964116197705,2.3336269417446664,3.8034324556224415
2020-03-03,3.6376850465518227,3.3726909825304627,3.18276273821165,3.274480532983841,3.983770484590402,1.9364810732570268,2.3052364205600906,3.019279937471658,1.9882862285761935,3.0637529517502586,2.564955476154477,2.5024353186218047,5.397213094013665,2.8093140962363194,2.400187403118628,2.973737027686234,3.32335253153283,2.1801435841744943,1.9976665030367728,4.571090145678783,2.6550517082520892,3.088580707947394,2.6002570218568817,2.4356773110531,3.0349194313143433,2.3165517502401567,2.8693555443796908,1.7227014625017625,2.590678911327823,3.2954191477864936,3.2488932747490233,1.8837329694950506,2.5319071382306118,2.9293095295617504,2.559115193275706,3.507815160743834,2.4631046681829094,1.6245307307063213,3.134386078922607,2.4164584931017976,3.001951657935849,5.339203204783617,2.039687621602779,2.8733329216685046,2.4069671407318407,2.6983008814516136,2.114907339579559,2.898235602067971
2020-03-04,4.982621256454892,4.990004787018755,2.9905621097777173,2.38908020555008,6.314670421208721,4.213115922370681,3.280307279548039,3.7137713264873224,3.462001711031812,4.722800415166352,4.122454501324973,4.2058579964000655,5.496328723014426,5.486076048495292,4.5652058536633,3.451726524512547,2.440857387631157,4.365665812059945,3.3473901119443603,6.8185347625666415,5.88377379660707,4.239154636006993,4.839610431626632,4.303604368389813,3.7831177340855624,3.495974570798112,3.7875493185811924,3.269905235029692,4.56497089026459,4.075354318088628,4.410913441129935,4.362837672806906,4.115057127347963,5.591882062982601,3.449591012879478,5.402187201015667,4.469195131911612,1.9627371284440116,4.183043898303367,4.14195791983356,5.3595155086234705,7.388181969699667,3.040097022216483,3.3463095342888343,4.810174863828802,3.4805184268705744,3.2548442491688916,4.153669375678439
2020-03-05,4.472387629861831,4.344065432177395,4.513229264572965,3.825729776391753,5.328698820482389,3.3325488237446512,3.5989327964614235,3.176039279725536,3.5291607606174016,4.129659396940937,3.757669321916555,3.4650648695878337,8.005422516422582,3.9834886850505846,3.577862274568752,4.418096594183137,4.041970261169025,3.168021145753562,2.5483235107296514,5.787411030612512,4.228018879501952,3.224993806531729,3.7461989491847554,4.081482852601951,4.134780094261997,2.8279233399197263,3.9955162845328145,2.64961167563942,3.6343656570004987,4.96919091177647,4.079474725868428,2.9536623677664826,4.954305988603375,3.962675518208329,2.614268537958372,4.765351710523482,3.712093287183259,2.3541445325674064,3.3825491172106874,3.571537042239617,3.7573065498159455,6.583364883670022,2.907757943319388,3.702027361697041,3.0836623150102187,4.132865881734663,3.1714342313940627,3.596702353812884
2020-03-06,5.025553535715149,5.021562129545356,4.6128150824143805,4.43600570829525,5.259133561729355,3.958240135390786,3.7899161635269762,3.9569858211357634,4.108052850003049,4.877152987830576,4.285748390536595,3.5955568837959504,7.103286745054543,4.470172676370398,4.031729202493586,4.2008286410802675,4.528513143273985,3.326691135226788,2.915743023581332,6.074852445132934,4.644879529220181,4.129083377149288,4.1985444468141795,3.8162774221138585,4.914115168507172,3.7199399474810813,4.505623936866981,3.338490539157397,3.5806055937242864,4.847567357991731,4.777083758290103,3.440784695434777,2.7877411555536895,4.3244015885145135,3.7754971405497777,5.15827256456784,4.09752695359042,2.677150642766324,3.6983052009468835,4.1751771057167355,3.6599670018932526,7.068393538173395,2.831871198776998,3.835052033996509,2.9323457552063035,4.440558096280053,3.8516892652465584,4.4386759238042375
2020-03-07,5.421851498117527,5.359817394752358,3.6299030603196067,3.0863954916758782,5.584698972693553,5.842021327881294,3.4472977613038487,5.876100192971116,3.2084999463988813,4.721829644269093,4.281928650438077,5.738637270983095,6.575587794356046,5.141836152195912,4.701548942898784,3.737008793369359,3.6918222455955814,4.146934301147702,5.228880265159136,6.464538121194176,6.906445951289642,6.449987613063458,4.680073524935824,3.8344684083206224,3.8472228518260576,6.6036143253733925,4.6527703750402996,5.927585769978254,4.103375864203318,4.468217702139331,6.563280427364092,4.566771821890258,4.662598566637207,5.168748914428152,6.33962627425118,5.042484293569261,4.162683597197345,2.9963566810805484,4.117382082725199,4.645940425661154,4.527262373884446,6.438536688237152,3.0086317866745165,3.0112844336827673,3.799831374454835,3.6583405508610913,5.255757897789517,4.612289067556924
2020-03-08,5.946120677545672,7.818331610965354,3.454632020918715,2.8612937135147525,6.661569178190516,5.364847862031714,4.767866168752094,3.653917759444933,5.260161616133308,6.756565444924525,5.677088721421581,4.552163726413913,5.69180676909926,6.068711964933035,5.381434280495864,4.55034665259358,3.861806892690829,5.115090169119928,3.0621441148204336,7.516882360260551,6.0230520043400295,3.9644468788578497,5.81434202006681,6.652156429715777,4.904957294544244,4.228427862782759,5.721053516178584,3.533151769990442,5.845943432466756,4.3938921970486575,4.263056050189922,4.819031598718483,3.7959726334173336,5.998703956377354,4.24279638822473,6.092171406064574,5.3244907916532185,3.3735138156363433,7.5829740843435705,5.618788012239843,6.34556512908035,7.326945887066977,3.9599924377669193,4.338575052848568,5.715254659426132,3.396602368358195,4.277080355898188,6.923451322253094
2020-03-09,3.8688588579532097,3.4644045092483964,2.998528975205031,2.9593380435582652,4.662727410020012,3.217567265708608,2.149762523752957,3.7527236478958623,2.838652222624718,3.4365289762978186,3.5571329667443883,3.2623003552029144,4.413398702450555,3.545275253841891,3.1990297984379428,2.6251636594472822,3.208332979905507,2.8094448983564413,3.2038225902131123,4.860460697209408,3.981603588897484,3.619180622440946,3.158636195274708,3.0139591883628767,3.667728522152669,3.3498684023182346,3.0871322728762007,3.4121188803533156,3.1106684888787743,2.736529960156622,3.9643642738614377,3.027117321938686,2.413902517694136,3.4647024930388084,3.876778737148855,4.016524285786771,2.906353384551145,1.7708334982670078,2.7867647023322992,3.342799219444042,3.0632755731271453,5.485975402839747,2.3015894350844426,2.085038567301288,2.676705356034472,2.816182963647574,3.4587354037295857,4.086431915381156
