date,total,Federal District,State of Acre,State of Alagoas,State of Amapá,State of Amazonas,State of Bahia,State of Ceará,State of Espírito Santo,State of Goiás,State of Maranhão,State of Mato Grosso,State of Mato Grosso do Sul,State of Minas Gerais,State of Paraná,State of Paraíba,State of Pará,State of Pernambuco,State of Piauí,State of Rio Grande do Norte,State of Rio Grande do Sul,State of Rio de Janeiro,State of Rondônia,State of Roraima,State of Santa Catarina,State of Sergipe,State of São Paulo,State of Tocantins
2020-02-29,4.37895798944093,0.0,10.149564809959056,3.9692962609610567,10.448149649789539,7.178272503550411,0.5403566997500135,0.43698429461249005,7.653204575487626,3.9132690044090332,5.579004258880799,0.0,7.210644366666115,3.977447110813491,5.76759815765588,7.42403144716088,6.286804058995575,5.0359737372671285,-0.7497920474392825,1.728356061931157,6.142772934570163,2.7415360385160854,9.967448768087253,8.34172225453726,-1.526507081087855,4.321600588798277,5.809503462948414,1.1453602407164154
2020-03-01,2.7164733493533677,0.0,7.614294186986649,0.6083546169942751,6.087231393896266,7.440448811997866,-1.2302764146094056,1.7910606285761927,-4.227208211756784,6.780140051738006,3.8748421119231122,0.0,8.066919164094895,4.335443105894265,7.821046516586249,2.4685158714511033,5.8617962341117655,3.5715121970313066,-1.191977101057321,-0.6623121950336859,7.141749139081069,-15.718015916785808,7.639238476738501,8.837066970284553,-3.8096879308183964,7.201403744922244,5.56289452071301,4.596437496295664
2020-03-02,0.5753052436860242,0.0,9.835719041390353,2.0146306314770666,13.068795362251224,5.124877036659024,1.8217740163000453,-0.007666391133552457,1.5108825233701886,1.2528844938918546,4.08614724125603,0.0,4.429691474714641,0.7288695439414319,-1.6058763622508854,2.9435503746056773,3.974099141770689,4.510390568509814,-3.767224402454549,2.952047534032583,3.139639499891417,0.37304239954019347,8.288471632774812,7.328561563748417,-6.992417596189996,4.56426997917607,-0.04790245640543813,-2.59533756672975
2020-03-03,1.7332914393104575,0.0,7.4945992542292155,0.458442112011584,9.085711679958607,10.502361903355014,0.39947798874375995,3.2227591727671143,3.0000126888754193,2.1865627473017084,2.875945136894775,0.0,4.315004115139588,0.9271838721516449,-0.7386433174599044,2.968503548895898,1.695431647750782,4.313178930681665,-5.04956105794686,2.660783970759423,4.442651940557815,0.6270089209229187,-0.7964929944087842,7.852239606431947,-6.729226720140365,3.7680110419989363,1.080466516700438,-4.7182843304144315
2020-03-04,1.6226558155246835,0.0,4.9225719196226345,-0.5242101787136678,8.058299440413968,3.253282659566968,-1.6587020836969164,-2.1350899306943596,-2.150764383897695,2.285317177950827,4.0623639799458315,0.0,4.768579687594309,2.92663872237496,0.3608486922003852,1.074834877760252,4.330112189887646,3.001579999671489,-4.393012380509643,-2.75787182518381,5.670320124450987,6.410561534243075,2.9645447754108325,2.341896022970931,-4.244892843714749,0.6654449689266045,1.5710231535931654,-0.7282691546944803
2020-03-05,6.094547728945663,0.0,4.152565934875996,0.9043109171536521,6.946200141269183,8.184876432334073,-0.9813263636531494,2.733068439111451,2.6284099086823915,3.7955617032312956,3.733972025701167,0.0,8.542052510905828,5.785455661509198,6.029761710276603,3.8012002168769707,7.455115612247606,11.164632051591656,-3.7758758491557716,2.939551077522513,2.3161710935110875,7.031988773377363,5.939838444133524,2.7786200622984265,-2.1779044993106895,3.3329124084700026,9.186626639531802,1.3646845421301972
2020-03-06,10.060466056253038,0.0,5.52575898233726,5.8456205168734465,14.598746197225305,11.329078438021442,0.08491319567500212,6.126404814600107,11.240530926716902,11.036555764665192,7.726815703355649,0.0,15.035254146997175,11.847349477493239,10.976977343952049,6.741978016561512,7.906801417481266,-7.217568505968947,0.08363065144515074,0.8997448687250074,10.186543515740306,12.872288484881937,14.983957276732053,8.725687685086937,3.271086602331118,3.7139791855476307,12.152143524038832,3.879415741673686
2020-03-07,11.621903493282925,0.0,14.52455597421107,8.330299389780112,15.07429660882613,17.78971506078502,2.21063785558443,2.4829524283793023,9.653515150819363,14.456052615828629,9.722780171773078,0.0,16.54171141900934,12.097174020822987,14.244551965589789,10.07368888012618,4.469941604135133,8.009245846341276,-1.138145877138603,7.239293382871827,13.820795901272438,11.182899463522858,19.871479065634535,12.548732798931432,7.536658729164053,8.883026786055858,14.218158727154858,10.163900532183968
2020-03-08,9.685042506206646,0.0,11.535952574417202,4.672434268202453,18.03275993265983,13.262867924781691,-2.5059041950906873,6.411019585433243,4.418447691319537,12.084948760748263,9.025747667220338,0.0,14.127240691113483,13.348872248227707,14.444912703524258,7.150470721608831,11.436574196873426,4.291476214557036,2.886699382641238,9.172399078391047,9.408281663423914,7.0785027882826235,23.147741747089295,12.733387929653796,1.5349667878180215,10.37222058403833,11.047725779135677,6.595662859182828
2020-03-09,4.47189191342098,0.0,5.515391704696852,2.555282826866255,8.105761418871193,6.938103695447085,-1.1029066210969025,-1.6041923446958515,5.4290259837956985,6.460933811256005,-6.886168890122093,0.0,7.394316604181049,5.777729129241268,1.8052402805936396,1.7328593257097786,-0.6476309712515196,7.459129172399598,-9.154191881749085,2.0840244395254444,3.6679357003248683,8.70277218877434,9.395607643896332,2.6447695178065542,-3.946923173329989,2.356547283121851,6.300060099841141,-0.43208761945193747
2020-03-10,4.483693046624795,0.0,6.089361894061238,2.148101119784237,13.223279448994349,6.79266282360762,0.015438762850000386,2.0306353514997073,3.5474470284768556,6.441980940727387,9.428233627854466,0.0,7.867725329043487,5.735662453560313,2.055441998113796,1.7513431585173496,6.994230503445033,7.029792831673245,-4.272853398548219,2.800167524140968,5.0959309669327375,2.525711009355674,3.808332900391798,3.4732750778730335,-1.471988971049003,3.3452354634501247,4.53299170799609,-5.821466820858967
2020-03-11,1.6927250439223402,0.0,-0.1856685177418455,-1.7138384440601833,7.0104134062407235,1.1797933880135507,-3.680215094368842,-3.722032895339718,-0.0779459490160985,3.025476648068467,2.7927037223090796,0.0,4.891027845937598,4.418717953670848,2.034508786687807,-1.5933063880126177,-2.3384629672178447,1.0926845770573983,-6.67699430963238,-4.0526969728040925,4.714777667962294,4.759314005106308,-0.30311879139443604,3.1733326168584,-0.8713497932071684,-2.372662047326626,2.12278848478173,0.038428616914380556
