date,total,Central Finland,Central Ostrobothnia,Lapland,North Karelia,Ostrobothnia,Pirkanmaa,Päijänne Tavastia,Satakunta
2020-02-29,2.3600870778864778,-3.448026629899577,-10.070089281395749,24.688003493670262,-0.6619963791493396,-13.007424857770053,-7.180154093913774,3.7829205298649082,5.288456888300421
2020-03-01,-3.1422276524040327,0.19332921950656445,-6.46795972836016,27.039789103027726,-9.033293531043585,-6.377588477647959,-7.739847831780552,-3.864531759570116,-3.713581992094318
2020-03-02,3.3447964342934715,3.083601051129703,2.5952162481918206,33.44687278063799,2.601245138242434,-3.2392438193188067,0.9257218224924568,2.8880773994501636,4.8104042882280655
2020-03-03,1.9670071796962572,-0.549054983398643,1.8503107738582065,30.876761797121926,-2.7786677989366377,2.351140826834397,0.5790603031908883,2.078686027197342,7.811726458843615
2020-03-04,-0.867348078010732,-0.6727856838828442,0.29451975108440703,24.007173050570444,-0.8003097436690144,-2.4758369597555734,-4.205449660130482,3.353741474826935,-1.5845130534656262
2020-03-05,0.3866491432096034,-0.6370197782741299,0.29643221700053957,23.63850958982019,-4.341131875372688,-0.782444437108451,3.890742973613694,0.966853038978163,3.822493169126931
2020-03-06,3.1221315430896044,6.506494882493427,-0.2361895406423654,16.15607768773581,-5.76814424310671,4.797469541394882,2.8197719111904127,1.6274239335332539,6.341907476766314
2020-03-07,2.9637742016919084,5.2904540917971365,-0.2725263930488831,19.31221993873019,-5.9617829534342555,5.890226492490383,4.5743827295547765,1.8914602649324541,3.8388780364681203
2020-03-08,6.766761928354348,11.476989116007198,-2.5875663845272903,21.631448255449975,5.9274430836224745,1.0289810663190213,8.20270874302678,6.818858274898624,7.013687037755087
2020-03-09,-2.030510885129851,-4.3035084262161245,-2.2710532754073594,16.187677412942975,-1.9077705450989617,-0.14087807383461162,-2.6735543429933823,-4.062318975090971,0.921407834010425
2020-03-10,-3.048981705185085,-5.903307717632946,-1.233540515905471,18.59500193327061,-3.1048965621485602,4.978326528074452,-2.026711061168109,-3.6369804485097137,1.1575426868687453
2020-03-11,-3.0120048640465367,-3.6345893267234115,-3.830669230013424,11.897775324212747,-2.399975345734494,0.3912222185542255,-6.323183578321908,NA,-2.1444899902439287
2020-03-12,-3.8592568327428403,-1.973891331162023,-1.4821610850026978,10.282359068925269,-5.466716496981075,-2.7395074087568396,-3.526651545520427,-2.4982637610935257,-2.0934077567684555
2020-03-13,-9.174275824222878,-5.964206421777513,-7.57145256196862,1.1414203771800073,-9.700059336555672,-8.84961792189449,-10.69421737197353,-6.237978345820383,-7.411742932573398
2020-03-14,-22.16520472944201,-21.63643960107716,-23.13318772153888,0.6971090894186622,-21.528236716169232,-21.229754599549615,-26.965037229024528,-19.216084133176718,-23.884317504824626
2020-03-15,-24.258415475632876,-18.229012107273963,-28.890666362055814,-2.4034942506055526,-18.63033325816391,-32.09164446797362,-23.471308844555086,-20.570830546283165,-26.68131074153828
2020-03-16,-19.115419179884345,-14.487125063724408,-18.493545409001403,-0.11873836138449742,-14.393174877499117,-13.662317525325545,-16.279534811446847,-14.532559680211993,-16.067771967351252
2020-03-17,-28.911870548481925,-27.867440345773733,-26.82902810446496,-9.756654549569712,-21.244932790222038,-24.20056857548085,-30.556566768380723,-26.063746371500713,-26.328554185839728
2020-03-18,-36.23248124954193,-32.44257632539658,-34.47984800195308,-18.377634126542535,-37.60120355862799,-31.010310063405257,-36.49726068155146,-32.592644747917305,-33.65258988735146
2020-03-19,-37.88920450142341,-36.81181668624494,-34.09161742097818,-25.334361509271357,-35.533180287740706,-32.224907510790146,-36.11573934466649,-35.862854728810674,-35.31613583034518
