date,total,Apurimac,Arequipa,Ayacucho,Cajamarca,Callao Region,Cusco,Ica,Junin,La Libertad,Lambayeque,Madre de Dios,Metropolitan Municipality of Lima,Piura,Puno
2020-02-29,1.6500102958743512,-1.189655172413793,1.9403918711234491,3.7951191479501456,0.9394872250548632,2.1309801432683337,7.5540783770028685,0.48198672511819046,0.9087869551185089,1.8542941673723539,0.4694821708919457,4.879934029808195,1.848560921291112,0.7607516855449846,-2.5163589962404527
2020-03-01,1.238899296854091,-1.6255448275862068,-0.25673172923189347,0.7215200185969929,0.9356289612969376,0.8961438333240088,0.3887635721971308,1.3849859510926317,2.0724189293972346,3.008204779266605,0.570085493225934,NA,1.518666854692334,-1.3915256961727356,-1.4358613356410217
2020-03-02,1.6142269400602083,5.187848275862068,0.30769345825545286,3.744669859050884,0.5961017505994922,2.3986719307387814,7.66323859185625,0.3958485352878311,2.0243349635179486,2.5317143275888796,4.266538993840478,5.432633740366582,1.6600500260918105,2.517361733323479,-11.440789451609264
2020-03-03,2.3736292690047893,5.556165517241379,1.9711612169489945,1.7609657445968823,2.297596067844645,3.1413007604955085,8.154459558696468,0.3251958627303454,2.3445741762739947,2.1222004454240873,3.5891432901249565,5.321901219958543,2.416978977733905,1.3733670504122397,-0.43315950660474967
2020-03-04,2.275026244094708,4.637751724137931,2.7230871055607575,2.3054373153587293,2.1693087978936214,2.7335265322699156,9.169458047684051,0.9784911226796997,2.0320283980586344,1.490707075730716,3.401350421768178,4.0605133787887056,2.1467159085961307,2.912073349064784,0.0854793704829772
2020-03-05,2.884933664304649,2.857075862068965,2.650971451282136,2.853716379622407,2.3901943980348572,3.582656395751444,8.576737231945076,1.3094940543873728,2.5696071365890543,2.3719273688937386,2.5534081335245618,5.300717607358744,2.8334341696793013,0.6642241475549802,1.0219106763358174
2020-03-06,3.780312745342971,5.953986206896551,3.985591826465162,5.832128171429782,2.017871945395045,4.998832303659621,9.87899944423103,2.587049229399444,4.767044377272432,3.124935371846289,2.6961690385508885,5.850528643471703,3.8125366763777153,2.166613154686533,2.740142067280157
2020-03-07,1.6150221257449673,1.9824413793103448,2.5288556100370028,1.6600671667983582,1.47578588740651,1.2012549029139818,6.66068819754493,0.24099336255909523,1.9685575630979768,0.5645168001804379,1.2072398680078604,5.96414983832517,1.5523295145493523,-0.6441540653986427,4.792607401236587
2020-03-08,3.06464562906012,1.6255448275862068,2.757702619614496,1.0813281545200313,4.49005444828582,2.1664804878432675,1.2955593920756598,1.8882652624610232,5.987415431288716,3.008204779266605,2.2784257191449937,4.629582244537846,2.904606650519854,1.1134117005777726,2.3934223735233617
2020-03-09,2.182784704662696,4.322731034482758,0.8711571036857508,3.744669859050884,1.789269817737958,2.904311973738517,9.802395784684798,0.5274754321072567,3.412038218794148,2.4685649906195426,3.078461663420044,5.850528643471703,2.0870849111351264,1.0340870901503434,3.182905997534679
2020-03-10,1.7764448197509881,4.9718068965517235,1.5615443006464231,1.9370623190565706,2.6969263667899357,2.689390968744322,9.572584806046098,-0.06484560358015816,2.1156944986885926,0.9051404965604989,2.732577859966998,5.321901219958543,1.8533698726992578,-0.3545714514286297,-7.022754572713813
2020-03-11,0.9025357522011511,2.3193517241379307,0.4836556546952899,1.5962916506426874,0.9857863901499694,1.167673495883639,8.699303087219048,-0.8478320706898289,1.5242617183733722,0.745353537865358,1.8597242728597279,5.2785711032771365,0.912738977266007,1.56833356278809,-10.482267971361946
2020-03-12,-0.6250159482203567,0.2855172413793103,-1.9115456094120007,2.1398113480290766,0.5970663165389736,-1.427689533175723,6.813895516637395,-0.5236040527890382,0.11443983879270113,-0.9673330253939368,0.5317604180510814,4.076882533979459,-1.1281800003509233,-2.303280856989212,1.4473866440207488
2020-03-13,-2.376810011743824,2.0842758620689654,-3.959630190924859,1.2755103231134175,-2.421060508098261,-1.826828542450656,-0.2997118179746353,-19.566918919105333,0.3529363095539606,-0.8611273223091427,-1.0242376340479387,3.7610541279460956,-2.597795550680174,-1.8951891864770156,-0.6185248830453631
2020-03-14,-2.9374159194987244,-1.5865241379310344,-4.019245798461852,-1.8980355106628017,-1.47578588740651,-4.067188125760678,-1.3807809633208437,-7.470794239331952,-2.5744155331769827,-2.135595759326674,-1.140170986451868,2.1684316170339493,-3.3258707938733956,-2.5164060151255585,1.7969876648724759
2020-03-15,-1.2746826526682336,-0.5415310344827585,-4.168284817304338,-2.163608182415521,0.5613773767781626,-2.9877857569282265,-1.0360644953627969,-3.3981031965661983,0.9212887862471233,-1.7375635747926703,-2.5064599164353676,-1.543515045339885,-1.1858874172486689,-2.6903467271471504,-1.4358613356410217
2020-03-16,-44.114516233359694,-22.478772413793102,-39.52130162879882,-24.253733606664085,-29.218631438769936,-48.280468621910195,-35.5249471145654,-33.187399205427205,-30.365024452769227,-35.100506465456554,-33.15981316816194,-17.55254882189692,-52.47046881427504,-32.58521195811087,-17.462763080016757
2020-03-17,-68.99190038103636,-50.592703448275856,-65.01562772937719,-54.24345617383672,-56.92964631413047,-73.58261961611517,-64.0540650210711,-58.21393080805004,-58.83554064989458,-61.78492856754509,-61.44755115472072,-46.670387231802174,-75.82466043279263,-57.818083819616746,-58.69263292376109
2020-03-18,-72.52729593547365,-56.23642758620689,-69.1656432475976,-58.88859824607066,-60.14743828824035,-76.83425928542465,-67.18236696779037,-61.559770383820286,-63.88628042585481,-65.76237998847742,-66.16440978186571,-50.75978735504515,-79.1668816614537,-61.91907060689505,-62.72072820247577
2020-03-19,-75.2659154337827,-58.85462068965517,-72.55892516692101,-61.16833498029202,-63.33243502040787,-79.54955591102095,-68.96340205224028,-64.41781616549503,-65.45093267556678,-69.01457084239829,-68.57601513724332,-58.30500500650076,-81.95222631705155,-64.9668559400646,-65.05076137991064
2020-03-20,-75.45914555517905,-57.756331034482756,-72.51950194258204,-60.512494224601625,-63.3517263391975,-79.84891016797715,-69.51016067225152,-64.33748504464198,-65.6846207497401,-68.83660452912108,-68.58559640603704,-57.25545329132891,-82.1522786956304,-64.66962758051122,-64.42935516977033
2020-03-21,-69.688483040885,-51.94795862068965,-67.21275132973253,-54.3205579172488,-55.939037094283094,-74.33868100868402,-63.19323139692031,-60.57063296801549,-63.37562870821678,-65.37008865275882,-65.39599202460992,-55.84289148751505,-76.76721490878911,-60.457777482274096,-57.032028074715384
2020-03-22,-56.35639985022025,-40.63005517241379,-53.928086269553354,-42.54588426283613,-46.4023736506307,-62.670581268798294,-48.577253155499115,-51.85615812270588,-50.43334845214811,-52.94210777556609,-53.54875316118358,-36.2624932049283,-63.805167283273875,-50.751503464190094,-46.43258613482621
2020-03-23,-75.25001172008751,-58.50248275862068,-72.76277208301526,-61.34633530150262,-63.40574203180845,-79.28953987372887,-69.26885914468089,-64.39652357924481,-68.24845781042364,-68.61845227413608,-67.50866179362369,-56.00176858201354,-81.91664007663128,-65.62056718744245,-62.79756359167395
2020-03-24,-75.9418232658276,-57.31853793103448,-73.64258306521444,-61.4643676000594,-64.3201505424368,-79.8402749490265,-69.72656601046963,-65.30339418453748,-67.98399599808756,-69.46140024186315,-69.05412045004962,-58.133610322738754,-82.54084196940855,-67.07803743927172,-64.15466865338684
2020-03-25,-75.8320876413309,-56.23642758620689,-73.49162096225785,-61.194987434804844,-65.07733480492968,-80.01489826558428,-69.41536364356305,-64.62493495901971,-68.57062038181486,-70.23258759939779,-69.35305603641346,-56.85103886896911,-82.37541404096835,-66.12996498693425,-64.25455465934446
2020-03-26,-75.31442176055296,-57.42608275862068,-72.89065717660267,-59.38547614805962,-64.62688251119188,-79.17440362105341,-69.60974542966161,-63.239949007927066,-67.4493022975099,-70.23258759939779,-68.84237440970855,-55.04369155761355,-81.95222631705155,-66.47306781998783,-63.77433347685583
2020-03-27,-73.89103938483485,-53.88566896551723,-71.50988278268134,-56.50320356717347,-62.74694349514267,-77.64213199169747,-67.3547252017694,-61.949811850130786,-64.44886282664244,-68.4213497981409,-67.39943532937535,-57.25545329132891,-80.78365112487221,-63.99297909638326,-61.42413100975645
2020-03-28,-67.43969792438733,-46.79342068965517,-66.06947782390212,-52.18645780947247,-56.34126109104683,-71.85941370107241,-62.299841217462365,-57.75904373815937,-60.42327320322861,-63.4756085436787,-63.85340774882211,-50.96392034918866,-74.51085490808728,-58.64382434262035,-53.677202893849774
2020-03-29,-54.20224183020886,-34.12977931034482,-51.619423790580406,-40.021516071122115,-45.466744689333765,-59.08504646672996,-47.02219886671059,-48.709694581823875,-46.74819330715962,-52.140302557682695,-52.63661637202208,-32.40514992880131,-61.71519700129386,-48.06020101884502,-43.40143003095795
2020-03-30,-72.95272027681956,-53.31558620689655,-70.30218595902869,-59.741476790480824,-61.51808648824339,-76.309429866979,-66.12044873733073,-61.36136219376159,-65.52979037960881,-67.32102044185697,-66.8063547910445,-50.56817195016516,-79.76800058747189,-62.51926163518933,-59.614657594139274
2020-03-31,-73.76858078938201,-53.517351724137924,-71.00603474478804,-60.759981302220645,-62.32253448177086,-77.27657438945288,-67.36334311346835,-61.855930901663996,-64.49598511320416,-69.5235927706966,-68.14389991464687,-53.63016686231789,-80.4854961375672,-64.50811120506259,-60.33979157969711
2020-04-01,-74.4373319502641,-54.20735172413793,-71.96469217566518,-60.662890217923945,-62.61190426361528,-77.85321512160249,-67.53474380170304,-62.86442521405989,-66.70784754365131,-70.26416226788245,-69.40671114165826,-50.75978735504515,-81.0741117899242,-64.29307461053041,-60.84594470604013
2020-04-02,-74.39995822308045,-55.997544827586204,-72.22815469929641,-59.920428985066884,-63.033419579168644,-77.92133740443546,-68.43483680137128,-61.66913684955996,-64.87969516092086,-70.17039507056434,-69.69319107859029,-53.00428739914201,-81.15971112498919,-64.83401111055359,-61.38955508461727
