date,total,Greater Poland Voivodeship,Kuyavian-Pomeranian Voivodeship,Lesser Poland Voivodeship,Lower Silesian Voivodeship,Lublin Voivodeship,Lubusz Voivodeship,Masovian Voivodeship,Opole Voivodeship,Podkarpackie Voivodeship,Podlaskie Voivodeship,Pomeranian Voivodeship,Silesian Voivodeship,Swietokrzyskie,Warmian-Masurian Voivodeship,West Pomeranian Voivodeship,Łódź Voivodeship
2020-02-29,2.6119117841470247,1.7403610168977457,2.0022692695840445,1.1111846763736968,0.24095397293795687,4.215229011938691,4.173773366879471,1.9494858508680675,2.856917026523681,2.511983212284329,6.275518385253817,0.8780595826313138,0.8702447503260515,5.044981910468256,3.5561526689257907,1.3449597632870813,2.2270950302435675
2020-03-01,-6.769044663633482,-4.066300062724008,-7.097018252442479,-14.616426608265144,-14.133726468388602,-4.265330019623447,1.413822210930905,-3.300964055701752,-0.6254331868876167,-9.88180397078784,-1.393054798021504,-4.158178153501054,-8.129336043377283,7.919403378429569,-3.8672921670658353,-13.165234711490118,0.19037453222442868
2020-03-02,2.8511769874129445,7.302389169960547,4.872059460612626,3.8736864065931753,1.1788505130191675,7.617280129917095,7.218036239663664,1.7549187698616655,5.7514758652211535,6.209782901063199,8.487960276278248,4.683301544197137,4.2906431778506535,6.110441869329127,2.74871703878322,2.1135081994511284,5.446242271123982
2020-03-03,0.6473764195388919,-1.3368130002512844,-0.976929251939217,-2.978941180226181,-3.975260565482388,6.253954632341495,-1.383843764597897,0.49023274332005223,0.8976124441442648,5.149995228833778,6.136212905451667,-0.21880141279003487,2.3674503594505403,2.5930704261931514,1.3858115070532067,-0.35065022399984624,1.193906614151191
2020-03-04,4.854923037506127,9.262341947706487,6.240147699453176,0.39712774086051256,3.3935151168752093,6.900450327658264,13.127658353889903,3.080645449268032,7.419297696921466,2.8900696250796902,6.245529011129744,4.1971818836071035,5.782079208519942,7.860426012285728,3.4883891585946762,1.8723761276046584,6.812346954623902
2020-03-05,5.426278740288289,6.099450094086013,6.117184354560925,-0.30243548148258015,2.5074572801352324,8.259921901565805,5.658189983691331,3.755907671584369,5.150172045111609,6.8933936878346085,5.497729456358478,3.7405528482192043,4.715668790717079,6.602564481906424,5.2712375712499036,2.2643358300483225,5.817424776164577
2020-03-06,3.601781538126765,3.6743095071748204,2.3566360745491126,-1.5005824368768272,1.978510510857088,5.610349379775771,2.7483465960777242,1.1530960830232357,4.1492859111571985,4.922761475689092,5.640904532821799,2.2812425559587113,3.482902194122606,5.032412963585143,2.659956384405845,0.6820867370955913,4.539332439220674
2020-03-07,7.225168964173863,7.117469792404173,7.240314118931085,4.849596426712683,2.4229793932087773,11.294886790161664,5.986018800042616,4.0210530074656425,8.920144310517522,11.438068750728341,10.396638829400768,5.291188947557278,7.305247920692833,13.238968436190463,10.322959545652537,4.975390438616997,7.569061803817485
2020-03-08,3.4465392323288104,18.542983208816988,8.734270348606222,-8.158994267216954,-2.551616175574061,7.522859000049668,17.318838560575635,-0.8354939360863146,10.221199767191143,6.953543798961144,0.773919332234169,11.055179208839109,-0.10000602655680592,19.1096334726725,2.2753268821038874,-0.1517883161423992,5.405106065668452
2020-03-09,2.758351691162621,7.1126541836136425,4.173976219137725,4.778094108406897,-0.40126996290066125,8.627008130948353,2.950459347161554,3.64908652907105,4.103922701614423,6.566864513147706,6.356779915138405,3.0955643357337976,5.217622116319509,8.050893899668297,1.8658825732018038,-0.445758092975147,5.5686942315497445
