date,total,Aberdeen City,Aberdeenshire,Armagh City and Banbridge And Craigavon,Bath and North East Somerset,Bedford,Belfast,Blackburn with Darwen,Blackpool,Blaenau Gwent,Borough of Halton,Bracknell Forest,Bridgend County Borough,Brighton and Hove,Buckinghamshire,Caerphilly County Borough,Cambridgeshire,Cardiff,Carmarthenshire,Ceredigion,Cheshire East,Cheshire West and Chester,City of Bristol,Cornwall,County Durham,Cumbria,Darlington,Derbyshire,Derry And Strabane,Devon,Dorset,East Ayrshire Council,East Dunbartonshire Council,East Lothian Council,East Renfrewshire Council,East Riding of Yorkshire,East Sussex,Edinburgh,Essex,Falkirk,Fermanagh And Omagh,Fife,Flintshire,Glasgow City,Gloucestershire,Greater London,Greater Manchester,Gwynedd,Hampshire,Hartlepool,Herefordshire,Hertfordshire,Highland Council,Inverclyde,Isle of Anglesey,Isle of Wight,Kent,Kingston upon Hull,Lancashire,Leicester,Leicestershire,Lincolnshire,Lisburn and Castlereagh,Merseyside,Merthyr Tydfil County Borough,Middlesbrough,Midlothian,Neath Port Talbot Principle Area,Newport,Newry and Mourne And Down,Norfolk,North Ayrshire Council,North East Lincolnshire,North Lanarkshire,North Lincolnshire,North Somerset,North Yorkshire,Northamptonshire,Northumberland,Nottinghamshire,Oxfordshire,Pembrokeshire,Redcar and Cleveland,Renfrewshire,Rhondda Cynon Taff,Scottish Borders,Somerset,South Ayrshire Council,Southend-on-Sea,Staffordshire,Stirling,Stockton-on-Tees,Stoke-on-Trent,Suffolk,Swindon,Thurrock,Torbay,Torfaen Principal Area,Warrington,Warwickshire,West Berkshire,West Dunbartonshire Council,West Lothian,West Midlands,West Sussex,West Yorkshire,Wiltshire,Windsor and Maidenhead,Wokingham,Worcestershire,Wrexham Principal Area,York
2020-02-29,-14.405099080372576,1.999639552369096,-0.6752433600420947,-31.262692997289335,-31.2952563598627,NA,-15.978040022225352,NA,NA,NA,NA,NA,NA,-25.13335666397227,-20.783030166912855,NA,-12.164936447270065,-12.011464481269165,-16.250317301564483,-3.6364799999999997,-17.36242547320324,-17.99978687102284,7.714669334589747,-15.438203410236172,-15.399919787091102,-4.568620209933081,NA,-18.55143336138067,-21.666735768888152,-17.302445187148084,-6.333683939318387,NA,NA,NA,NA,-17.312136508570884,-19.295685807607704,-3.310370913311058,-22.693619971837094,NA,NA,10.213044335733631,NA,-6.81844752253157,-23.62976206541624,-21.119990647510047,-8.869521561109083,-9.358603129225049,-13.816114016465711,NA,-20.261844047333962,-18.808745364095447,22.61773781116502,NA,NA,-4.000351595816328,-26.08151695589521,-20.15154850468222,2.62454285626479,-5.949618438448838,-8.925113054744987,-3.654008470588235,NA,1.9043655561326898,NA,NA,NA,NA,NA,NA,-17.48389969280409,NA,-19.41143756926674,NA,-15.363275116961015,-28.569262721447704,-14.693426744269557,-5.600448674121698,-1.7483745654343883,-20.482916783370342,-14.951965867464228,-2.8369460599715013,NA,NA,-12.836782559331892,-3.243492010143908,-12.92326551836922,NA,-35.62463341876833,-22.48962154316214,-2.1074259993391724,-9.592990962276199,-7.49952,-29.004605502999613,NA,NA,-14.333379888002233,NA,NA,-7.5819232187679,-10.585285432599921,NA,NA,-6.470683000453607,-22.961056398642615,-13.214917786445017,-17.959522126137855,-29.5693868655619,NA,-17.931155536344374,NA,-17.184882865981127
2020-03-01,14.405099080372576,-13.282776798436544,5.099352233401468,2.289519301853284,30.053676494520055,NA,-7.156700949455854,NA,NA,NA,NA,NA,NA,24.726777693943056,18.414790091361535,NA,18.60536627510451,2.3747155543325515,18.73804151711276,38.372159999999994,8.756617479748046,5.916508165947542,30.387149466345125,7.915485660804551,-7.8710914182916,14.1180452922727,NA,26.33526513929191,-3.066543967290198,2.9607745926130287,26.050288303010145,NA,NA,NA,NA,11.665477545417424,19.07989606153502,-16.42602175406101,18.60770783887886,NA,NA,-23.95005074774762,NA,-9.240470625654316,-0.8566507415442871,23.459967895779688,12.047677803975576,51.36193368664948,23.168916442295664,NA,4.977062720428038,28.39215825517861,20.838684881703834,NA,NA,16.217873561394107,19.539520015178695,12.12538437453427,15.051203513049298,9.99958912005259,-1.7227389712202648,27.079679999999996,NA,22.094517022245828,NA,NA,NA,NA,NA,NA,27.136499254697966,NA,28.32049751425007,NA,8.790173416050447,4.400082123978862,10.305833032650886,8.079006215540687,-19.06697995330122,7.2619871986197335,10.968140124422405,21.798265840489954,NA,NA,-4.97265484179852,NA,7.938979125001035,NA,20.668837366558137,2.406042051740805,-20.108156934176264,-11.433032075873273,27.63168,29.60255932033632,NA,NA,3.9866849913608795,NA,NA,10.956358919677767,16.759629999919994,NA,NA,8.963921593665251,28.656269531474184,-3.0702992577873873,7.667055091541299,15.569581722489904,NA,2.15845045375817,NA,-15.237423489303321
2020-03-02,13.949877213347758,14.666557781444814,18.427138322532038,3.829567567108249,12.25547166082264,NA,-0.823235740478489,NA,NA,NA,NA,NA,NA,32.68507700968146,2.3896018146501836,NA,12.240751371483883,5.54132214230745,28.151674375947966,27.41952,14.38587157387179,7.171640831439158,21.753091809875066,33.27762496506338,12.197794898285508,12.168575175352778,NA,24.562680538008152,-7.382668721251534,25.095770423812763,48.09196393600518,NA,NA,NA,NA,20.61745106386676,16.108412936561123,15.876229157932158,9.633851689621572,NA,NA,13.185755997133114,NA,14.579820069942988,15.585485806731354,14.678125964850224,-2.66658375050527,39.0421725416645,19.844332652165594,NA,14.932143818488498,10.646226046846735,26.530884519720264,NA,NA,29.15250265451751,8.289668028271711,NA,14.323598007177711,6.296255194079333,7.042405464768555,17.181221647058823,NA,16.17305465686632,NA,NA,NA,NA,NA,NA,24.45772323732275,NA,25.147381214747014,NA,8.610801802733345,22.480542039064535,21.175537401263313,14.529574278144448,27.047479342587675,23.227366075710517,15.119900042304929,30.61078335602515,NA,NA,-0.6706755677471634,18.083160194323074,17.03287752908797,NA,7.000055649997218,13.046438800267921,17.675185800909187,5.55757720479451,11.11104,9.453822893390944,NA,NA,39.87648191407113,NA,NA,5.428273129791297,10.416045364119505,NA,NA,13.810307925192822,16.551773395857033,-0.6762431276645637,12.996321754260986,12.775360279175024,NA,12.125076356403007,NA,8.469520110947782
2020-03-03,11.493947140715635,12.753932539973063,29.560869978096434,15.320182184342686,13.434065921928072,NA,10.526135037082097,NA,NA,NA,NA,NA,NA,24.595123551266934,3.6256697179617174,NA,7.226409864937173,11.874535318257246,18.73804151711276,33.87072,-3.622327853457268,12.664040242837022,24.782521844744057,43.79507681404958,5.666035357138045,17.895924296574883,NA,19.209960681748,13.163654259587688,29.811574299829893,34.83431265756978,NA,NA,NA,NA,22.295046872692204,18.521953204572306,18.070559818890104,2.693955971788222,NA,NA,42.291393085799776,NA,12.587903118519822,8.474518074068987,2.516741556530106,-6.157313698381845,35.44942879677329,14.609655913007778,NA,14.053894847660278,11.904269217781929,23.990754863810295,NA,NA,25.57078141640401,12.74291458727025,1.5102894106097622,21.672318004719124,-7.115845489171776,-1.3990154942107424,13.902132705882353,NA,-4.873819023812365,NA,NA,NA,NA,NA,NA,19.959563937760297,NA,34.686043054823465,NA,NA,35.79528868932027,25.66723043644411,7.2643084682453765,24.098957491709584,3.0571800473374995,8.83159030462829,27.64910449382586,NA,NA,-0.4429851269458404,22.604188945583424,25.74762107329028,NA,8.175988391200582,7.258775296884971,42.5544939185053,NA,-3.9215999999999998,7.619585138602464,NA,NA,40.1336563264155,NA,NA,7.040631485174851,4.36717188205216,NA,NA,4.3664804975266955,12.488031639317146,-4.733701893651946,10.269224730416058,3.163468097583811,NA,4.41414558343654,NA,17.315034854026425
2020-03-04,1.995038182352545,9.143261037300688,29.762275418339534,39.12066738611355,-11.325002507318352,NA,18.0433004164571,NA,NA,NA,NA,NA,NA,-14.056015821009794,-8.547608603968131,NA,3.1237668141262276,-17.346914105761492,-15.720728498254553,15.714239999999998,6.880199448373466,-4.775999488172055,-22.515000745928358,-7.198805447212959,16.98372527101531,17.393424113652696,NA,11.40670331916516,21.74519336805127,-11.727308543139197,-16.266957806990778,NA,NA,NA,NA,22.46098402245024,-0.6289007464370654,20.629805636081457,2.450600370821764,NA,NA,28.987305847776003,NA,26.5770570480066,-0.30854758252489983,-6.542190371131981,0.3776123330711868,19.654986284835008,-6.411008590653954,NA,2.237193515461221,-2.2808579821270176,35.405943590217824,NA,NA,-7.224472870060667,0.1364317176651116,10.225558975256464,21.48969954003913,-6.651704748581791,-8.963922009591158,22.027008,NA,-5.644287531255361,NA,NA,NA,NA,NA,NA,25.218434309495827,NA,28.525214694863173,NA,7.930925526450781,-13.073237659851474,21.149512570372778,4.748414602332244,27.32591351281061,16.885565431946553,-8.221008825005164,-3.696538782300971,NA,NA,-3.6678385621347784,26.720377952274735,-3.6470624757699888,NA,1.5110927244453642,0.3774563154380185,34.433100312692105,10.348790730752658,8.77152,7.442698478811541,NA,NA,-23.011812304566988,NA,NA,NA,-4.330211407326551,NA,NA,-4.469655519037732,-7.815258630670734,-1.2796152286411357,-15.81348270680534,-12.857627668468101,NA,-4.317854286692028,NA,-1.0566413251677598
2020-03-05,1.1955649034317322,17.85482971665435,36.85524961820534,16.90994026324958,-7.64702495079986,NA,10.484064917940339,NA,NA,NA,NA,NA,NA,-31.026815639062324,-7.808686628775611,NA,-12.07184723652652,-2.999993480533824,12.492347478077173,32.85696,20.811709108414213,12.437657867097666,-3.092239732106356,24.0790974604406,21.248111949280965,36.53358882492018,NA,13.012227892273131,10.491311888092673,0.8574188865485695,-6.223598932281987,NA,NA,NA,NA,28.88169662638251,-18.557918162251084,24.27314953014661,-12.461321823807735,NA,NA,31.6463916186848,NA,9.215170263789634,4.016867906659566,-20.618362205149264,10.249893637271622,49.145624494302744,-12.460439767938194,NA,6.78707746552994,0.6990186884681548,30.435371695357635,NA,NA,-13.502021035795801,-16.539943800034482,NA,37.983684535821965,-5.730277666524458,-2.6295433307966456,15.772845176470588,NA,9.62940262887247,NA,NA,NA,NA,NA,NA,8.782668008325668,NA,10.509137153831952,NA,5.504586929107619,1.946504731425593,26.13278574459697,NA,44.3171187212084,6.7616179906240115,-4.71283479104972,29.736686819483147,NA,NA,-1.3283029726976894,16.81039750679825,-1.843410201127027,NA,-24.93781795310911,15.479580279783763,19.26748450009185,10.53029791784548,8.77152,-12.220560974251137,NA,NA,-10.146349287024766,NA,NA,2.368631203027744,-0.8656532238366196,NA,NA,1.0913834844240797,-16.687649039127635,3.582339671981676,-9.744336027673178,-17.84724048884825,NA,1.147868527528638,NA,7.32225443854848
2020-03-06,22.516472347964285,3.342025377766009,35.50962776382751,12.018303408308762,27.496079231554422,NA,0.6779026016251436,NA,NA,NA,NA,NA,NA,34.772182389164726,5.769611532974967,NA,17.59961892604021,9.653027219042924,11.228817670180112,51.948479999999996,38.48445410148929,22.542717584172102,24.583169327425455,10.367133265621248,22.899027835066367,32.226307142242995,NA,28.973259537695565,11.252924679968803,20.012501310703385,45.974725567917176,NA,NA,NA,NA,52.749789311809835,33.4765714177628,7.566423809752205,27.330633115544273,NA,NA,21.419878686427026,NA,5.24787890523944,23.713127406036325,14.27013483173012,23.500300697481645,62.953163572651704,22.776484422985067,NA,21.640857393259008,28.115026867788647,34.92774493908629,NA,NA,31.45544642183489,30.403135730949238,21.18520665643035,46.40038791057569,16.82461224644963,11.951264972872012,45.52941176470588,NA,23.680034604858086,NA,NA,NA,NA,NA,NA,36.18359579692763,NA,53.55961520144164,NA,19.826349452614497,22.952975960532633,38.08396641910486,19.414888736955223,37.86896738597647,19.742787329876666,22.21487624988112,34.08976492513812,NA,NA,-1.2467519552187054,27.896704757248916,29.588624653860588,NA,27.467797026610157,29.374811871434098,16.9551565635157,22.95921863401112,28.81344,24.954477798112887,NA,NA,30.492987063663378,NA,NA,30.16453756530065,13.101515646156479,NA,NA,20.103984237366028,22.78663447359312,9.890055742094246,11.60081507409034,18.117000997925555,NA,30.940967767786063,NA,3.3752748899747504
2020-03-07,6.954688523621173,-12.999769088236437,15.54032701238089,-5.789281374540079,3.6817948658662,NA,-4.793125164946185,NA,NA,NA,NA,NA,NA,-2.7250471443624362,13.023863933320975,NA,15.867391860142257,-3.1330924571677854,-7.312546845703418,26.363519999999998,8.873591504372635,5.999610557041735,10.607556549377502,16.277078085143785,6.066780328252039,8.050571764254318,NA,17.927872093422216,15.888620630521382,10.20098809219615,23.819168893160352,NA,NA,NA,NA,60.3445312296371,9.349916970599896,-0.2758642427759215,15.128764344907005,NA,NA,2.553261083933408,NA,-12.272621686052256,5.500196036313432,-6.188661754611047,1.3648404634912303,28.567256034050864,9.25059654365078,NA,2.6423921701197246,6.21879023936928,17.29597374796879,NA,NA,11.333534854893218,4.3321874292393545,19.09109180825914,26.40414408692475,3.3997819648279077,11.475145356100697,46.372495058823525,NA,-7.170687404491487,NA,NA,NA,NA,NA,NA,20.887938029618873,NA,45.00011949882595,NA,17.72693008599444,3.746757006510756,21.52446291172156,2.5848224649792457,21.33093779256222,11.663909492445736,9.12280563672199,31.20930742252902,NA,NA,-5.53764029089292,7.567829753429678,24.26397162156784,NA,3.1667830416608487,10.340367369589202,-16.857493023337334,6.852136401625855,18.74976,16.936897674980848,NA,NA,11.347459744678067,NA,NA,8.705775381954888,3.0239504189978095,NA,NA,12.94231256073759,-1.7663833625178122,14.238998614833594,5.349603678877623,-0.4046407636159517,NA,3.1032492168652133,NA,1.6109923853606993
2020-03-08,15.526953681492461,18.26371249795838,45.25784566622196,3.433800973802504,7.706193245689363,NA,-1.7889362025961126,NA,NA,NA,NA,NA,NA,18.93109128069336,4.39760528994339,NA,79.69588058749568,14.842929761172936,5.353452033459075,54.650879999999994,3.2839732367745764,23.665077463892533,22.698878410304417,15.454689964540714,19.677728545728996,39.327605138376626,NA,28.669249137584984,-6.133087934580396,7.754090667079306,11.517169356842663,NA,NA,NA,NA,42.09528145335755,13.658907710871164,29.18256510684652,9.228574657661868,NA,NA,23.95005074774762,NA,8.679970301267533,9.638758175832196,-1.5851458778600782,14.857928971690448,60.94994257463195,3.1539192510195644,NA,11.945715054790798,19.434433754182066,40.1898544421816,NA,NA,17.569124624867705,6.862899713252762,9.431173543820403,53.64106661749491,16.000125951983875,16.791972170026096,55.34919529411764,NA,9.167121524406673,NA,NA,NA,NA,NA,NA,37.3131655124088,NA,55.66569147935283,NA,15.068179882149009,17.11249957904309,43.721715896094665,5.540136149938849,27.341275398064294,42.665004002226155,8.827707433533707,28.562844789215454,NA,NA,-7.044703093904543,16.9813086253781,13.412966807990024,NA,14.378363281081839,23.339382171250808,14.478141088599557,44.30215898295758,10.526399999999999,27.521257046165953,NA,NA,7.308761950820573,NA,NA,18.077608322621792,4.570454493043006,NA,NA,22.185469304363902,14.746843751560329,10.74507578856668,6.859385021269044,-6.672267910688564,NA,12.59413891084162,NA,-9.695841064974598
2020-03-09,4.243607404524962,-1.3330930349127308,35.01243848863801,-21.064533535005058,-1.3618251097955074,NA,-18.931553613791035,NA,NA,NA,NA,NA,NA,11.822735621349354,3.583917227904847,NA,-1.6324200770595128,-11.874535318257246,NA,20.96736,-9.59090329173994,-5.378730623579369,1.1150996973300815,17.53005621228903,7.623741651431766,8.517522221042432,NA,13.451246105851354,-11.0740030818773,16.18378148360425,31.527017403071035,NA,NA,NA,NA,17.445461732942945,20.05289397062853,18.661006092901722,13.534169667757139,NA,NA,5.273917581809699,NA,1.7359940602535067,9.285174144926334,3.325079960791484,-12.693210455626835,23.806366647286122,11.542515241196945,NA,4.977062720428038,4.355057850633341,27.119732758135754,NA,NA,19.434366036409237,16.127766286806786,NA,5.371468767393658,30.222024931580805,-7.042405464768555,19.471533176470587,NA,-15.831916399482756,NA,NA,NA,NA,NA,NA,22.209122624740626,NA,11.001617163797432,NA,5.739891626147258,-2.8105488484894496,15.702611853246875,0.6605657410502516,32.70833405856854,7.258196522801584,4.725454122107113,12.836842499039417,NA,NA,-4.02405340648298,12.055440129548716,10.299242370420911,NA,15.749646412517682,-6.720658088209231,13.88737241908921,-7.410102939726013,-12.96288,9.103894935978468,NA,NA,28.29881735834323,NA,NA,-10.404510077805417,9.468690038257856,NA,NA,-2.673084960983175,11.746979372117911,-10.137817232833417,11.758669056649545,11.07166004276838,NA,-2.8868321439839835,NA,8.469520110947782
