date,total,Al Qalyubia Governorate,Alexandria Governorate,Ash Sharqia Governorate,Assiut Governorate,Aswan Governorate,Beni Suef Governorate,Cairo Governorate,Dakahlia Governorate,Damietta Governorate,El Beheira Governorate,Faiyum Governorate,Gharbia Governorate,Giza Governorate,Ismailia Governorate,Kafr El Sheikh Governorate,Luxor Governorate,North Sinai Governorate,Port Said Governorate,Qena Governorate,Red Sea Governorate,Sohag Governorate,South Sinai Governorate,Suez Governorate
2020-02-29,6.925683164303269,6.714741443899184,9.748329335305112,4.538414724279318,3.0003265408153243,18.604566775559068,8.000236096262553,5.850723733988969,9.051791018309165,2.5382906980503535,10.749953136008997,1.999814831960002,6.7453713609554224,8.174256538421018,14.100480977633344,-1.3331547729619282,-1.0799306401690034,NA,4.085326601054226,8.260956946113522,2.714585128925633,-5.454739556944326,-5.456056479164586,15.437254595182969
2020-03-01,8.073825321252505,7.466384282716483,8.964998254855638,2.3778736301857837,5.069453037926327,18.4654158996047,14.178342166316513,9.117723150596218,5.733253535487871,4.013666240137148,4.020930427981358,1.5070179255158707,5.847184835574771,8.49304582195864,13.053716105057646,2.9566141497574328,-1.0741452974538124,NA,4.330861718084763,7.359779628677356,4.878118192792869,-1.8667104988909193,3.315352148808784,16.691501724788505
2020-03-02,7.1394585868314735,6.158368742059225,11.601208621752905,2.3618932966495887,7.675881960254723,12.462996141600218,12.120877478415776,7.812850817237451,6.306384935940059,7.209049001597624,9.500138975973316,0.5275585139526385,5.307895134215832,9.050927068149479,10.105344700637229,7.871056371797256,-0.5341799773693107,NA,6.936367056112642,4.4801669271881375,1.339376108920496,-0.46667762472272983,3.024093319847038,20.275882495174518
2020-03-03,8.969760519039252,4.816990464430965,14.25060004048466,5.782483690072082,7.827667567378528,13.172002985748673,6.461421585100814,7.666365887643263,10.351276765527324,8.801051273553748,9.484625378951927,-2.0989876533813314,11.367584668224511,12.428941223225848,14.343322594470362,6.89646234464168,0.5582855720159401,NA,8.303808784805781,3.0952621583510007,2.9208664819264034,0.4646441710202343,2.352179387687763,11.80804522016467
2020-03-04,7.986553706812151,4.15366075288985,9.82176662409725,4.405777955928902,6.104947486525533,6.271255463929929,1.5936497721385494,7.4668765427353865,12.913397171609692,11.001788184340027,5.799176486558114,-5.632402816599004,8.896863374432941,9.262172978927422,11.67500240946683,5.056138516768117,-0.5428579914420971,NA,5.5330394256996565,5.749333226058171,2.7019951871931913,-5.454739556944326,3.7719460225936987,18.42837170426507
2020-03-05,6.048963734833665,2.829945100716827,9.421627550550344,2.9907194212988535,4.260240199947272,0.6427445222654222,0.9836074937715348,6.025156446203102,9.141979208228038,8.783983947231405,5.398731763443501,0.9508322053797557,7.809783783777707,7.781531186111114,13.948704967110206,3.461191199277696,-2.561942599043787,NA,4.352582132283618,6.701949863479716,1.9611255390918325,-1.7955396193035749,4.73608003397532,11.205243557875164
2020-03-06,11.07708977781916,9.694818860985524,17.89421936901767,8.622188959453895,3.7890529778328847,10.772360328984544,8.2469947706582,5.847832584062767,12.588525734805152,10.790342974902138,14.625443591914829,7.869414499793526,7.980732007851206,9.530071202141267,10.268871111975061,15.069919345432245,-2.4202017025216054,NA,10.859262733592823,10.00395851946426,2.116078668106496,6.200000338908946,3.9786148286226606,9.214662752181814
2020-03-07,9.249189816651024,8.21410209365484,15.355925387176585,5.615489204618846,3.6670657721076187,9.302283387779534,8.499465451405598,7.218237649082091,11.345286385600915,6.922697193300572,11.999767296044677,3.999629663920004,11.326972659190476,9.978488658201716,15.000365840025362,7.999792639568694,2.699826600422508,NA,8.799600848040518,8.260956946113522,1.8090777812461942,4.091308849421056,-3.2096146201428035,18.20804388149786
2020-03-08,5.8880316751776,3.9142340522744186,7.338079856999038,2.761401635054458,4.393401806196989,6.64705748946656,1.5193936895657856,5.533660958748914,6.077520281952384,3.5670712013692305,4.967259846286109,-8.03811053623187,4.448431687216471,7.460821485202784,12.4466120629651,5.912364297717741,-8.057053954689456,NA,6.496292577127143,11.500644887500394,0.8871066636089475,-2.799049021485131,-7.293966977431444,12.717016714091724
2020-03-09,3.0192775968309395,2.3285227891820495,6.714804405968327,-0.07910265100416418,7.675881960254723,2.932581045623384,7.7134933774046495,2.053680164244851,7.639812475063168,3.8448893465051115,3.9995992320769473,0.5275585139526385,1.8124289613096407,4.646449828429379,12.00009683200671,5.8173241000341305,-6.945303929586903,NA,4.729384100342017,6.2726293851402035,-1.1156625289055757,1.4000328741681896,1.3438278643185502,8.516481080036376
2020-03-10,8.378074986273921,4.441169045022316,13.142450182685344,5.782483690072082,6.126365087530732,6.398100480106021,4.846066188825611,7.653837571296391,7.85703994325486,7.823472749201892,11.279354634363909,-1.0489826265802464,10.14922439720344,11.048161133686389,11.475245595617023,6.89646234464168,-1.6738924922619551,NA,9.581535759199303,6.633693842729886,-0.2246820370712618,NA,NA,13.844408430588867
2020-03-11,12.99466332446729,8.38189703547959,13.947435848291475,7.552305629205654,5.087145838756709,2.78775054207904,12.219123987665895,16.755177538977467,13.879283592676321,11.979366708691883,9.423540590680206,0.5122225106400619,11.862484499243923,13.575430393538863,13.210388115920239,7.078766723834788,-4.88668614676474,NA,9.8374589004119,11.498666452116343,1.8013301247954612,-2.2723845125387823,4.800483801435507,16.42539149729045
