date,total,Baden-Württemberg,Bavaria,Berlin,Brandenburg,Bremen,Hamburg,Hesse,Lower Saxony,Mecklenburg-Vorpommern,North Rhine-Westphalia,Rhineland-Palatinate,Saarland,Saxony,Saxony-Anhalt,Schleswig-Holstein,Thuringia
2020-02-29,9.237370908271286,2.928706693155307,3.0669491390433095,25.469190258442225,33.49604093005217,27.184798656909777,10.857387008506741,6.542286868630089,27.10298662690387,15.67694236132245,4.686557164969367,-2.659245374467132,-7.814325884698669,8.256388220703528,11.848089546100818,14.40385455982726,12.448619313474625
2020-03-01,21.350685366640004,40.720137301270874,28.595549467178504,10.974327360168244,23.04597997071649,26.176209359636722,1.0789890775462,37.35850036716184,28.690250395865597,25.16698513436617,19.69023517453558,16.36703360051699,-1.559774601877191,38.948841904131484,10.381183221345477,12.370704216028248,18.9985380179371
2020-03-02,8.9849269744294,-1.583295495900206,10.167094091973425,5.533583273993871,10.632707522589072,12.16172165987309,19.932303073930555,12.633515047989334,22.284335233577437,41.64302933564034,-4.489530475993104,-2.3373215052855363,-8.454654405469306,28.559497797714638,16.258452874901717,41.57422271633831,20.69093095841647
2020-03-03,8.252360242362915,9.270663097607795,4.9000461937909146,-8.04024134512033,2.6545908879132356,11.705981596090986,-2.367121412414131,11.659770323941121,18.25883385959253,26.981494158653717,23.51886544624423,11.020591377911266,1.9721732117852777,4.866341712445136,8.539111505183282,28.983308005556857,4.016651284122283
2020-03-04,13.534509896041868,11.59490968764849,7.174692174134659,8.670812462389401,16.60171196147755,4.006474358185719,-7.321915308599854,8.488808379625073,14.361508612670109,32.91997319857865,18.54537620995021,11.0263744414295,-20.245198269071008,22.20447105690301,16.458091013773746,24.35793843257246,11.869006179485405
2020-03-05,-0.08947379933636461,-24.294421466956422,-13.742493508975924,11.041428951364516,25.961631129667303,12.139607690533452,10.793693380140578,-17.007622809394775,13.86036886776416,50.82608854132672,-15.429293915364456,-15.699089764161162,-22.147833541949066,28.32504420169789,10.90680054349647,40.36306499519567,11.393897583844828
2020-03-06,-10.48760747935531,-21.753739162574686,-13.511205976520804,-14.107879749046171,-6.770354281853641,-13.273188988421852,-21.70907010999562,-8.047429061368627,-11.355633873513078,12.279342694293657,-8.596484856886667,0.34505612325452456,-9.178042131045787,-3.368126050094224,-7.629648872544043,2.166035987184567,-7.355958338207081
2020-03-07,18.598567163838432,6.630537356907205,-11.399990442663944,4.406644221848276,19.068874962492014,41.9694293758495,28.386443925576685,30.759105209546817,44.48578966318965,46.90236626808858,45.82209535030967,30.184700033413257,27.02321570311071,-2.4636688849727135,11.35429859391493,75.07089668116889,6.693128627384685
2020-03-08,30.459437688365266,54.904476075810344,47.22757610028829,17.10263295613455,42.705826535777085,25.03878215403708,8.51213057299443,53.16684910787298,36.21216522084817,44.41343796043752,13.716309449556261,30.406384134945494,8.578277407971028,47.18140353987396,28.687132564002347,13.755562456739153,33.642720271347514
2020-03-09,6.951794659152186,4.961447523790731,-0.39567371254718914,-2.6371844540013987,4.616846111975901,22.892765651164382,4.45285007861357,18.512765002133314,17.356782318761823,35.51941559047836,3.6316035827323847,11.686607526427682,9.299733524133417,8.16012881746088,10.440013784008249,34.88627812137668,10.63043387313115
