date,total
2020-02-29,19.25810375056048
2020-03-01,84.70859253968979
2020-03-02,152.8235929021536
2020-03-03,4.679810230070533
2020-03-04,-0.30608053139876124
2020-03-05,10.805448233458899
2020-03-06,8.934329616513315
2020-03-07,5.291165817785427
2020-03-08,4.542879466023719
2020-03-09,-9.482052672700572
2020-03-10,1.444216823152576
2020-03-11,13.29275528861515
2020-03-12,15.077688071719505
2020-03-13,5.747870189635685
2020-03-14,0.5525559066830269
2020-03-15,-25.451401660889623
2020-03-16,-28.214181194304757
2020-03-17,-24.824742046604793
2020-03-18,-21.685000174519605
2020-03-19,-22.723257556027505
2020-03-20,-26.380919906242706
2020-03-21,-32.38251474690631
2020-03-22,-41.143667220654535
2020-03-23,-61.75980196052636
2020-03-24,-60.08683021390734
2020-03-25,-67.7283723228022
2020-03-26,-65.75093099494968
2020-03-27,-67.46014912028697
2020-03-28,-63.52218144131712
2020-03-29,-55.05744379797612
2020-03-30,-32.317271265213414
2020-03-31,-47.895964838327735
2020-04-01,-54.74250304066844
2020-04-02,-48.91811271818307
2020-04-03,-57.953126720024926
2020-04-04,-74.04893529618663
2020-04-05,-70.37596891940149
2020-04-06,-50.40018687021918
2020-04-07,-53.327283320490494
2020-04-08,-40.67407524748223
2020-04-09,-33.49004298552025
2020-04-10,-35.07843984846329
2020-04-11,-39.00029802578057
