date,total,Alytus County,Kaunas County,Klaipėda County,Marijampolė County,Panevėžys County,Tauragė County,Telšiai County,Utena County
2020-03-24,-22.788114925549916,-21.730644527568984,-24.340033758663413,-12.978739906704577,-26.926901629990304,-18.331371840070606,NA,-19.255404457924786,-10.051447276061444
2020-03-25,-25.757453295325725,-27.8820383899109,-27.489127576149304,-18.136040618366955,-31.545656109616797,-23.832531642028854,NA,-22.82224116620096,-5.448635630011057
2020-03-26,-27.019280551345954,-27.076099421500004,-27.34651972957581,-16.993301015089827,-34.682457280272224,-22.357202945140685,NA,-32.069208293440376,-7.648733721624012
2020-03-27,-23.00569924085084,-27.79291553133514,-22.255614960116613,-13.510988022854788,-33.989929099349204,-21.976472958846966,NA,-20.657612385618645,-9.557333152097979
2020-03-28,-27.558792589657163,-32.64004906548772,-24.450408324847007,-21.59420442202894,-36.38100376516982,-28.125456487483557,NA,-32.46753040984968,-11.666636578766003
2020-03-29,-38.717875169179635,-35.569603674800575,-40.202714774783395,-31.38042159937518,-38.29139357564471,-36.63166368126009,NA,-39.69531812120995,-21.720951054773078
2020-03-30,-29.36579392936818,-25.93283522493139,-29.52177777285778,-20.322025168000216,-34.7499051552318,-23.77619914405682,NA,-32.015971924660136,-18.510642848983363
2020-03-31,-26.4118239684798,-28.521231364857474,-27.284983467013276,-17.863637771262855,-32.64857136071642,-22.740846681329515,NA,-22.791820384040822,-13.880114936791895
2020-04-01,-31.372584584615737,-29.947197102069623,-34.09401975786133,-25.927534819578565,-37.85535731358207,-28.272115232203845,NA,-30.171712006201773,-20.307421481577787
2020-04-02,-30.72711141134385,-32.62184116964966,-30.844319034916058,-23.951165226759453,-35.55737971460706,-28.003078991889147,NA,-33.74330196169046,-19.425279631639143
2020-04-03,-24.110606953494194,-29.69611980156587,-23.87997693855304,-19.673860946699328,-30.974724097634997,-21.778337965979823,NA,-21.96950861627459,-16.72533301617146
2020-04-04,-27.28539668418611,-34.544211646025715,-25.126330446962466,-22.74370579810653,-30.85027801848422,-28.125456487483557,NA,-29.545234023591437,-18.66642737936256
2020-04-05,-26.119824199618712,-25.24285180369971,-27.510616429742566,-12.791342203377644,-30.547237566201034,-19.478418048776945,NA,-29.025228778541578,-4.82740897512469
2020-04-06,-24.25539354248626,-24.15708622556707,-26.666690543170667,-12.27744747054296,-33.75718643223515,-19.89508428377696,NA,-24.942189422985567,-8.50507077205199
2020-04-07,-14.510204580606963,-15.957783236597228,-16.947868122579912,-2.37241628541727,-23.56115767250025,-8.585849690909408,NA,-9.03782424988847,8.137113445696219
2020-04-08,-12.632832105464049,-10.670785271409448,-15.470021055006667,-3.6272081236733915,-22.912328114790483,-5.607997298112095,NA,-8.897128132397832,8.915080364276994
2020-04-09,-1.443012708166722,6.850960386646263,-1.8079940000516064,10.303009812809693,-7.955049364951097,12.420344552867592,NA,5.286561549766465,26.709878960168222
2020-04-10,0.4788472663871633,-4.689012333453653,2.1117682485745934,11.614793736098232,-10.690013196058597,11.483088336608816,NA,5.902582388509257,13.937458935704482
2020-04-11,-22.00028175416293,-33.9998913914985,-20.000262098896105,-17.000062787890286,-39.00007124775524,-24.999974100000923,NA,-25.00017903897833,-21.000328135104887
