date,total,Baden-Württemberg,Bavaria,Berlin,Brandenburg,Bremen,Hamburg,Hesse,Lower Saxony,Mecklenburg-Vorpommern,North Rhine-Westphalia,Rhineland-Palatinate,Saarland,Saxony,Saxony-Anhalt,Schleswig-Holstein,Thuringia
2020-02-29,0.7156435614269969,0.7632126554534872,0.1123603542212185,0.1711771908419891,0.42900073358624263,-0.08769298928044554,-0.6374038378248513,1.0240073435894896,-0.018775699238332468,0.1064933091968555,1.4727674220339657,1.4824881659823042,1.7480235072508405,0.38601940466286905,0.29668564126861824,0.3394128567570671,0.24952460434881713
2020-03-01,0.07528918974038173,-0.2332838682706885,-0.6189182845018786,-0.6145541769573052,-0.47911764171547655,-0.08769298928044554,-0.13728698045458337,0.020898109052846732,-0.28954104614902176,-0.5108068898764424,0.7157198823915063,0.6433612623605783,0.9648623361312312,-0.6739592869288786,-0.5866064633552158,-0.1262506044002029,-0.41486001292140734
2020-03-02,0.1497858616940226,0.7113717958377785,0.10393332765462712,0.7305430931562487,0.9712656795445539,-0.23202103413784547,1.903385921873902,-0.09354391671274251,-0.11265419542999482,0.504489490178324,0.27332609681880354,0.37039226961616156,1.3933661530837718,0.6109724376831891,-0.11500192609435039,-0.16558956084374435,0.6826425151494063
2020-03-03,1.3345999528716088,1.4429039259705547,1.2425182504296413,1.6378757440673384,1.5405937558926515,0.5499081202794606,2.653561207929304,0.47468561991466146,1.0435335997725836,0.5550286877632723,1.3863550477819726,1.128639471683986,1.0921503180377683,1.4504971569150231,1.207037022620535,0.7867791288708295,1.5245344729116754
2020-03-04,0.9644941464636272,1.1731394527851084,0.7593687272784018,0.7398970380110022,0.674573583419489,1.096162366005569,2.8751816192345596,0.8757302841192915,0.9190210679815367,0.6894990527660814,1.4192293205952309,1.161726622319673,1.8432465776847387,0.35542579217210557,0.5962704907581025,1.0822787319234783,1.1046028216904953
2020-03-05,1.3544128975401304,2.1686759605904746,1.1161128519307704,0.8783354218613539,0.8078845590432513,1.069671775493768,2.6869023317539886,1.6927468332805853,1.009934980082936,-0.2987227571538913,1.746093518852769,1.7968160970213298,2.6613876522290454,0.3662235377570809,0.6890451538258137,0.8929028253231739,1.030556902513814
2020-03-06,2.0708489767538683,2.5910829648666183,1.600198711367187,2.5480145784348545,1.7390567120844183,2.1822765769894206,3.1536780652995717,1.9514853263158305,2.2511075192063874,1.2616749682813897,2.297442037177985,2.237978105497155,2.1055958533699677,1.1553587775923633,1.7230960859346787,1.7611044454376126,1.9130219666742647
2020-03-07,0.7766674310060432,1.2912214107986668,1.2144281618743367,1.5237576168393456,1.011359206047941,0.09500073838714933,-1.2434277944029406,0.8777205802195627,0.092890301494908,-0.0703938823504638,0.5907976457011253,0.7481372393735868,1.1096402697501166,0.813430167401477,0.5701776167703086,-0.15918554467851664,0.5010778640175434
2020-03-08,-0.09906472334260755,-0.4838480230799465,-0.7968221786854746,-0.21607612614480592,-0.9762773703574773,-0.07581789698205187,-0.5226711470163781,-0.2169422749295518,-0.1996153287443768,-0.9611472397851788,0.5870405859510386,-0.03308715063568689,0.532471863242613,-0.9591997327986443,-0.8030806771798754,0.005489156713052299,-0.8013188513640876
2020-03-09,0.7758749132193022,1.162579277678205,1.2378365690037572,1.8642412095523733,1.7270286541334021,0.28043487196975814,3.0830733324943576,0.5423556873238795,0.467416091564803,0.8718011583403594,0.5945547054512119,0.627736774560393,1.915149712502172,1.389309931933496,0.4648397180788449,0.5388522173313006,1.414987085636585
2020-03-10,2.7222985974548553,3.184372802690839,2.7490833332791462,2.9118830332847656,2.275307629067221,2.05621790489878,4.180388554842063,2.198282042749449,2.3232457320694544,1.4557093875807452,2.9474133739429744,2.656162926031531,3.128758028542361,1.6988453053694563,2.0652026559968637,1.8791213147682369,2.4648162136895353
2020-03-11,1.6428893719138036,1.8941114078109813,1.8202377383837398,1.5602380017728843,0.9682586650567999,0.6129374563247808,2.657483693085149,1.7833053058429211,0.9773245550900427,0.5938355716231434,2.3707047023046743,1.91445929928155,2.510779734706044,1.2453399908004912,1.0214876964851123,0.8425855554535279,1.8805634815557195
2020-03-12,2.282451225813678,2.851247278863971,2.1030112965071397,3.519889448843743,2.351485329423657,2.433480452532364,5.12864934126765,2.374423247623443,2.0989255359062193,1.3835105338879616,2.1349492029867374,2.164451104084517,3.288110921921537,1.4576956539716734,1.6448174639712971,2.612838595412894,1.786231009179947
2020-03-13,3.567915075907353,3.722941733142922,3.3680016177810246,5.517892069819092,3.1623769029546622,3.958059609918443,6.138689268897798,3.277022529096395,3.8312308393165777,2.1885277525624964,3.681918555084914,3.4043001654051177,3.593213412903618,2.3296136099584337,3.357283119762801,3.261473947005241,2.8624326563917153
2020-03-14,3.694717921785891,4.837520214880656,4.153587761044378,3.528307999213021,2.463747203633141,2.750454070035641,2.2760220116791996,4.429403971153371,3.2630188886828324,1.0748604343513128,3.874467867276855,4.157951929884653,5.108037563989811,2.000282369616685,2.365753908226637,2.8003847831088478,2.162546571023082
2020-03-15,2.414801696199402,2.30787826881784,1.631097808778022,3.8472775187601163,2.011692692307451,2.8883878344246745,3.9411169603355036,2.2589860738077183,2.789673628937503,1.5242982985888893,2.656241243311259,1.9484655374348947,2.2979853222058026,1.0284852669689029,0.7953494552575662,3.339237000440148,0.6572843236505427
2020-03-16,5.856706444014958,5.52297158091058,6.859599625205389,7.752549495619704,4.50951939346847,5.436965335387623,11.02316390921408,6.634652050253769,5.97166055248648,4.764221858052544,5.902340867386122,5.925357226340927,7.741246960682294,4.857185888974748,3.8743085858172335,6.839489264463164,3.6312930226372577
2020-03-17,9.973043828346986,11.405949131374692,10.942962164861505,12.397718510490293,6.718672703805104,8.446844498711249,14.7661953691794,10.204248106090018,9.692213585766572,6.502409260706305,9.788079913913236,9.14124445062616,9.587408530319092,7.077922230951347,6.671078116212612,9.64627806373724,7.8356811731488305
2020-03-18,11.243449840492586,12.199882296230081,12.121809547899122,13.116101475335363,9.22852746291714,10.681188788085933,17.37857048297233,12.86328369605223,11.173517436201328,8.537514449171637,11.47969606638975,11.06489462508429,12.288634405892932,6.998738763328195,7.03251274108057,12.330475696419814,7.934070956164422
2020-03-19,13.4490268409924,14.34647789068794,13.95796500313087,16.676212887054543,12.013022878577377,13.190487137600348,19.41532090014497,14.744113510808438,13.707248638679458,9.208061302843362,13.793105607505604,12.597932604537784,13.896738299444982,9.663082486420866,9.354778525994217,13.323098202030105,9.620897854668822
2020-03-20,15.809937327693424,16.245389378092966,14.857784173185793,19.1596852459916,14.5629711641928,14.905981240399067,20.31553124341145,16.696593985174403,16.492969488829942,11.671847185109595,16.717037358010533,14.800985384363935,15.058848424332144,13.648350419408851,12.784541851278666,14.863721519493449,14.28376210747985
2020-03-21,13.28180558799008,15.393855258109014,16.95892279712258,12.567960306846807,10.451380021270447,11.411050230117976,13.692415057766766,14.25947641039242,12.268437160205137,7.99602304647576,12.541065445789227,13.466470308724563,16.21998688523529,10.13818329215978,9.343181693110752,10.909698967191444,10.85736327215341
2020-03-22,9.489607978435062,10.599535759574781,12.18454407900597,9.818835914034752,7.2990264999416326,8.056793390140934,11.121226038110212,9.641989457763428,8.893752270789065,6.361621496005377,8.791519815202752,8.928016146529513,9.954697516278411,7.087820164404241,5.845770176006098,8.492640294544081,6.876127206831835
2020-03-23,16.10871653329473,17.556771123186632,18.294138339784727,19.794818101629364,15.50115968437206,14.855740465290477,21.397156525135777,17.45290650327743,15.737988740509627,12.194386388711115,15.143768587661754,15.327622531981952,18.063233462920028,15.19242803806033,12.300374078394048,14.56639219753645,14.876129460893301
2020-03-24,17.9449802451733,19.33856066849691,19.792276396067642,20.823752035652248,16.523544610208432,16.226856891435776,22.28167692777888,18.718734823049857,17.481164185584284,12.855005900000082,17.23269380870993,16.91121032490663,18.741454923765545,15.86908676138545,14.042798219134502,15.563589000407617,15.368078375971253
2020-03-25,17.452034181820487,19.066876163473847,19.679916041846422,19.99031554909371,15.70864368402709,15.975653015892833,22.38954526956462,18.96951213168402,17.085886306882546,12.886592898490676,16.88422651688939,16.849631461223545,19.073764006300166,14.920684774171784,13.23778473647405,15.702647637138277,14.907573618351892
2020-03-26,18.00838166811257,19.825288739333285,20.414003689425048,20.587097230826984,16.225850175920783,16.52830154208731,22.620971893759492,19.624319548673213,17.651133673426028,12.281025013142456,17.0795936238939,17.11984319141499,19.14761046908564,15.73501475370534,13.916199460156687,16.03657133718229,15.743379610154435
2020-03-27,18.426831059511745,19.805128405038285,20.35782351231444,20.888294255150047,16.647834542368937,16.81056335133374,21.909040837973578,19.337716910234175,18.48220541339643,13.485843384140777,17.91741794816322,17.905663019012554,19.56736931018201,15.864587700725046,14.661295972919243,16.46655527970472,16.083179376239205
2020-03-28,11.80851502243882,12.391885479991963,13.42144431172455,11.831804846777706,9.997320833619588,11.259414436153872,13.00598015549385,12.485127437000719,12.10340864584716,7.589002008782695,12.000048841776751,11.574069109866805,13.307909925129247,9.397637907456888,8.620312443374836,10.652623461130162,8.470650288280375
