date,total,Buenos Aires,Buenos Aires Province,Catamarca Province,Chaco Province,Chubut Province,Cordoba,Corrientes,Entre Rios,La Pampa,La Rioja Province,Mendoza Province,Misiones Province,Neuquen,Río Negro,Salta Province,San Juan Province,San Luis Province,Santa Cruz Province,Santa Fe Province,Santiago del Estero Province,Tierra del Fuego Province,Tucumán
2020-02-29,5.2416266011553505,16.445212265307656,2.570071532824325,5.998284505003616,5.916483921451681,-1.0352828628602964,2.6008777689638296,4.651840999823425,-0.43500542758699345,11.366210990232007,27.703674634663635,11.143261622567842,4.919621350217937,0.1904001878358755,-4.647224242839044,4.940942960047529,15.855522146751674,-1.457591667725114,12.304603350074848,6.511742792337708,11.113743713090003,18.738474080157072,12.936165535767698
2020-03-01,-2.504022685053833,9.546536162905605,-6.7035793715696546,-11.112782267871467,0.4788348916681516,-5.260692660214254,-9.115966737785822,-4.011723220016135,-5.269889541252123,-1.7837972840851914,4.152881145324251,0.3689694131100098,1.3290018076064136,-10.215258562527804,-15.998593741008017,-3.385177419180511,3.2713333298489284,-8.307794607125699,7.414766819007802,5.028321080385408,6.554185382501891,10.126766247665483,2.885450604032283
2020-03-02,0.5301417018659024,7.326836613639003,-5.040816629597469,-1.361509305452398,4.8438937641150215,-2.4890843298556065,-7.851346037782843,-0.32388048858906165,0.2213353607325892,6.5845636081344034,24.05142784095712,8.095169656301339,4.300449245367923,-3.901280616414884,-9.765586818148067,1.7758307772750221,12.287143318293149,-2.14672189226925,10.086305962377374,2.671116127779915,13.070989479552251,10.874645401652595,11.596389433862235
2020-03-03,0.19531536384533243,9.27520747938017,-4.0274959694983945,-7.553749171162567,4.626502723297681,-2.764904371024677,-6.461600480000112,-3.3515420471104074,-3.5231606987607376,4.83518041956211,20.096893257797607,2.087615452243841,4.460546705500481,-5.385055817580317,-11.952741190833907,-0.9989048122172,2.5957943733335522,-11.594783292572695,7.035308604956743,7.20655838129085,5.265968776172183,10.529173482778548,6.746763858416008
2020-03-04,-0.9845488748938187,10.625115787841825,-5.71318019671316,-5.500497594027687,4.768237851231453,-3.546394487670377,-9.327055238315019,-3.2817978711015536,-4.06548024064232,1.274277481074791,19.191937067920982,2.4536947655122585,4.929265775527126,-1.2779891395650431,-15.672052742283906,2.554670353084218,0.16097949602068543,-12.980690124180178,11.409618572489777,6.27439531842534,2.0224233923777404,2.727105147313003,8.413104399742318
2020-03-05,0.7278486824113817,10.163279730777253,-0.5014074896814459,-4.2221120145923825,4.4771062370972174,-1.6712012911112093,-9.011855214900379,-5.433357930991131,-3.289369235476098,0.05926872004999028,25.47132222106913,8.317707344103981,8.19390374268802,-3.749345112990296,-11.965189967911364,-0.5807808630419926,-0.43598613505602296,-9.879126214824117,17.760752518778702,3.726738158930487,1.9965440409112958,14.116098405836734,6.9277629172152455
2020-03-06,6.348945133323378,14.110053701774913,3.9272144715621056,2.6809790253329324,8.177542279908693,2.4143830687056496,-0.34480972258389364,-4.09102139273853,-0.5461521888206745,4.324704669454129,27.695092331493047,10.138470244307422,10.213446402432453,8.683402505848262,-5.355846938017468,5.635583662796272,10.587276497217577,-5.946974004318466,19.91963978205404,9.332158137578627,2.3693984009278553,17.969364808250326,11.718013140039501
2020-03-07,5.368382286263137,20.064852362551246,2.423947064402875,2.58065728703644,11.041932601867575,-1.3886772906081681,1.4145794990214586,-6.999257992340605,-2.334081985907304,8.87118906554693,28.701128980934396,11.227074517974032,11.080480237728656,7.787175359065253,-2.9494025691210086,0.3942038147830329,9.821665679833485,-6.559640403670464,12.414799548599776,10.085353548744086,2.841936188815166,10.945090792931381,11.55425208684019
2020-03-08,2.997492930850816,14.844180600817142,-3.29496350362093,-1.4618310437488904,17.013003700969428,0.5640902925298007,-3.5923251153407874,-5.799276005119776,-2.129993536400631,10.703739651608727,24.833371018721962,15.410975721986492,5.886957208729717,8.904574441213168,-7.151343631881718,0.22867648478918656,8.17833332462232,-7.831807295304646,14.669509593201141,13.733613913880967,2.695286530505311,18.00410500120973,15.305433638779935
2020-03-09,1.3640187246504645,11.483361127220157,-4.970142050099512,-2.1927465656233354,5.8934998466516095,-3.5847028267216365,-7.348936303491628,-4.369998096773946,-1.108593127132492,7.525215552153604,18.27649139639141,13.3975394990102,7.311438826897113,5.6379611175845366,-7.512358167128023,1.0228249466093742,12.32355534715497,-7.624399169470974,17.273972789642496,3.7544925006379817,6.046183298160563,10.973075948370898,10.211602984001406
