date,total,Al Qalyubia Governorate,Alexandria Governorate,Ash Sharqia Governorate,Assiut Governorate,Aswan Governorate,Beni Suef Governorate,Cairo Governorate,Dakahlia Governorate,Damietta Governorate,El Beheira Governorate,Faiyum Governorate,Gharbia Governorate,Giza Governorate,Ismailia Governorate,Kafr El Sheikh Governorate,Luxor Governorate,North Sinai Governorate,Port Said Governorate,Qena Governorate,Red Sea Governorate,Sohag Governorate,South Sinai Governorate,Suez Governorate
2020-02-29,-0.5018110439886769,-0.8244154147840053,0.4968783985177426,-0.35709075476452556,-0.725745390916523,1.0025291698927916,-0.8133715688653914,-0.6465473604881938,-0.6264292908889163,-0.09782015421612884,-0.9892457754450042,-0.1823532877863614,-0.8981165185415216,-0.5157994638022804,-0.7343131991156358,-0.4949904996435475,NA,NA,0.5914509240712044,-0.45885360713384155,0.3590254076472726,0.4905059392659617,NA,-1.116696650225685
2020-03-01,-1.5770080614377697,-2.320612730058279,-0.7211503604946226,-2.300698929722417,-1.7160334621533744,-1.7198397385211877,-2.8472772621712297,-1.4047969003872323,-1.423962181717142,-1.7861583928502758,-1.795645175333823,-1.7405573077597671,-1.3663990062552676,-1.5832965225872195,-2.0416345267876617,-2.0131510167495237,NA,NA,-1.5400582032578705,-1.347942093305859,0.038635280088026705,-0.7328507709191049,NA,-2.3323287054275053
2020-03-02,-1.2199199517655765,-2.019234453427334,-0.49011157207878503,-2.0659540324398877,-1.485432106855277,-0.3752377611318955,-2.1187709566458377,-1.198431857068892,-1.123580306268132,-1.6695266705156606,-1.2227265319244414,-2.86844616184578,-1.4048474631412384,-1.1411826964709793,-1.4883206219623422,-1.919273508196437,NA,NA,-1.2543331191655012,-0.6725401102481461,0.5936640598891909,-0.8045848410884352,NA,-1.7485118602217962
2020-03-03,-1.665100282326064,-2.192283915492844,-0.9483223909453414,-2.4319969231177296,-2.303018730184895,-0.9001915986750018,-3.8322864422860587,-1.161513340144969,-1.6815681571813246,-1.8181380586517026,-2.4529544536152903,-3.8805551506706117,-1.9805884585619284,-1.6607609109238257,-2.0125621012798907,-2.7357233553096445,NA,NA,-1.9334064023583653,-1.9794620266168843,-0.6115682140763252,-1.6615161658139492,NA,-2.2823712237068827
2020-03-04,-1.629706086433446,-2.280753022503864,-1.0933258146372897,-2.3514276998978785,-1.7988902261782318,-1.90461590877553,-2.660382974366286,-1.3820778130494333,-2.2119893169931837,-2.326050397850833,-2.160400252725393,-2.5162824050096853,-1.880030955937082,-1.2035320822053208,-2.00505953985853,-2.7622745698499114,NA,NA,-2.03245776484372,-1.4958055218001323,0.29777435384918144,-1.544221267293828,NA,-1.931689293197413
2020-03-05,-1.6737521968775932,-2.1368692001123155,-1.3320981189833643,-2.1445338921234463,-1.9386486233285938,-1.0868629091370812,-2.8386953816087575,-1.365038497546084,-1.6901233371782902,-2.4859487268579668,-2.517653940350556,-3.246660388365641,-1.8425683569199822,-1.2800517828792854,-1.626180188079837,-2.179096107626192,NA,NA,-1.9219773989946705,-0.011447491238266319,-0.384468153071095,-0.6097395964393081,NA,-1.9140572408254286
2020-03-06,0.9933970980528195,0.6562268926641552,0.49011157207878503,1.0762456731343084,1.9765830454122635,0.6083400066835276,0.8066967728723577,0.7942214281838866,1.8612269371175996,1.0779028531892658,0.5494768003893578,0.5277632191488872,2.1402974333190374,0.8842276522324807,0.995965028685575,1.016532213827362,NA,NA,0.5695453342907894,0.102073463541208,1.6632016915943204,0.8569313247255141,NA,0.1626067052083015
2020-03-07,-0.4978783555561637,-0.7320575558164575,0.06573488540701654,-0.20291508070184738,-0.6878109688328533,0.6528758015653434,-1.4198244619467384,-0.5764968411966471,-0.4020934598573772,-0.646177364870005,-1.3746296746941955,-0.01640214757866743,-0.9779710059200761,-0.2871850494430279,-0.5786350496224103,-1.0611003239485242,NA,NA,-0.2685815790468271,-0.15072530130383985,0.6257030726451155,0.24137545232653057,NA,-0.607326248368355
2020-03-08,-1.1082316002822035,-2.007568197557749,-0.27453981552342194,-1.670070688717656,-0.906433032946634,0.44156766840268513,-2.4210438609017926,-0.8084208577700109,-1.290881603986568,-1.604626760506883,-1.5677904611791915,-1.5099624094479132,-1.173170863956543,-1.0155392373396546,-1.6655686355419785,-1.5921246147538626,NA,NA,-1.7667334366378167,-0.5819141379452044,0.39860301163988526,-0.44591449024178337,NA,-1.3821569942705627
2020-03-09,-0.6677704958407314,-1.7236893047311808,0.14887018165706684,-1.5009747881327828,-1.042198333035557,0.3155408445881849,-2.139748886909658,-0.4326092880572541,-1.115975701826385,-1.3403242284421502,-0.8439063487208567,-1.7810802606011809,-1.2717566508436475,-0.30513411503321713,-1.0756797437875278,-1.6281584059156533,NA,NA,-1.2314751124381116,-0.29572685698854656,0.36279470326561664,-0.8239724276206867,NA,-1.3370973048754913
