date,total,Andalusia,Aragon,Asturias,Balearic Islands,Basque Country,Canary Islands,Cantabria,Castile and León,Castile-La Mancha,Catalonia,Ceuta,Community of Madrid,Extremadura,Galicia,La Rioja,Melilla,Navarre,Region of Murcia,Valencian Community
2020-02-29,-1.3305631379975598,-5.787560936966089,1.5764357511006613,0.750448872830448,3.7591156681196654,-0.525205785906175,-2.38971928004833,-1.6507705615100574,-0.06649531585077549,0.6881479003436367,0.5757784252979833,10.043800281003145,-2.3658538314725077,-0.8064667409678675,-1.2036469540802903,2.910100900624933,7.093332070876255,-0.1328126176333121,2.3485902555669997,1.0747821920609897
2020-03-01,1.1945641561699551,2.7714535748278712,0.3114185962297012,2.8820327368417717,5.799695565143718,1.724987810590923,NA,1.0518863577994322,0.9983934379913536,0.3778066903847418,1.7254223907600696,4.142091389765721,0.9079608529985289,1.9799425780026725,-0.3870588841910156,5.537900003918609,2.0982184560798083,2.183708908768008,2.741788788300416,1.692088081535022
2020-03-02,-3.1112749526876593,-10.64775830859375,3.813427096067428,3.1350798471140724,-13.155454189202935,1.0022275547567374,1.1246861014370484,0.30424085348760943,3.6851896784545715,1.4880957396786767,1.3629306578897447,-1.0210602378402929,-14.809977656901347,3.7139413981215275,4.314596539485884,0.5894844310374742,4.826869369931061,3.302992055924109,12.142895863826096,1.5906393617144834
2020-03-03,2.9259663985015076,3.2201466867330115,3.7747415561631175,3.8526905453290308,4.998937197970299,1.351079838239371,1.5543200111540871,2.4847935952032203,4.452295061312793,5.1726747635074215,1.648906985404856,4.099667734935718,3.4456684736821144,3.6500722827020864,2.8899109707428945,-0.3425899777782723,2.4791853093956813,3.6889185752788785,4.2808526529456765,2.7276306744201433
2020-03-04,2.7303187404337255,-0.06769077119258583,5.573619161713565,5.667482607167399,6.746485953383789,2.0295107983823932,1.4827143595345806,2.77463819379394,4.03212176115427,3.208465490537769,2.4551880693354207,4.4110959283468745,3.348284659795837,4.736800515211979,2.994156256260674,2.7732563005626627,1.5354704646335187,3.6427228821890307,4.583461327647374,2.861619549654817
2020-03-05,1.6995896150034582,3.404845790987067,-45.2340346716129,2.063975857450022,6.603355230748926,1.110159752961309,0.511741723574073,0.9731868310297664,3.0992599387839705,2.683198535793676,1.918623789281984,3.416068387788629,2.605494393094622,2.8302597564226937,2.8744672247402603,2.1158280471166484,NA,3.6696703698247752,3.4327773862657582,2.071085185770242
2020-03-06,-0.5217270881807528,0.06285571610740112,-25.60112317017522,-1.652532846091244,6.274541408479648,-1.8107553609499132,-2.1653549049738756,-0.7159737435386645,1.194988284854516,2.045167849480668,-0.7469816447802741,3.8489825018493384,1.3471427587601728,-0.12487841970069818,-0.06177498401053615,-0.5311101610808412,-2.5101267797157525,1.5802776677818726,3.2034115755045987,-0.5225566134152274
2020-03-07,0.6672698582067857,2.672818451090103,-3.95559645521577,1.07110398966405,7.354791524581954,-1.557307431237392,-3.46475879636252,-1.4597802465446497,0.7989074904390271,1.2471475953006528,1.0329579722953854,-1.4346908724328196,-0.7065100223122097,1.0743357175777621,1.6051843501487753,-0.12153331613921951,2.128193005452377,-0.5322128808059535,1.5920685688127547,1.6337072144684857
2020-03-08,0.9885773942205421,4.626180705504723,-1.911065671272949,1.3347752152531263,6.3905933457511575,0.14166101014350038,-1.8846607506254105,1.3398114557372327,0.4037903962532598,2.7227140314716722,-0.34049355383070107,-1.0355228474414302,-0.7170121983195533,1.712073601392778,-0.06853162288668854,4.61539514755477,5.2455461401995205,3.0768256418383966,1.8137246044222788,3.2195612592103022
2020-03-09,2.5959103899725253,3.7578048122055505,3.09774460783768,4.41770031444848,6.045338832368415,0.4722033671450013,0.35802825809753236,2.1815124920420703,4.609378198757379,3.912997864699111,1.5972590867900864,1.702731237040564,1.2898581623564802,5.232501112497193,4.364788713994445,2.358894679395087,1.2869717811254493,2.6090942493036886,11.737168946471272,2.301737463852787
