date,total
2020-02-29,4.016440475447543
2020-03-01,4.070922412876315
2020-03-02,0.5848796223971088
2020-03-03,1.4638014659171474
2020-03-04,0.7186808510824747
2020-03-05,2.322693185382491
2020-03-06,5.723007044907599
2020-03-07,2.142422068890231
2020-03-08,-2.0358618089192513
2020-03-09,0.8773194335956631
2020-03-10,1.3179821627989643
2020-03-11,0.7186808510824747
2020-03-12,1.305964088366147
2020-03-13,3.463609051537947
2020-03-14,-3.213633103335347
2020-03-15,-4.885747859421327
2020-03-16,-20.907443488291168
2020-03-17,-28.551740032525164
2020-03-18,-73.85587461943545
2020-03-19,-40.06024810939101
2020-03-20,-40.96400730673887
2020-03-21,-40.16760957432418
2020-03-22,-46.00438772386245
2020-03-23,-47.80950250367161
2020-03-24,-50.95343077529661
2020-03-25,-53.45158784739824
2020-03-26,-54.71989530254155
2020-03-27,-51.65688873209752
2020-03-28,-50.61051505148023
2020-03-29,-72.05957309421036
2020-03-30,-71.49472359586794
2020-03-31,-70.2808980781534
2020-04-01,-69.40117502967117
2020-04-02,-68.79947010306813
2020-04-03,-66.56651187345066
2020-04-04,-64.00025237956308
2020-04-05,-64.32474038924914
2020-04-06,-66.37742750237433
2020-04-07,-66.62099381087944
2020-04-08,-65.95278887241479
2020-04-09,-66.33175881952964
2020-04-10,-91.11463070992329
2020-04-11,-64.00025237956308
