date,total
2020-02-29,3.228991457597395
2020-03-01,7.416924372388417
2020-03-02,4.36401645779928
2020-03-03,5.595808089744442
2020-03-04,3.5898834038530607
2020-03-05,3.4463197944634443
2020-03-06,5.284092628473065
2020-03-07,3.228991457597395
2020-03-08,4.268836164281302
2020-03-09,4.130824738680235
2020-03-10,3.030699179434942
2020-03-11,4.273595178957201
2020-03-12,4.400502236981171
2020-03-13,6.67451808294819
2020-03-14,2.2232530227574303
2020-03-15,1.120747956174188
2020-03-16,-6.516677429530876
2020-03-17,-9.617175490879003
2020-03-18,-14.016884558747524
2020-03-19,-26.509298082982102
2020-03-20,-34.62500444361501
2020-03-21,-28.637370812221555
2020-03-22,-37.14014369982757
2020-03-23,-38.57657296283639
2020-03-24,-33.22347462156279
2020-03-25,-52.70688070469282
2020-03-26,-52.276983045636634
2020-03-27,-50.0600753757804
2020-03-28,-48.964708831211006
2020-03-29,-48.452321584439225
2020-03-30,-53.29699852450429
2020-03-31,-50.418587814698114
2020-04-01,-50.54152902715883
2020-04-02,-51.640861417291475
2020-04-03,-49.225661469272794
2020-04-04,-47.64090958219846
2020-04-05,-43.54339794624953
2020-04-06,-46.896916954532934
2020-04-07,-47.037307887471954
2020-04-08,-51.396565330595344
2020-04-09,-48.830663251173185
2020-04-10,-52.562523926190565
2020-04-11,-45.999842688125995
