date,total,Banská Bystrica Region,Bratislava Region,Košice Region,Nitra Region,Prešov Region,Trenčín Region
2020-02-29,4.580942712766404,1.1738939293210882,17.28839318481399,NA,19.55208329485057,-22.765450883108272,0.9996765800711516
2020-03-01,-17.09539954586455,-16.01640298945418,-16.347912249524995,NA,-9.234027588177762,-25.45919831805038,-22.348852683252392
2020-03-02,12.1977496825859,8.800930662137148,31.844320905553342,NA,29.65005136927327,-3.518876670752921,17.166553023358322
2020-03-03,-3.227396676648594,-9.368702466996032,8.148602366079732,NA,9.023592922254412,-9.090914496187326,-3.614063204906092
2020-03-04,1.4583610216444816,1.8501690774478985,33.793211714488926,NA,15.748814562107482,-28.671791654199048,4.983550903618798
2020-03-05,21.649949996088267,21.037488736542308,27.457642280629592,NA,23.841861530462317,22.873664553378543,40.52497028450651
2020-03-06,-7.7834552561604635,-11.519126485728448,-1.8800051249673213,NA,-17.855091814606318,-18.656229993291642,-7.923252656884409
2020-03-07,-1.5480947142896175,-3.521681787963265,14.23733143238611,NA,12.103854477123242,-26.958730606081275,3.9996951200670705
2020-03-08,16.69272902592755,14.23732230931975,46.529409283733195,NA,51.30165484019395,-18.69681011964299,24.29283305557671
2020-03-09,13.861216287419266,16.343783766555678,18.280538383079186,NA,33.51702967977297,-0.7033888567567618,20.981342584104617
2020-03-10,24.705419933887356,21.86061754754036,55.158297946369466,NA,45.118929907904736,-7.7923504529440715,34.333106046716644
2020-03-11,-8.956779842343925,-9.867256621839172,22.33809651793232,NA,13.325920014090945,-40.95984039078215,-14.951641510638856
2020-03-12,17.49052941936078,8.857988454717695,59.49139881709567,NA,31.097996318287137,-26.30461761703687,43.90172154162123
2020-03-13,-21.8113198299207,-21.118866243993253,-22.564845227661205,NA,-12.216794183146325,-53.022766045463705,-5.282168437922939
2020-03-14,-27.6130932014474,-22.695906215973615,-10.847581733780908,NA,-9.310286022159158,-72.18914619860091,-18.000111239975514
2020-03-15,-17.229623052510217,-4.00433459077576,-19.17796576588802,NA,4.104441282137971,-52.908755214286096,-10.68892564843635
2020-03-16,-24.396253429815882,-15.086641582485925,-19.46020572103578,NA,-20.626458447018855,-54.19379254874557,-13.351763462612029
2020-03-17,-11.462536654611046,-3.123212613548298,-16.297204732159464,NA,1.2886710046223406,-48.049768180454016,5.420600407467906
2020-03-18,2.395663374231912,9.867256621839172,29.21135698498842,NA,7.268683644049607,-45.64104782345593,18.274008779718056
2020-03-19,4.348690802390758,9.411729654843658,28.9826947840382,NA,1.036728583493928,-42.31637604309876,28.704857684931287
2020-03-20,-4.618645944970242,-2.8800154648443277,26.79557431804568,NA,-1.879432543819998,-54.00441862577259,-5.282168437922939
2020-03-21,-66.58089181340287,-63.782193742211696,-69.15261599364528,NA,-62.3793989967827,-86.56707144227862,-70.00010299997729
2020-03-22,-46.66001204618264,-35.147600229616906,-42.44219203494928,NA,-34.884855008274734,-75.5833839098461,-49.55666749753311
2020-03-23,-42.471937012980234,-35.20185190125087,-38.92041144207156,NA,-36.09533698565033,-66.86252151824372,-43.87007994858237
2020-03-24,-22.924319244578015,-17.488681112762062,-10.028607491047053,NA,-7.734921917632072,-59.08852874150622,-25.298442434342647
2020-03-25,-34.16214463525419,-21.58374694747738,-39.5202909399619,NA,-27.86328730219016,-60.854730431274575,-33.22565029035691
2020-03-26,-22.973333446443007,-14.393529708679607,-25.42360111234434,NA,-21.769369660107134,-55.46916794835947,-5.065621285563314
2020-03-27,-0.855109306383062,4.799402192307972,15.04291123657058,NA,NA,-50.076842111052486,13.205421094807349
2020-03-28,-1.226109111268835,-8.608243690471694,36.609870792302566,NA,29.792915270909305,-68.89442641626498,18.000111239975514
2020-03-29,-8.581255649593693,4.893874930842975,-2.5152842104524615,NA,28.72915838170045,-55.29525312113939,2.9149817587040108
2020-03-30,-36.03976559900535,-25.144714428692826,-37.74170084972564,NA,-21.915129451641196,-61.23154589025141,-32.4257112663435
2020-03-31,-20.365023842581444,-11.242255885665466,-14.416242861581473,NA,-9.023592922254412,-55.84211863339809,-16.26279002218618
2020-04-01,-10.519201784871,3.0829915466472566,1.718315116764025,NA,3.6343418220248034,-53.24788912736525,-4.983550903618798
2020-04-02,-9.170180136617653,2.2140294268549927,1.5250525034086055,NA,NA,-45.747329106757086,1.6888700284485925
2020-04-03,-11.461782589966969,-6.719724293420477,-3.2902481550954796,NA,NA,-54.49524491592703,-10.564336875845878
2020-04-04,-6.129037427056022,4.695575717284353,14.915664070351419,NA,25.138254908146067,-64.99970048001977,-2.0003419599247674
2020-04-05,24.536509453614162,38.26239448032545,31.438660766629095,NA,68.74456499264764,-32.620624425579386,35.95276009039275
2020-04-06,5.212094819858664,16.972354858590556,13.563782522474153,NA,21.915129451641196,-39.41393081549256,22.888737364477763
2020-04-07,31.82756049719249,38.724469062862994,53.90496119639125,NA,45.118929907904736,-24.67464920859091,52.40342207124711
2020-04-08,3.541087568584532,23.43391602492528,12.600339692529069,NA,13.325920014090945,-42.71541395222039,3.3223672690791983
2020-04-09,7.185481993407582,20.483747536416345,20.84748685650785,NA,14.51226957564964,-40.601382608011875,27.015987656482693
2020-04-10,16.336810513923314,19.679326198395522,69.57454080795094,NA,7.517730175279992,-52.53193975530926,26.409853389832232
2020-04-11,-4.000312936827288,9.000165249344631,19.999810245453883,NA,27.000312112577895,-64.99970048001977,3.9996951200670705
