date,total,Greater Poland Voivodeship,Kuyavian-Pomeranian Voivodeship,Lesser Poland Voivodeship,Lower Silesian Voivodeship,Lublin Voivodeship,Lubusz Voivodeship,Masovian Voivodeship,Opole Voivodeship,Podkarpackie Voivodeship,Podlaskie Voivodeship,Pomeranian Voivodeship,Silesian Voivodeship,Swietokrzyskie,Warmian-Masurian Voivodeship,West Pomeranian Voivodeship,Łódź Voivodeship
2020-02-29,1.2331832748346758,1.9575513956784012,-1.9642869793014632,1.6950230068054875,0.034572499788982525,8.490154793084102,0.5233706218287937,2.2633061841204265,3.372067783819212,1.7812412795261339,4.153875342240932,3.566431873367773,1.6469346231266155,5.457014983343527,4.455975869208875,0.8151439093585334,0.7302223666043486
2020-03-01,9.713627997411118,10.967307178352067,14.24396925725811,6.574925215312235,12.26267360570883,4.6248595251155225,9.317525157959327,10.95755021116149,11.768969774524875,3.993568023019881,8.284705606300223,13.496610336434426,7.705335770487397,10.131037815068915,8.930340865593026,9.831360967673179,14.74063959887429
2020-03-02,3.1460232600994074,13.9934036406064,8.66789773905479,9.035968234808665,0.07778812452521068,6.131457156994547,15.707804046018556,0.40217357554981287,2.1995100414331206,15.846007289601467,13.058877636263679,10.995776326445363,5.772481705457276,11.879847914098669,7.254026746246854,2.1199468649710806,5.6534279255757305
2020-03-03,2.0903862417718737,-2.3851624747146594,0.4804800013095246,4.364109008472046,-3.920137337184074,9.22754902749706,-3.360841639079425,-0.9713595667217437,NA,6.508715428003182,13.131853717172213,-0.9471981007810765,3.9555409276853317,11.264366308364608,-3.01581685674519,0.21380823852027106,1.168742147607489
2020-03-04,3.8995906293469162,2.827252484192326,7.23608659286789,1.05076086847218,0.3476456923225465,4.746312693136481,3.0361226401345527,-1.030869737805487,1.70290869494559,-4.679254297921387,1.7379829795321515,5.120067782575758,3.549844422281708,9.92811075376935,-0.42682132022613245,2.8110056359026707,3.0783315904339403
2020-03-05,6.570818244216817,2.2461647424771396,9.471907360484556,6.191435847256696,-0.33804222015894025,8.181702302872145,3.4382011652986444,1.5885376313483062,3.1560703049586163,7.641881916061227,3.5114937879276673,4.6156655419159165,6.288295833756169,13.824884652592626,0.984302228276591,4.808776364576453,9.213744914072594
2020-03-06,3.1789617058767505,2.82242617404519,5.746502300230947,3.054492816562377,-0.6760844403178805,16.68920754853067,1.338988342707972,-2.4975075025790288,1.6093740724032786,5.908860487090753,14.655709511933274,12.394433684610915,7.307366817567653,12.854280689584323,11.367384140716384,0.6929677730612356,10.653905692653392
2020-03-07,0.2602940593136384,5.506819877882287,-6.1720978124129315,-3.6901264441144352,-6.181755031713348,12.181945535308456,-7.3300538732408596,1.314982812656906,1.2043787995396615,4.986896944466507,6.710918808812268,3.115935215679212,1.5783525948321933,5.952846199160392,5.013456777259333,-1.766781470986704,2.144303774949278
2020-03-08,13.063708945984796,25.37963453972988,13.056731097709728,6.6918894725691755,13.248950196911192,15.22502213405579,15.328646861956457,10.203114816454681,17.51604555135144,11.559262575203164,8.890599120159221,21.907806479346057,11.059093548490686,4.798459237239274,9.128749869326262,16.887987339906946,13.427012061067527
2020-03-09,3.233591323263564,13.52139050821649,4.333948869527395,9.094450363437135,-3.3160789380932405,11.190077996470635,8.805615206681528,-0.12285970804385692,2.016297894185294,17.340822656826973,11.530220783548106,8.883832593606254,8.429793815851012,18.669289639560105,12.28780834827886,3.4447943429449026,9.311301076806775
2020-03-10,2.6238283880195774,-1.389012060345769,1.2016814461608951,0.4688157524478978,-2.648637622722606,10.94813557446063,-3.137358563335013,-3.0359785667399954,-0.18610497062542405,7.923485843306288,10.896481133552959,2.3689578516486067,8.0424502475966,7.5092584712032915,1.43628761726889,0.1603561788902033,4.354288926788894
2020-03-11,-1.7344903520313126,-11.738551539864416,4.616074401358438,-3.708342189097073,-8.868806543090377,8.898854342614944,3.7361785996245267,-7.580827922893608,-2.458899870957675,3.303059763062809,1.6045135683968095,-4.052544719805216,0.35643335831889805,15.107536832504978,-0.9968842626596744,5.785230953890013,-1.2595369921323685
2020-03-12,-20.997054117966833,-28.784113717519684,-16.15048309010953,-23.41202591979073,-27.99412135691224,-15.916148494936955,-19.713308403591476,-25.43867845536203,-18.1948947706276,-17.50766333974956,-19.11973319803547,-23.550001560578288,-17.27590952177098,-6.703293444721052,-24.74789378272609,-17.684041227969026,-18.04112878761379
2020-03-13,-34.240719450637606,-41.69449336110875,-32.49354333505254,-38.39687297656096,-40.50648523887483,-30.232199696899386,-32.14145056026683,-39.36501833042703,-28.16934977658297,-37.264300509415165,-20.05593949916467,-27.49762291352869,-26.571189215816386,-27.79334977308589,-26.79489399197387,-29.298410184730894,-24.076088240714277
2020-03-14,-39.567910522578146,-39.118209004567504,-39.97998022920395,-44.81360882755028,-41.39384606679205,-34.14569066646358,-24.609879896504296,-45.501284842336226,-24.08757599079323,-37.76096497013848,-35.63057150359091,-37.13998406751654,-33.212054631649515,-33.236006709639355,-37.875794888275436,-22.154924215598264,-36.27640399809461
2020-03-15,-52.01623289623502,-52.31237568480816,-56.085207687927614,-61.70248059671626,-55.43988445328256,-55.88869948431078,-38.1707183259697,-54.7157629456255,-42.14843661159215,-51.279882271923725,-50.31412715166034,-52.98630026168126,-44.14557545227717,-51.7205561471673,-52.195117865022894,-41.07122631825332,-48.96450056914583
2020-03-16,-51.81378196121331,-47.374095142258504,-43.586950339234974,-55.85522645728942,-55.65308153531462,-53.19263193705189,-32.84437168739455,-57.81125168344923,-46.92352373354604,-49.6307633829201,-41.67606367990827,-50.587501819459256,-44.24989741080954,-37.33762207600087,-44.41264567468654,-39.908644021299345,-45.041970105150774
2020-03-17,-52.80113195780732,-54.229386075250616,-48.16836085272338,-60.00841631333092,-54.56020640309623,-57.86761499182686,-43.91633449553543,-59.95361784246399,-47.06045070675231,-57.72784068822677,-44.841881295111314,-55.07802940090614,-44.944411190298126,-42.97076243330251,-48.39824702772784,-41.73174105511058,-47.864337506232665
2020-03-18,-52.08853680159992,-53.62320152077032,-47.031192753431704,-59.01517885006707,-54.49202175073462,-58.13847483479423,-41.10178481938679,-59.73381414604177,-47.47991009650391,-57.109662204103195,-45.3306289948803,-55.94725692631804,-43.970739577329425,-41.005624429302465,-47.70333159026216,-42.387483286643736,-48.103881351362126
2020-03-19,-54.26729448326223,-56.818218838174424,-52.21440687577473,-60.61720568511909,-57.52383791278512,-58.45945820742106,-43.094986439380754,-62.13533750171154,-45.30257836763237,-56.134656825867715,-51.246492606425925,-55.762437784702215,-46.03206420240403,-43.15167382285731,-53.291690553948534,-47.76323328372484,-49.76233611784317
2020-03-20,-58.04155834330999,-59.80377429519282,-57.77699799313971,-65.29481725197654,-63.89862273498696,-59.23251726101477,-53.7600954429613,-63.932160731852946,-54.729325480762654,-57.284218063114686,-45.76848548033149,-56.460322564241125,-49.20808827327811,-55.58669954617178,-50.34071956671616,-50.57996592601644,-51.02573672038085
2020-03-21,-59.48522632042914,-56.86165562949865,-61.30308569814066,-70.87746372744508,-64.41432919017261,-60.1704056140655,-51.83661290215257,-61.20141175228441,-59.496698407042956,-60.737723759911155,-53.20628446345638,-60.50709168587083,-57.57219789301615,-56.05477187152785,-50.50138246730015,-46.55292593352973,-54.02583020010719
2020-03-22,-66.02792637922629,-63.76424440193269,-70.62574576362928,-77.30282808921564,-70.62105324951133,-72.84876687580882,-58.60891414191164,-67.37607192295731,-65.41252221422936,-73.34721468021664,-59.40733091749982,-66.14985110332884,-63.846004565865044,-65.58372892453343,-63.11051661674697,-52.09189561269551,-63.420198900628215
2020-03-23,-59.377573839108074,-53.949460086716726,-55.722199751066505,-66.70509940300079,-63.322414405170576,-59.78484000130056,-47.600940077680484,-64.22875174580257,-55.72156389927852,-61.88921379118036,-48.343772967129965,-57.29297130120822,-53.463071859713736,-51.763630287537495,-52.407076751937915,-47.69928171238172,-52.321012108762375
2020-03-24,-58.574197112831406,-59.03059940962161,-57.056759434062506,-66.0119423702404,-63.06216030953684,-58.80550334487759,-51.75925337593334,-64.98414698197847,-55.24521231643417,-63.387886746450306,-46.51841073282575,-59.30961766415167,-52.09819290224869,-51.732042584599355,-54.42988074121822,-47.46351994937053,-53.10435911843979
2020-03-25,-62.232774724295325,-62.04318220346396,-57.6354537843371,-69.6445454091465,-65.81835682049184,-64.36728730901193,-52.07824203960272,-69.03851734742575,-57.69446944279986,-63.99063487839607,-53.08625801459366,-63.14076445389627,-56.87382033728563,-53.09127101405871,-57.67120636806021,-53.03876066899956,-57.304103629016126
2020-03-26,-61.95400300027733,-62.509403763677305,-59.74321074398951,-69.42883263961527,-66.70859869005814,-60.83936195221268,-53.63975840217585,-68.38390546550458,-56.256736224134016,-63.35895483611691,-55.40900985298497,-63.91758240850026,-56.56182040574903,-55.300495813489846,-59.19653607480938,-53.10653024460197,-56.0223508770532
2020-03-27,-61.87366532764966,-62.821183399182296,-63.837401055749226,-69.6320820046847,-66.48195674699704,-60.3265596872353,-59.117003869672445,-67.55652211914672,-57.78800406534217,-65.48448584861048,-51.29642360915281,-61.461990584219244,-54.08513983466595,-58.3664174047281,-55.07737158754766,-53.84626856983951,-52.84839492908774
2020-03-28,-56.1584432969175,-55.23036279976665,-63.125828468639526,-68.41737943136877,-59.973683661721076,-60.1704056140655,-54.45537612305503,-59.210700545386295,-53.47480440934465,-62.87579193354919,-47.29522190986526,-57.514369231268844,-49.47468883397192,-54.07048980514105,-45.674720508189665,-49.612101846286286,-50.102333833510805
2020-03-29,-71.0048451985102,-73.32419954137987,-78.34134947203253,-78.11966044317394,-77.08707105726742,-71.11372161836657,-71.53273029991755,-70.14521456128955,-72.80272166953117,-71.45506774441247,-60.01322443135882,-78.12555392021642,-65.35674107646331,-67.18321533694652,-73.82750636473783,-68.26687065717994,-66.84818723274307
2020-03-30,-64.22514900546145,-58.838512265765594,-58.81787751501465,-70.33099137796592,-67.52009208788287,-65.14998550292476,-54.02655603327195,-69.7622378151216,-60.12058398214476,-66.07469681941177,-52.37282080255367,-62.38801149169017,-57.70646411742354,-54.309790584975445,-56.99661575536721,-57.451419091674616,-56.75547095146153
2020-03-31,-62.79031817233133,-63.136824082805006,-58.978679439300606,-68.55927049754932,-67.45862986603579,-62.402830511974535,-56.68829676874065,-69.06155354268397,-59.89494375869217,-65.08522548600959,-51.966651299602226,-64.93119988829952,-56.299083621297164,-53.40044762160475,-59.31267793065323,-53.892084620950996,-56.6086537560596
2020-04-01,-63.870859869173444,-63.76424440193269,-60.87941595750702,-69.26489093477153,-67.01975118815899,-65.70230824321057,-55.11340962385802,-70.45908272168285,-58.262427099268116,-66.46720640293486,-59.37180308863646,-67.0354428235713,-57.68134957185094,-54.386366834522455,-61.65777556990021,-57.363604993710936,-57.86432713778665
2020-04-02,-63.88130376661504,-65.68415057846343,-61.92896145134947,-69.5726411526361,-67.72272535053497,-63.2192656970043,-57.99481321155413,-70.95820028561103,-58.11296455809226,-64.74865092913107,-59.96137300545013,-66.79479289959238,-56.61687921719667,-51.94932769268898,-60.88446437973993,-56.6324571780568,-58.343414828045596
2020-04-03,-64.92810364095354,-65.92353556176138,-65.71791697269813,-71.48050075871241,-69.76442353251765,-63.74652667246036,-61.221947027538604,-70.38037572121725,-62.778124391697446,-66.69094650951313,-56.18198018366087,-65.76384862526663,-57.249572576814224,-61.84010752480417,-60.35505108685174,-57.95348665177133,-55.82723855158485
2020-04-04,-63.04016833420337,-63.18412192224693,-69.15830784379818,-71.9416467237992,-67.24831382565282,-63.123838207844976,-61.78542999629589,-65.95262702429294,-59.496698407042956,-64.65606881606422,-56.721619097747656,-65.83604360246032,-56.72506495197097,-59.031673572667714,-57.92865414851407,-56.13611662434902,-56.26189472218267
2020-04-05,-67.98736221461505,-68.13205508509087,-76.26440485715348,-78.08035278294824,-72.1585691429047,-75.35397944474906,-66.42318134593206,-68.91661748085099,-68.42298707584891,-72.08578338968053,-63.65050593769461,-70.18988202708715,-63.90685904167559,-70.91535029924373,-64.3009706391464,-61.13102069656589,-62.848384560641726
2020-04-06,-62.32837655472225,-57.99583851407563,-59.43701306780428,-67.58233133242784,-66.63849334326382,-61.010938649893085,-51.88436569611504,-69.2813572391062,-57.737861793463814,-60.095435350509746,-52.233590121872915,-61.04711011527956,-53.19550535495944,-49.642468175085426,-53.88788541394694,-52.999626125341834,-55.129856873425666
2020-04-07,-60.46614930321295,-61.53641963801467,-59.09904016107153,-66.77316876583065,-64.86281134021301,-60.52608989184116,-52.207174583301416,-68.19385685462423,-55.80256295385124,-61.12348256435645,-51.687229726649825,-62.43614147648595,-51.700223949328944,-51.732042584599355,-54.71733183443173,-51.32065875231881,-54.201624473548975
2020-04-08,-59.759177784089495,-59.492959921717244,-57.01150380267664,-66.37338109963274,-64.24242703844405,-62.14257372335819,-50.67622000886427,-67.81663915727083,-54.85757398383614,-63.71481733321769,-52.28448133619071,-62.763425373097306,-51.38918996185283,-46.185050508038096,-52.97230045037796,-51.362656799171006,-54.29531702587784
2020-04-09,-58.6778327105211,-60.32308526702465,-57.80010725171972,-65.51244746834806,-64.18480620546241,-58.162572685592046,-50.42981559201786,-66.49013824698481,-53.65705228213328,-59.747288029497874,-54.107923147313116,-62.02126100754628,-49.79731415017385,-47.75964963934841,-55.118989085891705,-52.09094111163068,-52.36447772582216
2020-04-10,-61.32174551669759,-62.486237474971055,-63.314554080376325,-71.14686500850408,-65.90190702831522,-59.77905651710908,-56.24706095252732,-67.44997971607745,-63.583293565128685,-67.77589314701551,-50.39670534847788,-60.06044542696594,-52.109784230974505,-59.755319130886924,-52.100268682750425,-52.95571907635999,-51.271075981118294
2020-04-11,-64.00020352210399,-63.99976833711293,-69.99987001042048,-74.99997443404213,-68.0002656960632,-66.9997365301646,-61.0003740635527,-65.99965925627848,-65.9997653598816,-69.99979265464262,-57.99966072523787,-65.99968555076597,-57.00035900920914,-63.0002377054413,-56.99951930176331,-55.999622972079386,-59.00022859694898
