date,total
2020-02-29,8.096520805942363
2020-03-01,6.404532059902828
2020-03-02,5.790857385173464
2020-03-03,4.2606555988353065
2020-03-04,0.9229029523852009
2020-03-05,1.4967286222620098
2020-03-06,0.7164851072489601
2020-03-07,5.095890740544884
2020-03-08,4.517283190085768
2020-03-09,2.838843105696102
2020-03-10,7.437418265681085
2020-03-11,1.708725328077609
2020-03-12,-6.4555387861141
2020-03-13,-8.716571321448138
2020-03-14,-8.722150182127496
2020-03-15,-17.325550329794375
2020-03-16,-13.439475376573094
2020-03-17,-23.086919451376946
2020-03-18,-28.42349818123127
2020-03-19,-28.462550205986773
2020-03-20,-23.06221306836836
2020-03-21,-42.23755420341839
2020-03-22,-58.71192978956217
2020-03-23,-49.21113005261572
2020-03-24,-52.98403383205574
2020-03-25,-53.27971344806171
2020-03-26,-49.5522375341536
2020-03-27,-46.923797174079
2020-03-28,-46.4280755537132
2020-03-29,-51.484914269502575
2020-03-30,-36.58298041484067
2020-03-31,-30.066074161253635
2020-04-01,-38.373794692914544
2020-04-02,-39.71830011663979
2020-04-03,-40.6475789098014
2020-04-04,-45.51712730278377
2020-04-05,-56.88923630760625
2020-04-06,-49.94514872199981
2020-04-07,-40.70814939717729
2020-04-08,-40.93050684425455
2020-04-09,-53.449470208733594
2020-04-10,-85.5558134184381
2020-04-11,-52.999973433996765
